IDs:;240814 01_240812A_elasticity;03_DNAJB6_00_439_uM_exchange_expansion_compression_corrected;
Concentration [uM]:;0.439;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
7609.205;58.4877302952663;21.346;11.462
7610.199;58.5677302952663;21.347;11.462
7611.194;58.5700381493034;21.345;11.461
7612.194;58.6524224877239;21.346;11.463
7613.201;58.6860381493034;21.344;11.461
7614.21;58.5271147266714;21.348;11.464
7615.198;58.6914224877239;21.347;11.463
7616.194;58.6304224877239;21.347;11.463
7617.193;58.5781147266714;21.348;11.464
7618.195;58.4398070121037;21.35;11.465
7619.2;58.4214993440162;21.352;11.466
7620.219;58.6224993440162;21.351;11.466
7621.206;58.613191722404;21.353;11.467
7622.195;58.8148841472621;21.353;11.468
7623.184;58.229191722404;21.351;11.467
7624.177;58.2724993440162;21.35;11.466
7625.17;58.5215766185857;21.355;11.469
7626.166;58.4595766185857;21.353;11.469
7627.165;58.5358841472621;21.355;11.468
7628.169;58.66226913637;21.356;11.47
7629.178;58.6355766185857;21.355;11.469
7630.171;58.57526913637;21.356;11.47
7631.165;58.3115766185857;21.355;11.469
7632.163;58.5499617006101;21.359;11.471
7633.151;58.36226913637;21.356;11.47
7634.173;58.6545766185857;21.356;11.469
7635.16;58.6029617006101;21.358;11.471
7636.157;58.5596543113011;21.359;11.472
7637.158;58.5269617006101;21.358;11.471
7638.146;58.4973469684382;21.361;11.473
7639.142;58.6477324220313;21.363;11.475
7640.142;58.5613469684382;21.361;11.473
7641.143;58.4076543113011;21.359;11.472
7642.122;58.6004252184774;21.365;11.476
7643.121;58.2640396720166;21.361;11.474
7644.124;58.3750396720166;21.362;11.474
7645.112;58.5524252184774;21.366;11.476
7646.111;58.6734252184774;21.364;11.476
7647.11;58.3644252184774;21.364;11.476
7648.084;58.3154252184774;21.365;11.476
7649.068;58.4451180613503;21.365;11.477
7650.058;58.3734252184774;21.364;11.476
7651.058;58.50019686848;21.371;11.48
7652.065;58.2458109506449;21.367;11.478
7653.081;58.3338109506449;21.367;11.478
7654.068;58.70619686848;21.371;11.48
7655.066;58.3961180613503;21.366;11.477
7656.065;58.3525038863564;21.368;11.479
7657.072;58.4015038863564;21.368;11.479
7658.081;58.5535829719439;21.373;11.482
7659.093;58.5445829719439;21.374;11.482
7660.076;58.5565829719439;21.374;11.482
7661.061;58.4599692609978;21.377;11.484
7662.053;58.5519692609978;21.378;11.484
7663.046;58.5689692609978;21.378;11.484
7664.043;58.5149692609978;21.377;11.484
7665.026;58.6109692609978;21.376;11.484
7666.02;58.6246624751088;21.378;11.485
7667.019;58.4732760932745;21.376;11.483
7668.013;58.4759692609978;21.378;11.484
7669.019;58.5202760932745;21.376;11.483
7670.014;58.4729692609978;21.377;11.484
7671.012;58.5236624751088;21.378;11.485
7672.024;58.6856624751088;21.378;11.485
7673.013;58.5566624751088;21.378;11.485
7674.013;58.6149692609978;21.376;11.484
7675.022;58.5212760932745;21.376;11.483
7676.016;58.6069692609978;21.376;11.484
7677.024;58.5339692609978;21.377;11.484
7678.039;58.4509692609978;21.378;11.484
7679.052;58.5560490424746;21.38;11.487
7680.043;58.5530490424746;21.38;11.487
7681.042;58.5983557356026;21.379;11.486
7682.045;58.4923557356026;21.38;11.486
7683.026;58.3986624751088;21.379;11.485
7684.014;58.5299692609978;21.377;11.484
7685.01;58.5443557356026;21.38;11.486
7686.022;58.6923557356026;21.378;11.486
7687.011;58.5743557356026;21.379;11.486
7688.011;58.5673557356026;21.38;11.486
7689.013;58.5563557356026;21.379;11.486
7690.018;58.5350490424746;21.381;11.487
7691.025;58.5596624751088;21.379;11.485
7692.043;58.5183557356026;21.38;11.486
7693.027;58.5276624751088;21.378;11.485
7694.02;58.4766624751087;21.378;11.485
7695.016;58.6566624751087;21.378;11.485
7696.013;58.6273557356026;21.379;11.486
7697.014;58.5696624751088;21.378;11.485
7698.018;58.5829692609978;21.377;11.484
7698.994;58.4989692609978;21.378;11.484
7699.988;58.5862760932745;21.376;11.483
7700.973;58.4699692609978;21.378;11.484
7701.962;58.4826624751088;21.379;11.485
7702.964;58.5079692609978;21.376;11.484
7703.976;58.4766624751087;21.378;11.485
7704.979;58.5056624751088;21.379;11.485
7705.982;58.5276624751088;21.378;11.485
7706.989;58.5476624751088;21.378;11.485
7707.976;58.6456624751088;21.377;11.485
7708.957;58.4849692609978;21.377;11.484
7709.947;58.4546624751088;21.379;11.485
7710.954;58.4586624751088;21.379;11.485
7711.946;58.5436624751087;21.379;11.485
7712.943;58.5796624751088;21.378;11.485
7713.947;58.4169692609978;21.377;11.484
7714.939;58.4742760932745;21.376;11.483
7715.927;58.5879692609978;21.377;11.484
7716.921;58.4492760932745;21.376;11.483
7717.919;58.4799692609978;21.377;11.484
7718.904;58.4759692609978;21.377;11.484
7719.886;58.4456624751088;21.378;11.485
7720.906;58.5356624751088;21.378;11.485
7721.906;58.5806624751088;21.378;11.485
7722.908;58.4869692609978;21.378;11.484
7723.918;58.4956624751088;21.378;11.485
7724.909;58.5486624751088;21.378;11.485
7725.902;58.5456624751088;21.378;11.485
7726.902;58.5526624751088;21.379;11.485
7727.903;58.4129692609978;21.377;11.484
7728.917;58.5396624751088;21.378;11.485
7729.93;58.4346624751088;21.379;11.485
7730.948;58.4763557356026;21.38;11.486
7731.94;58.3760490424746;21.382;11.487
7732.937;58.5017423957197;21.382;11.488
7733.938;58.4343557356026;21.38;11.486
7734.944;58.4597423957197;21.383;11.488
7735.952;58.5540490424746;21.381;11.487
7736.947;58.5170490424746;21.382;11.487
7737.944;58.5974357953331;21.384;11.489
7738.927;58.5334357953331;21.385;11.489
7739.92;58.5394357953331;21.384;11.489
7740.902;58.4644357953331;21.385;11.489
7741.895;58.58612924131;21.385;11.49
7742.883;58.54912924131;21.387;11.49
7743.88;58.5208227336455;21.387;11.491
7744.887;58.3808227336455;21.387;11.491
7745.894;58.7428227336455;21.386;11.491
7746.884;58.5645162723347;21.388;11.492
7747.88;58.5972098573728;21.388;11.493
7748.873;58.5332098573728;21.39;11.493
7749.861;58.541903488755;21.39;11.494
7750.868;58.4665162723347;21.388;11.492
7751.874;58.5672098573728;21.389;11.493
7752.889;58.573903488755;21.391;11.494
7753.89;58.548903488755;21.392;11.494
7754.897;58.532903488755;21.392;11.494
7755.876;58.5025971664763;21.392;11.495
7756.861;58.5095971664763;21.392;11.495
7757.852;58.4385971664763;21.393;11.495
7758.846;58.5192908905318;21.394;11.496
7759.845;58.6715971664762;21.392;11.495
7760.847;58.4739846609169;21.394;11.497
7761.853;58.5252908905318;21.394;11.496
7762.867;58.5949846609169;21.395;11.497
7763.856;58.4922908905318;21.393;11.496
7764.846;58.5482908905318;21.394;11.496
7765.842;58.3765971664763;21.394;11.495
7766.844;58.4215971664762;21.393;11.495
7767.851;58.4702908905318;21.393;11.496
7768.87;58.3712908905318;21.394;11.496
7769.863;58.5159846609169;21.395;11.497
7770.854;58.4573723406558;21.398;11.499
7771.853;58.4726784776265;21.397;11.498
7772.84;58.52606625;21.398;11.5
7773.837;58.6026784776265;21.396;11.498
7774.823;58.5026784776265;21.397;11.498
7775.818;58.4886784776265;21.397;11.498
7776.806;58.4863723406558;21.398;11.499
7777.807;58.4563723406558;21.398;11.499
7778.82;58.4733723406558;21.397;11.499
7779.822;58.4003723406558;21.399;11.499
7780.827;58.51906625;21.4;11.5
7781.842;58.4733723406558;21.399;11.499
7782.847;58.54806625;21.4;11.5
7783.831;58.57506625;21.4;11.5
7784.828;58.40906625;21.399;11.5
7785.813;58.49106625;21.399;11.5
7786.813;58.42306625;21.4;11.5
7787.824;58.4867602056542;21.401;11.501
7788.818;58.47506625;21.399;11.5
7789.824;58.5043723406558;21.399;11.499
7790.839;58.48106625;21.4;11.5
7791.83;58.4683723406558;21.399;11.499
7792.825;58.45106625;21.4;11.5
7793.825;58.6133723406558;21.398;11.499
7794.833;58.4356784776265;21.397;11.498
7795.809;58.5466784776265;21.396;11.498
7796.792;58.5229846609169;21.395;11.497
7797.778;58.4929846609169;21.394;11.497
7798.768;58.4489846609169;21.395;11.497
7799.761;58.4096784776265;21.396;11.498
7800.758;58.4836784776265;21.397;11.498
7801.76;58.5866784776265;21.397;11.498
7802.765;58.4953723406558;21.398;11.499
7803.742;58.4103723406558;21.398;11.499
7804.752;58.4076784776265;21.397;11.498
7805.738;58.4553723406558;21.398;11.499
7806.754;58.46306625;21.399;11.5
7807.742;58.5103723406558;21.398;11.499
7808.768;58.6203723406558;21.397;11.499
7809.767;58.5303723406558;21.398;11.499
7810.764;58.45706625;21.4;11.5
7811.763;58.46306625;21.4;11.5
7812.766;58.5674542076135;21.401;11.502
7813.752;58.5868423504282;21.404;11.504
7814.729;58.5791482558731;21.403;11.503
7815.741;58.4414542076135;21.403;11.502
7816.744;58.5571482558731;21.403;11.503
7817.759;58.6038423504282;21.404;11.504
7818.761;58.5295364912737;21.406;11.505
7819.769;58.4515364912737;21.407;11.505
7820.753;58.5575364912737;21.407;11.505
7821.744;58.4315364912738;21.406;11.505
7822.743;58.4538423504282;21.406;11.504
7823.749;58.5785364912737;21.405;11.505
7824.733;58.5495364912737;21.406;11.505
7825.722;58.4765364912737;21.407;11.505
7826.716;58.546230678405;21.408;11.506
7827.725;58.485230678405;21.409;11.506
7828.712;58.431230678405;21.408;11.506
7829.702;58.519230678405;21.407;11.506
7830.703;58.5325364912737;21.406;11.505
7831.691;58.4988423504282;21.405;11.504
7832.677;58.4291482558731;21.404;11.503
7833.67;58.5555364912737;21.406;11.505
7834.664;58.355230678405;21.407;11.506
7835.661;58.4105364912737;21.408;11.505
7836.661;58.4965364912737;21.406;11.505
7837.638;58.4875364912737;21.407;11.505
7838.622;58.3978423504282;21.405;11.504
7839.639;58.6031482558731;21.403;11.503
7840.63;58.4461482558731;21.403;11.503
7841.624;58.4921482558731;21.403;11.503
7842.621;58.5235364912737;21.406;11.505
7843.627;58.4655364912737;21.407;11.505
7844.633;58.5165364912737;21.407;11.505
7845.643;58.577230678405;21.408;11.506
7846.655;58.4609249118172;21.409;11.507
7847.67;58.624230678405;21.408;11.506
7848.656;58.6639249118172;21.409;11.507
7849.643;58.4446191915053;21.412;11.508
7850.632;58.5766191915053;21.41;11.508
7851.628;58.4816191915053;21.411;11.508
7852.624;58.50500788969;21.414;11.51
7853.621;58.44200788969;21.414;11.51
7854.623;58.4747023081769;21.416;11.511
7855.624;58.4867023081769;21.415;11.511
7856.627;58.46700788969;21.415;11.51
7857.603;58.5373967729203;21.417;11.512
7858.597;58.5243967729203;21.417;11.512
7859.579;58.4950912839154;21.418;11.513
7860.572;58.3940912839154;21.418;11.513
7861.576;58.6257858411574;21.418;11.514
7862.57;58.4467858411574;21.418;11.514
7863.583;58.5017858411574;21.419;11.514
7864.579;58.5507858411574;21.419;11.514
7865.582;58.5837858411574;21.419;11.514
7866.572;58.4417858411574;21.42;11.514
7867.57;58.4167858411574;21.42;11.514
7868.586;58.5234804446413;21.421;11.515
7869.595;58.5334804446413;21.421;11.515
7870.58;58.4788697903155;21.422;11.517
7871.576;58.4578697903155;21.423;11.517
7872.576;58.4621750943622;21.422;11.516
7873.556;58.4628697903155;21.424;11.517
7874.544;58.4148697903155;21.422;11.517
7875.547;58.4148697903155;21.424;11.517
7876.536;58.5308697903155;21.424;11.517
7877.522;58.4805645324961;21.425;11.518
7878.542;58.3995645324961;21.424;11.518
7879.537;58.3895645324961;21.425;11.518
7880.539;58.5532593208992;21.426;11.519
7881.547;58.5108697903155;21.423;11.517
7882.531;58.3755645324961;21.426;11.518
7883.522;58.4165645324961;21.424;11.518
7884.519;58.4622593208992;21.426;11.519
7885.519;58.4392593208992;21.426;11.519
7886.521;58.42195415552;21.427;11.52
7887.511;58.3132593208992;21.426;11.519
7888.5;58.33595415552;21.428;11.52
7889.495;58.2953439633951;21.43;11.522
7890.495;58.3713439633951;21.43;11.522
7891.498;58.5050389366397;21.431;11.523
7892.507;58.4166490363536;21.429;11.521
7893.517;58.3357339560826;21.433;11.524
7894.497;58.4043439633951;21.431;11.522
7895.483;58.5143439633951;21.43;11.522
7896.47;58.5286490363536;21.429;11.521
7897.459;58.4876490363536;21.429;11.521
7898.451;58.3436490363536;21.429;11.521
7899.444;58.31095415552;21.428;11.52
7900.434;58.4786490363536;21.429;11.521
7901.431;58.3476490363536;21.429;11.521
7902.439;58.4722593208992;21.426;11.519
7903.421;58.4462593208992;21.426;11.519
7904.415;58.3406490363536;21.429;11.521
7905.397;58.4002593208992;21.426;11.519
7906.389;58.3645645324961;21.425;11.518
7907.392;58.3562593208992;21.426;11.519
7908.386;58.44795415552;21.428;11.52
7909.387;58.3852593208992;21.427;11.519
7910.381;58.34895415552;21.427;11.52
7911.378;58.36895415552;21.428;11.52
7912.359;58.4655645324961;21.425;11.518
7913.35;58.2972593208992;21.426;11.519
7914.344;58.4203439633951;21.43;11.522
7915.325;58.4487339560826;21.432;11.524
7916.338;58.3030389366397;21.431;11.523
7917.334;58.4836490363536;21.429;11.521
7918.333;58.36795415552;21.428;11.52
7919.34;58.41295415552;21.427;11.52
7920.319;58.3046490363536;21.43;11.521
7921.303;58.4413439633951;21.43;11.522
7922.299;58.4113439633951;21.429;11.522
7923.301;58.5320389366397;21.431;11.523
7924.304;58.4160389366397;21.431;11.523
7925.311;58.4327339560826;21.432;11.524
7926.318;58.3790389366397;21.432;11.523
7927.3;58.2907339560826;21.434;11.524
7928.314;58.3937339560826;21.433;11.524
7929.31;58.3860389366397;21.432;11.523
7930.306;58.3887339560826;21.433;11.524
7931.31;58.3804290217188;21.434;11.525
7932.304;58.3834290217188;21.435;11.525
7933.303;58.3294290217188;21.434;11.525
7934.29;58.3554290217188;21.434;11.525
7935.277;58.3577339560826;21.432;11.524
7936.266;58.4314290217188;21.435;11.525
7937.264;58.4734290217188;21.434;11.525
7938.259;58.3664290217188;21.434;11.525
7939.269;58.3914290217188;21.433;11.525
7940.266;58.2707339560826;21.433;11.524
7941.26;58.4184290217188;21.434;11.525
7942.273;58.3511241335434;21.436;11.526
7943.266;58.4921241335434;21.436;11.526
7944.265;58.3561241335434;21.436;11.526
7945.244;58.4475144957389;21.438;11.528
7946.242;58.3725144957389;21.438;11.528
7947.256;58.35590504263;21.442;11.53
7948.25;58.4411241335434;21.435;11.526
7949.245;58.4288192915518;21.437;11.527
7950.243;58.4315144957389;21.439;11.528
7951.244;58.3735144957389;21.438;11.528
7952.251;58.30490504263;21.441;11.53
7953.234;58.432991209186;21.446;11.533
7954.221;58.4766003853243;21.443;11.531
7955.215;58.450991209186;21.446;11.533
7956.21;58.3646866903438;21.448;11.534
7957.208;58.409991209186;21.447;11.533
7958.19;58.399991209186;21.447;11.533
7959.206;58.4482957741779;21.444;11.532
7960.201;58.5026866903438;21.447;11.534
7961.206;58.4923822176462;21.448;11.535
7962.178;58.3323822176462;21.449;11.535
7963.183;58.5313822176462;21.45;11.535
7964.194;58.4546866903438;21.448;11.534
7965.177;58.5540777910886;21.45;11.536
7966.166;58.4450777910886;21.451;11.536
7967.16;58.3397734106661;21.452;11.537
7968.155;58.3181647882066;21.455;11.539
7969.152;58.3624690763737;21.454;11.538
7970.154;58.3391647882066;21.454;11.539
7971.143;58.4251647882066;21.454;11.539
7972.135;58.43786054616;21.456;11.54
7973.13;58.450556350229;21.457;11.541
7974.117;58.43986054616;21.455;11.54
7975.111;58.3474690763737;21.452;11.538
7976.114;58.30586054616;21.456;11.54
7977.118;58.500556350229;21.457;11.541
7978.124;58.4532522004087;21.459;11.542
7979.114;58.5349480966943;21.46;11.543
7980.095;58.3692522004087;21.459;11.542
7981.074;58.4342522004087;21.459;11.542
7982.089;58.302644039081;21.462;11.544
7983.089;58.222556350229;21.457;11.541
7984.101;58.5202522004087;21.458;11.542
7985.119;58.3132522004087;21.457;11.542
7986.118;58.3353400275637;21.462;11.545
7987.124;58.3033400275638;21.462;11.545
7988.141;58.3049480966943;21.458;11.543
7989.146;58.124644039081;21.461;11.544
7990.151;58.3623400275638;21.463;11.545
7991.167;58.450644039081;21.462;11.544
7992.16;58.3410360621378;21.465;11.546
7993.157;58.5070360621378;21.465;11.546
7994.155;58.072644039081;21.46;11.544
7995.158;58.4350360621379;21.464;11.546
7996.135;58.2787321427984;21.466;11.547
7997.147;58.337644039081;21.459;11.544
7998.137;58.1383400275637;21.461;11.545
7999.132;58.2133400275637;21.462;11.545
8000.132;58.2934282695405;21.467;11.548
8001.138;58.3824282695405;21.466;11.548
8002.15;58.4227321427984;21.465;11.547
8003.167;58.1060360621378;21.464;11.546
8004.154;58.5224282695405;21.467;11.548
8005.144;58.3501244423593;21.469;11.549
8006.134;58.3162132372275;21.472;11.552
8007.128;58.3575169262077;21.471;11.551
8008.126;58.39782066125;21.47;11.55
8009.127;58.3532132372275;21.472;11.552
8010.103;58.11682066125;21.469;11.55
8011.116;58.3059095943046;21.474;11.553
8012.119;58.5413024466113;21.477;11.555
8013.131;58.4343024466113;21.476;11.555
8014.128;58.4869989418311;21.478;11.556
8015.134;58.3979989418311;21.478;11.556
8016.126;58.1553024466113;21.476;11.555
8017.126;58.4573024466113;21.478;11.555
8018.105;58.3613024466113;21.478;11.555
8019.095;58.465998941831;21.478;11.556
8020.091;58.500998941831;21.478;11.556
8021.075;58.2256954830887;21.48;11.557
8022.079;58.4313024466113;21.477;11.555
8023.08;58.3663024466113;21.477;11.555
8024.089;58.2049095943046;21.473;11.553
8025.079;58.3123024466113;21.477;11.555
8026.08;58.4063024466113;21.477;11.555
8027.087;58.2759989418311;21.478;11.556
8028.079;58.3473920703793;21.481;11.558
8029.075;58.3943920703793;21.482;11.558
8030.093;58.1863920703793;21.483;11.558
8031.109;58.3796954830887;21.48;11.557
8032.105;58.131998941831;21.477;11.556
8033.105;58.3053920703793;21.481;11.558
8034.115;58.409088703698;21.482;11.559
8035.098;58.43178538304;21.484;11.56
8036.091;58.360088703698;21.483;11.559
8037.084;58.368088703698;21.482;11.559
8038.081;58.1753920703793;21.48;11.558
8039.087;58.35578538304;21.484;11.56
8040.094;58.4091788797743;21.486;11.562
8041.075;58.2354821084004;21.485;11.561
8042.088;58.3634821084004;21.486;11.561
8043.081;58.4481788797743;21.487;11.562
8044.076;58.3584821084004;21.486;11.561
8045.073;58.3541788797743;21.487;11.562
8046.071;58.3501788797743;21.488;11.562
8047.076;58.3438756971569;21.489;11.563
8048.064;58.3035725605434;21.489;11.564
8049.04;58.3355725605434;21.489;11.564
8050.03;58.2761788797743;21.488;11.562
8051.029;58.3005725605434;21.489;11.564
8052.03;58.3402694699288;21.491;11.565
8053.041;58.2768756971569;21.488;11.563
8054.061;58.2485725605434;21.49;11.564
8055.044;58.3745725605434;21.489;11.564
8056.046;58.3722694699287;21.491;11.565
8057.051;58.4162694699288;21.491;11.565
8058.042;58.316663426677;21.494;11.567
8059.045;58.430663426677;21.494;11.567
8060.04;58.3789664253082;21.493;11.566
8061.038;58.3993604740301;21.494;11.568
8062.021;58.4513604740301;21.495;11.568
8063.017;58.3443604740301;21.495;11.568
8064.024;58.3883604740301;21.495;11.568
8065.016;58.44175470667;21.496;11.57
8066.001;58.3330575673627;21.497;11.569
8066.985;58.2380575673627;21.497;11.569
8067.981;58.37575470667;21.497;11.57
8068.98;58.4104518919471;21.498;11.571
8069.984;58.46375470667;21.498;11.57
8070.998;58.27575470667;21.498;11.57
8071.984;58.4024518919471;21.499;11.571
8072.98;58.2924518919471;21.501;11.571
8073.981;58.3401491231891;21.5;11.572
8074.978;58.3514518919471;21.499;11.571
8075.973;58.3814518919471;21.499;11.571
8076.974;58.3098464003912;21.501;11.573
8077.945;58.3934518919471;21.499;11.571
8078.95;58.3494518919471;21.499;11.571
8079.93;58.3111491231891;21.501;11.572
8080.92;58.2798464003912;21.502;11.573
8081.919;58.3398464003912;21.502;11.573
8082.924;58.3775437235486;21.502;11.574
8083.917;58.4265437235486;21.503;11.574
8084.908;58.3695437235486;21.504;11.574
8085.889;58.3652410926563;21.504;11.575
8086.885;58.3692410926562;21.505;11.575
8087.886;58.2312410926563;21.505;11.575
8088.886;58.4292410926563;21.504;11.575
8089.895;58.4662410926563;21.504;11.575
8090.873;58.3469385077094;21.506;11.576
8091.861;58.2213334756329;21.509;11.578
8092.858;58.3509385077094;21.506;11.576
8093.839;58.2579385077094;21.507;11.576
8094.839;58.3262410926563;21.505;11.575
8095.841;58.3009385077094;21.506;11.576
8096.824;58.3929385077094;21.506;11.576
8097.807;58.4279385077094;21.505;11.576
8098.792;58.2702410926563;21.505;11.575
8099.792;58.2909385077094;21.505;11.576
8100.792;58.3162410926563;21.505;11.575
8101.802;58.3442410926563;21.505;11.575
8102.79;58.3142410926562;21.505;11.575
8103.783;58.3262410926563;21.505;11.575
8104.776;58.3746359687033;21.507;11.577
8105.786;58.3703334756329;21.509;11.578
8106.781;58.2833334756329;21.509;11.578
8107.779;58.2590310284934;21.509;11.579
8108.784;58.3050310284934;21.51;11.579
8109.765;58.3470310284934;21.511;11.579
8110.778;58.38972862728;21.511;11.58
8111.768;58.2910310284934;21.511;11.579
8112.761;58.2420310284934;21.511;11.579
8113.761;58.19972862728;21.512;11.58
8114.771;58.3070310284934;21.51;11.579
8115.748;58.30472862728;21.511;11.58
8116.76;58.3150310284934;21.511;11.579
8117.777;58.2650310284934;21.511;11.579
8118.765;58.2810310284934;21.51;11.579
8119.759;58.3180310284934;21.51;11.579
8120.75;58.3754262719878;21.513;11.581
8121.743;58.3594262719878;21.513;11.581
8122.763;58.2444262719878;21.514;11.581
8123.759;58.3541239626119;21.513;11.582
8124.753;58.2964262719878;21.513;11.581
8125.744;58.2261239626119;21.515;11.582
8126.751;58.3118216991475;21.516;11.583
8127.754;58.2684262719878;21.514;11.581
8128.729;58.3074262719878;21.513;11.581
8129.737;58.1884262719878;21.513;11.581
8130.727;58.34172862728;21.512;11.58
8131.722;58.2231239626119;21.515;11.582
8132.731;58.2785194815898;21.518;11.584
8133.738;58.2389151841746;21.52;11.586
8134.735;58.1839151841746;21.52;11.586
8135.737;58.3365194815898;21.517;11.584
8136.745;58.3342173099338;21.517;11.585
8137.76;58.2728216991475;21.516;11.583
8138.756;58.3015194815898;21.517;11.584
8139.728;58.2339151841746;21.519;11.586
8140.746;58.3232173099338;21.518;11.585
8141.739;58.3245194815898;21.518;11.584
8142.737;58.2995194815898;21.517;11.584
8143.739;58.2272173099338;21.519;11.585
8144.715;58.1589151841746;21.521;11.586
8145.723;58.2342173099338;21.519;11.585
8146.705;58.3219151841746;21.519;11.586
8147.691;58.3076131043076;21.52;11.587
8148.68;58.2943110703277;21.521;11.588
8149.676;58.2413110703277;21.523;11.588
8150.673;58.2283110703277;21.522;11.588
8151.678;58.2376131043076;21.521;11.587
8152.685;58.2886131043076;21.521;11.587
8153.665;58.3000090822301;21.523;11.589
8154.679;58.2793110703277;21.523;11.588
8155.672;58.4180090822301;21.523;11.589
8156.665;58.27070714001;21.525;11.59
8157.66;58.29470714001;21.526;11.59
8158.639;58.18070714001;21.525;11.59
8159.643;58.1794052436625;21.527;11.591
8160.62;58.2514052436625;21.526;11.591
8161.632;58.20870714001;21.524;11.59
8162.644;58.34470714001;21.524;11.59
8163.643;58.1320090822301;21.525;11.589
8164.629;58.2290090822301;21.524;11.589
8165.621;58.25070714001;21.526;11.59
8166.622;58.22570714001;21.525;11.59
8167.613;58.20770714001;21.525;11.59
8168.59;58.28270714001;21.525;11.59
8169.576;58.2074052436625;21.526;11.591
8170.58;58.2990090822301;21.524;11.589
8171.558;58.3264052436625;21.527;11.591
8172.546;58.1981033931827;21.529;11.592
8173.533;58.2438015885658;21.529;11.593
8174.517;58.304499829807;21.53;11.594
8175.508;58.3618015885658;21.529;11.593
8176.505;58.257499829807;21.53;11.594
8177.507;58.348499829807;21.53;11.594
8178.514;58.2531981169013;21.532;11.595
8179.497;58.1088964498438;21.534;11.596
8180.512;58.2291981169013;21.531;11.595
8181.532;58.2278964498438;21.533;11.596
8182.53;58.2281981169013;21.533;11.595
8183.54;58.1528964498438;21.534;11.596
8184.551;58.2601981169013;21.532;11.595
8185.539;58.5792932532545;21.537;11.598
8186.532;58.1865948286299;21.535;11.597
8187.541;58.2295948286299;21.535;11.597
8188.546;58.1499917237128;21.537;11.599
8189.553;58.34769024;21.538;11.6
8190.568;58.13269024;21.539;11.6
8191.552;58.1339917237128;21.538;11.599
8192.541;58.12369024;21.539;11.6
8193.531;58.1663888021112;21.54;11.601
8194.526;58.4490874100415;21.543;11.602
8195.521;58.1900874100415;21.542;11.602
8196.519;58.0700874100415;21.542;11.602
8197.518;58.1480874100415;21.542;11.602
8198.522;58.3911835086987;21.547;11.605
8199.51;58.5164847633402;21.545;11.604
8200.502;58.1527860637861;21.542;11.603
8201.496;58.2297860637861;21.544;11.603
8202.497;58.0614847633402;21.545;11.604
8203.508;58.1077860637861;21.545;11.603
8204.507;58.1644847633402;21.544;11.604
8205.506;58.2507860637861;21.544;11.603
8206.49;58.3997860637861;21.543;11.603
8207.469;58.1064847633402;21.545;11.604
8208.452;58.2794847633402;21.545;11.604
8209.444;58.1444847633402;21.544;11.604
8210.452;58.1707860637861;21.543;11.603
8211.454;58.1044847633402;21.545;11.604
8212.454;58.0927860637861;21.543;11.603
8213.458;58.2117860637861;21.543;11.603
8214.43;58.395882299857;21.548;11.606
8215.436;58.1457860637861;21.543;11.603
8216.433;58.0931835086988;21.545;11.605
8217.433;58.423882299857;21.548;11.606
8218.437;58.1031835086988;21.546;11.605
8219.45;58.1004847633402;21.545;11.604
8220.436;58.1904847633402;21.545;11.604
8221.433;58.1134847633402;21.544;11.604
8222.44;58.3804847633402;21.546;11.604
8223.432;58.2520874100415;21.542;11.602
8224.429;58.426882299857;21.549;11.606
8225.433;58.0807860637861;21.544;11.603
8226.437;58.1084847633402;21.545;11.604
8227.419;58.414882299857;21.549;11.606
8228.434;58.1261835086987;21.545;11.605
8229.42;58.3745811368102;21.551;11.607
8230.409;58.201882299857;21.547;11.606
8231.401;58.3569789480815;21.553;11.609
8232.399;58.3212800195533;21.552;11.608
8233.397;58.267882299857;21.547;11.606
8234.377;58.128882299857;21.549;11.606
8235.387;58.45767792239;21.554;11.61
8236.387;58.1755811368102;21.549;11.607
8237.385;58.4609789480815;21.553;11.609
8238.382;58.1309789480815;21.551;11.609
8239.378;58.2682800195533;21.55;11.608
8240.378;58.1682800195533;21.551;11.608
8241.371;58.2472800195533;21.551;11.608
8242.366;58.1042800195533;21.55;11.608
8243.363;58.51767792239;21.553;11.61
8244.356;58.4349789480815;21.553;11.609
8245.36;58.1235811368102;21.55;11.607
8246.353;58.2963769424739;21.557;11.611
8247.357;58.18267792239;21.553;11.61
8248.346;58.4100760083283;21.557;11.612
8249.348;58.3050760083283;21.558;11.612
8250.353;58.09667792239;21.553;11.61
8251.343;58.1843769424739;21.554;11.611
8252.335;58.2420760083283;21.558;11.612
8253.333;58.29267792239;21.554;11.61
8254.316;58.1723769424739;21.555;11.611
8255.306;58.3330760083283;21.555;11.612
8256.331;58.3267751199484;21.559;11.613
8257.331;58.3594742773294;21.561;11.614
8258.314;58.2787751199484;21.559;11.613
8259.299;58.3087751199484;21.558;11.613
8260.291;58.2573769424739;21.555;11.611
8261.289;58.1500760083283;21.557;11.612
8262.291;58.4390760083283;21.558;11.612
8263.296;58.1143769424739;21.554;11.611
8264.31;58.22967792239;21.553;11.61
8265.331;58.3940760083283;21.557;11.612
8266.33;58.1349789480815;21.552;11.609
8267.328;58.1043769424739;21.555;11.611
8268.328;58.18167792239;21.554;11.61
8269.33;58.4347751199484;21.559;11.613
8270.339;58.3027751199484;21.56;11.613
8271.35;58.0853769424739;21.555;11.611
8272.368;58.2904742773294;21.56;11.614
8273.36;57.9134742773294;21.561;11.614
