IDs:;DNAJB6_meas3;01_DNAJB6_00_439_uM_compression_corrected;
Concentration [uM]:;0.439;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
690.706;61.1366447367432;50.578;38.811
691.724;61.1127699008422;50.578;38.809
692.721;61.1167699008422;50.577;38.809
693.73;61.1328324687237;50.576;38.808
694.738;61.1187699008422;50.578;38.809
695.751;61.0926447367432;50.58;38.811
696.749;61.1337699008422;50.578;38.809
697.747;61.1009575761604;50.576;38.806
698.752;61.1047699008422;50.578;38.809
699.764;61.0768950271625;50.578;38.807
700.744;61.0928324687237;50.578;38.808
701.735;61.091707323516;50.581;38.81
702.746;61.0818324687237;50.58;38.808
703.755;61.0678324687237;50.58;38.808
704.755;61.0598950271625;50.58;38.807
705.752;61.064707323516;50.582;38.81
706.755;61.0529575761604;50.579;38.806
707.77;61.0610201157195;50.579;38.805
708.779;61.0560201157195;50.579;38.805
709.759;61.0670201157195;50.58;38.805
710.76;61.0458324687237;50.582;38.808
711.744;61.0467699008422;50.584;38.809
712.738;61.0178950271625;50.582;38.807
713.729;61.0429575761604;50.582;38.806
714.717;61.0458950271625;50.583;38.807
715.694;61.0417699008422;50.585;38.809
716.7;61.0171451665289;50.58;38.803
717.686;61.0000201157195;50.583;38.805
718.681;61.0180201157195;50.583;38.805
719.684;61.0128950271625;50.584;38.807
720.692;61.0118950271625;50.585;38.807
721.68;61.0050201157195;50.584;38.805
722.677;60.9970826458417;50.584;38.804
723.68;60.9888324687237;50.587;38.808
724.676;61.0158324687237;50.588;38.808
725.672;61.0019575761604;50.586;38.806
726.68;60.976707323516;50.59;38.81
727.693;60.9770201157195;50.586;38.805
728.68;60.9799575761604;50.587;38.806
729.687;60.9730826458417;50.585;38.804
730.688;60.9600201157195;50.587;38.805
731.696;60.9549575761604;50.588;38.806
732.706;60.9660826458417;50.586;38.804
733.695;60.9830201157195;50.587;38.805
734.718;60.9680826458417;50.587;38.804
735.714;60.9300826458417;50.588;38.804
736.702;60.9500826458417;50.588;38.804
737.693;60.947207677783;50.587;38.802
738.687;60.9200826458417;50.59;38.804
739.693;60.9370826458417;50.588;38.804
740.674;60.9259575761604;50.593;38.806
741.667;60.923207677783;50.589;38.802
742.66;60.920207677783;50.587;38.802
743.659;60.9450201157195;50.591;38.805
744.654;60.906207677783;50.59;38.802
745.653;60.9049575761604;50.593;38.806
746.656;60.9031451665288;50.591;38.803
747.659;60.8981451665289;50.592;38.803
748.655;60.887207677783;50.591;38.802
749.632;60.8940201157195;50.593;38.805
750.644;60.8880826458417;50.593;38.804
751.667;60.8692701796061;50.591;38.801
752.665;60.874332672;50.591;38.8
753.669;60.8751451665288;50.593;38.803
754.679;60.8820201157195;50.595;38.805
755.664;60.8640201157195;50.596;38.805
756.657;60.8831451665289;50.594;38.803
757.651;60.8500826458417;50.595;38.804
758.655;60.8658950271625;50.598;38.807
759.634;60.8610826458417;50.597;38.804
760.617;60.8382701796061;50.594;38.801
761.61;60.8352701796061;50.594;38.801
762.606;60.849207677783;50.594;38.802
763.609;60.8420826458417;50.598;38.804
764.591;60.840207677783;50.596;38.802
765.603;60.8261451665288;50.598;38.803
766.589;60.841332672;50.595;38.8
767.576;60.826332672;50.595;38.8
768.569;60.820207677783;50.597;38.802
769.582;60.814207677783;50.598;38.802
770.577;60.8151451665289;50.599;38.803
771.551;60.8241451665289;50.599;38.803
772.552;60.8029575761604;50.603;38.806
773.548;60.7950201157195;50.603;38.805
774.564;60.798207677783;50.6;38.802
775.57;60.788207677783;50.6;38.802
776.567;60.7891451665289;50.601;38.803
777.57;60.775207677783;50.601;38.802
778.576;60.7950826458417;50.603;38.804
779.566;60.7900201157195;50.605;38.805
780.561;60.7740826458417;50.604;38.804
781.544;60.7640826458417;50.604;38.804
782.539;60.7478950271625;50.607;38.807
783.541;60.7520201157195;50.605;38.805
784.521;60.7420826458417;50.605;38.804
785.535;60.7470826458417;50.605;38.804
786.533;60.7610201157195;50.606;38.805
787.535;60.7340201157195;50.607;38.805
788.518;60.7240201157195;50.608;38.805
789.526;60.7480826458417;50.607;38.804
790.535;60.7281451665289;50.606;38.803
791.547;60.7290826458417;50.607;38.804
792.569;60.7258950271625;50.611;38.807
793.56;60.7290826458417;50.609;38.804
794.544;60.7360826458417;50.609;38.804
795.529;60.7148950271625;50.612;38.807
796.526;60.7188324687237;50.613;38.808
797.525;60.7131451665289;50.609;38.803
798.53;60.6960201157195;50.612;38.805
799.54;60.7081451665289;50.609;38.803
800.532;60.6939575761604;50.613;38.806
801.528;60.6870201157195;50.612;38.805
802.526;60.6870201157195;50.613;38.805
803.513;60.6799575761604;50.614;38.806
804.506;60.6798950271625;50.615;38.807
805.506;60.6780201157195;50.613;38.805
806.522;60.6739575761604;50.615;38.806
807.512;60.6760826458417;50.612;38.804
808.514;60.6840201157195;50.614;38.805
809.506;60.6630201157195;50.615;38.805
810.511;60.6460201157195;50.615;38.805
811.495;60.6520201157195;50.616;38.805
812.471;60.6420826458417;50.615;38.804
813.484;60.6408324687237;50.619;38.808
814.476;60.6360826458417;50.616;38.804
815.478;60.6279575761604;50.617;38.806
816.466;60.6279575761604;50.619;38.806
817.458;60.633332672;50.613;38.8
818.474;60.6300826458417;50.616;38.804
819.471;60.6281451665288;50.616;38.803
820.469;60.6260826458417;50.616;38.804
821.466;60.6110826458417;50.618;38.804
822.459;60.6021451665289;50.618;38.803
823.448;60.604207677783;50.617;38.802
824.432;60.6060826458417;50.619;38.804
825.447;60.6080826458417;50.618;38.804
826.433;60.619207677783;50.618;38.802
827.425;60.6130201157195;50.621;38.805
828.431;60.5780826458417;50.62;38.804
829.437;60.588207677783;50.618;38.802
830.446;60.594207677783;50.619;38.802
831.433;60.594207677783;50.619;38.802
832.423;60.5961451665289;50.62;38.803
833.43;60.5730201157195;50.622;38.805
834.436;60.5650201157195;50.623;38.805
835.431;60.5760201157195;50.623;38.805
836.408;60.5591451665289;50.622;38.803
837.41;60.562332672;50.619;38.8
838.415;60.5561451665289;50.623;38.803
839.416;60.5422701796061;50.621;38.801
840.411;60.569207677783;50.621;38.802
841.4;60.5521451665288;50.624;38.803
842.388;60.5520826458417;50.624;38.804
843.383;60.530332672;50.621;38.8
844.389;60.5251451665289;50.625;38.803
845.377;60.5621451665289;50.624;38.803
846.37;60.519332672;50.622;38.8
847.373;60.5410826458417;50.627;38.804
848.367;60.5331451665289;50.625;38.803
849.366;60.5223951549667;50.622;38.799
850.358;60.526332672;50.622;38.8
851.347;60.522207677783;50.625;38.802
852.341;60.5034576285082;50.621;38.798
853.342;60.5133951549667;50.623;38.799
854.323;60.5043951549667;50.623;38.799
855.312;60.5193951549667;50.624;38.799
856.307;60.5103951549667;50.625;38.799
857.315;60.4882701796061;50.626;38.801
858.327;60.4894576285082;50.623;38.798
859.313;60.4844576285082;50.624;38.798
860.336;60.481332672;50.626;38.8
861.335;60.491332672;50.628;38.8
862.345;60.4893951549667;50.626;38.799
863.338;60.478332672;50.628;38.8
864.333;60.4802701796061;50.629;38.801
865.332;60.4802701796061;50.629;38.801
866.335;60.4741451665289;50.631;38.803
867.339;60.480207677783;50.629;38.802
868.325;60.4515200926264;50.626;38.797
869.325;60.457207677783;50.632;38.802
870.308;60.4751451665289;50.632;38.803
871.308;60.446332672;50.629;38.8
872.302;60.427332672;50.631;38.8
873.291;60.4282701796061;50.631;38.801
874.286;60.4424576285082;50.629;38.798
875.282;60.4324576285082;50.629;38.798
876.29;60.443332672;50.631;38.8
877.291;60.4393951549667;50.631;38.799
878.272;60.4354576285082;50.63;38.798
879.267;60.433332672;50.633;38.8
880.254;60.4002701796061;50.634;38.801
881.257;60.4024576285082;50.631;38.798
882.264;60.4191451665289;50.637;38.803
883.263;60.4090826458417;50.638;38.804
884.264;60.403332672;50.636;38.8
885.253;60.4050201157195;50.64;38.805
886.251;60.403207677783;50.637;38.802
887.254;60.3724576285082;50.634;38.798
888.257;60.391332672;50.636;38.8
889.248;60.383207677783;50.638;38.802
890.248;60.3912701796061;50.637;38.801
891.251;60.3675825473231;50.633;38.796
892.259;60.372332672;50.637;38.8
893.256;60.367207677783;50.639;38.802
894.252;60.3762701796061;50.638;38.801
895.275;60.3713951549667;50.636;38.799
896.263;60.3764576285082;50.636;38.798
897.255;60.3601451665288;50.642;38.803
898.256;60.3592701796061;50.64;38.801
899.255;60.3393951549667;50.638;38.799
900.264;60.356207677783;50.641;38.802
901.261;60.343332672;50.639;38.8
902.251;60.336332672;50.64;38.8
903.238;60.327207677783;50.643;38.802
904.259;60.3382701796061;50.642;38.801
905.263;60.3261451665288;50.645;38.803
906.262;60.322207677783;50.644;38.802
907.243;60.2952701796061;50.643;38.801
908.239;60.3090826458417;50.646;38.804
909.241;60.3122701796061;50.643;38.801
910.232;60.3233951549667;50.642;38.799
911.227;60.291207677783;50.646;38.802
912.243;60.3131451665289;50.646;38.803
913.263;60.286207677783;50.646;38.802
914.258;60.296332672;50.645;38.8
915.258;60.3091451665289;50.647;38.803
916.27;60.311207677783;50.647;38.802
917.284;60.3022701796061;50.646;38.801
918.276;60.2842701796061;50.646;38.801
919.275;60.2772701796061;50.647;38.801
920.28;60.285332672;50.646;38.8
921.261;60.297332672;50.645;38.8
922.27;60.280332672;50.646;38.8
923.272;60.271332672;50.647;38.8
924.265;60.2612701796061;50.648;38.801
925.256;60.2482701796061;50.648;38.801
926.252;60.2522701796061;50.648;38.801
927.256;60.2705825473231;50.645;38.796
928.243;60.2614576285082;50.646;38.798
929.236;60.242332672;50.649;38.8
930.234;60.2405200926264;50.645;38.797
931.225;60.243332672;50.649;38.8
932.231;60.232332672;50.65;38.8
933.235;60.2426449926005;50.646;38.795
934.251;60.2275825473231;50.646;38.796
935.255;60.2324576285082;50.648;38.798
936.256;60.2254576285082;50.648;38.798
937.267;60.2355825473231;50.647;38.796
938.269;60.2415200926264;50.648;38.797
939.257;60.2175200926264;50.649;38.797
940.248;60.2167074284604;50.646;38.794
941.223;60.2016449926005;50.647;38.795
942.245;60.2075825473231;50.649;38.796
943.245;60.1996449926005;50.647;38.795
944.226;60.2157074284604;50.647;38.794
945.243;60.2065200926264;50.65;38.797
946.244;60.1878946795546;50.645;38.791
947.248;60.1827074284604;50.647;38.794
948.257;60.1935825473231;50.65;38.796
949.244;60.1798946795546;50.645;38.791
950.228;60.1657074284604;50.649;38.794
951.215;60.1708322719355;50.647;38.792
952.215;60.171957077764;50.646;38.79
953.222;60.1767074284604;50.649;38.794
954.234;60.1517698549047;50.649;38.793
955.216;60.1807074284604;50.65;38.794
956.201;60.1605200926264;50.654;38.797
957.191;60.1437074284604;50.651;38.794
958.184;60.1510818459615;50.645;38.788
959.18;60.140957077764;50.647;38.79
960.181;60.1578322719355;50.65;38.792
961.186;60.1366449926005;50.652;38.795
962.19;60.1507698549047;50.65;38.793
963.185;60.138957077764;50.648;38.79
964.182;60.1137698549047;50.651;38.793
965.184;60.1246449926005;50.655;38.795
966.178;60.1236449926005;50.655;38.795
967.181;60.1198322719355;50.651;38.792
968.168;60.1208946795546;50.651;38.791
969.173;60.1098946795546;50.652;38.791
970.167;60.1138322719355;50.653;38.792
971.171;60.0968322719355;50.654;38.792
972.179;60.1016449926005;50.656;38.795
973.188;60.0958946795546;50.654;38.791
974.188;60.0827698549047;50.655;38.793
975.198;60.089957077764;50.652;38.79
976.19;60.0788946795546;50.653;38.791
977.187;60.0878322719355;50.655;38.792
978.162;60.0867698549047;50.656;38.793
979.165;60.0458946795546;50.655;38.791
980.164;60.0627698549047;50.656;38.793
981.169;60.0688322719355;50.656;38.792
982.178;60.0677698549047;50.658;38.793
983.193;60.0528946795546;50.657;38.791
984.188;60.0528946795546;50.656;38.791
985.184;60.0538322719355;50.658;38.792
986.19;60.0310194665657;50.655;38.789
987.197;60.0488322719355;50.658;38.792
988.179;60.033957077764;50.657;38.79
989.167;60.0430194665657;50.656;38.789
990.158;60.0487698549047;50.659;38.793
991.162;60.0418322719355;50.658;38.792
992.167;60.027957077764;50.657;38.79
993.187;60.0387698549047;50.66;38.793
994.179;60.0301442159534;50.655;38.787
995.172;60.0348946795546;50.659;38.791
996.178;60.0190818459615;50.657;38.788
997.18;60.0098946795546;50.66;38.791
998.176;59.9998946795546;50.66;38.791
999.172;60.0020818459615;50.658;38.788
1000.171;59.997957077764;50.66;38.79
1001.171;59.9968946795546;50.661;38.791
1002.164;60.002957077764;50.66;38.79
1003.151;60.0048946795546;50.662;38.791
1004.15;60.0028322719355;50.662;38.792
1005.154;60.0012065765435;50.657;38.786
1006.144;59.987957077764;50.661;38.79
1007.144;59.9850194665657;50.66;38.789
1008.155;59.973957077764;50.662;38.79
1009.147;59.9778322719355;50.665;38.792
1010.145;59.967957077764;50.663;38.79
1011.13;59.975957077764;50.662;38.79
1012.146;59.954957077764;50.663;38.79
1013.142;59.9610818459615;50.662;38.788
1014.116;59.9572065765435;50.66;38.786
1015.105;59.952957077764;50.663;38.79
1016.098;59.9440194665657;50.663;38.789
1017.095;59.9370818459615;50.663;38.788
1018.1;59.9268322719355;50.667;38.792
1019.112;59.948957077764;50.665;38.79
1020.105;59.9442065765435;50.662;38.786
1021.099;59.9392065765435;50.662;38.786
1022.109;59.9322065765435;50.663;38.786
1023.088;59.9280818459615;50.665;38.788
1024.103;59.923957077764;50.667;38.79
1025.109;59.934957077764;50.666;38.79
1026.084;59.9278946795546;50.667;38.791
1027.092;59.9220818459615;50.666;38.788
1028.082;59.8980194665657;50.667;38.789
1029.104;59.9100194665657;50.667;38.789
1030.094;59.8990818459615;50.667;38.788
1031.09;59.905957077764;50.669;38.79
1032.091;59.9100818459615;50.667;38.788
1033.075;59.9092065765435;50.665;38.786
1034.072;59.8941442159534;50.667;38.787
1035.05;59.8930818459615;50.668;38.788
1036.062;59.889957077764;50.67;38.79
1037.067;59.8680194665657;50.67;38.789
1038.063;59.8841442159534;50.668;38.787
1039.075;59.8950194665657;50.669;38.789
1040.055;59.8830194665657;50.671;38.789
1041.062;59.8790194665657;50.672;38.789
1042.054;59.8690818459615;50.67;38.788
1043.056;59.8780194665657;50.671;38.789
1044.065;59.8780818459615;50.67;38.788
1045.067;59.856957077764;50.673;38.79
1046.084;59.8641442159534;50.67;38.787
1047.081;59.8650194665657;50.672;38.789
1048.085;59.8542065765435;50.669;38.786
1049.096;59.8460194665657;50.673;38.789
1050.083;59.8540194665657;50.672;38.789
1051.079;59.8473312695255;50.669;38.784
1052.088;59.8441442159534;50.672;38.787
1053.078;59.8472689277335;50.67;38.785
1054.078;59.8392065765435;50.67;38.786
1055.079;59.8252065765435;50.672;38.786
1056.056;59.8362065765435;50.671;38.786
1057.066;59.8193312695255;50.67;38.784
1058.082;59.8294559249232;50.669;38.782
1059.078;59.8213936019214;50.67;38.783
1060.073;59.8102689277335;50.672;38.785
1061.084;59.8003312695255;50.672;38.784
1062.097;59.8132065765435;50.674;38.786
1063.086;59.8152689277335;50.673;38.785
1064.084;59.7854559249232;50.671;38.782
1065.081;59.8062065765435;50.674;38.786
1066.08;59.8093312695255;50.673;38.784
1067.091;59.8043312695255;50.672;38.784
1068.087;59.7972689277335;50.674;38.785
1069.085;59.7973936019214;50.673;38.783
1070.09;59.7942689277335;50.674;38.785
1071.072;59.7864559249232;50.672;38.782
1072.058;59.7705182385327;50.671;38.781
1073.045;59.7743936019214;50.674;38.783
1074.037;59.7945182385327;50.671;38.781
1075.029;59.7864559249232;50.673;38.782
1076.009;59.7817051230276;50.668;38.778
1077.002;59.755642837583;50.671;38.779
1078.005;59.7487051230276;50.67;38.778
1079.005;59.7377051230276;50.67;38.778
1080.015;59.7613312695255;50.676;38.784
1081.002;59.7593936019214;50.675;38.783
1082.001;59.749580542752;50.672;38.78
1083.01;59.752642837583;50.672;38.779
1084.006;59.7177673990877;50.67;38.777
1085.006;59.7525182385327;50.674;38.781
1086.011;59.732580542752;50.673;38.78
1087.022;59.7337673990877;50.67;38.777
1088.012;59.7317051230276;50.673;38.778
1089.007;59.7237051230276;50.672;38.778
1090.013;59.7037673990877;50.672;38.777
1091.029;59.6988296657654;50.672;38.776
1092.017;59.7137673990877;50.672;38.777
1093.007;59.735580542752;50.674;38.78
1094.002;59.7098296657654;50.672;38.776
1095.003;59.7077051230276;50.673;38.778
1096.01;59.727642837583;50.675;38.779
1097.021;59.7037673990877;50.673;38.777
1098.032;59.7125182385327;50.677;38.781
1099.055;59.706580542752;50.676;38.78
1100.047;59.705642837583;50.676;38.779
1101.054;59.6797673990877;50.675;38.777
1102.066;59.698580542752;50.677;38.78
1103.068;59.6818919230625;50.673;38.775
1104.07;59.6688919230625;50.674;38.775
1105.062;59.6718919230625;50.674;38.775
1106.04;59.6738919230625;50.674;38.775
1107.054;59.6657051230276;50.678;38.778
1108.062;59.6668296657654;50.676;38.776
1109.054;59.6787673990877;50.676;38.777
1110.061;59.6577673990877;50.677;38.777
1111.054;59.6588919230625;50.676;38.775
1112.064;59.6657051230276;50.677;38.778
1113.055;59.6618919230625;50.675;38.775
1114.059;59.6558919230625;50.675;38.775
1115.073;59.6400786386901;50.674;38.772
1116.066;59.6490164095229;50.674;38.773
1117.065;59.6428919230625;50.676;38.775
1118.058;59.6330164095229;50.675;38.773
1119.056;59.644954170981;50.676;38.774
1120.063;59.6521408584845;50.673;38.771
1121.08;59.6368919230625;50.677;38.775
1122.099;59.640203068908;50.673;38.77
1123.101;59.6350164095229;50.675;38.773
1124.107;59.6212652699627;50.673;38.769
1125.087;59.635203068908;50.673;38.77
1126.071;59.6132652699627;50.673;38.769
1127.062;59.6292652699627;50.672;38.769
1128.057;59.6025139805315;50.67;38.765
1129.063;59.6054518169329;50.671;38.766
1130.075;59.6073896439732;50.672;38.767
1131.058;59.6065761347709;50.669;38.764
1132.044;59.6035139805315;50.67;38.765
1133.036;59.6093896439732;50.672;38.767
1134.031;59.6013896439732;50.672;38.767
1135.011;59.6075139805315;50.671;38.765
1136.01;59.5953896439732;50.673;38.767
1137.009;59.5873274616504;50.674;38.768
1137.993;59.5794518169329;50.673;38.766
1138.976;59.5567004151801;50.669;38.762
1139.971;59.5765761347709;50.671;38.764
1140.975;59.5775761347709;50.671;38.764
1141.976;59.5835139805315;50.672;38.765
