IDs:;DNAJB6_meas3_240729A;02_DNAJB6_05_000_uM_compression_corrected;
Concentration [uM]:;5;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
5316.784;51.8039018172824;29.738;19.641
5317.76;51.6850954718083;29.732;19.636
5318.771;51.6670954718083;29.732;19.636
5319.766;51.7808566852556;29.735;19.637
5320.761;51.6712898220245;29.727;19.631
5321.764;51.6738119984396;29.729;19.633
5322.766;51.7058119984396;29.729;19.633
5323.757;51.6848119984396;29.729;19.633
5324.764;51.6262898220245;29.728;19.631
5325.757;51.7395731283983;29.731;19.634
5326.753;51.6580508963144;29.727;19.632
5327.734;51.7653342861885;29.732;19.635
5328.723;51.6618119984396;29.728;19.633
5329.707;51.6440508963144;29.727;19.632
5330.705;51.7690954718083;29.733;19.636
5331.707;51.7530954718083;29.733;19.636
5332.698;51.8160954718083;29.733;19.636
5333.711;51.6640508963144;29.728;19.632
5334.706;51.7978566852556;29.734;19.637
5335.705;51.7210508963144;29.728;19.632
5336.686;51.7613342861885;29.732;19.635
5337.683;51.6283342861885;29.73;19.635
5338.666;51.7613342861885;29.733;19.635
5339.665;51.7655731283983;29.731;19.634
5340.67;51.7278119984396;29.73;19.633
5341.657;51.6610508963144;29.728;19.632
5342.637;51.640528775572;29.726;19.63
5343.63;51.7418119984396;29.73;19.633
5344.653;51.7923342861885;29.732;19.635
5345.663;51.7725731283983;29.731;19.634
5346.668;51.591528775572;29.725;19.63
5347.679;51.7635731283983;29.731;19.634
5348.662;51.6610508963144;29.727;19.632
5349.681;51.7798119984396;29.73;19.633
5350.673;51.7513342861885;29.731;19.635
5351.663;51.6782898220245;29.726;19.631
5352.665;51.756528775572;29.726;19.63
5353.669;51.7438119984396;29.73;19.633
5354.667;51.7297677569588;29.726;19.629
5355.656;51.6530067661868;29.724;19.628
5356.66;51.7520508963144;29.729;19.632
5357.649;51.7742898220245;29.727;19.631
5358.648;51.7107677569588;29.724;19.629
5359.642;51.8120508963144;29.728;19.632
5360.648;51.7287677569588;29.725;19.629
5361.634;51.791528775572;29.726;19.63
5362.624;51.7362898220245;29.727;19.631
5363.617;51.7102458032579;29.723;19.627
5364.615;51.8254848681742;29.722;19.626
5365.638;51.7830508963144;29.728;19.632
5366.638;51.7069630815498;29.718;19.624
5367.628;51.808528775572;29.726;19.63
5368.609;51.8442898220245;29.727;19.631
5369.593;51.7692458032579;29.723;19.627
5370.585;51.7187239609375;29.72;19.625
5371.587;51.7992458032579;29.722;19.627
5372.607;51.7587239609375;29.721;19.625
5373.602;51.7937677569588;29.725;19.629
5374.602;51.8374848681742;29.721;19.626
5375.608;51.7654414063293;29.717;19.622
5376.595;51.7734848681742;29.721;19.626
5377.58;51.7999630815498;29.718;19.624
5378.57;51.7009630815498;29.719;19.624
5379.563;51.7282022300131;29.719;19.623
5380.559;51.8032458032579;29.722;19.627
5381.566;51.7344414063293;29.717;19.622
5382.575;51.7959630815498;29.718;19.624
5383.556;51.7162458032579;29.722;19.627
5384.561;51.7419630815498;29.719;19.624
5385.557;51.7589630815498;29.719;19.624
5386.554;51.7122022300131;29.716;19.623
5387.549;51.7879630815498;29.718;19.624
5388.53;51.7379630815498;29.719;19.624
5389.516;51.7587239609375;29.72;19.625
5390.513;51.7684848681742;29.722;19.626
5391.5;51.7784414063293;29.717;19.622
5392.49;51.7494414063293;29.717;19.622
5393.487;51.8247239609375;29.72;19.625
5394.476;51.7494414063293;29.717;19.622
5395.476;51.8269630815498;29.719;19.624
5396.493;51.7949630815498;29.719;19.624
5397.487;51.7206806105002;29.717;19.621
5398.49;51.7462022300131;29.718;19.623
5399.51;51.7984414063293;29.717;19.622
5400.498;51.7536806105002;29.716;19.621
5401.484;51.7954414063293;29.717;19.622
5402.491;51.7711591024145;29.714;19.619
5403.478;51.7866806105002;29.716;19.621
5404.464;51.7271591024145;29.714;19.619
5405.46;51.7563983901616;29.712;19.618
5406.458;51.786919842528;29.714;19.62
5407.471;51.777919842528;29.714;19.62
5408.463;51.7663983901616;29.712;19.618
5409.456;51.7323983901616;29.713;19.618
5410.458;51.7603983901616;29.712;19.618
5411.46;51.7388770492457;29.71;19.616
5412.467;51.7093983901616;29.712;19.618
5413.453;51.7553983901616;29.712;19.618
5414.442;51.7606377057714;29.712;19.617
5415.436;51.8001591024145;29.712;19.619
5416.44;51.6653558197958;29.706;19.614
5417.441;51.7393558197958;29.708;19.614
5418.434;51.8056377057714;29.71;19.617
5419.429;51.7858770492457;29.709;19.616
5420.43;51.7516377057714;29.71;19.617
5421.431;51.8233983901616;29.711;19.618
5422.425;51.7796377057714;29.71;19.617
5423.428;51.7938770492457;29.709;19.616
5424.417;51.8038770492457;29.709;19.616
5425.415;51.7441164205865;29.709;19.615
5426.401;51.7571164205865;29.709;19.615
5427.399;51.7531164205865;29.709;19.615
5428.41;51.7701164205865;29.709;19.615
5429.404;51.7401164205865;29.709;19.615
5430.385;51.7958770492457;29.709;19.616
5431.39;51.7743558197958;29.708;19.614
5432.379;51.7665952468754;29.706;19.613
5433.367;51.7425952468754;29.706;19.613
5434.362;51.8158770492457;29.709;19.616
5435.361;51.7560741846536;29.704;19.611
5436.365;51.7683558197958;29.707;19.614
5437.376;51.7225952468754;29.707;19.613
5438.372;51.7948770492457;29.71;19.616
5439.371;51.7821164205865;29.708;19.615
5440.375;51.7803558197957;29.707;19.614
5441.371;51.7825952468754;29.706;19.613
5442.365;51.7548347018273;29.706;19.612
5443.342;51.775313695356;29.703;19.61
5444.327;51.8130741846536;29.704;19.611
5445.315;51.754313695356;29.703;19.61
5446.31;51.7608347018273;29.705;19.612
5447.295;51.7725952468754;29.706;19.613
5448.292;51.844313695356;29.702;19.61
5449.295;51.8465952468754;29.705;19.613
5450.289;51.786313695356;29.703;19.61
5451.283;51.7537928003973;29.701;19.608
5452.269;51.7648347018273;29.705;19.612
5453.259;51.7971164205865;29.708;19.615
5454.265;51.7740741846536;29.705;19.611
5455.262;51.7950741846536;29.704;19.611
5456.258;51.7355952468754;29.706;19.613
5457.254;51.813313695356;29.703;19.61
5458.242;51.826313695356;29.702;19.61
5459.261;51.7190741846536;29.704;19.611
5460.262;51.7750741846536;29.704;19.611
5461.282;51.8038347018273;29.705;19.612
5462.28;51.8040741846536;29.702;19.611
5463.274;51.8095532339366;29.701;19.609
5464.269;51.819313695356;29.703;19.61
5465.271;51.7637928003973;29.7;19.608
5466.247;51.8057928003973;29.7;19.608
5467.259;51.7937928003973;29.7;19.608
5468.258;51.7780323947401;29.699;19.607
5469.26;51.8278347018273;29.705;19.612
5470.269;51.8098347018273;29.705;19.612
5471.255;51.7637928003973;29.7;19.608
5472.242;51.7850323947401;29.699;19.607
5473.239;51.7655116670795;29.697;19.605
5474.236;51.7927928003973;29.7;19.608
5475.219;51.7995532339366;29.701;19.609
5476.238;51.7705116670795;29.698;19.605
5477.227;51.8070323947401;29.699;19.607
5478.226;51.7872720169668;29.698;19.606
5479.229;51.7682720169668;29.698;19.606
5480.225;51.7635532339366;29.702;19.609
5481.236;51.7499910509705;29.695;19.603
5482.236;51.7352720169668;29.698;19.606
5483.24;51.7977513450801;29.696;19.604
5484.242;51.7892720169668;29.698;19.606
5485.236;51.7440323947401;29.699;19.607
5486.226;51.7442307847526;29.695;19.602
5487.222;51.7597513450801;29.696;19.604
5488.209;51.7672720169668;29.698;19.606
5489.208;51.6794705464285;29.69;19.601
5490.225;51.7995116670795;29.696;19.605
5491.226;51.7807513450801;29.696;19.604
5492.233;51.8220323947401;29.699;19.607
5493.211;51.5942307847526;29.693;19.602
5494.227;51.7732720169668;29.698;19.606
5495.218;51.800313695356;29.703;19.61
5496.195;51.7685116670795;29.696;19.605
5497.204;51.7662720169668;29.698;19.606
5498.192;51.7765116670795;29.698;19.605
5499.177;51.7867928003973;29.7;19.608
5500.194;51.8212720169668;29.698;19.606
5501.183;51.8322720169668;29.698;19.606
5502.177;51.7900323947401;29.7;19.607
5503.194;51.7667928003973;29.701;19.608
5504.198;51.7987928003973;29.699;19.608
5505.21;51.7835116670795;29.697;19.605
5506.206;51.8057928003973;29.7;19.608
5507.211;51.7932720169668;29.699;19.606
5508.229;51.7700323947401;29.699;19.607
5509.233;51.8012720169668;29.699;19.606
5510.216;51.7935116670795;29.697;19.605
5511.209;51.7870323947401;29.699;19.607
5512.215;51.8005116670795;29.697;19.605
5513.209;51.8005116670795;29.697;19.605
5514.212;51.8457928003973;29.7;19.608
5515.209;51.7852720169668;29.697;19.606
5516.218;51.8272720169668;29.698;19.606
5517.202;51.8270323947401;29.699;19.607
5518.193;51.6799910509705;29.692;19.603
5519.22;51.8127928003973;29.699;19.608
5520.221;51.8097513450801;29.696;19.604
5521.217;51.8382720169668;29.697;19.606
5522.229;51.8410323947401;29.698;19.607
5523.243;51.8362720169668;29.698;19.606
5524.231;51.8345116670795;29.697;19.605
5525.223;51.7815116670795;29.697;19.605
5526.216;51.7675116670795;29.696;19.605
5527.216;51.8140323947401;29.698;19.607
5528.218;51.8205532339366;29.701;19.609
5529.225;51.8127928003973;29.7;19.608
5530.234;51.7932307847526;29.693;19.602
5531.215;51.8087513450801;29.695;19.604
5532.23;51.7985116670795;29.696;19.605
5533.215;51.7874705464285;29.692;19.601
5534.208;51.7984705464285;29.692;19.601
5535.194;51.7779910509705;29.695;19.603
5536.216;51.8009910509705;29.695;19.603
5537.205;51.7732720169668;29.697;19.606
5538.184;51.689429872108;29.687;19.597
5539.179;51.8297513450801;29.695;19.604
5540.183;51.7842307847526;29.694;19.602
5541.193;51.8304705464285;29.692;19.601
5542.171;51.8149910509705;29.695;19.603
5543.174;51.7932307847526;29.694;19.602
5544.16;51.8152307847526;29.693;19.602
5545.167;51.830710336;29.691;19.6
5546.162;51.8014705464285;29.692;19.601
5547.155;51.668429872108;29.686;19.597
5548.144;51.8364705464285;29.692;19.601
5549.139;51.788710336;29.691;19.6
5550.141;51.8029501534691;29.69;19.599
5551.125;51.8119501534691;29.69;19.599
5552.117;51.7919501534691;29.689;19.599
5553.116;51.8269501534691;29.69;19.599
5554.12;51.813710336;29.69;19.6
5555.111;51.808429872108;29.687;19.597
5556.104;51.6531496593468;29.683;19.594
5557.103;51.808710336;29.691;19.6
5558.107;51.8101899988378;29.689;19.598
5559.115;51.6846697732815;29.685;19.596
5560.134;51.6719097023605;29.684;19.595
5561.155;51.6406296570491;29.68;19.592
5562.15;51.6801496593468;29.683;19.594
5563.149;51.6883896442423;29.682;19.593
5564.132;51.6626697732815;29.684;19.596
5565.142;51.792429872108;29.688;19.597
5566.157;51.6353896442423;29.682;19.593
5567.141;51.6536296570491;29.681;19.592
5568.137;51.6693896442423;29.681;19.593
5569.134;51.671869697769;29.68;19.591
5570.135;51.7003896442423;29.681;19.593
5571.146;51.8156697732815;29.686;19.596
5572.144;51.7931496593468;29.684;19.594
5573.139;51.671869697769;29.68;19.591
5574.13;51.8173896442423;29.682;19.593
5575.123;51.608830139819;29.675;19.587
5576.113;51.696869697769;29.679;19.591
5577.098;51.691869697769;29.679;19.591
5578.095;51.675869697769;29.679;19.591
5579.096;51.8181496593468;29.684;19.594
5580.09;51.7919097023605;29.685;19.595
5581.092;51.6646296570491;29.68;19.592
5582.08;51.7803896442423;29.683;19.593
5583.076;51.6553498629561;29.677;19.589
5584.093;51.642109766404;29.678;19.59
5585.088;51.7893896442423;29.684;19.593
5586.088;51.6523498629561;29.677;19.589
5587.073;51.6863498629561;29.677;19.589
5588.071;51.6203498629561;29.677;19.589
5589.077;51.685349862956;29.678;19.589
5590.093;51.6715899874271;29.675;19.588
5591.083;51.670109766404;29.679;19.59
5592.076;51.640830139819;29.676;19.587
5593.074;51.693109766404;29.678;19.59
5594.08;51.676109766404;29.677;19.59
5595.06;51.687109766404;29.677;19.59
5596.048;51.8003896442423;29.683;19.593
5597.039;51.690869697769;29.679;19.591
5598.035;51.7143498629561;29.677;19.589
5599.04;51.8616296570491;29.681;19.592
5600.046;51.676830139819;29.674;19.587
5601.037;51.6600703201339;29.674;19.586
5602.059;51.6670703201339;29.674;19.586
5603.055;51.6303105283735;29.673;19.585
5604.053;51.6930703201339;29.673;19.586
5605.055;51.8186296570491;29.681;19.592
5606.069;51.848109766404;29.679;19.59
5607.085;51.6663105283735;29.672;19.585
5608.101;51.6990703201339;29.673;19.586
5609.087;51.6925899874271;29.675;19.588
5610.077;51.769109766404;29.68;19.59
5611.067;51.6645899874271;29.677;19.588
5612.06;51.8356296570491;29.681;19.592
5613.055;51.724349862956;29.677;19.589
5614.041;51.6863498629561;29.678;19.589
5615.032;51.6490703201339;29.674;19.586
5616.029;51.6765899874271;29.676;19.588
5617.039;51.6390703201339;29.675;19.586
5618.033;51.6563498629561;29.677;19.589
5619.017;51.711830139819;29.674;19.587
5620.002;51.667830139819;29.674;19.587
5620.993;51.6603105283735;29.673;19.585
5621.993;51.657830139819;29.675;19.587
5623.008;51.6930703201339;29.673;19.586
5624.006;51.7053498629561;29.676;19.589
5625.014;51.6935899874271;29.675;19.588
5626.015;51.800109766404;29.679;19.59
5627.002;51.850109766404;29.678;19.59
5628.009;51.6823105283735;29.672;19.585
5628.994;51.6923105283735;29.672;19.585
5630.011;51.7075899874271;29.675;19.588
5631.003;51.7120703201339;29.673;19.586
5632.002;51.831869697769;29.68;19.591
5633.007;51.8185899874271;29.677;19.588
5634.018;51.6590703201339;29.673;19.586
5635.001;51.842109766404;29.679;19.59
5635.99;51.6345507645399;29.671;19.584
5636.982;51.7995899874271;29.677;19.588
5637.982;51.6983105283735;29.673;19.585
5638.986;51.8210703201339;29.674;19.586
5639.967;51.7075507645399;29.671;19.584
5640.968;51.6533105283735;29.673;19.585
5641.967;51.6823105283735;29.673;19.585
5642.971;51.6935507645399;29.672;19.584
5643.948;51.6800313206608;29.669;19.582
5644.958;51.6592716406191;29.668;19.581
5645.97;51.656511988512;29.667;19.58
5646.983;51.6707523643414;29.666;19.579
5648;51.685791028635;29.669;19.583
5648.988;51.674511988512;29.666;19.58
5649.98;51.7905507645399;29.673;19.584
5650.978;51.6750313206608;29.668;19.582
5651.993;51.6802716406191;29.668;19.581
5652.986;51.6712716406191;29.668;19.581
5653.977;51.8165507645399;29.672;19.584
5654.982;51.683511988512;29.666;19.58
5655.98;51.672511988512;29.666;19.58
5656.972;51.663511988512;29.667;19.58
5657.947;51.8463105283735;29.672;19.585
5658.951;51.698511988512;29.666;19.58
5659.935;51.671511988512;29.667;19.58
5660.925;51.6870313206608;29.668;19.582
5661.925;51.6887523643414;29.666;19.579
5662.911;51.716511988512;29.666;19.58
5663.916;51.6960313206608;29.668;19.582
5664.902;51.673511988512;29.667;19.58
5665.89;51.6789927681092;29.664;19.578
5666.893;51.820791028635;29.671;19.583
5667.882;51.6907523643414;29.665;19.579
5668.9;51.6687523643414;29.665;19.579
5669.913;51.6729927681092;29.664;19.578
5670.922;51.681511988512;29.666;19.58
5671.917;51.688511988512;29.666;19.58
5672.91;51.837791028635;29.671;19.583
5673.906;51.6700313206608;29.668;19.582
5674.906;51.6720313206608;29.668;19.582
5675.908;51.7037523643414;29.665;19.579
5676.916;51.7152716406191;29.667;19.581
5677.938;51.7062716406191;29.667;19.581
5678.931;51.7047523643414;29.666;19.579
5679.926;51.707511988512;29.666;19.58
5680.925;51.6752716406191;29.667;19.581
5681.926;51.7077523643414;29.665;19.579
5682.927;51.6744736594678;29.663;19.576
5683.917;51.685511988512;29.667;19.58
5684.912;51.730511988512;29.665;19.58
5685.912;51.7039927681092;29.664;19.578
5686.926;51.718511988512;29.666;19.58
5687.907;51.6897523643414;29.665;19.579
5688.902;51.6937523643414;29.665;19.579
5689.885;51.695511988512;29.666;19.58
5690.878;51.851791028635;29.671;19.583
5691.879;51.7129927681092;29.664;19.578
5692.865;51.6812331998173;29.664;19.577
5693.862;51.6819927681092;29.665;19.578
5694.842;51.6662331998173;29.663;19.577
5695.843;51.6957141470625;29.661;19.575
5696.845;51.8410313206608;29.67;19.582
5697.822;51.7389927681092;29.663;19.578
5698.829;51.7429927681092;29.663;19.578
5699.817;51.6914736594678;29.662;19.576
5700.808;51.6794736594678;29.662;19.576
5701.808;51.7777523643414;29.666;19.579
5702.803;51.7114736594678;29.661;19.576
5703.803;51.7474736594678;29.661;19.576
5704.806;51.7327141470625;29.66;19.575
5705.816;51.7059546626034;29.66;19.574
5706.796;51.7087141470625;29.66;19.575
5707.777;51.6797141470625;29.661;19.575
5708.769;51.6967141470625;29.66;19.575
5709.765;51.7382331998173;29.662;19.577
5710.763;51.6719546626034;29.659;19.574
5711.762;51.6834357775316;29.657;19.572
5712.765;51.7137141470625;29.66;19.575
5713.773;51.7029546626034;29.66;19.574
5714.783;51.6829546626034;29.66;19.574
5715.765;51.6821952060925;29.659;19.573
5716.748;51.7081952060925;29.658;19.573
5717.735;51.7034357775316;29.657;19.572
5718.726;51.7389546626034;29.659;19.574
5719.721;51.6814357775317;29.657;19.572
5720.718;51.6946763769228;29.656;19.571
5721.717;51.7186763769228;29.656;19.571
5722.699;51.6986763769228;29.656;19.571
5723.691;51.7051952060925;29.658;19.573
5724.683;51.694917004268;29.656;19.57
5725.694;51.7476763769228;29.655;19.571
5726.685;51.714917004268;29.655;19.57
5727.681;51.6596763769228;29.656;19.571
5728.661;51.7146763769228;29.656;19.571
5729.641;51.7136763769228;29.656;19.571
5730.636;51.694917004268;29.655;19.57
5731.628;51.6521576595691;29.654;19.569
5732.6;51.684917004268;29.654;19.57
5733.59;51.6931576595691;29.654;19.569
5734.581;51.6731576595691;29.654;19.569
5735.553;51.6921576595691;29.653;19.569
5736.567;51.7251576595691;29.653;19.569
5737.559;51.702917004268;29.655;19.57
5738.56;51.6901576595691;29.653;19.569
5739.575;51.673398342828;29.652;19.568
5740.563;51.7086763769228;29.655;19.571
5741.555;51.7131576595691;29.654;19.569
5742.556;51.681398342828;29.653;19.568
5743.568;51.7321576595691;29.654;19.569
5744.552;51.6671576595691;29.654;19.569
5745.573;51.719917004268;29.654;19.57
5746.575;51.6996390540468;29.652;19.567
5747.581;51.702917004268;29.654;19.57
5748.591;51.7421576595691;29.653;19.569
5749.609;51.8366763769228;29.657;19.571
5750.601;51.7058797932273;29.65;19.566
5751.601;51.7196390540468;29.652;19.567
5752.604;51.6461205603715;29.649;19.565
5753.608;51.6923613554814;29.647;19.564
5754.613;51.6983613554814;29.648;19.564
5755.591;51.6803613554814;29.648;19.564
5756.602;51.7073613554814;29.648;19.564
5757.616;51.7226021785588;29.646;19.563
5758.635;51.6906390540468;29.65;19.567
5759.629;51.801398342828;29.653;19.568
5760.6;51.6483613554814;29.648;19.564
