"Molec.Weight","S_Apparent","S_20_W","D_Apparent","D_20_W","f/f0","Vbar20","Concentration","Conc.Percent"
"2.1811e+06","6.3008e-12","6.3526e-12","2.5109e-07","2.5122e-07","1.0000e+00","7.1870e-01","1.8304e-05"," 0.00 %"
"6.1692e+06","6.3008e-12","6.3526e-12","8.8775e-08","8.8818e-08","2.0000e+00","7.1870e-01","2.7365e-05"," 0.01 %"
"6.2779e+06","6.3746e-12","6.4271e-12","8.8259e-08","8.8303e-08","2.0000e+00","7.1870e-01","1.7488e-05"," 0.00 %"
"6.3143e+06","6.3992e-12","6.4519e-12","8.8089e-08","8.8133e-08","2.0000e+00","7.1870e-01","3.4137e-05"," 0.01 %"
"6.3508e+06","6.4238e-12","6.4767e-12","8.7920e-08","8.7964e-08","2.0000e+00","7.1870e-01","2.0201e-05"," 0.00 %"
"6.4606e+06","6.4977e-12","6.5511e-12","8.7420e-08","8.7463e-08","2.0000e+00","7.1870e-01","2.3020e-05"," 0.00 %"
"6.6079e+06","6.5961e-12","6.6504e-12","8.6765e-08","8.6807e-08","2.0000e+00","7.1870e-01","4.8134e-06"," 0.00 %"
"6.6450e+06","6.6207e-12","6.6752e-12","8.6603e-08","8.6646e-08","2.0000e+00","7.1870e-01","7.6200e-06"," 0.00 %"
"6.7192e+06","6.6699e-12","6.7248e-12","8.6283e-08","8.6326e-08","2.0000e+00","7.1870e-01","1.4277e-05"," 0.00 %"
"6.7564e+06","6.6945e-12","6.7496e-12","8.6125e-08","8.6167e-08","2.0000e+00","7.1870e-01","2.6073e-05"," 0.01 %"
"6.7937e+06","6.7192e-12","6.7744e-12","8.5967e-08","8.6009e-08","2.0000e+00","7.1870e-01","1.0845e-05"," 0.00 %"
"2.4151e+06","6.7438e-12","6.7993e-12","2.4271e-07","2.4283e-07","1.0000e+00","7.1870e-01","7.6429e-07"," 0.00 %"
"6.8311e+06","6.7438e-12","6.7993e-12","8.5810e-08","8.5852e-08","2.0000e+00","7.1870e-01","2.4595e-06"," 0.00 %"
"6.8685e+06","6.7684e-12","6.8241e-12","8.5653e-08","8.5696e-08","2.0000e+00","7.1870e-01","5.9450e-06"," 0.00 %"
"2.4416e+06","6.7930e-12","6.8489e-12","2.4183e-07","2.4194e-07","1.0000e+00","7.1870e-01","5.6052e-06"," 0.00 %"
"6.9060e+06","6.7930e-12","6.8489e-12","8.5498e-08","8.5540e-08","2.0000e+00","7.1870e-01","3.6789e-05"," 0.01 %"
"6.9435e+06","6.8176e-12","6.8737e-12","8.5344e-08","8.5386e-08","2.0000e+00","7.1870e-01","1.5686e-05"," 0.00 %"
"7.0189e+06","6.8668e-12","6.9233e-12","8.5037e-08","8.5079e-08","2.0000e+00","7.1870e-01","2.2497e-05"," 0.00 %"
