1000nM	1000nM	1000nM	1000nM	1000nM	1000nM	300nM	300nM	300nM	300nM	300nM	300nM	100nM	100nM	100nM	100nM	100nM	100nM	30nM	30nM	30nM	30nM	30nM	30nM	10nM	10nM	10nM	10nM	10nM	10nM	3nM	3nM	3nM	3nM	3nM	3nM	50%seeds	50%seeds	50%seeds	50%seeds	50%seeds	50%seeds
241019_tauJB6elongation50percSeeds: B07 X	241019_tauJB6elongation50percSeeds: B07 Y	241019_tauJB6elongation50percSeeds: B08 X	241019_tauJB6elongation50percSeeds: B08 Y	241019_tauJB6elongation50percSeeds: B09 X	241019_tauJB6elongation50percSeeds: B09 Y	241019_tauJB6elongation50percSeeds: B04 X	241019_tauJB6elongation50percSeeds: B04 Y	241019_tauJB6elongation50percSeeds: B05 X	241019_tauJB6elongation50percSeeds: B05 Y	241019_tauJB6elongation50percSeeds: B06 X	241019_tauJB6elongation50percSeeds: B06 Y	241019_tauJB6elongation50percSeeds: B01 X	241019_tauJB6elongation50percSeeds: B01 Y	241019_tauJB6elongation50percSeeds: B02 X	241019_tauJB6elongation50percSeeds: B02 Y	241019_tauJB6elongation50percSeeds: B03 X	241019_tauJB6elongation50percSeeds: B03 Y	241019_tauJB6elongation50percSeeds: A10 X	241019_tauJB6elongation50percSeeds: A10 Y	241019_tauJB6elongation50percSeeds: A11 X	241019_tauJB6elongation50percSeeds: A11 Y	241019_tauJB6elongation50percSeeds: A12 X	241019_tauJB6elongation50percSeeds: A12 Y	241019_tauJB6elongation50percSeeds: A07 X	241019_tauJB6elongation50percSeeds: A07 Y	241019_tauJB6elongation50percSeeds: A08 X	241019_tauJB6elongation50percSeeds: A08 Y	241019_tauJB6elongation50percSeeds: A09 X	241019_tauJB6elongation50percSeeds: A09 Y	241019_tauJB6elongation50percSeeds: A04 X	241019_tauJB6elongation50percSeeds: A04 Y	241019_tauJB6elongation50percSeeds: A05 X	241019_tauJB6elongation50percSeeds: A05 Y	241019_tauJB6elongation50percSeeds: A06 X	241019_tauJB6elongation50percSeeds: A06 Y	241019_tauJB6elongation50percSeeds: A01 X	241019_tauJB6elongation50percSeeds: A01 Y	241019_tauJB6elongation50percSeeds: A02 X	241019_tauJB6elongation50percSeeds: A02 Y	241019_tauJB6elongation50percSeeds: A03 X	241019_tauJB6elongation50percSeeds: A03 Y
162.0	0.4806051554034581	684.0	0.4941414740722912	792.0	0.5135921090672884	162.0	0.51131644033786	162.0	0.5008993409307507	162.0	0.4984587139946041	162.0	0.5143758750765357	162.0	0.5064394374099435	162.0	0.5003227347249655	162.0	0.5161059885825308	162.0	0.5222945832711037	162.0	0.5234240713994311	162.0	0.5246088140397993	162.0	0.5275224418933286	162.0	0.5259397540903493	162.0	0.5163307960530173	162.0	0.5194994718371556	162.0	0.5131474409902868	162.0	0.5456566174805079	162.0	0.5145519706038438	162.0	0.5243918714834613
180.0	0.47708870694389816	702.0	0.4922757014838489	810.0	0.516783626389718	180.0	0.5194829436744598	180.0	0.49924831205787995	180.0	0.4976948908414876	180.0	0.5135516439664142	180.0	0.512942631625926	180.0	0.5065622727409645	180.0	0.5168782631139328	180.0	0.5211253213013984	180.0	0.5215969358259717	180.0	0.5303064212312799	180.0	0.5310985328413965	180.0	0.5306018726664973	180.0	0.5216421848432278	180.0	0.5225533043970183	180.0	0.5129253269774554	180.0	0.544101072234609	180.0	0.5199512303258701	180.0	0.5288171786208495
198.0	0.48381346147223186	720.0	0.4821072408768385	828.0	0.5162016438191573	198.0	0.5134423237461176	198.0	0.5021074108377294	198.0	0.4999727206016744	198.0	0.5128237515574756	198.0	0.5176075046011162	198.0	0.5064654523234748	198.0	0.5274055843577826	198.0	0.534812564358537	198.0	0.5315446739481403	198.0	0.5357988772636565	198.0	0.5430957411833016	198.0	0.5328791758703598	198.0	0.5182018534677506	198.0	0.5264331736329093	198.0	0.51310472675705	198.0	0.5543622128040477	198.0	0.5216978026776298	198.0	0.5281410900304152
216.0	0.4940909165061003	738.0	0.49964550320819595	846.0	0.5155821139859798	216.0	0.5191588760817376	216.0	0.5058792735472959	216.0	0.5076518712303282	216.0	0.5146006653792962	216.0	0.5145896824486014	216.0	0.5091549083648538	216.0	0.5245095548650247	216.0	0.5319925796080712	216.0	0.5283834393845357	216.0	0.5351274734702252	216.0	0.540394446676831	216.0	0.5315988036827805	216.0	0.5245996626923223	216.0	0.527584618696464	216.0	0.5201013181612377	216.0	0.5515513152544408	216.0	0.5240237668191559	216.0	0.5319517711764995
234.0	0.486351104690471	756.0	0.5047950355522967	864.0	0.49999999999999994	234.0	0.5160348644878955	234.0	0.5145371078806427	234.0	0.5043783434312573	234.0	0.5172232189115011	234.0	0.5201152723053186	234.0	0.5086923219257365	234.0	0.5283709275220352	234.0	0.5306857574066359	234.0	0.5281030852489255	234.0	0.5405266789757363	234.0	0.5431149674787213	234.0	0.5283050217956486	234.0	0.5356363147239285	234.0	0.5332667497709626	234.0	0.5236551423665394	234.0	0.5500367054097497	234.0	0.5240069728542351	234.0	0.5307225191938917
252.0	0.48885249586273527	774.0	0.49285409098626604	882.0	0.5174407034855123	252.0	0.512936778301471	252.0	0.5037315937126673	252.0	0.5062197028182347	252.0	0.5249624279065386	252.0	0.5129001270885667	252.0	0.5142433591951426	252.0	0.5311958264658482	252.0	0.5314816416045025	252.0	0.5330044489301107	252.0	0.5399205505511107	252.0	0.5491424110928034	252.0	0.5353030865766171	252.0	0.5348775448967555	252.0	0.5309137968150028	252.0	0.5212375167653366	252.0	0.5655648676012673	252.0	0.5288688256987969	252.0	0.5382297366591038
270.0	0.48098580188619394	792.0	0.5051868477958695	900.0	0.513667203592522	270.0	0.5182644495258243	270.0	0.5117719700935583	270.0	0.5070244450688396	270.0	0.522896497981169	270.0	0.5260021507295903	270.0	0.5141142653051565	270.0	0.5344576702103229	270.0	0.5366696274868925	270.0	0.5404676693677337	270.0	0.5433521699397602	270.0	0.5472966867325103	270.0	0.5406102781633012	270.0	0.5371969663002728	270.0	0.5344932890777926	270.0	0.5308055050103796	270.0	0.5697402785244698	270.0	0.5291207351726084	270.0	0.5386072926251906
288.0	0.4875836742536157	810.0	0.4919398624179293	918.0	0.5128036165523352	288.0	0.5200533026376509	288.0	0.5102685942093182	288.0	0.5074336360437234	288.0	0.5202418315485697	288.0	0.5180538022433895	288.0	0.5204183502661486	288.0	0.5389287332868614	288.0	0.5371117853745961	288.0	0.5389498900818441	288.0	0.5430537682537906	288.0	0.5537182694026966	288.0	0.545682897746154	288.0	0.5400423531521713	288.0	0.5388904742118025	288.0	0.5287637646616605	288.0	0.5680482819412113	288.0	0.5370138986853684	288.0	0.5402843435443198
306.0	0.48065953347242035	828.0	0.49186523151439165	936.0	0.5166522109705591	306.0	0.5242661813430398	306.0	0.5071678814480731	306.0	0.5112254724109805	306.0	0.5251979225094305	306.0	0.5231543467265131	306.0	0.5150501960075563	306.0	0.5378922595736638	306.0	0.5477432261411604	306.0	0.541666424982067	306.0	0.5472873421734833	306.0	0.5529203781427783	306.0	0.5455265164102664	306.0	0.5416892285725126	306.0	0.5385233468002343	306.0	0.5260642251210949	306.0	0.5703270192751159	306.0	0.5383574158790297	306.0	0.5410482358477975
324.0	0.4802245089207222	846.0	0.49360040002164296	954.0	0.5129913528654193	324.0	0.5239680391577354	324.0	0.5194230795044229	324.0	0.5133259860820509	324.0	0.5235815731895818	324.0	0.5249182850269266	324.0	0.5233875097358308	324.0	0.5376585449128447	324.0	0.5393913549289796	324.0	0.5394622614331317	324.0	0.5486767750237789	324.0	0.5578519229179364	324.0	0.548898488965342	324.0	0.5462849594575485	324.0	0.5403673276628835	324.0	0.5337271585637766	324.0	0.5692081183087675	324.0	0.5388696318091131	324.0	0.5450872066477948
342.0	0.4837047053343073	864.0	0.5017538262331358	972.0	0.5247060988018668	342.0	0.5326011998278553	342.0	0.5030470207653794	342.0	0.5129304348063299	342.0	0.5283770996484708	342.0	0.5294025137183395	342.0	0.5201924359586727	342.0	0.5460621111953388	342.0	0.5404230566669549	342.0	0.5426621655326825	342.0	0.5512038643018333	342.0	0.55760198107748	342.0	0.5487421076294544	342.0	0.5464574071455424	342.0	0.5414019594591212	342.0	0.5377679250279779	342.0	0.5807109660481782	342.0	0.5356283965794052	342.0	0.5476510750686625
360.0	0.48495540092043943	882.0	0.49263019827565296	990.0	0.5057259575490648	360.0	0.5242791440467487	360.0	0.5156914857917556	360.0	0.5096705467064219	360.0	0.5239990408947083	360.0	0.5282761434783163	360.0	0.5209454836502588	360.0	0.5449849914541726	360.0	0.5405704426295228	360.0	0.5407770256553036	360.0	0.5517353923049665	360.0	0.5530741885061361	360.0	0.5533846785386164	360.0	0.5450002241819943	360.0	0.5452234220613537	360.0	0.5411765208402743	360.0	0.5895120773078697	360.0	0.5402467369326159	360.0	0.5480900936338796
