[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]
240914_noSeedspH7p4_platereader2_longTimes: C09 X	240914_noSeedspH7p4_platereader2_longTimes: C09 Y	240914_noSeedspH7p4_platereader2_longTimes: C10 X	240914_noSeedspH7p4_platereader2_longTimes: C10 Y	240914_noSeedspH7p4_platereader2_longTimes: C11 X	240914_noSeedspH7p4_platereader2_longTimes: C11 Y	240914_noSeedspH7p4_platereader2_longTimes: B04 X	240914_noSeedspH7p4_platereader2_longTimes: B04 Y	240914_noSeedspH7p4_platereader2_longTimes: B05 X	240914_noSeedspH7p4_platereader2_longTimes: B05 Y
1222267.0	-0.0003497333283371373	190427.0	0.0002300062014330154	1235387.0	-0.0003501779540693862	610107.0	0.0010882655146888123	610107.0	-8.87552629097253e-05
1222427.0	-0.0019110428298422398	190587.0	-0.0003231732703679332	1235547.0	0.00015917179730426644	610267.0	-0.0001822982841864625	610267.0	7.76608550460191e-05
1222587.0	-0.00016237618815652497	190747.0	0.000171776783348705	1235707.0	0.001432546175738398	610427.0	0.0003148788545038624	610427.0	-5.547203931853101e-06
1222747.0	0.0019610047338904143	190907.0	0.000171776783348705	1235867.0	-0.00041384667299109275	610587.0	0.0010330236103898872	610587.0	-0.0003661154595026326
1222907.0	-0.0003497333283371373	191067.0	-0.00011937030707284685	1236027.0	0.00022284051622597302	610747.0	0.0003148788545038624	610747.0	-0.00014422730222830675
1223067.0	-0.0012240666491799947	191227.0	-0.0006725497788737954	1236187.0	0.0013052087378949849	610907.0	0.0002872579023543999	610907.0	0.00021634095334247276
1223227.0	0.0002747904722649037	191387.0	-9.025559803069167e-05	1236347.0	-0.0016872210514252244	611067.0	9.391123730816244e-05	611067.0	0.00018860493368318202
1223387.0	2.498095202408732e-05	191547.0	-0.00038140268845224354	1236507.0	0.0006685215486779191	611227.0	0.0005910883759984874	611227.0	0.00046596513027608933
1223547.0	0.0007744095127465365	191707.0	-0.0008472380331267265	1236667.0	-0.00022284051622597302	611387.0	-0.000541370662129475	611387.0	-0.00019969934154688822
1223707.0	0.0009617666529271488	191867.0	-0.0016333351772649166	1236827.0	-9.550307838255987e-05	611547.0	0.0015025797969307497	611547.0	-0.00028290740052476043
1223867.0	-0.0009742571289391783	192027.0	-0.00017759972515715721	1236987.0	-3.183435946085329e-05	611707.0	0.0004529836152511749	611707.0	-0.0006434756560955399
1224027.0	-3.747142803611678e-05	192187.0	0.00025912091047517057	1237147.0	-0.0003501779540693862	611867.0	0.0008672978974931123	611867.0	0.00027181299266105423
1224187.0	0.0008993142728669447	192347.0	-0.000614320360789485	1237307.0	-0.0006048528297562125	612027.0	0.0002596369502049374	612027.0	-0.00011649128256901603
1224347.0	2.498095202408732e-05	192507.0	-0.0011966145416325887	1237467.0	-0.000986865143286452	612187.0	0.00020439504590601243	612187.0	-0.0005602675971176677
1224507.0	0.0014613856934087815	192667.0	-0.0008181233240845713	1237627.0	0.0021329020838771703	612347.0	-0.0009280639922219499	612347.0	-0.0003938514791619233
1224667.0	-0.00022482856821672906	192827.0	-0.000294058561325778	1237787.0	9.550307838255987e-05	612507.0	0.0005082255195500998	612507.0	-5.547203931853101e-06
