[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]
240914_noSeedspH7p4_platereader2_longTimes: C02 X	240914_noSeedspH7p4_platereader2_longTimes: C02 Y	240914_noSeedspH7p4_platereader2_file1to4: C03 X	240914_noSeedspH7p4_platereader2_file1to4: C03 Y	240914_noSeedspH7p4_platereader2_longTimes: C04 X	240914_noSeedspH7p4_platereader2_longTimes: C04 Y	240914_noSeedspH7p4_platereader2_file1to4: C05 X	240914_noSeedspH7p4_platereader2_file1to4: C05 Y	240914_noSeedspH7p4_platereader2_file1to4: C06 X	240914_noSeedspH7p4_platereader2_file1to4: C06 Y	240914_noSeedspH7p4_platereader2_longTimes: C09 X	240914_noSeedspH7p4_platereader2_longTimes: C09 Y
433947.0	-0.0005129499340346385	384027.0	-8.114368333308075e-05	433947.0	-0.0009931308449888272	341947.0	7.654655944479002e-05	84160.0	-0.001405089193478803	1220987.0	-0.0005370904685177496
434107.0	-6.155399208415662e-05	384187.0	-0.0007819300393915633	434107.0	-0.0007448481337416204	342107.0	0.0014373742829075864	84320.0	-0.0019592088754141054	1221147.0	0.0003372428523251078
434267.0	-0.0006976119102871084	384347.0	-0.00041309511515025667	434267.0	0.0005793263262434825	342267.0	-0.00022113450506269666	84480.0	-0.0015238291253220821	1221307.0	-0.0008493523688187701
434427.0	-0.00043087794458909637	384507.0	0.0005089921954530098	434427.0	-0.0005379458743689481	342427.0	0.0003742276239522767	84640.0	-0.00045516973873256997	1221467.0	0.00021233809220469962
434587.0	-0.0006155399208415662	384667.0	2.9506793939311235e-05	434587.0	-0.0010345112968633617	342587.0	0.00011907242580300241	84800.0	-0.0018800489208519195	1221627.0	-0.002035947589962648
434747.0	0.00016414397889108432	384827.0	-0.0005606290848467793	434747.0	0.00016552180749813787	342747.0	0.0008845380202508254	84960.0	-0.0016821490344464543	1221787.0	-0.0005995428485779537
434907.0	-0.00032828795778216865	384987.0	-0.00019179416060547273	434907.0	-0.0010345112968633617	342907.0	-5.1031039629847126e-05	85120.0	-0.001563409102603175	1221947.0	8.743333208429142e-05
435067.0	-2.051799736138554e-05	385147.0	0.00028769124090822584	435067.0	0.0012827940081105685	343067.0	-0.00026366037142090904	85280.0	-0.0016821490344464543	1222107.0	-0.0013489714093004028
435227.0	0.0004103599472277108	385307.0	0.0007671766424219244	435227.0	4.138045187453447e-05	343227.0	-0.0006463931686448205	85440.0	-0.0017613089890086404	1222267.0	-0.0003497333283371373
435387.0	-6.155399208415662e-05	385467.0	-0.00037621162272612603	435387.0	-0.0007448481337416204	343387.0	0.0007994862875344006	85600.0	-0.0018008889662897334	1222427.0	-0.0019110428298422398
435547.0	-0.0003077699604207831	385627.0	0.0005089921954530098	435547.0	-0.0017793594306049821	343547.0	0.0007994862875344006	85760.0	-0.0014842491480409892	1222587.0	-0.00016237618815652497
435707.0	-0.00028725196305939756	385787.0	0.0006565261651495324	435707.0	0.00045518497061987915	343707.0	-0.0009866000995105196	85920.0	-0.0019196288981330125	1222747.0	0.0019610047338904143
