"Molec.Weight","S_Apparent","S_20_W","D_Apparent","D_20_W","f/f0","Vbar20","Concentration","Conc.Percent"
"2.7142e+04","2.9591e-13","2.9850e-13","9.4752e-07","9.4857e-07","1.1429e+00","7.1870e-01","8.2388e-05"," 0.02 %"
"3.2387e+04","2.9591e-13","2.9850e-13","7.9407e-07","7.9495e-07","1.2857e+00","7.1870e-01","7.8218e-05"," 0.01 %"
"3.7933e+04","2.9591e-13","2.9850e-13","6.7799e-07","6.7874e-07","1.4286e+00","7.1870e-01","1.1922e-04"," 0.02 %"
"2.5042e+04","3.2050e-13","3.2331e-13","1.1123e-06","1.1136e-06","1.0000e+00","7.1870e-01","5.7673e-06"," 0.00 %"
"8.1495e+04","4.9268e-13","4.9699e-13","5.2543e-07","5.2601e-07","1.4286e+00","7.1870e-01","8.7730e-06"," 0.00 %"
"9.4020e+04","4.9268e-13","4.9699e-13","4.5544e-07","4.5594e-07","1.5714e+00","7.1870e-01","1.1393e-05"," 0.00 %"
"1.3500e+05","4.9268e-13","4.9699e-13","3.1719e-07","3.1755e-07","2.0000e+00","7.1870e-01","1.9971e-06"," 0.00 %"
"5.1347e+04","5.1728e-13","5.2181e-13","8.7557e-07","8.7654e-07","1.0000e+00","7.1870e-01","3.0645e-06"," 0.00 %"
"2.2348e+05","6.8946e-13","6.9549e-13","2.6814e-07","2.6843e-07","2.0000e+00","7.1870e-01","3.4097e-06"," 0.00 %"
"1.6405e+05","7.1405e-13","7.2030e-13","3.7831e-07","3.7873e-07","1.5714e+00","7.1870e-01","3.2837e-06"," 0.00 %"
"1.8692e+05","7.1405e-13","7.2030e-13","3.3202e-07","3.3239e-07","1.7143e+00","7.1870e-01","5.5579e-06"," 0.00 %"
"2.1076e+05","7.1405e-13","7.2030e-13","2.9446e-07","2.9478e-07","1.8571e+00","7.1870e-01","6.0560e-06"," 0.00 %"
"1.4658e+05","9.1083e-13","9.1880e-13","5.4007e-07","5.4066e-07","1.1429e+00","7.1870e-01","1.9751e-06"," 0.00 %"
"2.0485e+05","9.1083e-13","9.1880e-13","3.8644e-07","3.8687e-07","1.4286e+00","7.1870e-01","5.6458e-06"," 0.00 %"
"2.3633e+05","9.1083e-13","9.1880e-13","3.3496e-07","3.3533e-07","1.5714e+00","7.1870e-01","1.0477e-05"," 0.00 %"
"2.6928e+05","9.1083e-13","9.1880e-13","2.9398e-07","2.9430e-07","1.7143e+00","7.1870e-01","2.3178e-06"," 0.00 %"
"3.0363e+05","9.1083e-13","9.1880e-13","2.6072e-07","2.6100e-07","1.8571e+00","7.1870e-01","3.0657e-05"," 0.01 %"
"3.3933e+05","9.1083e-13","9.1880e-13","2.3329e-07","2.3354e-07","2.0000e+00","7.1870e-01","2.0549e-06"," 0.00 %"
"3.1602e+05","9.3543e-13","9.4361e-13","2.5727e-07","2.5755e-07","1.8571e+00","7.1870e-01","1.3076e-05"," 0.00 %"
"3.5317e+05","9.3543e-13","9.4361e-13","2.3020e-07","2.3045e-07","2.0000e+00","7.1870e-01","1.6203e-06"," 0.00 %"
"2.6560e+05","1.0830e-12","1.0925e-12","3.5439e-07","3.5478e-07","1.4286e+00","7.1870e-01","6.1413e-05"," 0.01 %"
"3.0642e+05","1.0830e-12","1.0925e-12","3.0718e-07","3.0752e-07","1.5714e+00","7.1870e-01","3.8725e-05"," 0.01 %"
"3.4914e+05","1.0830e-12","1.0925e-12","2.6960e-07","2.6989e-07","1.7143e+00","7.1870e-01","7.6139e-06"," 0.00 %"
"3.9368e+05","1.0830e-12","1.0925e-12","2.3909e-07","2.3936e-07","1.8571e+00","7.1870e-01","1.8190e-05"," 0.00 %"
"4.3996e+05","1.0830e-12","1.0925e-12","2.1394e-07","2.1418e-07","2.0000e+00","7.1870e-01","2.6760e-04"," 0.05 %"
"1.6088e+05","1.1076e-12","1.1173e-12","5.9836e-07","5.9902e-07","1.0000e+00","7.1870e-01","7.7894e-04"," 0.14 %"
"1.9656e+05","1.1076e-12","1.1173e-12","4.8975e-07","4.9029e-07","1.1429e+00","7.1870e-01","1.5131e-04"," 0.03 %"
