"Molec.Weight","S_Apparent","S_20_W","D_Apparent","D_20_W","f/f0","Vbar20","Concentration","Conc.Percent"
"3.4902e+05","1.6243e-12","1.6383e-12","4.0449e-07","4.0489e-07","1.1429e+00","7.1870e-01","6.3483e-04"," 0.13 %"
"5.6273e+05","1.6243e-12","1.6383e-12","2.5087e-07","2.5112e-07","1.5714e+00","7.1870e-01","2.5179e-04"," 0.05 %"
"7.2298e+05","1.6243e-12","1.6383e-12","1.9527e-07","1.9546e-07","1.8571e+00","7.1870e-01","5.4510e-05"," 0.01 %"
"8.0799e+05","1.6243e-12","1.6383e-12","1.7472e-07","1.7490e-07","2.0000e+00","7.1870e-01","4.7773e-05"," 0.01 %"
"2.9218e+05","1.6489e-12","1.6632e-12","4.9049e-07","4.9097e-07","1.0000e+00","7.1870e-01","7.6417e-03"," 1.57 %"
"3.5698e+05","1.6489e-12","1.6632e-12","4.0146e-07","4.0186e-07","1.1429e+00","7.1870e-01","5.5774e-05"," 0.01 %"
"4.9889e+05","1.6489e-12","1.6632e-12","2.8726e-07","2.8755e-07","1.4286e+00","7.1870e-01","6.9200e-05"," 0.01 %"
"6.5581e+05","1.6489e-12","1.6632e-12","2.1853e-07","2.1874e-07","1.7143e+00","7.1870e-01","1.2005e-05"," 0.00 %"
"7.3947e+05","1.6489e-12","1.6632e-12","1.9380e-07","1.9400e-07","1.8571e+00","7.1870e-01","5.2766e-06"," 0.00 %"
"8.2641e+05","1.6489e-12","1.6632e-12","1.7341e-07","1.7359e-07","2.0000e+00","7.1870e-01","4.9709e-06"," 0.00 %"
"2.9874e+05","1.6735e-12","1.6880e-12","4.8687e-07","4.8735e-07","1.0000e+00","7.1870e-01","8.8912e-03"," 1.82 %"
"5.8849e+05","1.6735e-12","1.6880e-12","2.4716e-07","2.4740e-07","1.5714e+00","7.1870e-01","8.0327e-06"," 0.00 %"
"8.4497e+05","1.6735e-12","1.6880e-12","1.7214e-07","1.7231e-07","2.0000e+00","7.1870e-01","1.7724e-05"," 0.00 %"
"3.0536e+05","1.6981e-12","1.7128e-12","4.8333e-07","4.8381e-07","1.0000e+00","7.1870e-01","1.5265e-03"," 0.31 %"
"4.4517e+05","1.6981e-12","1.7128e-12","3.3154e-07","3.3186e-07","1.2857e+00","7.1870e-01","3.0896e-05"," 0.01 %"
"3.1201e+05","1.7227e-12","1.7376e-12","4.7987e-07","4.8034e-07","1.0000e+00","7.1870e-01","8.2289e-03"," 1.69 %"
"6.1463e+05","1.7227e-12","1.7376e-12","2.4360e-07","2.4384e-07","1.5714e+00","7.1870e-01","1.4600e-05"," 0.00 %"
"7.8966e+05","1.7227e-12","1.7376e-12","1.8961e-07","1.8979e-07","1.8571e+00","7.1870e-01","3.4946e-05"," 0.01 %"
"3.1872e+05","1.7473e-12","1.7624e-12","4.7648e-07","4.7695e-07","1.0000e+00","7.1870e-01","1.7160e-02"," 3.52 %"
"3.8940e+05","1.7473e-12","1.7624e-12","3.8999e-07","3.9038e-07","1.1429e+00","7.1870e-01","1.0023e-05"," 0.00 %"
"7.1538e+05","1.7473e-12","1.7624e-12","2.1228e-07","2.1249e-07","1.7143e+00","7.1870e-01","1.6096e-05"," 0.00 %"
"8.0664e+05","1.7473e-12","1.7624e-12","1.8827e-07","1.8845e-07","1.8571e+00","7.1870e-01","6.0532e-05"," 0.01 %"
"9.0148e+05","1.7473e-12","1.7624e-12","1.6846e-07","1.6863e-07","2.0000e+00","7.1870e-01","1.1298e-04"," 0.02 %"
