Sample IDs:;251006_251002G_tht_4days;;
Wavelength [nm];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.]
551.940002441406;6.00813722610474;6.31957769393921;6.55039644241333
552.530029296875;5.96932697296143;6.17963171005249;6.45292568206787
552.97998046875;5.85416698455811;6.05826377868652;6.33536529541016
553.429992675781;5.88039970397949;6.02370977401733;6.27759647369385
554.02001953125;5.7068886756897;5.86026620864868;6.25679874420166
554.469970703125;5.64846992492676;5.8828239440918;6.05402231216431
555.070007324219;5.5149712562561;5.68102550506592;6.02196788787842
555.52001953125;5.50705337524414;5.61199951171875;5.95138788223267
555.969970703125;5.41392612457275;5.60548257827759;5.85136032104492
556.559997558594;5.2742223739624;5.42485761642456;5.75168704986572
557.010009765625;5.22169828414917;5.38735866546631;5.66177368164063
557.460021972656;5.23145437240601;5.22351884841919;5.59452342987061
558.049987792969;5.03668117523193;5.26629209518433;5.49015712738037
558.5;5.09987783432007;5.15812540054321;5.36999702453613
558.950012207031;4.96965408325195;5.15011548995972;5.33081865310669
559.549987792969;4.88755750656128;4.94750452041626;5.30381441116333
560;4.81732368469238;4.94902896881103;5.2403678894043
