Sample IDs:;251002_251002H_tht_0days;;
Wavelength [nm];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.]
497.459991455078;0.371320456266403;0.35364380478859;0.352999895811081
498.049987792969;0.338017851114273;0.345251113176346;0.362518489360809
498.5;0.348503470420837;0.366055160760879;0.373374313116074
498.950012207031;0.346036911010742;0.358285129070282;0.391561537981033
499.549987792969;0.345193445682526;0.33756610751152;0.395466655492783
500;0.339391082525253;0.360427498817444;0.349453449249268
500.440002441406;0.352077931165695;0.340403228998184;0.366404414176941
501.040008544922;0.342762231826782;0.357577562332153;0.366851359605789
501.489990234375;0.363828331232071;0.344494760036468;0.339899837970734
501.940002441406;0.349873483181;0.359059512615204;0.368955582380295
502.529998779297;0.327335149049759;0.350129544734955;0.364534914493561
502.980010986328;0.334728717803955;0.347893327474594;0.360954612493515
503.429992675781;0.33497342467308;0.361196905374527;0.34831765294075
504.019989013672;0.329373270273209;0.341859340667725;0.356392025947571
504.470001220703;0.321301639080048;0.357057750225067;0.360858112573624
505.070007324219;0.331339478492737;0.33816647529602;0.332574874162674
505.519989013672;0.361267775297165;0.354755073785782;0.377351641654968
505.970001220703;0.32713508605957;0.342673540115356;0.361857920885086
506.559997558594;0.331820547580719;0.352308988571167;0.357080966234207
507.010009765625;0.342070668935776;0.344388365745544;0.374034941196442
507.459991455078;0.359436452388763;0.339457035064697;0.354648590087891
508.049987792969;0.334580183029175;0.32973450422287;0.36621430516243
508.5;0.344489634037018;0.340979248285294;0.382019251585007
508.950012207031;0.339664816856384;0.367457687854767;0.3712098300457
509.549987792969;0.382402360439301;0.358832478523254;0.368849456310272
510;0.35634434223175;0.374911695718765;0.390434592962265
510.440002441406;0.370563894510269;0.372669816017151;0.396303981542587
511.040008544922;0.38855117559433;0.400560230016708;0.407618403434753
511.489990234375;0.377454549074173;0.407460004091263;0.414972454309463
511.940002441406;0.384307831525803;0.399246871471405;0.420788735151291
512.530029296875;0.404423922300339;0.384496480226517;0.399921864271164
512.97998046875;0.423381000757217;0.403031080961227;0.412181496620178
513.429992675781;0.411807417869568;0.427782088518143;0.411194920539856
514.02001953125;0.407232880592346;0.423326343297958;0.433890014886856
514.469970703125;0.422282010316849;0.399008631706238;0.453991770744324
515.070007324219;0.425483077764511;0.417696475982666;0.425975531339645
515.52001953125;0.406205028295517;0.408004850149155;0.440515726804733
515.969970703125;0.440068006515503;0.4358049929142;0.449641019105911
516.559997558594;0.42298948764801;0.420966416597366;0.432266086339951
517.010009765625;0.421639293432236;0.432571828365326;0.441378146409988
517.460021972656;0.420854538679123;0.425594747066498;0.460310012102127
518.049987792969;0.441990047693253;0.42033651471138;0.435755342245102
518.5;0.421491801738739;0.412442892789841;0.416256159543991
518.950012207031;0.409418553113937;0.416598051786423;0.427393436431885
519.549987792969;0.405832886695862;0.386902928352356;0.407809287309647
520;0.384119838476181;0.399328142404556;0.399233520030975
520.440002441406;0.382397472858429;0.393154770135879;0.410278975963593
521.02001953125;0.356441050767899;0.355374902486801;0.391031801700592
521.469970703125;0.346394866704941;0.377338141202927;0.376958787441254
522.049987792969;0.338775217533112;0.363857746124268;0.35160019993782
522.5;0.345172107219696;0.355546414852142;0.360114842653275
522.940002441406;0.323628783226013;0.332888513803482;0.36101096868515
523.52001953125;0.299736201763153;0.323571473360062;0.3262058198452
523.969970703125;0.317135661840439;0.30525341629982;0.321536868810654
524.549987792969;0.290656298398972;0.297758907079697;0.313893556594849
525;0.29510372877121;0.299259096384048;0.304609507322311
525.440002441406;0.265200078487396;0.285906940698624;0.285744905471802
526.02001953125;0.274025678634644;0.262785494327545;0.280774980783463
526.469970703125;0.268543034791946;0.264289855957031;0.275153368711472
