Sample IDs:;251002_251002E_tht_0days;;
Wavelength [nm];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.]
541.02001953125;0.160911113023758;0.149689793586731;0.13956293463707
541.469970703125;0.15743213891983;0.159555107355118;0.161438584327698
542.049987792969;0.140955924987793;0.148839265108109;0.155125766992569
542.5;0.142474114894867;0.147249311208725;0.147589027881622
542.940002441406;0.146190702915192;0.138840943574905;0.14327272772789
543.52001953125;0.137122631072998;0.128984957933426;0.143563717603683
543.969970703125;0.153283596038818;0.132056802511215;0.141661614179611
544.549987792969;0.152946203947067;0.148778527975082;0.144117534160614
545;0.127090364694595;0.149192959070206;0.146159797906876
545.440002441406;0.137518048286438;0.142154276371002;0.144968003034592
546.02001953125;0.135006874799728;0.12839087843895;0.133842498064041
546.469970703125;0.131193369626999;0.129406422376633;0.139754772186279
547.049987792969;0.131769567728043;0.149037539958954;0.12962594628334
547.5;0.131053388118744;0.125348567962646;0.145991504192352
547.940002441406;0.120160229504108;0.122223936021328;0.144510418176651
548.52001953125;0.122401349246502;0.125494778156281;0.135498523712158
548.969970703125;0.129360556602478;0.131836146116257;0.138321250677109
549.549987792969;0.118353627622128;0.123676471412182;0.130157768726349
550;0.113153144717216;0.133451461791992;0.136315435171127
550.440002441406;0.113011918962002;0.114983148872852;0.130816400051117
551.039978027344;0.113667108118534;0.140252351760864;0.115651942789555
551.489990234375;0.129516929388046;0.127134323120117;0.122424118220806
551.940002441406;0.112549498677254;0.130472362041473;0.111750893294811
552.530029296875;0.108490325510502;0.127508193254471;0.106710031628609
552.97998046875;0.129442125558853;0.122788988053799;0.117726407945156
553.429992675781;0.107021942734718;0.114778183400631;0.116669990122318
554.02001953125;0.102684579789639;0.116645596921444;0.11477117985487
554.469970703125;0.11226674169302;0.122804753482342;0.115167267620564
555.070007324219;0.110230557620525;0.111401192843914;0.107749797403812
555.52001953125;0.110042832791805;0.0993150696158409;0.1035151258111
555.969970703125;0.115631841123104;0.0993051454424858;0.111530445516109
556.559997558594;0.110276915132999;0.10624735802412;0.105539172887802
557.010009765625;0.105870500206947;0.0984743162989616;0.106219455599785
557.460021972656;0.106790587306023;0.0890902206301689;0.100214242935181
558.049987792969;0.0888894349336624;0.0880722552537918;0.0979591384530067
558.5;0.0978112295269966;0.0923926308751106;0.102227851748466
558.950012207031;0.0987703576683998;0.0958492532372475;0.108948722481728
559.549987792969;0.101576276123524;0.0944502800703049;0.100260742008686
560;0.101962111890316;0.0941261723637581;0.108745083212852
