Sample IDs:;251002_buffer;;
Wavelength [nm];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.]
478.049987792969;0.0215559415519238;0.00481992773711681;0.008922278881073
478.5;0.0138131715357304;0.000385112129151821;0.0060945674777031
478.950012207031;0.0250192172825336;-0.00695581361651421;0.012299345806241
479.549987792969;0.0299137644469738;-0.000102442689239979;0.00709126144647598
480;0.0235856920480728;0.00524093583226204;0.0012752590700984
480.450012207031;0.0262698754668236;-0.00355215836316347;0.00661046989262104
481.059997558594;0.0156325399875641;0.0131225343793631;0.00564881227910519
481.510009765625;0.0123172234743834;0.00525185093283653;0.0114282090216875
481.959991455078;0.0204203575849533;0.00672568380832672;-0.00215452536940575
482.570007324219;0.0216362699866295;0.00616599805653095;0.00415179412811995
483.029998779297;0.0213157907128334;0.00369687844067812;0.0157470349222422
483.480010986328;0.0179861914366484;0.00335095822811127;0.0041362876072526
483.929992675781;0.0237193517386913;0.00807066820561886;0.000754261389374733
484.540008544922;0.0273333750665188;0.00227476749569178;-0.00408184342086315
485;0.0205618366599083;0.0207826942205429;0.00853742659091949
485.450012207031;0.0237709209322929;0.00812566466629505;0.0191144905984402
486.059997558594;0.0361293070018291;0.00944575853645802;0.0108678694814444
486.510009765625;0.0248107202351093;0.000729700550436974;0.0167333167046309
486.959991455078;0.00884459540247917;-0.0065467176027596;0.00601895712316036
487.570007324219;0.0210024155676365;-0.00270612724125385;-0.00172843970358372
488.029998779297;0.0148482341319323;0.000253659673035145;0.0102887377142906
488.480010986328;0.0268366523087025;0.00217557419091463;0.00302229635417461
488.929992675781;0.0268055349588394;-0.00113768875598907;-0.00225049629807472
489.540008544922;0.00723296776413918;0.00467020459473133;0.00783649832010269
490;0.00548840686678886;-0.000188766047358513;0.0160721633583307
490.440002441406;0.0140874478965998;0.00807168148458004;0.00114414095878601
491.040008544922;0.0126010328531265;0.00278938468545675;0.00356955267488956
491.489990234375;0.0080569926649332;0.00272680725902319;0.0156134441494942
491.940002441406;0.00364247895777225;0.00513321720063686;0.00783135928213596
492.529998779297;0.0098232738673687;0.00220359303057194;-0.00319561082869768
492.980010986328;0.0049440860748291;-0.00700511084869504;0.00595801323652268
493.429992675781;0.0137279890477657;0.00512855686247349;0.00114064570516348
494.019989013672;0.0196185503154993;0.00172018632292747;0.0102556124329567
494.470001220703;0.000719809904694557;0.000247951596975327;0.00165006704628468
495.070007324219;0.0214462094008923;0.00267464388161898;0.0080297626554966
495.519989013672;0.00765938684344292;-0.00168417021632194;0.00367152038961649
495.970001220703;0.0046550203114748;-0.0070304861292243;0.00848972797393799
496.559997558594;0.0109310653060675;-0.00218250881880522;-0.00123615469783545
497.010009765625;0.00259209424257278;-0.00173734687268734;-0.00124089047312737
497.459991455078;-0.00242434348911047;0.00166727136820555;-0.000273398123681545
498.049987792969;-0.00488796876743436;0.00266593229025602;0.00217127427458763
498.5;0.00341891404241323;0.00275767780840397;0.0050529669970274
498.950012207031;0.0103087872266769;0.0123940818011761;0.00510020926594734
499.549987792969;0.00881843082606792;-0.0036351652815938;-0.00320453569293022
500;0.0125023573637009;0.00561138615012169;0.0132564939558506
500.440002441406;0.0114119239151478;-0.00895803235471249;-0.00752825569361448
501.040008544922;-0.00936545990407467;-0.0157686080783606;0.0069565623998642
501.489990234375;0.0198253951966763;-0.00264057330787182;0.0153049621731043
501.940002441406;0.0107476525008678;0.00558293983340263;0.00457186810672283
502.529998779297;0.0229877606034279;0.00760188512504101;-0.000232111662626266
502.980010986328;0.00852622650563717;0.00805382989346981;0.0168725922703743
503.429992675781;0.016053069382906;0.00270397122949362;0.00420875288546085
504.019989013672;0.00517156347632408;0.00369233172386885;0.00217790342867374
504.470001220703;0.0189684815704823;0.0110230389982462;0.0139797814190388
505.070007324219;0.0110785514116287;0.0139472559094429;0.0163376722484827
505.519989013672;0.0139497872442007;0.0188765712082386;0.0104810371994972
505.970001220703;0.0454440265893936;0.00860748440027237;0.0179553274065256
506.559997558594;0.0399735458195209;0.024694412946701;0.0281812809407711
507.010009765625;0.0300735011696815;0.0325304977595806;0.0207315199077129
507.459991455078;0.0322065576910973;0.0397012643516064;0.0422625206410885
508.049987792969;0.0569954663515091;0.0546339973807335;0.0312607921659946
508.5;0.040670745074749;0.045060109347105;0.0583514198660851
508.950012207031;0.0452128760516644;0.0515952855348587;0.0445244088768959
509.549987792969;0.0500535927712917;0.0733793824911118;0.0635898783802986
510;0.0745345205068588;0.0798071995377541;0.0668647363781929
510.440002441406;0.0676230639219284;0.0745052918791771;0.0811071917414665
511.040008544922;0.083628349006176;0.0804731994867325;0.0892801508307457
