IDs:;240715_08_240712F;08_DNAJB6_00_658_uM;;*shifted by 3 s
9123.008;54.434;50.726;37.723;
9124.02;54.43;50.725;37.722;
9125.02;54.429;50.728;37.725;
9126.025;54.429;50.726;37.723;
9127.033;54.428;50.729;37.726;
9128.022;54.432;50.726;37.723;
9129.048;54.432;50.727;37.724;
9130.048;54.432;50.725;37.721;
9131.05;54.434;50.726;37.723;
9132.034;54.431;50.725;37.722;
9133.022;54.433;50.724;37.721;
9134.014;54.43;50.726;37.723;
9135.007;54.431;50.726;37.723;
9136.005;54.43;50.725;37.721;
9137.005;54.424;50.727;37.724;
9137.977;54.433;50.726;37.723;
9138.99;54.43;50.723;37.72;
9139.971;54.43;50.726;37.723;
9140.955;54.427;50.727;37.723;
9141.945;54.425;50.727;37.723;
9142.938;54.428;50.722;37.719;
9143.932;54.428;50.726;37.723;
9144.929;54.432;50.724;37.721;
9145.933;54.431;50.726;37.722;
9146.933;54.433;50.725;37.722;
9147.926;54.429;50.724;37.72;
9148.918;54.429;50.725;37.722;
9149.903;54.431;50.727;37.724;
9150.905;54.426;50.724;37.721;
9151.914;54.431;50.725;37.721;
9152.918;54.424;50.725;37.721;
9153.915;54.433;50.722;37.72;
9154.911;54.428;50.721;37.719;
9155.91;54.426;50.721;37.718;
9156.898;54.424;50.725;37.722;
9157.896;54.428;50.724;37.72;
9158.902;54.424;50.726;37.722;
9159.887;54.43;50.726;37.723;
9160.888;54.425;50.724;37.72;
9161.893;54.427;50.726;37.723;
9162.901;54.427;50.724;37.72;
9163.883;54.432;50.723;37.72;
9164.877;54.431;50.724;37.721;
9165.873;54.428;50.726;37.723;
9166.873;54.429;50.723;37.719;
9167.876;54.427;50.723;37.72;
9168.884;54.43;50.722;37.718;
9169.898;54.426;50.724;37.72;
9170.914;54.425;50.723;37.72;
9171.901;54.428;50.723;37.72;
9172.925;54.42;50.726;37.721;
9173.919;54.425;50.724;37.72;
9174.915;54.427;50.723;37.719;
9175.911;54.426;50.723;37.719;
9176.901;54.423;50.72;37.717;
9177.894;54.423;50.721;37.717;
9178.877;54.424;50.722;37.72;
9179.876;54.429;50.722;37.719;
9180.862;54.424;50.722;37.718;
9181.863;54.423;50.721;37.718;
9182.868;54.423;50.721;37.717;
9183.854;54.423;50.72;37.717;
9184.854;54.425;50.721;37.718;
9185.836;54.424;50.72;37.717;
9186.824;54.423;50.72;37.716;
9187.826;54.426;50.72;37.717;
9188.808;54.419;50.721;37.718;
9189.791;54.418;50.718;37.715;
9190.786;54.42;50.716;37.713;
9191.786;54.415;50.72;37.716;
9192.768;54.424;50.718;37.715;
9193.757;54.425;50.716;37.712;
9194.756;54.421;50.717;37.714;
9195.73;54.419;50.718;37.714;
9196.739;54.42;50.717;37.713;
9197.721;54.415;50.717;37.714;
9198.713;54.426;50.717;37.715;
9199.708;54.42;50.718;37.714;
9200.71;54.424;50.717;37.714;
9201.719;54.421;50.718;37.715;
9202.702;54.417;50.716;37.713;
9203.692;54.421;50.716;37.713;
9204.696;54.417;50.717;37.713;
9205.698;54.421;50.716;37.713;
9206.703;54.424;50.717;37.714;
9207.713;54.424;50.714;37.711;
9208.723;54.419;50.716;37.713;
9209.705;54.42;50.716;37.713;
9210.689;54.416;50.717;37.713;
9211.673;54.424;50.714;37.711;
9212.662;54.415;50.715;37.713;
9213.653;54.419;50.714;37.71;
9214.647;54.421;50.713;37.71;
9215.644;54.417;50.715;37.712;
9216.636;54.42;50.714;37.711;
9217.651;54.417;50.715;37.713;
9218.665;54.412;50.715;37.712;
9219.655;54.416;50.715;37.712;
9220.647;54.418;50.714;37.711;
9221.649;54.416;50.712;37.709;
9222.643;54.417;50.713;37.71;
9223.625;54.42;50.711;37.708;
9224.625;54.412;50.712;37.708;
9225.629;54.418;50.711;37.708;
9226.631;54.418;50.709;37.706;
9227.627;54.416;50.709;37.707;
9228.603;54.417;50.711;37.708;
9229.59;54.414;50.71;37.708;
9230.591;54.412;50.71;37.707;
9231.59;54.409;50.71;37.707;
9232.594;54.413;50.711;37.708;
9233.602;54.414;50.712;37.709;
9234.618;54.408;50.712;37.708;
9235.61;54.412;50.711;37.708;
9236.609;54.413;50.711;37.708;
9237.59;54.411;50.711;37.708;
9238.573;54.412;50.71;37.707;
9239.594;54.411;50.707;37.704;
9240.59;54.41;50.709;37.706;
9241.59;54.414;50.707;37.705;
9242.595;54.411;50.706;37.703;
9243.604;54.413;50.706;37.704;
9244.616;54.416;50.707;37.705;
9245.638;54.41;50.708;37.704;
9246.637;54.412;50.709;37.706;
9247.637;54.411;50.705;37.702;
9248.644;54.411;50.707;37.704;
9249.652;54.409;50.705;37.701;
9250.663;54.41;50.706;37.703;
9251.678;54.413;50.705;37.702;
9252.665;54.407;50.705;37.702;
9253.674;54.413;50.703;37.701;
9254.673;54.406;50.707;37.705;
9255.661;54.411;50.704;37.702;
9256.63;54.411;50.706;37.704;
9257.631;54.409;50.706;37.704;
9258.64;54.412;50.707;37.705;
9259.624;54.412;50.706;37.703;
9260.612;54.408;50.705;37.702;
9261.596;54.413;50.705;37.703;
9262.588;54.414;50.705;37.703;
9263.589;54.405;50.705;37.702;
9264.575;54.413;50.704;37.701;
9265.556;54.407;50.707;37.704;
9266.547;54.409;50.705;37.702;
9267.522;54.409;50.705;37.703;
9268.534;54.41;50.705;37.702;
9269.527;54.409;50.705;37.702;
9270.528;54.41;50.704;37.701;
9271.537;54.41;50.704;37.701;
9272.537;54.408;50.704;37.701;
9273.541;54.41;50.706;37.703;
9274.528;54.411;50.705;37.701;
9275.523;54.409;50.703;37.701;
9276.519;54.412;50.704;37.702;
9277.498;54.411;50.704;37.702;
9278.507;54.404;50.704;37.701;
9279.521;54.405;50.703;37.7;
9280.511;54.409;50.704;37.701;
9281.503;54.406;50.704;37.702;
9282.501;54.409;50.705;37.703;
9283.504;54.412;50.704;37.702;
9284.511;54.407;50.704;37.702;
9285.518;54.41;50.703;37.701;
9286.498;54.404;50.703;37.701;
9287.513;54.406;50.702;37.7;
9288.501;54.404;50.702;37.699;
9289.492;54.405;50.702;37.7;
9290.489;54.402;50.701;37.698;
9291.486;54.405;50.701;37.699;
9292.486;54.407;50.701;37.699;
9293.464;54.409;50.701;37.698;
9294.478;54.408;50.701;37.699;
9295.475;54.404;50.7;37.697;
9296.457;54.407;50.7;37.698;
9297.45;54.41;50.701;37.699;
9298.46;54.408;50.7;37.698;
9299.466;54.407;50.701;37.699;
9300.451;54.408;50.702;37.699;
9301.45;54.407;50.698;37.696;
9302.451;54.404;50.7;37.698;
9303.441;54.403;50.699;37.697;
9304.45;54.406;50.699;37.696;
9305.435;54.404;50.698;37.696;
9306.422;54.402;50.698;37.695;
9307.421;54.401;50.698;37.696;
9308.405;54.397;50.7;37.698;
9309.392;54.407;50.696;37.695;
9310.388;54.399;50.697;37.695;
9311.389;54.4;50.699;37.697;
9312.367;54.401;50.696;37.695;
9313.379;54.4;50.696;37.694;
9314.368;54.403;50.696;37.694;
9315.361;54.402;50.696;37.695;
9316.357;54.401;50.694;37.691;
9317.359;54.407;50.695;37.694;
9318.333;54.398;50.698;37.696;
9319.316;54.401;50.695;37.693;
9320.299;54.399;50.697;37.694;
9321.291;54.399;50.697;37.694;
9322.299;54.404;50.696;37.694;
9323.308;54.397;50.695;37.693;
9324.32;54.4;50.697;37.694;
9325.306;54.397;50.695;37.693;
9326.294;54.404;50.696;37.694;
9327.287;54.402;50.695;37.692;
9328.277;54.398;50.692;37.689;
9329.261;54.398;50.694;37.692;
9330.274;54.399;50.693;37.691;
9331.279;54.394;50.695;37.692;
9332.273;54.401;50.694;37.693;
9333.288;54.397;50.696;37.694;
9334.293;54.4;50.693;37.692;
9335.292;54.396;50.694;37.693;
9336.299;54.399;50.694;37.692;
9337.299;54.4;50.69;37.688;
9338.278;54.394;50.69;37.688;
9339.276;54.396;50.692;37.69;
9340.281;54.396;50.69;37.688;
9341.274;54.398;50.692;37.69;
9342.272;54.399;50.69;37.689;
9343.283;54.397;50.689;37.688;
9344.273;54.396;50.69;37.688;
9345.272;54.397;50.689;37.687;
9346.273;54.399;50.689;37.688;
9347.273;54.402;50.687;37.686;
9348.289;54.398;50.69;37.689;
9349.277;54.388;50.692;37.689;
9350.27;54.395;50.691;37.689;
9351.268;54.399;50.691;37.689;
9352.271;54.395;50.688;37.686;
9353.251;54.396;50.688;37.686;
9354.235;54.397;50.689;37.687;
9355.231;54.395;50.69;37.689;
9356.23;54.393;50.688;37.686;
9357.234;54.398;50.689;37.688;
9358.241;54.395;50.689;37.687;
9359.251;54.394;50.688;37.687;
9360.232;54.394;50.689;37.687;
9361.25;54.397;50.689;37.687;
9362.244;54.4;50.687;37.686;
9363.269;54.393;50.689;37.687;
9364.267;54.394;50.687;37.685;
9365.268;54.395;50.688;37.687;
9366.262;54.396;50.689;37.687;
9367.253;54.39;50.689;37.687;
9368.253;54.399;50.687;37.685;
9369.258;54.395;50.685;37.683;
9370.257;54.404;50.684;37.683;
9371.251;54.399;50.685;37.683;
9372.252;54.398;50.685;37.684;
9373.252;54.397;50.687;37.686;
9374.261;54.396;50.685;37.684;
9375.251;54.389;50.689;37.688;
9376.235;54.396;50.686;37.684;
9377.228;54.398;50.684;37.682;
9378.235;54.396;50.687;37.686;
9379.23;54.388;50.688;37.685;
9380.216;54.396;50.683;37.682;
9381.214;54.396;50.686;37.686;
9382.217;54.398;50.684;37.683;
9383.197;54.397;50.686;37.684;
9384.189;54.393;50.683;37.682;
9385.192;54.396;50.685;37.684;
9386.201;54.394;50.684;37.684;
9387.182;54.396;50.682;37.681;
9388.198;54.395;50.68;37.679;
9389.19;54.389;50.685;37.683;
9390.192;54.385;50.684;37.681;
9391.18;54.391;50.684;37.682;
9392.202;54.395;50.68;37.679;
9393.198;54.396;50.682;37.681;
9394.196;54.393;50.682;37.681;
9395.2;54.39;50.68;37.68;
9396.208;54.394;50.682;37.682;
9397.215;54.39;50.681;37.681;
9398.228;54.39;50.682;37.681;
9399.214;54.391;50.68;37.679;
9400.204;54.397;50.681;37.681;
9401.196;54.389;50.683;37.682;
9402.193;54.39;50.68;37.679;
9403.192;54.389;50.681;37.681;
9404.182;54.391;50.681;37.68;
9405.172;54.392;50.68;37.679;
9406.166;54.39;50.683;37.681;
9407.153;54.399;50.681;37.681;
9408.144;54.4;50.681;37.68;
9409.125;54.393;50.681;37.679;
9410.109;54.394;50.681;37.68;
9411.112;54.394;50.682;37.682;
9412.123;54.39;50.681;37.68;
9413.122;54.392;50.68;37.679;
9414.118;54.395;50.677;37.676;
9415.122;54.386;50.678;37.677;
9416.106;54.389;50.676;37.676;
9417.104;54.387;50.676;37.676;
9418.108;54.386;50.678;37.677;
9419.102;54.392;50.676;37.675;
9420.1;54.39;50.677;37.676;
9421.087;54.39;50.678;37.678;
9422.105;54.389;50.678;37.677;
9423.106;54.389;50.679;37.679;
9424.098;54.392;50.678;37.677;
9425.087;54.391;50.678;37.678;
9426.086;54.387;50.68;37.679;
9427.088;54.386;50.677;37.676;
9428.095;54.386;50.679;37.678;
9429.084;54.385;50.678;37.677;
9430.082;54.388;50.679;37.677;
9431.082;54.386;50.678;37.677;
9432.088;54.388;50.675;37.674;
9433.095;54.386;50.678;37.678;
9434.104;54.384;50.678;37.677;
9435.119;54.388;50.677;37.676;
9436.129;54.391;50.676;37.677;
9437.121;54.388;50.677;37.676;
9438.117;54.391;50.673;37.672;
9439.129;54.388;50.673;37.673;
9440.13;54.388;50.677;37.676;
9441.109;54.383;50.676;37.674;
9442.094;54.385;50.674;37.674;
9443.084;54.384;50.675;37.675;
9444.097;54.386;50.674;37.673;
9445.089;54.388;50.675;37.675;
9446.073;54.392;50.672;37.671;
9447.057;54.392;50.672;37.672;
9448.05;54.384;50.675;37.675;
9449.041;54.389;50.674;37.674;
9450.038;54.391;50.671;37.671;
9451.042;54.384;50.675;37.674;
9452.031;54.391;50.673;37.671;
9453.025;54.39;50.671;37.671;
9454.026;54.382;50.676;37.675;
9455.031;54.38;50.674;37.673;
9456.041;54.389;50.674;37.673;
9457.029;54.386;50.673;37.672;
9458.024;54.391;50.674;37.673;
9459.023;54.381;50.673;37.673;
9460.027;54.382;50.671;37.67;
9461.035;54.386;50.671;37.671;
9462.013;54.378;50.673;37.673;
9463.027;54.391;50.67;37.669;
9464.045;54.385;50.669;37.669;
9465.042;54.386;50.671;37.671;
9466.038;54.383;50.671;37.671;
9467.04;54.384;50.673;37.672;
9468.042;54.384;50.673;37.673;
9469.051;54.382;50.672;37.671;
9470.034;54.386;50.672;37.672;
9471.049;54.381;50.671;37.67;
9472.041;54.384;50.674;37.673;
9473.034;54.383;50.672;37.672;
9474.03;54.387;50.669;37.669;
9475.033;54.389;50.672;37.672;
9476.037;54.385;50.669;37.667;
9477.044;54.384;50.671;37.67;
9478.031;54.385;50.67;37.67;
9479.02;54.382;50.669;37.669;
9480.013;54.382;50.67;37.669;
9481.014;54.378;50.67;37.67;
9482.003;54.381;50.668;37.668;
9483.004;54.381;50.669;37.668;
9484.005;54.378;50.669;37.668;
9485.005;54.377;50.67;37.67;
9486.002;54.388;50.669;37.669;
9486.986;54.38;50.666;37.666;
9487.992;54.381;50.667;37.668;
9489.01;54.38;50.666;37.666;
9490.004;54.39;50.667;37.668;
9490.976;54.38;50.667;37.667;
9491.981;54.377;50.667;37.667;
9492.988;54.378;50.666;37.667;
9493.981;54.378;50.667;37.666;
9494.987;54.381;50.667;37.667;
9495.961;54.378;50.669;37.669;
9496.946;54.381;50.668;37.667;
9497.952;54.38;50.667;37.666;
9498.958;54.379;50.668;37.668;
9499.971;54.381;50.665;37.665;
9500.957;54.376;50.667;37.667;
9501.948;54.376;50.666;37.665;
9502.947;54.379;50.665;37.665;
9503.948;54.378;50.667;37.667;
9504.952;54.377;50.666;37.666;
9505.959;54.376;50.666;37.667;
9506.969;54.374;50.662;37.662;
9507.951;54.378;50.664;37.664;
9508.966;54.376;50.663;37.663;
9509.951;54.377;50.663;37.663;
9510.943;54.376;50.664;37.664;
9511.935;54.376;50.665;37.665;
9512.931;54.378;50.665;37.665;
9513.932;54.371;50.666;37.666;
9514.938;54.376;50.664;37.664;
9515.915;54.374;50.663;37.662;
9516.925;54.38;50.663;37.663;
9517.918;54.371;50.663;37.662;
9518.915;54.376;50.664;37.665;
9519.925;54.372;50.664;37.665;
9520.924;54.37;50.663;37.663;
9521.924;54.377;50.663;37.664;
9522.927;54.367;50.662;37.662;
9523.913;54.373;50.665;37.665;
9524.924;54.368;50.662;37.662;
9525.912;54.379;50.662;37.662;
9526.89;54.376;50.662;37.663;
9527.901;54.368;50.662;37.662;
9528.913;54.375;50.661;37.662;
9529.93;54.376;50.661;37.661;
9530.952;54.375;50.659;37.659;
9531.968;54.365;50.662;37.662;
9532.953;54.372;50.659;37.658;
9533.941;54.367;50.66;37.66;
9534.937;54.373;50.662;37.661;
9535.939;54.369;50.659;37.659;
9536.916;54.368;50.66;37.66;
9537.9;54.37;50.66;37.66;
9538.92;54.371;50.66;37.66;
9539.915;54.37;50.661;37.661;
9540.915;54.374;50.661;37.662;
9541.917;54.373;50.66;37.659;
9542.926;54.361;50.662;37.662;
9543.913;54.371;50.658;37.659;
9544.902;54.369;50.661;37.661;
9545.896;54.368;50.662;37.662;
9546.892;54.367;50.659;37.66;
9547.881;54.37;50.658;37.658;
9548.873;54.374;50.659;37.659;
9549.87;54.368;50.66;37.659;
9550.861;54.369;50.661;37.661;
9551.847;54.371;50.66;37.662;
9552.847;54.37;50.661;37.662;
9553.846;54.373;50.659;37.66;
9554.834;54.367;50.66;37.66;
9555.83;54.368;50.659;37.658;
9556.826;54.372;50.658;37.659;
9557.827;54.373;50.661;37.661;
9558.818;54.37;50.659;37.659;
9559.822;54.373;50.658;37.658;
9560.838;54.371;50.658;37.658;
9561.832;54.363;50.658;37.658;
9562.815;54.368;50.659;37.659;
9563.805;54.367;50.657;37.658;
9564.817;54.371;50.658;37.659;
9565.799;54.367;50.658;37.658;
9566.788;54.367;50.658;37.658;
9567.784;54.366;50.656;37.656;
9568.786;54.372;50.657;37.658;
9569.793;54.361;50.656;37.656;
9570.807;54.364;50.656;37.656;
9571.829;54.36;50.657;37.657;
9572.823;54.364;50.654;37.654;
9573.82;54.365;50.656;37.656;
9574.825;54.366;50.656;37.656;
9575.804;54.366;50.655;37.656;
9576.817;54.367;50.654;37.655;
9577.807;54.365;50.657;37.657;
9578.801;54.362;50.657;37.657;
9579.798;54.367;50.656;37.656;
9580.801;54.364;50.654;37.654;
9581.803;54.365;50.655;37.657;
9582.805;54.361;50.655;37.655;
9583.818;54.361;50.656;37.657;
9584.811;54.366;50.657;37.657;
9585.808;54.363;50.655;37.656;
9586.81;54.369;50.656;37.656;
9587.815;54.363;50.654;37.654;
9588.798;54.367;50.653;37.654;
9589.794;54.36;50.655;37.655;
9590.777;54.367;50.653;37.654;
9591.76;54.358;50.654;37.654;
9592.745;54.361;50.655;37.655;
9593.745;54.367;50.653;37.654;
9594.752;54.36;50.651;37.652;
9595.734;54.363;50.653;37.652;
9596.717;54.361;50.652;37.653;
9597.703;54.36;50.653;37.654;
9598.695;54.355;50.651;37.651;
9599.7;54.363;50.651;37.652;
9600.682;54.362;50.652;37.652;
9601.667;54.36;50.651;37.652;
9602.656;54.361;50.651;37.651;
9603.655;54.368;50.65;37.65;
9604.656;54.359;50.65;37.65;
9605.664;54.369;50.649;37.649;
9606.676;54.363;50.648;37.647;
9607.664;54.36;50.65;37.652;
9608.657;54.358;50.651;37.653;
9609.656;54.356;50.648;37.648;
9610.655;54.358;50.65;37.651;
9611.659;54.352;50.649;37.65;
9612.634;54.357;50.649;37.649;
9613.645;54.356;50.65;37.651;
9614.625;54.364;50.648;37.649;
9615.611;54.356;50.648;37.648;
9616.598;54.354;50.649;37.65;
9617.576;54.355;50.65;37.651;
9618.572;54.357;50.649;37.65;
9619.565;54.361;50.646;37.647;
9620.55;54.367;50.647;37.647;
9621.544;54.358;50.648;37.649;
9622.546;54.355;50.647;37.648;
9623.545;54.351;50.648;37.649;
9624.535;54.355;50.65;37.65;
9625.53;54.358;50.647;37.647;
9626.518;54.355;50.649;37.649;
9627.51;54.361;50.648;37.649;
9628.506;54.353;50.646;37.647;
9629.505;54.351;50.649;37.649;
9630.494;54.353;50.65;37.651;
9631.497;54.356;50.647;37.647;
9632.517;54.355;50.645;37.646;
9633.515;54.35;50.647;37.647;
9634.515;54.352;50.647;37.648;
9635.502;54.352;50.645;37.646;
9636.488;54.352;50.646;37.647;
9637.46;54.352;50.644;37.645;
9638.464;54.351;50.646;37.647;
9639.473;54.35;50.645;37.645;
9640.462;54.359;50.645;37.645;
9641.455;54.355;50.645;37.646;
9642.457;54.352;50.645;37.646;
9643.462;54.355;50.644;37.646;
9644.477;54.346;50.646;37.646;
9645.469;54.35;50.644;37.645;
9646.463;54.353;50.644;37.644;
9647.464;54.355;50.645;37.645;
9648.467;54.353;50.644;37.644;
9649.472;54.352;50.644;37.645;
9650.452;54.349;50.645;37.646;
9651.439;54.353;50.645;37.646;
9652.437;54.353;50.643;37.644;
9653.425;54.353;50.643;37.643;
9654.42;54.349;50.643;37.644;
9655.416;54.347;50.643;37.644;
9656.419;54.35;50.643;37.645;
9657.409;54.346;50.642;37.642;
9658.414;54.349;50.642;37.644;
9659.401;54.349;50.642;37.644;
9660.402;54.348;50.64;37.641;
9661.413;54.35;50.641;37.642;
9662.401;54.346;50.641;37.642;
9663.401;54.351;50.642;37.643;
9664.388;54.344;50.642;37.643;
9665.383;54.345;50.642;37.643;
9666.387;54.345;50.643;37.643;
9667.396;54.342;50.641;37.642;
9668.395;54.343;50.641;37.643;
9669.376;54.344;50.642;37.643;
9670.367;54.345;50.641;37.642;
9671.369;54.351;50.639;37.64;
9672.376;54.344;50.64;37.642;
9673.365;54.345;50.639;37.64;
9674.36;54.343;50.64;37.641;
9675.364;54.346;50.641;37.643;
9676.345;54.348;50.639;37.641;
9677.337;54.342;50.641;37.642;
9678.334;54.348;50.64;37.641;
9679.336;54.341;50.641;37.641;
9680.343;54.349;50.641;37.642;
9681.356;54.344;50.641;37.642;
9682.375;54.346;50.64;37.641;
9683.372;54.344;50.639;37.641;
9684.37;54.34;50.639;37.64;
9685.369;54.345;50.638;37.639;
9686.371;54.346;50.64;37.641;
9687.377;54.34;50.638;37.639;
9688.387;54.345;50.639;37.641;
9689.398;54.342;50.638;37.64;
9690.414;54.342;50.638;37.64;
9691.401;54.342;50.637;37.638;
9692.391;54.34;50.639;37.641;
9693.383;54.344;50.639;37.64;
9694.385;54.348;50.637;37.638;
9695.388;54.345;50.638;37.64;
9696.403;54.338;50.636;37.637;
9697.412;54.339;50.637;37.639;
9698.39;54.341;50.636;37.638;
9699.378;54.342;50.638;37.639;
9700.375;54.344;50.638;37.639;
9701.377;54.34;50.636;37.638;
9702.378;54.345;50.636;37.638;
9703.368;54.341;50.637;37.638;
9704.353;54.34;50.636;37.637;
9705.349;54.337;50.637;37.639;
9706.349;54.342;50.637;37.639;
9707.327;54.339;50.638;37.64;
9708.324;54.336;50.636;37.638;
9709.332;54.335;50.637;37.639;
9710.323;54.342;50.635;37.636;
9711.32;54.341;50.636;37.637;
9712.324;54.345;50.634;37.635;
9713.33;54.342;50.636;37.638;
9714.314;54.342;50.637;37.639;
9715.308;54.338;50.636;37.638;
9716.305;54.344;50.635;37.637;
9717.31;54.345;50.636;37.638;
9718.318;54.343;50.636;37.638;
9719.292;54.337;50.635;37.637;
9720.286;54.343;50.636;37.638;
9721.277;54.336;50.635;37.636;
9722.277;54.339;50.634;37.635;
9723.276;54.342;50.634;37.636;
9724.262;54.34;50.634;37.635;
9725.246;54.346;50.633;37.634;
9726.246;54.341;50.634;37.636;
9727.24;54.341;50.634;37.635;
9728.255;54.334;50.635;37.636;
9729.226;54.338;50.634;37.636;
9730.229;54.334;50.632;37.633;
9731.219;54.335;50.632;37.634;
9732.204;54.341;50.633;37.635;
9733.185;54.33;50.633;37.634;
9734.171;54.336;50.629;37.631;
9735.165;54.339;50.629;37.631;
9736.165;54.332;50.633;37.635;
9737.173;54.341;50.632;37.634;
9738.154;54.337;50.632;37.634;
9739.173;54.338;50.631;37.633;
9740.164;54.336;50.633;37.634;
9741.162;54.331;50.634;37.635;
9742.169;54.34;50.63;37.632;
9743.179;54.338;50.63;37.632;
9744.196;54.334;50.63;37.633;
9745.215;54.334;50.628;37.63;
9746.21;54.338;50.63;37.632;
9747.209;54.336;50.63;37.632;
9748.191;54.336;50.63;37.632;
9749.172;54.335;50.631;37.632;
9750.156;54.338;50.632;37.633;
9751.143;54.333;50.631;37.632;
9752.131;54.337;50.629;37.631;
9753.124;54.339;50.631;37.633;
9754.121;54.339;50.63;37.632;
9755.118;54.341;50.629;37.63;
9756.117;54.341;50.631;37.632;
9757.119;54.334;50.631;37.633;
9758.131;54.333;50.63;37.633;
9759.102;54.339;50.63;37.633;
9760.089;54.335;50.631;37.633;
9761.096;54.336;50.629;37.631;
9762.098;54.337;50.631;37.633;
9763.081;54.337;50.631;37.632;
9764.087;54.334;50.632;37.634;
9765.076;54.331;50.63;37.631;
9766.075;54.33;50.627;37.629;
9767.081;54.333;50.629;37.632;
9768.069;54.327;50.63;37.631;
9769.068;54.338;50.626;37.629;
9770.054;54.334;50.627;37.629;
