IDs:;240717_13_240712J;13_DNAJB6_00_130_uM;
4160.477;71.216;49.902;38.439
4161.485;71.233;49.899;38.437
4162.475;71.19;49.902;38.439
4163.466;71.202;49.901;38.438
4164.444;71.187;49.901;38.437
4165.439;71.216;49.9;38.438
4166.436;71.142;49.896;38.433
4167.446;71.177;49.901;38.438
4168.46;71.195;49.9;38.436
4169.462;71.191;49.898;38.435
4170.449;71.21;49.899;38.437
4171.434;71.183;49.898;38.434
4172.421;71.194;49.898;38.435
4173.412;71.181;49.898;38.435
4174.419;71.2;49.899;38.435
4175.404;71.184;49.898;38.434
4176.385;71.206;49.898;38.435
4177.375;71.2;49.9;38.436
4178.363;71.186;49.897;38.434
4179.359;71.2;49.898;38.434
4180.361;71.185;49.899;38.435
4181.36;71.199;49.895;38.432
4182.352;71.117;49.897;38.433
4183.353;71.206;49.897;38.434
4184.36;71.195;49.894;38.432
4185.341;71.2;49.896;38.433
4186.339;71.193;49.896;38.433
4187.338;71.137;49.893;38.43
4188.341;71.19;49.896;38.433
4189.35;71.185;49.896;38.433
4190.356;71.188;49.897;38.433
4191.341;71.207;49.894;38.431
4192.358;71.206;49.895;38.432
4193.346;71.136;49.891;38.427
4194.339;71.171;49.894;38.431
4195.337;71.176;49.896;38.433
4196.337;71.191;49.894;38.43
4197.344;71.217;49.893;38.431
4198.351;71.187;49.893;38.43
4199.364;71.177;49.896;38.432
4200.355;71.194;49.891;38.427
4201.356;71.167;49.895;38.432
4202.352;71.187;49.893;38.43
4203.347;71.154;49.893;38.429
4204.357;71.177;49.895;38.43
4205.349;71.207;49.893;38.43
4206.351;71.17;49.894;38.431
4207.338;71.201;49.894;38.43
4208.337;71.178;49.892;38.429
4209.324;71.177;49.895;38.431
4210.318;71.19;49.891;38.428
4211.323;71.144;49.892;38.428
4212.323;71.175;49.893;38.429
4213.318;71.159;49.892;38.428
4214.325;71.168;49.892;38.428
4215.34;71.168;49.888;38.425
4216.327;71.173;49.892;38.429
4217.328;71.147;49.892;38.428
4218.334;71.182;49.891;38.428
4219.345;71.174;49.892;38.428
4220.333;71.147;49.891;38.427
4221.355;71.175;49.89;38.426
4222.35;71.156;49.89;38.426
4223.354;71.166;49.89;38.426
4224.362;71.197;49.887;38.424
4225.377;71.2;49.886;38.423
4226.374;71.16;49.889;38.425
4227.373;71.2;49.889;38.426
4228.381;71.181;49.89;38.426
4229.393;71.149;49.89;38.425
4230.404;71.172;49.889;38.426
4231.393;71.189;49.888;38.425
4232.381;71.174;49.889;38.425
4233.374;71.167;49.886;38.423
4234.369;71.166;49.89;38.426
4235.368;71.16;49.887;38.423
4236.371;71.146;49.887;38.423
4237.377;71.151;49.887;38.423
4238.37;71.187;49.887;38.423
4239.362;71.13;49.885;38.422
4240.355;71.167;49.886;38.422
4241.344;71.157;49.886;38.422
4242.35;71.156;49.889;38.425
4243.352;71.172;49.885;38.422
4244.352;71.189;49.886;38.423
4245.367;71.166;49.889;38.424
4246.372;71.164;49.89;38.426
4247.369;71.168;49.887;38.422
4248.38;71.169;49.887;38.423
4249.369;71.155;49.886;38.421
4250.353;71.165;49.887;38.423
4251.372;71.181;49.885;38.421
4252.368;71.182;49.887;38.423
4253.371;71.175;49.887;38.423
4254.354;71.177;49.886;38.421
4255.343;71.144;49.888;38.423
4256.345;71.183;49.886;38.422
4257.329;71.15;49.889;38.423
4258.326;71.166;49.886;38.422
4259.327;71.143;49.887;38.423
4260.332;71.157;49.886;38.421
4261.346;71.163;49.886;38.421
4262.338;71.137;49.886;38.421
4263.333;71.169;49.885;38.421
4264.33;71.136;49.887;38.422
4265.33;71.126;49.887;38.422
4266.333;71.173;49.886;38.422
4267.338;71.137;49.886;38.422
4268.341;71.168;49.883;38.42
4269.336;71.168;49.884;38.419
4270.325;71.132;49.884;38.419
4271.317;71.138;49.886;38.422
4272.3;71.165;49.884;38.42
4273.289;71.15;49.885;38.42
4274.279;71.158;49.882;38.418
4275.269;71.167;49.885;38.421
4276.268;71.14;49.883;38.418
4277.268;71.182;49.884;38.42
4278.252;71.134;49.885;38.421
4279.227;71.152;49.882;38.418
4280.231;71.135;49.88;38.415
4281.214;71.124;49.88;38.415
4282.212;71.097;49.881;38.416
4283.217;71.124;49.881;38.416
4284.201;71.155;49.883;38.418
4285.2;71.155;49.88;38.416
4286.201;71.161;49.881;38.417
4287.182;71.108;49.884;38.418
4288.168;71.151;49.883;38.419
4289.162;71.157;49.881;38.417
4290.174;71.146;49.88;38.415
4291.155;71.15;49.881;38.416
4292.138;71.117;49.878;38.414
4293.156;71.128;49.879;38.415
4294.148;71.146;49.879;38.414
4295.161;71.149;49.88;38.415
4296.14;71.128;49.88;38.415
4297.123;71.135;49.877;38.412
4298.112;71.153;49.877;38.413
4299.101;71.129;49.881;38.416
4300.125;71.123;49.877;38.412
4301.123;71.136;49.877;38.413
4302.123;71.101;49.876;38.411
4303.122;71.129;49.878;38.413
4304.12;71.153;49.877;38.413
4305.118;71.124;49.876;38.411
4306.122;71.118;49.878;38.413
4307.131;71.117;49.874;38.409
4308.134;71.117;49.875;38.411
4309.123;71.134;49.877;38.412
4310.126;71.156;49.878;38.413
4311.113;71.131;49.875;38.411
4312.115;71.142;49.877;38.412
4313.129;71.128;49.874;38.409
4314.128;71.138;49.871;38.406
4315.131;71.136;49.879;38.413
4316.122;71.099;49.876;38.409
4317.12;71.128;49.872;38.407
4318.107;71.076;49.872;38.407
4319.109;71.127;49.874;38.409
4320.112;71.146;49.875;38.411
4321.094;71.127;49.875;38.41
4322.082;71.11;49.874;38.408
4323.077;71.07;49.873;38.408
4324.057;71.135;49.874;38.409
4325.043;71.153;49.873;38.408
4326.034;71.088;49.872;38.406
4327.034;71.133;49.873;38.408
4328.007;71.115;49.875;38.41
4329.014;71.104;49.872;38.408
4329.997;71.1;49.871;38.406
4330.984;71.083;49.868;38.403
4331.986;71.111;49.871;38.406
4332.989;71.12;49.872;38.406
4333.963;71.124;49.871;38.406
4334.973;71.168;49.868;38.404
4335.957;71.058;49.869;38.403
4336.948;71.159;49.871;38.406
4337.941;71.083;49.873;38.407
4338.941;71.079;49.869;38.403
4339.945;71.144;49.872;38.407
4340.943;71.126;49.872;38.407
4341.959;71.066;49.867;38.403
4342.974;71.082;49.867;38.402
4343.979;71.131;49.87;38.405
4344.968;71.099;49.871;38.405
4345.963;71.075;49.868;38.403
4346.951;71.093;49.872;38.406
4347.956;71.058;49.866;38.4
4348.961;71.071;49.868;38.402
4349.942;71.115;49.868;38.403
4350.961;71.094;49.865;38.4
4351.967;71.095;49.866;38.401
4352.952;71.109;49.869;38.403
4353.949;71.118;49.869;38.404
4354.951;71.092;49.87;38.404
4355.934;71.127;49.869;38.403
4356.93;71.13;49.869;38.403
4357.93;71.114;49.869;38.403
4358.935;71.071;49.866;38.401
4359.946;71.094;49.865;38.4
4360.965;71.142;49.868;38.403
4361.967;71.137;49.867;38.402
4362.948;71.093;49.868;38.403
4363.961;71.125;49.87;38.405
4364.951;71.09;49.866;38.4
4365.947;71.075;49.869;38.403
4366.946;71.087;49.868;38.402
4367.95;71.113;49.869;38.403
4368.96;71.102;49.867;38.402
4369.979;71.137;49.869;38.404
4370.97;71.116;49.867;38.4
4371.966;71.112;49.866;38.401
4372.964;71.071;49.869;38.403
4373.967;71.078;49.867;38.401
4374.972;71.131;49.869;38.404
4375.969;71.064;49.867;38.4
4376.959;71.081;49.867;38.401
4377.956;71.096;49.869;38.403
4378.941;71.068;49.865;38.399
4379.936;71.096;49.866;38.4
4380.93;71.105;49.867;38.401
4381.917;71.1;49.868;38.401
4382.921;71.119;49.866;38.401
4383.914;71.071;49.868;38.402
4384.911;71.097;49.867;38.401
4385.891;71.095;49.864;38.399
4386.889;71.055;49.867;38.401
4387.9;71.084;49.866;38.4
4388.89;71.093;49.866;38.4
4389.871;71.111;49.864;38.399
4390.855;71.093;49.865;38.398
4391.858;71.088;49.864;38.398
4392.871;71.052;49.867;38.4
4393.86;71.133;49.868;38.403
4394.861;71.08;49.864;38.399
4395.846;71.081;49.858;38.394
4396.847;71.089;49.867;38.4
4397.847;71.114;49.865;38.399
4398.833;71.061;49.862;38.396
4399.852;71.028;49.861;38.395
4400.853;71.08;49.861;38.395
4401.855;71.07;49.863;38.398
4402.863;71.026;49.86;38.391
4403.847;71.102;49.866;38.401
4404.832;71.033;49.857;38.391
4405.824;71.092;49.869;38.403
4406.82;71.075;49.862;38.396
4407.821;71.073;49.864;38.398
4408.828;71.05;49.863;38.397
4409.84;71.09;49.864;38.398
4410.822;71.055;49.86;38.394
4411.809;71.065;49.861;38.395
4412.803;71.106;49.863;38.397
4413.826;71.069;49.861;38.395
4414.829;71.022;49.863;38.395
4415.84;71.062;49.862;38.395
4416.832;71.065;49.865;38.398
4417.827;71.076;49.865;38.399
4418.827;71.113;49.861;38.396
4419.837;71.11;49.86;38.394
4420.828;71.049;49.859;38.393
4421.816;71.119;49.86;38.394
4422.809;71.067;49.861;38.395
4423.792;71.048;49.859;38.393
4424.787;71.07;49.86;38.394
4425.79;71.054;49.86;38.393
4426.781;71.089;49.859;38.392
4427.766;71.067;49.86;38.393
4428.757;71.067;49.861;38.395
4429.757;71.104;49.858;38.393
4430.739;71.045;49.861;38.393
4431.761;71.075;49.861;38.395
4432.756;71.08;49.857;38.391
4433.764;71.081;49.861;38.395
4434.778;71.044;49.859;38.392
4435.766;71.072;49.859;38.393
4436.768;71.031;49.861;38.393
4437.747;71.066;49.856;38.39
4438.759;71.065;49.859;38.392
4439.755;71.064;49.856;38.39
4440.751;71.087;49.859;38.393
4441.751;71.049;49.853;38.386
4442.758;71.067;49.861;38.394
4443.765;71.052;49.856;38.389
4444.747;71.051;49.857;38.39
4445.731;71.056;49.857;38.39
4446.722;71.087;49.856;38.391
4447.715;71;49.855;38.388
4448.711;71.042;49.856;38.388
4449.712;71.084;49.855;38.389
4450.713;71.023;49.854;38.386
4451.718;71.068;49.856;38.39
4452.725;71.108;49.855;38.388
4453.747;71.077;49.855;38.388
4454.746;71.046;49.854;38.388
4455.737;71.063;49.856;38.389
4456.733;71;49.853;38.386
4457.724;71.044;49.858;38.392
4458.722;71.08;49.855;38.389
4459.695;71.003;49.855;38.388
4460.709;71.002;49.854;38.387
4461.704;71.059;49.857;38.39
4462.687;71.069;49.854;38.388
4463.676;71.065;49.854;38.388
4464.673;71.033;49.857;38.389
4465.666;71.051;49.854;38.387
4466.667;71.072;49.855;38.389
4467.68;71.029;49.853;38.386
4468.696;71.051;49.856;38.389
4469.688;71.067;49.853;38.386
4470.674;71.071;49.854;38.387
4471.657;71.09;49.853;38.388
4472.647;71.012;49.853;38.385
4473.655;71.026;49.853;38.386
4474.662;71.049;49.855;38.388
4475.673;71.05;49.85;38.383
4476.66;70.999;49.854;38.386
4477.666;71.01;49.85;38.382
4478.674;71.036;49.851;38.385
4479.683;71.058;49.852;38.385
4480.667;71.002;49.851;38.384
4481.657;71.043;49.853;38.386
4482.65;71.027;49.851;38.385
4483.656;71.027;49.853;38.386
4484.635;71.054;49.851;38.384
4485.629;71.016;49.85;38.382
4486.626;71.053;49.851;38.384
4487.607;71.021;49.85;38.383
4488.608;71.036;49.85;38.383
4489.608;71.034;49.848;38.381
4490.596;71.073;49.853;38.385
4491.591;71.044;49.851;38.383
4492.581;71.062;49.848;38.382
4493.568;71.021;49.852;38.384
4494.567;70.997;49.85;38.382
4495.572;71.011;49.846;38.379
4496.585;71.007;49.848;38.381
4497.602;71.049;49.85;38.383
4498.596;71.004;49.847;38.379
4499.593;71.065;49.848;38.381
4500.601;71.063;49.848;38.381
4501.616;71.033;49.848;38.381
4502.634;71.029;49.848;38.38
4503.631;71.07;49.846;38.379
4504.632;71.047;49.847;38.38
4505.641;71.034;49.849;38.381
4506.656;71.005;49.845;38.378
4507.639;71.095;49.844;38.377
4508.627;71.003;49.845;38.378
4509.619;71.02;49.844;38.378
4510.616;71.052;49.843;38.376
4511.614;71.011;49.847;38.38
4512.613;71.013;49.844;38.377
4513.601;71.016;49.845;38.377
4514.619;71.03;49.845;38.378
4515.621;71.01;49.842;38.375
4516.614;70.991;49.846;38.378
4517.603;71.035;49.844;38.376
4518.597;71.013;49.843;38.375
4519.578;71.008;49.842;38.374
4520.574;71.027;49.844;38.377
4521.564;71.001;49.842;38.374
4522.563;71.043;49.843;38.376
4523.568;71.062;49.841;38.374
4524.564;71.016;49.842;38.374
4525.55;71.023;49.841;38.374
4526.55;70.984;49.841;38.373
4527.549;70.987;49.842;38.374
4528.553;71.032;49.84;38.372
4529.563;71.002;49.844;38.376
4530.552;71.016;49.839;38.371
4531.545;70.977;49.84;38.372
4532.546;71.015;49.842;38.374
4533.547;71.031;49.839;38.371
4534.552;71.041;49.841;38.374
4535.573;70.958;49.84;38.371
4536.562;71.032;49.842;38.375
4537.555;71.005;49.84;38.373
4538.553;71.028;49.841;38.373
4539.557;71.033;49.839;38.372
4540.549;71.015;49.84;38.372
4541.549;71.034;49.838;38.371
4542.525;70.984;49.84;38.372
4543.522;71.036;49.84;38.373
4544.529;71.043;49.84;38.373
4545.529;70.991;49.839;38.371
4546.538;71.032;49.839;38.372
4547.534;70.989;49.838;38.37
4548.54;70.965;49.837;38.368
4549.551;70.976;49.836;38.368
4550.546;70.989;49.837;38.369
4551.547;70.985;49.839;38.372
4552.535;71.047;49.839;38.372
4553.524;70.985;49.836;38.368
4554.525;71.029;49.839;38.372
4555.533;71.017;49.836;38.368
4556.518;71.005;49.836;38.369
4557.508;71.002;49.84;38.372
4558.501;70.995;49.836;38.369
4559.497;71.02;49.839;38.371
4560.498;70.965;49.836;38.367
4561.509;70.985;49.836;38.368
4562.522;71.042;49.838;38.369
4563.54;70.996;49.835;38.367
4564.533;70.96;49.834;38.367
4565.526;70.992;49.834;38.367
4566.526;70.97;49.836;38.368
4567.528;71.032;49.839;38.369
4568.536;71.022;49.837;38.369
4569.531;70.961;49.833;38.365
4570.525;70.982;49.834;38.366
4571.514;70.974;49.836;38.368
4572.512;70.963;49.835;38.366
4573.501;71.031;49.835;38.367
4574.493;70.98;49.836;38.368
4575.48;71.035;49.837;38.368
4576.46;70.961;49.834;38.365
4577.453;70.985;49.833;38.365
4578.451;71.015;49.838;38.369
4579.437;70.991;49.834;38.366
4580.414;71.015;49.834;38.365
4581.42;70.988;49.835;38.366
4582.41;70.982;49.832;38.364
4583.401;70.982;49.833;38.364
4584.41;70.975;49.835;38.366
4585.413;70.976;49.832;38.363
4586.423;71.001;49.831;38.364
4587.409;70.977;49.832;38.364
4588.4;71.029;49.834;38.365
4589.398;71.012;49.836;38.367
4590.402;70.979;49.832;38.364
4591.411;71.016;49.835;38.366
4592.399;70.985;49.833;38.365
4593.423;71.007;49.837;38.367
4594.419;71.024;49.832;38.362
4595.418;70.979;49.832;38.363
4596.424;71.029;49.836;38.366
4597.43;70.986;49.831;38.363
4598.439;70.976;49.831;38.362
4599.451;71.007;49.836;38.366
4600.435;70.996;49.832;38.364
4601.423;70.94;49.831;38.362
4602.413;71.005;49.832;38.363
4603.413;70.941;49.833;38.363
4604.416;71.041;49.834;38.364
4605.419;70.975;49.833;38.364
4606.405;70.953;49.828;38.36
4607.401;70.995;49.835;38.364
4608.394;71.005;49.834;38.364
4609.385;71.021;49.835;38.366
4610.39;70.945;49.831;38.362
4611.386;70.972;49.829;38.361
4612.37;70.958;49.83;38.361
4613.36;70.972;49.83;38.36
4614.365;70.929;49.832;38.362
4615.357;71.023;49.829;38.361
4616.335;70.939;49.826;38.357
4617.346;71.026;49.827;38.36
4618.348;70.941;49.829;38.359
4619.332;70.939;49.829;38.359
4620.324;71.005;49.833;38.363
4621.332;71.022;49.832;38.361
4622.319;70.961;49.829;38.36
4623.315;71.007;49.832;38.362
4624.291;70.967;49.828;38.359
4625.275;70.979;49.83;38.36
4626.269;70.957;49.825;38.356
4627.243;71.012;49.832;38.364
4628.248;70.936;49.833;38.36
4629.243;70.935;49.83;38.36
4630.241;70.97;49.826;38.357
4631.249;70.965;49.83;38.359
4632.235;70.992;49.828;38.359
4633.22;70.987;49.83;38.362
4634.212;70.92;49.827;38.357
4635.206;70.976;49.825;38.357
4636.204;71.011;49.832;38.362
4637.205;70.994;49.829;38.359
4638.212;70.924;49.83;38.361
4639.224;70.942;49.825;38.356
4640.209;70.984;49.829;38.359
4641.227;70.95;49.825;38.356
4642.22;70.941;49.826;38.357
4643.214;70.922;49.826;38.356
4644.213;70.951;49.826;38.357
4645.214;70.94;49.828;38.358
4646.19;70.995;49.828;38.358
4647.186;71.006;49.828;38.358
4648.169;70.982;49.828;38.357
4649.18;70.999;49.828;38.358
4650.166;70.953;49.822;38.353
4651.16;70.997;49.828;38.357
4652.166;70.95;49.825;38.356
4653.157;70.973;49.828;38.357
4654.156;70.969;49.824;38.355
4655.153;70.93;49.823;38.354
4656.151;70.975;49.827;38.356
4657.155;70.979;49.826;38.357
4658.149;70.969;49.828;38.357
4659.147;71.008;49.827;38.357
4660.144;70.957;49.828;38.357
4661.143;71.004;49.826;38.356
4662.148;70.977;49.825;38.355
4663.158;70.926;49.824;38.354
4664.156;70.993;49.825;38.355
4665.155;70.971;49.825;38.354
4666.143;71.004;49.823;38.353
4667.144;70.996;49.827;38.356
4668.141;70.992;49.822;38.352
4669.128;70.973;49.827;38.355
4670.126;70.952;49.821;38.352
4671.116;70.896;49.822;38.352
4672.121;70.933;49.822;38.352
4673.107;70.967;49.824;38.353
4674.111;70.982;49.825;38.354
4675.095;70.914;49.822;38.352
4676.072;70.931;49.821;38.351
4677.068;70.964;49.823;38.353
4678.064;70.935;49.819;38.35
4679.067;70.983;49.822;38.351
4680.046;70.972;49.824;38.352
4681.044;70.924;49.819;38.349
4682.022;70.946;49.82;38.35
4683.008;70.971;49.824;38.354
4684.029;70.985;49.822;38.352
4685.03;70.997;49.823;38.353
4686.036;70.966;49.822;38.351
4687.055;70.962;49.822;38.351
4688.077;70.975;49.823;38.352
4689.08;70.906;49.819;38.348
4690.06;70.954;49.822;38.353
4691.064;70.969;49.821;38.35
4692.055;70.917;49.817;38.347
4693.049;70.964;49.82;38.349
4694.033;70.913;49.818;38.349
4695.02;70.95;49.821;38.349
4696.018;70.918;49.819;38.349
4697.01;70.962;49.82;38.349
4697.997;70.924;49.818;38.348
4699.009;70.951;49.823;38.351
4700.007;70.957;49.821;38.35
4701.012;70.983;49.82;38.349
4701.998;70.912;49.818;38.348
4702.994;70.96;49.819;38.348
4703.994;70.968;49.819;38.348
4705.006;70.959;49.82;38.349
4706.008;71.002;49.819;38.349
4707.023;70.955;49.817;38.346
4708.015;70.979;49.821;38.35
4709.01;70.976;49.82;38.35
4710.012;70.921;49.816;38.346
4711.017;70.989;49.821;38.35
4711.994;70.951;49.82;38.348
4713.008;70.969;49.819;38.348
4714.028;70.963;49.82;38.348
4715.019;70.968;49.818;38.347
4716.013;70.932;49.82;38.348
4717.02;70.904;49.816;38.345
4718.023;70.946;49.82;38.348
4719.025;70.885;49.812;38.342
4720.02;70.98;49.819;38.348
4721.022;70.982;49.816;38.346
4722.032;70.94;49.815;38.345
4723.008;70.957;49.818;38.346
4724.005;70.95;49.819;38.347
4725.015;70.948;49.82;38.349
4726.004;70.892;49.817;38.346
4726.987;70.974;49.817;38.345
4727.972;70.868;49.813;38.342
4728.974;70.953;49.819;38.347
4729.992;70.941;49.817;38.344
4730.994;70.94;49.819;38.347
4732.003;70.953;49.817;38.344
4732.994;70.925;49.819;38.346
4734.003;70.978;49.816;38.346
4734.982;70.957;49.818;38.346
4735.998;70.959;49.817;38.345
4736.995;70.958;49.815;38.344
4738.002;70.942;49.815;38.343
4739.014;70.942;49.817;38.345
4740.003;70.915;49.817;38.344
4740.998;70.953;49.816;38.344
4741.986;70.967;49.817;38.346
4742.988;70.957;49.816;38.344
4743.978;70.943;49.816;38.343
4744.973;70.931;49.817;38.345
4745.947;70.957;49.817;38.345
4746.943;70.942;49.814;38.342
4747.946;70.944;49.816;38.345
4748.951;70.943;49.816;38.343
4749.945;70.941;49.814;38.342
4750.947;70.948;49.815;38.343
4751.957;70.92;49.814;38.341
4752.956;70.957;49.815;38.343
4753.939;70.918;49.814;38.341
4754.949;70.945;49.813;38.341
4755.947;70.961;49.812;38.341
4756.938;70.924;49.813;38.34
4757.921;70.905;49.811;38.338
4758.913;70.937;49.815;38.343
4759.925;70.947;49.812;38.339
4760.909;70.931;49.812;38.339
4761.899;70.864;49.808;38.337
4762.894;70.94;49.813;38.341
4763.866;70.918;49.81;38.338
4764.873;70.958;49.813;38.341
4765.865;70.916;49.81;38.338
4766.868;70.919;49.811;38.338
4767.871;70.939;49.812;38.34
4768.862;70.936;49.811;38.338
4769.851;70.928;49.811;38.338
4770.845;70.85;49.807;38.335
4771.845;70.901;49.812;38.339
4772.845;70.919;49.811;38.339
4773.834;70.938;49.812;38.34
4774.83;70.881;49.805;38.333
4775.803;70.925;49.809;38.337
4776.817;70.939;49.809;38.337
4777.816;70.836;49.805;38.334
4778.796;70.915;49.809;38.336
4779.795;70.947;49.811;38.339
4780.8;70.863;49.803;38.332
4781.806;70.907;49.809;38.336
4782.803;70.918;49.806;38.334
4783.809;70.915;49.809;38.337
4784.799;70.945;49.807;38.334
4785.794;70.85;49.804;38.332
4786.783;70.919;49.809;38.337
4787.782;70.911;49.808;38.335
4788.784;70.892;49.808;38.335
4789.792;70.898;49.812;38.339
4790.807;70.921;49.81;38.337
4791.827;70.92;49.807;38.335
4792.821;70.853;49.803;38.331
4793.84;70.926;49.804;38.331
4794.826;70.924;49.809;38.336
4795.818;70.923;49.808;38.335
4796.845;70.901;49.809;38.336
4797.845;70.919;49.807;38.334
4798.852;70.914;49.807;38.334
4799.837;70.911;49.807;38.334
4800.824;70.921;49.806;38.333
4801.848;70.906;49.807;38.334
4802.844;70.905;49.807;38.334
4803.843;70.926;49.808;38.335
4804.85;70.898;49.803;38.33
4805.856;70.896;49.807;38.334
4806.859;70.879;49.805;38.332
4807.851;70.88;49.806;38.332
4808.84;70.923;49.806;38.333
