IDs:;240715_02_240712A;02_DNAJB6_05_000_uM;
4156.653;54.024;51.873;38.442
4157.65;54.022;51.873;38.44
4158.63;54.019;51.873;38.44
4159.611;54.021;51.874;38.441
4160.615;54.02;51.874;38.442
4161.618;54.018;51.873;38.44
4162.596;54.032;51.875;38.442
4163.611;54.029;51.876;38.442
4164.609;54.027;51.875;38.441
4165.611;54.021;51.873;38.441
4166.618;54.017;51.872;38.439
4167.594;54.022;51.874;38.441
4168.606;54.017;51.871;38.438
4169.619;54.019;51.872;38.44
4170.604;54.015;51.875;38.441
4171.593;54.021;51.874;38.44
4172.589;54.024;51.874;38.441
4173.586;54.017;51.873;38.44
4174.585;54.017;51.871;38.439
4175.59;54.023;51.871;38.438
4176.584;54.015;51.871;38.438
4177.586;54.015;51.873;38.44
4178.573;54.018;51.873;38.44
4179.557;54.028;51.874;38.44
4180.534;54.016;51.872;38.438
4181.538;54.016;51.872;38.439
4182.522;54.023;51.873;38.44
4183.503;54.016;51.872;38.439
4184.486;54.026;51.872;38.439
4185.479;54.011;51.871;38.438
4186.469;54.014;51.87;38.437
4187.463;54.011;51.87;38.436
4188.466;54.009;51.87;38.437
4189.473;54.014;51.869;38.435
4190.462;54.01;51.869;38.435
4191.447;54.023;51.871;38.438
4192.433;54.014;51.871;38.437
4193.408;54.01;51.871;38.438
4194.415;54.02;51.871;38.437
4195.4;54.01;51.87;38.436
4196.385;54.008;51.869;38.435
4197.362;54.007;51.871;38.437
4198.345;54.002;51.869;38.435
4199.34;54.01;51.87;38.436
4200.339;54.007;51.871;38.437
4201.314;54.007;51.871;38.437
4202.323;54.008;51.87;38.436
4203.335;54.004;51.869;38.435
4204.319;54.004;51.866;38.432
4205.315;54.007;51.869;38.435
4206.313;54.03;51.871;38.438
4207.321;54.003;51.87;38.435
4208.327;54.006;51.868;38.434
4209.341;54.017;51.871;38.437
4210.335;54.008;51.871;38.436
4211.338;54.007;51.867;38.432
4212.314;54.001;51.868;38.434
4213.294;54.013;51.872;38.437
4214.283;54.008;51.868;38.434
4215.29;54.006;51.867;38.433
4216.292;54.008;51.868;38.435
4217.28;54.005;51.867;38.433
4218.284;54.003;51.87;38.435
4219.298;54.014;51.869;38.433
4220.302;54.003;51.866;38.432
4221.291;53.998;51.867;38.432
4222.288;53.997;51.867;38.432
4223.273;54.002;51.867;38.432
4224.289;53.998;51.865;38.43
4225.288;53.999;51.866;38.432
4226.277;54.008;51.87;38.434
4227.268;54.001;51.864;38.429
4228.265;53.998;51.865;38.43
4229.267;54.009;51.866;38.431
4230.279;53.997;51.865;38.43
4231.295;53.999;51.865;38.43
4232.285;54;51.867;38.432
4233.28;53.995;51.867;38.432
4234.279;54.009;51.866;38.431
4235.291;53.998;51.866;38.432
4236.277;53.994;51.865;38.43
4237.298;54.009;51.868;38.432
4238.298;53.997;51.865;38.429
4239.298;53.998;51.865;38.43
4240.296;54.003;51.866;38.43
4241.3;53.994;51.864;38.429
4242.282;54.005;51.867;38.432
4243.283;53.992;51.864;38.428
4244.296;53.992;51.864;38.428
4245.304;53.99;51.864;38.428
4246.314;54;51.865;38.43
4247.326;53.995;51.864;38.429
4248.341;53.993;51.862;38.427
4249.339;53.994;51.864;38.429
4250.339;54.002;51.863;38.427
4251.333;53.989;51.863;38.427
4252.332;53.991;51.863;38.427
4253.339;54.012;51.866;38.43
4254.329;53.991;51.863;38.428
4255.348;53.992;51.861;38.426
4256.345;53.981;51.862;38.425
4257.35;53.985;51.859;38.423
4258.33;53.993;51.861;38.424
4259.313;53.983;51.86;38.424
4260.311;53.994;51.861;38.425
4261.309;53.986;51.857;38.422
4262.317;53.986;51.86;38.424
4263.304;53.983;51.859;38.423
4264.298;53.985;51.858;38.422
4265.299;53.994;51.859;38.425
4266.301;53.983;51.857;38.42
4267.289;53.976;51.858;38.422
4268.276;53.983;51.859;38.422
4269.266;53.982;51.857;38.42
4270.263;53.989;51.858;38.422
4271.262;53.973;51.859;38.422
4272.27;53.982;51.856;38.419
4273.27;53.977;51.857;38.421
4274.264;53.987;51.856;38.42
4275.259;53.979;51.856;38.42
4276.244;53.978;51.856;38.421
4277.241;53.982;51.855;38.418
4278.229;53.981;51.857;38.42
4279.223;53.973;51.856;38.419
4280.215;53.975;51.856;38.42
4281.201;53.988;51.855;38.418
4282.194;53.977;51.854;38.419
4283.182;53.986;51.856;38.42
4284.192;53.975;51.854;38.417
4285.177;53.976;51.855;38.419
4286.174;53.983;51.856;38.419
4287.181;53.976;51.855;38.418
4288.19;53.976;51.854;38.418
4289.194;53.976;51.855;38.419
4290.205;53.97;51.854;38.417
4291.193;53.975;51.854;38.417
4292.188;53.973;51.854;38.417
4293.191;53.982;51.855;38.418
4294.174;53.971;51.853;38.417
4295.191;53.967;51.854;38.417
4296.185;53.97;51.854;38.417
4297.183;53.976;51.854;38.417
4298.168;53.983;51.855;38.418
4299.153;53.968;51.854;38.416
4300.143;53.967;51.855;38.418
4301.143;53.971;51.853;38.417
4302.142;53.968;51.853;38.416
4303.143;53.972;51.854;38.417
4304.146;53.979;51.854;38.416
4305.153;53.97;51.854;38.417
4306.163;53.969;51.854;38.417
4307.147;53.962;51.856;38.418
4308.135;53.984;51.856;38.419
4309.123;53.967;51.854;38.417
4310.114;53.973;51.852;38.415
4311.107;53.98;51.856;38.418
4312.115;53.971;51.853;38.416
4313.121;53.967;51.854;38.417
4314.121;53.966;51.852;38.416
4315.115;53.967;51.852;38.415
4316.123;53.966;51.853;38.416
4317.126;53.969;51.851;38.414
4318.129;53.963;51.852;38.414
4319.116;53.979;51.852;38.415
4320.116;53.966;51.852;38.415
4321.098;53.966;51.853;38.416
4322.093;53.968;51.853;38.415
4323.094;53.968;51.854;38.416
4324.103;53.982;51.855;38.417
4325.086;53.967;51.852;38.415
4326.074;53.969;51.852;38.414
4327.071;53.968;51.853;38.416
4328.056;53.965;51.853;38.415
4329.054;53.977;51.853;38.416
4330.057;53.965;51.852;38.415
4331.043;53.969;51.85;38.413
4332.063;53.967;51.853;38.415
4333.069;53.965;51.851;38.414
4334.046;53.964;51.851;38.414
4335.059;53.964;51.852;38.414
4336.057;53.966;51.851;38.413
4337.058;53.961;51.852;38.414
4338.034;53.964;51.853;38.415
4339.02;53.962;51.852;38.414
4340.01;53.964;51.853;38.416
4341.003;53.963;51.853;38.415
4342.01;53.974;51.853;38.416
4342.994;53.966;51.852;38.414
4343.979;53.961;51.853;38.415
4344.966;53.972;51.854;38.416
4345.958;53.959;51.849;38.412
4346.952;53.964;51.852;38.415
4347.946;53.963;51.853;38.415
4348.94;53.963;51.851;38.413
4349.931;53.971;51.853;38.415
4350.914;53.963;51.85;38.412
4351.918;53.966;51.85;38.413
4352.909;53.96;51.853;38.414
4353.918;53.97;51.852;38.413
4354.908;53.96;51.851;38.413
4355.896;53.959;51.851;38.413
4356.904;53.96;51.85;38.411
4357.907;53.968;51.853;38.414
4358.909;53.968;51.852;38.413
4359.907;53.971;51.853;38.414
4360.912;53.961;51.849;38.412
4361.901;53.958;51.849;38.411
4362.909;53.957;51.851;38.412
4363.917;53.96;51.849;38.41
4364.899;53.954;51.851;38.412
4365.896;53.971;51.854;38.415
4366.892;53.954;51.851;38.412
4367.893;53.953;51.85;38.412
4368.908;53.955;51.846;38.408
4369.921;53.959;51.848;38.41
4370.91;53.954;51.848;38.409
4371.902;53.971;51.853;38.415
4372.895;53.973;51.848;38.41
4373.893;53.954;51.847;38.408
4374.892;53.957;51.847;38.409
4375.89;53.966;51.848;38.409
4376.881;53.955;51.849;38.41
4377.881;53.958;51.85;38.411
4378.892;53.952;51.847;38.408
4379.891;53.961;51.851;38.412
4380.889;53.959;51.848;38.408
4381.903;53.95;51.848;38.41
4382.9;53.956;51.848;38.409
4383.89;53.95;51.848;38.409
4384.89;53.952;51.849;38.41
4385.882;53.948;51.848;38.408
4386.886;53.96;51.849;38.41
4387.874;53.95;51.848;38.409
4388.874;53.966;51.851;38.412
4389.876;53.952;51.848;38.409
4390.891;53.948;51.849;38.409
4391.882;53.954;51.851;38.411
4392.879;53.965;51.85;38.411
4393.883;53.949;51.849;38.41
4394.865;53.965;51.85;38.411
4395.855;53.963;51.85;38.41
4396.85;53.95;51.847;38.408
4397.85;53.949;51.848;38.409
4398.856;53.948;51.848;38.408
4399.866;53.949;51.848;38.409
4400.854;53.954;51.848;38.408
4401.843;53.953;51.848;38.409
4402.84;53.946;51.849;38.41
4403.844;53.942;51.847;38.407
4404.849;53.953;51.848;38.408
4405.858;53.95;51.847;38.407
4406.871;53.948;51.846;38.406
4407.853;53.949;51.847;38.406
4408.84;53.951;51.849;38.409
4409.86;53.942;51.846;38.406
4410.851;53.955;51.849;38.409
4411.845;53.95;51.846;38.406
4412.841;53.951;51.846;38.407
4413.839;53.946;51.845;38.406
4414.818;53.939;51.848;38.407
4415.821;53.942;51.845;38.405
4416.818;53.941;51.847;38.407
4417.8;53.948;51.845;38.406
4418.813;53.955;51.846;38.406
4419.805;53.948;51.847;38.407
4420.791;53.944;51.846;38.406
4421.766;53.937;51.847;38.406
4422.754;53.96;51.847;38.406
4423.753;53.95;51.847;38.407
4424.744;53.945;51.847;38.406
4425.748;53.956;51.846;38.405
4426.763;53.943;51.844;38.404
4427.761;53.958;51.847;38.407
4428.747;53.962;51.851;38.41
4429.745;53.941;51.846;38.406
4430.729;53.956;51.846;38.405
4431.717;53.946;51.847;38.406
4432.722;53.951;51.847;38.406
4433.726;53.94;51.845;38.404
4434.712;53.941;51.846;38.406
4435.701;53.941;51.845;38.404
4436.697;53.937;51.843;38.402
4437.669;53.95;51.846;38.405
4438.675;53.939;51.845;38.404
4439.659;53.946;51.844;38.403
4440.643;53.94;51.845;38.404
4441.639;53.954;51.846;38.406
4442.643;53.935;51.843;38.402
4443.646;53.936;51.845;38.404
4444.651;53.94;51.845;38.403
4445.637;53.936;51.845;38.403
4446.625;53.931;51.844;38.403
4447.648;53.939;51.843;38.402
4448.64;53.934;51.845;38.403
4449.636;53.938;51.845;38.404
4450.639;53.938;51.844;38.403
4451.641;53.948;51.846;38.404
4452.636;53.937;51.842;38.4
4453.632;53.935;51.844;38.402
4454.615;53.934;51.844;38.403
4455.609;53.934;51.842;38.401
4456.606;53.934;51.844;38.402
4457.618;53.935;51.84;38.4
4458.615;53.929;51.842;38.4
4459.618;53.932;51.842;38.401
4460.605;53.932;51.843;38.401
4461.586;53.932;51.843;38.401
4462.579;53.935;51.843;38.401
4463.596;53.933;51.843;38.401
4464.597;53.947;51.845;38.403
4465.576;53.949;51.845;38.404
4466.567;53.931;51.842;38.4
4467.565;53.934;51.841;38.4
4468.55;53.942;51.846;38.404
4469.544;53.932;51.843;38.401
4470.551;53.932;51.843;38.401
4471.561;53.942;51.847;38.404
4472.579;53.942;51.844;38.402
4473.575;53.936;51.843;38.4
4474.573;53.943;51.845;38.402
4475.574;53.93;51.842;38.4
4476.554;53.93;51.842;38.399
4477.539;53.926;51.842;38.399
4478.529;53.924;51.843;38.4
4479.524;53.935;51.843;38.401
4480.524;53.928;51.842;38.399
4481.496;53.928;51.84;38.398
4482.502;53.93;51.842;38.399
4483.512;53.922;51.841;38.398
4484.519;53.924;51.843;38.4
4485.508;53.928;51.84;38.398
4486.497;53.945;51.843;38.401
4487.497;53.932;51.843;38.4
4488.501;53.927;51.841;38.399
4489.483;53.926;51.842;38.399
4490.474;53.938;51.842;38.399
4491.478;53.926;51.841;38.399
4492.458;53.937;51.842;38.399
4493.472;53.924;51.841;38.398
4494.472;53.929;51.841;38.398
4495.47;53.926;51.84;38.396
4496.484;53.942;51.843;38.4
4497.501;53.922;51.84;38.397
4498.514;53.936;51.843;38.4
4499.536;53.926;51.841;38.398
4500.536;53.92;51.84;38.397
4501.538;53.923;51.839;38.397
4502.519;53.922;51.84;38.397
4503.532;53.936;51.841;38.398
4504.519;53.923;51.841;38.398
4505.514;53.922;51.839;38.396
4506.513;53.934;51.841;38.396
4507.516;53.913;51.834;38.393
4508.526;53.923;51.839;38.395
4509.517;53.921;51.838;38.395
4510.54;53.921;51.839;38.396
4511.536;53.921;51.839;38.396
4512.534;53.921;51.837;38.393
4513.538;53.931;51.84;38.397
4514.543;53.916;51.837;38.393
4515.555;53.934;51.839;38.396
4516.538;53.916;51.836;38.393
4517.525;53.918;51.835;38.391
4518.517;53.915;51.836;38.393
4519.511;53.912;51.836;38.393
4520.51;53.914;51.835;38.391
4521.511;53.919;51.838;38.394
4522.514;53.912;51.835;38.392
4523.514;53.932;51.839;38.397
4524.511;53.914;51.835;38.392
4525.502;53.912;51.834;38.39
4526.49;53.92;51.836;38.393
4527.489;53.925;51.839;38.395
4528.484;53.92;51.837;38.392
4529.488;53.917;51.834;38.391
4530.491;53.913;51.835;38.391
4531.491;53.911;51.832;38.39
4532.492;53.911;51.832;38.388
4533.486;53.911;51.832;38.389
4534.488;53.908;51.835;38.392
4535.477;53.919;51.837;38.393
4536.473;53.91;51.833;38.389
4537.455;53.923;51.837;38.394
4538.451;53.908;51.834;38.389
4539.452;53.905;51.834;38.391
4540.46;53.907;51.834;38.389
4541.454;53.906;51.831;38.387
4542.458;53.912;51.835;38.391
4543.466;53.909;51.834;38.389
4544.478;53.902;51.834;38.389
4545.476;53.909;51.83;38.386
4546.484;53.907;51.831;38.387
4547.492;53.908;51.832;38.388
4548.482;53.911;51.832;38.388
4549.503;53.908;51.831;38.386
4550.497;53.904;51.831;38.387
4551.495;53.899;51.831;38.386
4552.494;53.904;51.83;38.387
4553.469;53.9;51.828;38.384
4554.479;53.901;51.83;38.386
4555.459;53.901;51.829;38.384
4556.443;53.902;51.831;38.386
4557.43;53.912;51.83;38.386
4558.42;53.899;51.829;38.384
4559.415;53.916;51.829;38.386
4560.414;53.915;51.83;38.386
4561.418;53.901;51.828;38.383
4562.422;53.897;51.828;38.383
4563.42;53.907;51.83;38.385
4564.403;53.892;51.826;38.381
4565.42;53.893;51.826;38.381
4566.429;53.908;51.828;38.383
4567.42;53.894;51.825;38.381
4568.413;53.903;51.827;38.382
4569.399;53.894;51.825;38.38
4570.392;53.897;51.827;38.382
4571.383;53.907;51.827;38.383
4572.387;53.915;51.828;38.384
4573.399;53.895;51.826;38.381
4574.393;53.895;51.828;38.383
4575.387;53.908;51.828;38.384
4576.39;53.903;51.826;38.381
4577.4;53.895;51.827;38.382
4578.399;53.907;51.826;38.382
4579.375;53.9;51.827;38.381
4580.382;53.903;51.828;38.383
4581.366;53.905;51.827;38.382
4582.363;53.893;51.825;38.381
4583.365;53.89;51.826;38.381
4584.356;53.887;51.822;38.377
4585.377;53.892;51.824;38.379
4586.376;53.891;51.823;38.378
4587.376;53.902;51.826;38.381
4588.381;53.892;51.823;38.378
4589.359;53.89;51.823;38.378
4590.376;53.899;51.825;38.38
4591.394;53.89;51.823;38.378
4592.388;53.91;51.827;38.382
4593.386;53.899;51.826;38.381
4594.385;53.899;51.829;38.384
4595.391;53.892;51.823;38.379
4596.397;53.893;51.824;38.379
4597.408;53.894;51.826;38.381
4598.423;53.889;51.824;38.378
4599.409;53.89;51.823;38.379
4600.4;53.903;51.826;38.381
4601.395;53.893;51.824;38.38
4602.392;53.887;51.821;38.375
4603.392;53.886;51.825;38.38
4604.4;53.889;51.822;38.377
4605.399;53.888;51.823;38.378
4606.399;53.886;51.821;38.376
4607.385;53.888;51.822;38.377
4608.37;53.89;51.823;38.378
4609.35;53.891;51.823;38.379
4610.337;53.886;51.825;38.38
4611.338;53.886;51.821;38.376
4612.332;53.884;51.823;38.378
4613.334;53.885;51.821;38.375
4614.332;53.897;51.825;38.379
4615.314;53.883;51.823;38.378
4616.304;53.886;51.821;38.375
4617.318;53.891;51.824;38.378
4618.319;53.892;51.821;38.375
4619.308;53.892;51.822;38.377
4620.295;53.893;51.823;38.377
4621.291;53.881;51.819;38.373
4622.29;53.891;51.823;38.377
4623.291;53.877;51.818;38.372
4624.282;53.892;51.824;38.378
4625.279;53.892;51.823;38.377
4626.278;53.875;51.817;38.372
4627.281;53.885;51.82;38.375
4628.286;53.881;51.82;38.375
4629.294;53.883;51.818;38.372
4630.304;53.883;51.82;38.374
4631.288;53.886;51.821;38.375
4632.279;53.884;51.82;38.374
4633.272;53.877;51.818;38.372
4634.272;53.881;51.82;38.374
4635.277;53.893;51.823;38.377
4636.286;53.882;51.818;38.372
4637.263;53.88;51.819;38.373
4638.259;53.892;51.824;38.378
4639.247;53.88;51.818;38.372
4640.25;53.876;51.82;38.373
4641.241;53.877;51.82;38.373
4642.25;53.877;51.819;38.372
4643.24;53.879;51.82;38.374
4644.243;53.876;51.82;38.374
4645.226;53.877;51.818;38.371
4646.221;53.885;51.823;38.376
4647.235;53.878;51.818;38.371
4648.225;53.878;51.817;38.372
4649.214;53.876;51.819;38.373
4650.191;53.876;51.816;38.37
4651.198;53.875;51.817;38.371
4652.222;53.876;51.814;38.368
4653.214;53.872;51.818;38.371
4654.204;53.874;51.818;38.372
4655.198;53.871;51.817;38.371
4656.194;53.884;51.82;38.373
4657.198;53.872;51.816;38.37
4658.204;53.881;51.819;38.372
4659.216;53.874;51.817;38.371
4660.208;53.872;51.817;38.37
4661.198;53.87;51.819;38.373
4662.2;53.872;51.816;38.37
4663.202;53.881;51.817;38.372
4664.209;53.873;51.816;38.37
4665.221;53.87;51.817;38.371
4666.234;53.882;51.817;38.37
4667.22;53.871;51.817;38.37
4668.209;53.874;51.817;38.371
4669.203;53.872;51.816;38.369
4670.2;53.871;51.816;38.37
4671.192;53.871;51.818;38.371
4672.181;53.881;51.818;38.371
4673.175;53.868;51.815;38.368
4674.192;53.858;51.812;38.366
4675.197;53.881;51.818;38.371
4676.176;53.869;51.819;38.371
4677.159;53.871;51.816;38.369
4678.14;53.871;51.816;38.369
4679.136;53.868;51.817;38.37
4680.137;53.861;51.816;38.369
4681.137;53.871;51.815;38.367
4682.136;53.882;51.818;38.371
4683.142;53.868;51.815;38.368
4684.142;53.87;51.816;38.369
4685.126;53.867;51.817;38.37
4686.117;53.865;51.815;38.367
4687.113;53.878;51.818;38.37
4688.093;53.866;51.815;38.367
4689.091;53.875;51.818;38.371
4690.107;53.864;51.816;38.369
4691.1;53.868;51.815;38.369
4692.101;53.868;51.815;38.368
4693.097;53.864;51.815;38.368
4694.092;53.868;51.814;38.366
4695.098;53.866;51.816;38.369
4696.104;53.866;51.815;38.367
4697.094;53.861;51.814;38.367
4698.093;53.875;51.818;38.37
4699.1;53.865;51.814;38.366
4700.1;53.865;51.815;38.367
4701.1;53.874;51.818;38.37
4702.086;53.866;51.815;38.368
4703.09;53.872;51.818;38.37
4704.086;53.867;51.814;38.366
4705.07;53.866;51.814;38.366
4706.073;53.865;51.814;38.367
4707.069;53.86;51.813;38.366
4708.056;53.862;51.813;38.366
4709.046;53.873;51.816;38.369
4710.036;53.874;51.815;38.367
4711.044;53.862;51.814;38.367
4712.057;53.859;51.812;38.364
4713.056;53.864;51.814;38.367
4714.059;53.861;51.814;38.366
4715.069;53.874;51.816;38.369
4716.06;53.855;51.813;38.365
4717.057;53.845;51.814;38.365
4718.037;53.859;51.814;38.366
4719.047;53.871;51.815;38.367
4720.028;53.888;51.818;38.37
4721.031;53.859;51.813;38.366
4722.04;53.858;51.812;38.364
4723.023;53.858;51.812;38.364
4724.012;53.859;51.812;38.364
4725.003;53.859;51.812;38.364
4726;53.858;51.812;38.363
4727;53.86;51.816;38.368
4728.003;53.854;51.813;38.364
4729.013;53.855;51.814;38.365
4730.026;53.858;51.811;38.364
4731.01;53.867;51.815;38.367
4731.996;53.86;51.811;38.364
4732.986;53.854;51.81;38.362
4733.98;53.856;51.811;38.363
4734.984;53.855;51.811;38.363
4735.98;53.857;51.811;38.362
4736.954;53.856;51.813;38.364
4737.965;53.859;51.812;38.364
4738.969;53.854;51.811;38.362
4739.963;53.834;51.81;38.361
4740.969;53.868;51.815;38.366
4741.966;53.856;51.812;38.364
4742.978;53.862;51.815;38.365
4743.974;53.855;51.81;38.362
4744.98;53.865;51.813;38.364
4745.967;53.865;51.815;38.365
4746.977;53.855;51.813;38.365
4747.973;53.859;51.814;38.364
4748.951;53.851;51.809;38.36
4749.944;53.849;51.812;38.362
4750.95;53.85;51.807;38.358
4751.962;53.85;51.81;38.361
4752.943;53.846;51.809;38.359
4753.928;53.847;51.809;38.36
4754.915;53.848;51.809;38.359
4755.907;53.858;51.811;38.362
4756.908;53.844;51.807;38.358
4757.897;53.86;51.808;38.36
4758.895;53.848;51.808;38.359
4759.887;53.844;51.808;38.358
4760.898;53.844;51.809;38.359
4761.88;53.826;51.804;38.355
4762.887;53.844;51.806;38.357
4763.897;53.842;51.807;38.358
4764.877;53.842;51.805;38.355
4765.89;53.843;51.808;38.358
4766.889;53.847;51.807;38.357
4767.878;53.84;51.805;38.355
4768.867;53.853;51.808;38.359
4769.859;53.848;51.805;38.357
4770.861;53.843;51.804;38.355
4771.889;53.837;51.806;38.357
4772.899;53.834;51.804;38.355
4773.891;53.818;51.799;38.349
4774.886;53.835;51.802;38.352
4775.893;53.839;51.804;38.354
4776.905;53.839;51.807;38.356
4777.902;53.848;51.81;38.359
4778.878;53.829;51.803;38.352
4779.882;53.836;51.805;38.355
4780.876;53.836;51.804;38.354
4781.87;53.844;51.804;38.354
4782.869;53.811;51.8;38.35
4783.872;53.83;51.804;38.352
4784.879;53.837;51.804;38.353
4785.888;53.836;51.801;38.351
4786.9;53.833;51.803;38.354
4787.887;53.853;51.805;38.355
4788.877;53.837;51.801;38.351
4789.87;53.834;51.803;38.353
4790.864;53.832;51.799;38.349
4791.863;53.829;51.8;38.351
4792.864;53.831;51.8;38.351
4793.869;53.833;51.8;38.35
4794.87;53.807;51.798;38.347
4795.868;53.832;51.801;38.351
4796.844;53.845;51.805;38.353
4797.856;53.835;51.802;38.352
4798.857;53.844;51.797;38.349
4799.864;53.831;51.802;38.353
4800.86;53.831;51.8;38.35
4801.847;53.833;51.8;38.351
4802.847;53.83;51.801;38.352
4803.84;53.83;51.801;38.35
4804.834;53.842;51.805;38.354
4805.841;53.832;51.802;38.352
4806.845;53.839;51.802;38.352
4807.828;53.832;51.802;38.352
4808.836;53.827;51.8;38.349
4809.822;53.828;51.8;38.349
4810.814;53.831;51.8;38.35
4811.813;53.802;51.795;38.345
4812.811;53.822;51.8;38.35
4813.809;53.832;51.8;38.35
4814.78;53.837;51.8;38.35
4815.789;53.806;51.794;38.344
4816.798;53.817;51.797;38.346
4817.789;53.804;51.794;38.344
4818.785;53.828;51.8;38.35
4819.786;53.803;51.794;38.343
4820.765;53.803;51.794;38.343
4821.774;53.826;51.799;38.349
4822.756;53.836;51.8;38.349
4823.744;53.826;51.797;38.346
4824.734;53.835;51.801;38.35
4825.742;53.823;51.797;38.346
4826.749;53.815;51.796;38.346
4827.756;53.815;51.796;38.345
4828.749;53.821;51.798;38.347
4829.755;53.835;51.801;38.35
4830.754;53.814;51.795;38.345
4831.758;53.815;51.795;38.344
4832.738;53.836;51.798;38.347
4833.736;53.826;51.798;38.347
4834.72;53.825;51.797;38.347
4835.707;53.815;51.794;38.344
4836.704;53.81;51.795;38.343
4837.715;53.824;51.797;38.346
4838.71;53.814;51.797;38.346
4839.712;53.823;51.797;38.347
4840.696;53.824;51.796;38.345
4841.696;53.809;51.794;38.343
4842.668;53.809;51.792;38.341
4843.677;53.82;51.797;38.346
4844.667;53.808;51.793;38.342
4845.66;53.823;51.794;38.344
4846.662;53.833;51.799;38.348
4847.668;53.818;51.795;38.344
4848.649;53.822;51.796;38.345
4849.64;53.806;51.794;38.342
4850.634;53.789;51.789;38.338
4851.622;53.801;51.789;38.338
4852.606;53.803;51.791;38.341
4853.628;53.818;51.794;38.344
4854.63;53.814;51.793;38.341
4855.643;53.791;51.788;38.337
4856.655;53.802;51.79;38.339
4857.675;53.803;51.792;38.341
4858.665;53.808;51.793;38.342
4859.655;53.804;51.79;38.339
4860.653;53.805;51.792;38.341
4861.643;53.827;51.795;38.344
4862.635;53.815;51.793;38.342
4863.634;53.803;51.792;38.341
4864.638;53.807;51.792;38.341
4865.632;53.807;51.793;38.342
4866.617;53.803;51.793;38.342
4867.598;53.804;51.79;38.34
4868.584;53.816;51.794;38.343
4869.576;53.806;51.79;38.339
4870.579;53.79;51.79;38.339
4871.592;53.817;51.795;38.344
4872.589;53.805;51.794;38.342
4873.596;53.825;51.796;38.345
4874.59;53.815;51.794;38.343
4875.614;53.823;51.795;38.343
4876.597;53.815;51.795;38.344
4877.588;53.814;51.795;38.343
4878.591;53.814;51.793;38.342
4879.583;53.802;51.792;38.341
4880.577;53.815;51.794;38.343
4881.588;53.804;51.793;38.342
4882.575;53.802;51.792;38.34
4883.575;53.809;51.793;38.341
4884.577;53.816;51.795;38.343
4885.589;53.824;51.795;38.343
4886.575;53.804;51.792;38.341
4887.573;53.816;51.795;38.344
4888.574;53.813;51.794;38.342
4889.548;53.804;51.793;38.341
4890.557;53.799;51.792;38.34
4891.542;53.802;51.79;38.338
4892.532;53.813;51.794;38.341
4893.522;53.8;51.791;38.34
4894.52;53.812;51.793;38.341
4895.52;53.81;51.794;38.342
4896.502;53.804;51.793;38.341
4897.487;53.823;51.797;38.345
4898.508;53.809;51.793;38.341
4899.504;53.801;51.793;38.341
4900.5;53.801;51.792;38.34
4901.495;53.812;51.795;38.343
4902.49;53.801;51.79;38.338
4903.488;53.799;51.791;38.339
4904.478;53.812;51.793;38.341
4905.453;53.813;51.794;38.342
4906.454;53.797;51.79;38.338
4907.46;53.798;51.792;38.34
4908.45;53.818;51.794;38.342
4909.471;53.801;51.79;38.339
4910.463;53.805;51.792;38.339
4911.464;53.794;51.791;38.339
4912.446;53.808;51.794;38.342
4913.434;53.797;51.79;38.338
4914.43;53.796;51.791;38.338
4915.43;53.794;51.792;38.339
4916.43;53.803;51.79;38.338
4917.435;53.803;51.792;38.34
4918.451;53.795;51.789;38.336
4919.473;53.789;51.789;38.336
4920.476;53.797;51.789;38.336
4921.469;53.795;51.791;38.339
4922.459;53.794;51.788;38.336
4923.456;53.805;51.792;38.339
4924.454;53.792;51.789;38.336
4925.455;53.792;51.788;38.335
4926.457;53.792;51.79;38.337
4927.466;53.795;51.789;38.336
4928.475;53.789;51.791;38.337
4929.458;53.793;51.788;38.335
4930.445;53.8;51.791;38.338
4931.436;53.795;51.789;38.336
4932.43;53.812;51.792;38.339
4933.425;53.788;51.786;38.334
4934.427;53.804;51.79;38.338
4935.422;53.788;51.786;38.334
4936.418;53.79;51.787;38.335
4937.415;53.791;51.788;38.335
4938.418;53.788;51.786;38.334
4939.414;53.79;51.787;38.334
4940.408;53.791;51.788;38.335
4941.407;53.805;51.789;38.336
4942.391;53.787;51.788;38.335
4943.391;53.785;51.785;38.332
4944.391;53.79;51.787;38.334
4945.394;53.784;51.785;38.332
4946.392;53.785;51.784;38.331
4947.383;53.787;51.787;38.334
4948.384;53.789;51.786;38.333
4949.377;53.793;51.787;38.333
4950.382;53.792;51.787;38.334
4951.364;53.799;51.789;38.336
4952.35;53.789;51.787;38.333
4953.345;53.811;51.79;38.338
4954.343;53.787;51.785;38.332
4955.364;53.773;51.785;38.331
4956.362;53.783;51.783;38.33
4957.364;53.786;51.788;38.334
4958.342;53.785;51.784;38.332
4959.36;53.788;51.786;38.333
4960.347;53.777;51.781;38.329
4961.34;53.791;51.789;38.335
4962.335;53.791;51.785;38.331
4963.332;53.791;51.786;38.333
4964.333;53.78;51.785;38.331
4965.337;53.773;51.785;38.331
4966.344;53.782;51.785;38.331
4967.356;53.786;51.786;38.333
4968.373;53.78;51.781;38.328
4969.394;53.779;51.783;38.33
4970.394;53.803;51.79;38.336
4971.392;53.781;51.785;38.331
4972.376;53.785;51.785;38.331
4973.367;53.779;51.783;38.329
4974.369;53.78;51.786;38.332
4975.362;53.79;51.786;38.332
