IDs:;240715_07_240712F;07_DNAJB6_00_658_uM;;*shifted by 3 s
Concentration [uM]:;0.658;;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3];
3897.961;55.57;51.692;38.64;
3898.958;55.58;51.694;38.645;
3899.963;55.575;51.694;38.643;
3900.976;55.57;51.695;38.643;
3901.995;55.581;51.694;38.642;
3902.997;55.578;51.696;38.644;
3903.98;55.574;51.693;38.642;
3904.975;55.574;51.694;38.643;
3905.972;55.577;51.696;38.645;
3906.985;55.578;51.694;38.642;
3907.995;55.581;51.695;38.642;
3908.985;55.571;51.695;38.644;
3909.974;55.577;51.694;38.642;
3910.972;55.572;51.697;38.645;
3911.971;55.572;51.694;38.641;
3912.975;55.572;51.695;38.643;
3913.981;55.574;51.693;38.64;
3914.994;55.575;51.695;38.643;
3915.98;55.566;51.695;38.643;
3916.968;55.573;51.693;38.641;
3917.965;55.573;51.693;38.641;
3918.958;55.557;51.694;38.641;
3919.963;55.566;51.695;38.642;
3920.965;55.565;51.694;38.641;
3921.957;55.567;51.695;38.642;
3922.966;55.572;51.695;38.643;
3923.961;55.573;51.693;38.64;
3924.977;55.573;51.694;38.641;
3925.997;55.573;51.693;38.64;
3926.976;55.58;51.693;38.64;
3927.969;55.575;51.693;38.641;
3928.949;55.576;51.694;38.642;
3929.956;55.564;51.694;38.641;
3930.947;55.561;51.694;38.642;
3931.942;55.567;51.693;38.64;
3932.94;55.567;51.695;38.642;
3933.919;55.568;51.695;38.642;
3934.903;55.572;51.695;38.641;
3935.893;55.564;51.693;38.639;
3936.892;55.571;51.694;38.64;
3937.899;55.57;51.695;38.642;
3938.917;55.567;51.694;38.641;
3939.936;55.567;51.695;38.641;
3940.93;55.561;51.693;38.64;
3941.932;55.575;51.693;38.639;
3942.938;55.573;51.693;38.639;
3943.923;55.565;51.694;38.64;
3944.909;55.568;51.693;38.639;
3945.904;55.565;51.694;38.638;
3946.907;55.573;51.695;38.641;
3947.911;55.566;51.693;38.637;
3948.887;55.56;51.694;38.639;
3949.869;55.556;51.692;38.638;
3950.887;55.563;51.692;38.637;
3951.904;55.559;51.694;38.639;
3952.894;55.553;51.693;38.639;
3953.887;55.561;51.691;38.636;
3954.888;55.562;51.693;38.638;
3955.898;55.554;51.692;38.637;
3956.909;55.557;51.693;38.638;
3957.911;55.557;51.691;38.636;
3958.913;55.56;51.692;38.638;
3959.896;55.56;51.694;38.639;
3960.902;55.564;51.691;38.636;
3961.902;55.561;51.692;38.637;
3962.905;55.557;51.69;38.635;
3963.917;55.561;51.693;38.638;
3964.907;55.554;51.693;38.638;
3965.906;55.554;51.69;38.635;
3966.887;55.556;51.691;38.635;
3967.876;55.557;51.691;38.635;
3968.869;55.555;51.69;38.634;
3969.866;55.552;51.693;38.637;
3970.873;55.563;51.691;38.635;
3971.859;55.551;51.691;38.635;
3972.855;55.553;51.692;38.637;
3973.854;55.554;51.691;38.635;
3974.857;55.553;51.693;38.637;
3975.87;55.548;51.692;38.636;
3976.889;55.557;51.691;38.635;
3977.881;55.553;51.691;38.635;
3978.877;55.55;51.691;38.635;
3979.878;55.56;51.692;38.637;
3980.88;55.549;51.692;38.636;
3981.888;55.551;51.694;38.637;
3982.905;55.55;51.693;38.637;
3983.901;55.546;51.691;38.634;
3984.896;55.546;51.692;38.635;
3985.891;55.544;51.693;38.636;
3986.89;55.55;51.692;38.635;
3987.894;55.538;51.693;38.635;
3988.883;55.546;51.693;38.636;
3989.88;55.547;51.69;38.633;
3990.852;55.527;51.692;38.635;
3991.866;55.546;51.692;38.634;
3992.844;55.539;51.692;38.634;
3993.844;55.544;51.688;38.631;
3994.848;55.54;51.691;38.634;
3995.821;55.542;51.69;38.633;
3996.831;55.544;51.69;38.632;
3997.805;55.546;51.69;38.632;
3998.79;55.54;51.692;38.634;
3999.789;55.534;51.692;38.634;
4000.792;55.537;51.692;38.633;
4001.799;55.541;51.692;38.634;
4002.796;55.549;51.688;38.63;
4003.797;55.545;51.691;38.632;
4004.778;55.541;51.691;38.632;
4005.775;55.541;51.691;38.633;
4006.772;55.543;51.69;38.631;
4007.777;55.536;51.69;38.632;
4008.789;55.531;51.691;38.632;
4009.81;55.536;51.69;38.631;
4010.805;55.537;51.692;38.633;
4011.806;55.531;51.691;38.632;
4012.809;55.538;51.692;38.634;
4013.797;55.525;51.692;38.634;
4014.784;55.537;51.693;38.634;
4015.777;55.541;51.691;38.632;
4016.777;55.533;51.692;38.632;
4017.777;55.537;51.691;38.632;
4018.782;55.536;51.689;38.629;
4019.789;55.531;51.69;38.631;
4020.767;55.539;51.69;38.632;
4021.751;55.545;51.692;38.632;
4022.734;55.53;51.692;38.632;
4023.719;55.531;51.692;38.633;
4024.714;55.542;51.69;38.631;
4025.706;55.527;51.693;38.633;
4026.704;55.531;51.691;38.632;
4027.702;55.526;51.691;38.631;
4028.703;55.527;51.691;38.632;
4029.708;55.533;51.69;38.631;
4030.7;55.538;51.69;38.63;
4031.698;55.526;51.692;38.632;
4032.689;55.523;51.692;38.631;
4033.676;55.522;51.692;38.631;
4034.671;55.529;51.691;38.631;
4035.675;55.525;51.691;38.631;
4036.669;55.531;51.691;38.63;
4037.672;55.525;51.693;38.632;
4038.657;55.541;51.692;38.631;
4039.647;55.524;51.693;38.631;
4040.623;55.521;51.694;38.631;
4041.631;55.529;51.691;38.631;
4042.609;55.521;51.692;38.631;
4043.6;55.522;51.69;38.63;
4044.593;55.524;51.691;38.629;
4045.61;55.53;51.691;38.629;
4046.608;55.526;51.692;38.631;
4047.608;55.525;51.691;38.63;
4048.623;55.517;51.691;38.63;
4049.611;55.528;51.69;38.63;
4050.608;55.529;51.69;38.629;
4051.592;55.518;51.692;38.631;
4052.605;55.527;51.691;38.63;
4053.609;55.519;51.691;38.629;
4054.612;55.521;51.691;38.629;
4055.592;55.525;51.692;38.63;
4056.578;55.516;51.693;38.631;
4057.567;55.518;51.695;38.633;
4058.557;55.511;51.696;38.633;
4059.553;55.518;51.691;38.628;
4060.557;55.518;51.696;38.633;
4061.565;55.517;51.692;38.629;
4062.576;55.525;51.691;38.631;
4063.56;55.52;51.69;38.629;
4064.543;55.518;51.692;38.628;
4065.53;55.511;51.691;38.629;
4066.52;55.518;51.692;38.63;
4067.515;55.517;51.694;38.632;
4068.51;55.524;51.69;38.628;
4069.51;55.513;51.695;38.632;
4070.512;55.517;51.693;38.63;
4071.505;55.526;51.693;38.63;
4072.502;55.522;51.693;38.63;
4073.487;55.517;51.695;38.633;
4074.488;55.517;51.693;38.63;
4075.47;55.516;51.693;38.63;
4076.48;55.511;51.693;38.629;
4077.475;55.515;51.693;38.631;
4078.453;55.511;51.692;38.629;
4079.444;55.513;51.693;38.63;
4080.422;55.51;51.693;38.631;
4081.407;55.512;51.689;38.626;
4082.405;55.513;51.692;38.628;
4083.404;55.51;51.694;38.631;
4084.409;55.501;51.695;38.63;
4085.424;55.518;51.692;38.629;
4086.409;55.514;51.692;38.629;
4087.4;55.502;51.695;38.63;
4088.391;55.497;51.695;38.63;
4089.389;55.506;51.691;38.626;
4090.389;55.512;51.693;38.629;
4091.395;55.506;51.692;38.627;
4092.373;55.506;51.691;38.626;
4093.355;55.502;51.694;38.628;
4094.375;55.504;51.691;38.625;
4095.361;55.507;51.689;38.625;
4096.353;55.502;51.692;38.627;
4097.358;55.507;51.693;38.628;
4098.359;55.501;51.691;38.626;
4099.347;55.502;51.691;38.626;
4100.341;55.501;51.691;38.626;
4101.337;55.497;51.693;38.627;
4102.353;55.5;51.692;38.626;
4103.365;55.503;51.691;38.627;
4104.343;55.508;51.692;38.627;
4105.348;55.494;51.692;38.626;
4106.356;55.496;51.694;38.628;
4107.348;55.5;51.693;38.628;
4108.331;55.498;51.693;38.627;
4109.337;55.491;51.693;38.628;
4110.351;55.488;51.694;38.628;
4111.368;55.494;51.694;38.628;
4112.363;55.492;51.692;38.627;
4113.353;55.483;51.695;38.629;
4114.377;55.495;51.692;38.626;
4115.38;55.495;51.692;38.627;
4116.372;55.491;51.694;38.628;
4117.362;55.497;51.692;38.625;
4118.366;55.486;51.695;38.628;
4119.379;55.483;51.694;38.627;
4120.363;55.495;51.692;38.627;
4121.356;55.496;51.694;38.628;
4122.35;55.491;51.692;38.625;
4123.351;55.49;51.692;38.626;
4124.358;55.494;51.691;38.624;
4125.371;55.489;51.693;38.626;
4126.369;55.491;51.692;38.625;
4127.363;55.486;51.693;38.626;
4128.36;55.489;51.692;38.625;
4129.36;55.481;51.691;38.624;
4130.362;55.483;51.691;38.624;
4131.368;55.49;51.691;38.624;
4132.362;55.484;51.693;38.625;
4133.359;55.487;51.693;38.626;
4134.351;55.48;51.691;38.624;
4135.368;55.49;51.691;38.624;
4136.367;55.466;51.693;38.625;
4137.381;55.481;51.693;38.626;
4138.378;55.479;51.693;38.626;
4139.364;55.479;51.694;38.627;
4140.364;55.476;51.694;38.625;
4141.366;55.48;51.692;38.624;
4142.368;55.484;51.693;38.624;
4143.377;55.476;51.691;38.622;
4144.368;55.476;51.696;38.626;
4145.388;55.477;51.69;38.622;
4146.392;55.475;51.693;38.625;
4147.398;55.469;51.692;38.624;
4148.414;55.477;51.693;38.624;
4149.402;55.471;51.69;38.622;
4150.399;55.484;51.69;38.622;
4151.4;55.473;51.693;38.624;
4152.405;55.476;51.692;38.624;
4153.414;55.475;51.691;38.622;
4154.431;55.476;51.692;38.622;
4155.422;55.491;51.693;38.625;
4156.417;55.484;51.69;38.621;
4157.416;55.467;51.694;38.624;
4158.421;55.467;51.691;38.622;
4159.43;55.476;51.691;38.622;
4160.444;55.472;51.69;38.62;
4161.434;55.46;51.69;38.62;
4162.427;55.475;51.692;38.623;
4163.422;55.466;51.692;38.622;
4164.422;55.469;51.692;38.622;
4165.425;55.476;51.69;38.62;
4166.402;55.465;51.691;38.621;
4167.413;55.465;51.693;38.623;
4168.4;55.463;51.692;38.623;
4169.421;55.47;51.692;38.621;
4170.416;55.463;51.691;38.62;
4171.419;55.465;51.688;38.618;
4172.407;55.456;51.693;38.623;
4173.405;55.462;51.692;38.622;
4174.409;55.466;51.693;38.622;
4175.405;55.461;51.69;38.621;
4176.405;55.466;51.691;38.62;
4177.409;55.467;51.69;38.621;
4178.402;55.468;51.69;38.619;
4179.405;55.461;51.694;38.622;
4180.416;55.443;51.688;38.616;
4181.417;55.465;51.692;38.621;
4182.428;55.457;51.692;38.621;
4183.419;55.461;51.687;38.617;
4184.42;55.454;51.691;38.621;
4185.415;55.463;51.687;38.617;
4186.406;55.457;51.69;38.62;
4187.393;55.452;51.69;38.619;
4188.397;55.45;51.689;38.617;
4189.414;55.461;51.688;38.618;
4190.41;55.436;51.686;38.615;
4191.412;55.459;51.689;38.618;
4192.394;55.455;51.69;38.619;
4193.379;55.452;51.689;38.619;
4194.369;55.455;51.687;38.616;
4195.369;55.454;51.689;38.618;
4196.374;55.458;51.69;38.617;
4197.388;55.451;51.69;38.618;
4198.405;55.443;51.69;38.618;
4199.397;55.452;51.69;38.618;
4200.391;55.447;51.69;38.619;
4201.395;55.451;51.692;38.62;
4202.408;55.448;51.692;38.619;
4203.392;55.45;51.69;38.617;
4204.377;55.455;51.692;38.619;
4205.373;55.444;51.693;38.621;
4206.355;55.455;51.69;38.618;
4207.34;55.452;51.69;38.617;
4208.339;55.462;51.691;38.619;
4209.346;55.452;51.691;38.618;
4210.331;55.444;51.692;38.619;
4211.33;55.451;51.693;38.62;
4212.341;55.457;51.691;38.619;
4213.345;55.438;51.692;38.619;
4214.356;55.452;51.691;38.618;
4215.35;55.446;51.694;38.621;
4216.331;55.452;51.692;38.62;
4217.316;55.45;51.694;38.62;
4218.328;55.449;51.692;38.618;
4219.322;55.452;51.694;38.62;
4220.322;55.441;51.695;38.622;
4221.331;55.44;51.695;38.622;
4222.322;55.439;51.695;38.62;
4223.319;55.444;51.693;38.62;
4224.328;55.45;51.694;38.622;
4225.335;55.451;51.691;38.618;
4226.35;55.448;51.69;38.617;
4227.338;55.45;51.692;38.618;
4228.332;55.446;51.695;38.621;
4229.329;55.446;51.693;38.618;
4230.33;55.445;51.693;38.619;
4231.34;55.444;51.695;38.621;
4232.35;55.459;51.696;38.621;
4233.343;55.436;51.693;38.618;
4234.344;55.441;51.695;38.619;
4235.346;55.447;51.695;38.621;
4236.351;55.439;51.693;38.618;
4237.36;55.439;51.692;38.618;
4238.342;55.439;51.693;38.62;
4239.355;55.447;51.693;38.619;
4240.374;55.447;51.695;38.619;
4241.364;55.45;51.693;38.618;
4242.357;55.433;51.698;38.622;
4243.356;55.432;51.696;38.621;
4244.346;55.445;51.697;38.621;
4245.339;55.442;51.697;38.621;
4246.327;55.423;51.696;38.62;
4247.324;55.441;51.695;38.619;
4248.322;55.448;51.696;38.621;
4249.34;55.441;51.694;38.619;
4250.34;55.433;51.693;38.618;
4251.351;55.441;51.693;38.618;
4252.351;55.434;51.696;38.62;
4253.358;55.423;51.696;38.621;
4254.341;55.411;51.694;38.617;
4255.342;55.438;51.697;38.621;
4256.35;55.438;51.695;38.618;
4257.365;55.43;51.697;38.62;
4258.365;55.433;51.694;38.617;
4259.346;55.433;51.698;38.621;
4260.334;55.435;51.696;38.62;
4261.33;55.433;51.693;38.617;
4262.305;55.434;51.696;38.619;
4263.31;55.432;51.696;38.62;
4264.293;55.426;51.695;38.618;
4265.288;55.435;51.692;38.615;
4266.285;55.424;51.696;38.618;
4267.286;55.438;51.693;38.616;
4268.294;55.427;51.694;38.617;
4269.278;55.425;51.694;38.617;
4270.297;55.428;51.696;38.617;
4271.291;55.427;51.696;38.618;
4272.288;55.413;51.694;38.616;
4273.29;55.413;51.694;38.617;
4274.296;55.407;51.69;38.613;
4275.305;55.403;51.691;38.613;
4276.318;55.43;51.69;38.612;
4277.302;55.396;51.691;38.613;
4278.287;55.425;51.692;38.614;
4279.278;55.398;51.691;38.613;
4280.269;55.393;51.69;38.611;
4281.263;55.39;51.687;38.609;
4282.26;55.406;51.69;38.612;
4283.26;55.421;51.691;38.612;
4284.267;55.408;51.69;38.613;
4285.245;55.439;51.693;38.616;
4286.246;55.42;51.69;38.612;
4287.261;55.399;51.692;38.614;
4288.26;55.424;51.693;38.615;
4289.242;55.397;51.692;38.614;
4290.245;55.408;51.691;38.613;
4291.24;55.409;51.688;38.61;
4292.236;55.432;51.693;38.615;
4293.237;55.428;51.691;38.613;
4294.226;55.393;51.691;38.612;
4295.22;55.42;51.694;38.614;
4296.23;55.399;51.69;38.611;
4297.214;55.427;51.69;38.611;
4298.212;55.396;51.691;38.612;
4299.222;55.394;51.687;38.609;
4300.207;55.421;51.693;38.614;
4301.199;55.401;51.691;38.612;
4302.196;55.396;51.688;38.608;
4303.201;55.395;51.69;38.611;
4304.213;55.411;51.689;38.61;
4305.209;55.403;51.689;38.61;
4306.206;55.378;51.686;38.607;
4307.208;55.41;51.689;38.61;
4308.219;55.395;51.687;38.609;
4309.206;55.394;51.686;38.606;
4310.204;55.414;51.687;38.608;
4311.205;55.419;51.687;38.608;
4312.208;55.411;51.686;38.606;
4313.217;55.385;51.686;38.606;
4314.227;55.393;51.687;38.606;
4315.241;55.385;51.687;38.606;
4316.226;55.407;51.688;38.608;
4317.247;55.402;51.686;38.605;
4318.24;55.388;51.686;38.606;
4319.236;55.421;51.687;38.607;
4320.241;55.378;51.683;38.603;
4321.228;55.403;51.686;38.606;
4322.223;55.388;51.684;38.604;
4323.207;55.382;51.682;38.602;
4324.191;55.383;51.68;38.6;
4325.182;55.383;51.68;38.599;
4326.182;55.382;51.68;38.6;
4327.18;55.409;51.682;38.601;
4328.184;55.388;51.681;38.601;
4329.174;55.382;51.681;38.601;
4330.173;55.375;51.681;38.6;
4331.159;55.387;51.68;38.6;
4332.156;55.384;51.679;38.599;
4333.159;55.365;51.683;38.601;
4334.146;55.361;51.683;38.602;
4335.136;55.384;51.683;38.603;
4336.13;55.379;51.682;38.601;
4337.108;55.393;51.682;38.602;
4338.119;55.389;51.682;38.601;
4339.11;55.373;51.679;38.598;
4340.111;55.392;51.682;38.6;
4341.117;55.36;51.676;38.594;
4342.096;55.348;51.679;38.598;
4343.11;55.377;51.683;38.602;
4344.126;55.369;51.68;38.6;
4345.125;55.375;51.679;38.599;
4346.128;55.375;51.678;38.597;
4347.102;55.388;51.679;38.598;
4348.111;55.351;51.678;38.596;
4349.095;55.399;51.681;38.599;
4350.082;55.358;51.678;38.596;
4351.073;55.345;51.676;38.594;
4352.065;55.375;51.678;38.596;
4353.062;55.369;51.677;38.595;
4354.062;55.376;51.677;38.596;
4355.073;55.365;51.676;38.593;
4356.081;55.365;51.677;38.596;
4357.072;55.388;51.678;38.597;
4358.092;55.35;51.675;38.593;
4359.101;55.379;51.677;38.594;
4360.107;55.349;51.676;38.595;
4361.108;55.361;51.672;38.591;
4362.113;55.344;51.674;38.591;
4363.1;55.379;51.676;38.595;
4364.09;55.357;51.674;38.591;
4365.075;55.364;51.676;38.593;
4366.063;55.375;51.678;38.596;
4367.059;55.362;51.674;38.592;
4368.041;55.357;51.672;38.589;
4369.055;55.344;51.675;38.592;
4370.04;55.351;51.672;38.589;
4371.05;55.381;51.676;38.593;
4372.041;55.363;51.676;38.592;
4373.037;55.354;51.67;38.586;
4374.014;55.355;51.674;38.591;
4375.032;55.344;51.673;38.59;
4376.022;55.372;51.674;38.591;
4377.024;55.328;51.672;38.59;
4378.037;55.354;51.671;38.588;
4379.025;55.351;51.671;38.588;
4380.017;55.347;51.674;38.591;
4381.012;55.346;51.671;38.588;
4382.014;55.338;51.674;38.591;
4383.02;55.342;51.672;38.588;
4383.998;55.348;51.672;38.588;
4385.011;55.328;51.671;38.588;
4385.997;55.357;51.673;38.589;
4386.989;55.351;51.673;38.588;
4387.984;55.362;51.672;38.589;
4388.99;55.337;51.67;38.587;
4389.996;55.339;51.673;38.589;
4391.008;55.354;51.671;38.587;
4392.023;55.34;51.672;38.588;
4393.042;55.33;51.672;38.588;
4394.036;55.339;51.675;38.591;
4395.014;55.328;51.671;38.586;
4396.016;55.346;51.67;38.585;
4397.008;55.354;51.673;38.589;
4398.006;55.332;51.671;38.586;
4398.982;55.352;51.674;38.59;
4399.969;55.342;51.669;38.584;
4400.958;55.353;51.673;38.589;
4401.953;55.353;51.673;38.588;
4402.957;55.334;51.67;38.585;
4403.947;55.37;51.674;38.591;
4404.958;55.331;51.669;38.584;
4405.95;55.334;51.671;38.586;
4406.955;55.335;51.669;38.586;
4407.952;55.35;51.671;38.586;
4408.961;55.337;51.671;38.587;
4409.952;55.33;51.669;38.583;
4410.952;55.354;51.672;38.588;
4411.944;55.342;51.67;38.585;
4412.925;55.33;51.672;38.587;
4413.908;55.353;51.672;38.586;
4414.9;55.33;51.669;38.583;
4415.896;55.326;51.669;38.583;
4416.897;55.329;51.668;38.583;
4417.901;55.338;51.671;38.586;
4418.912;55.332;51.671;38.586;
4419.901;55.328;51.67;38.584;
4420.894;55.347;51.67;38.582;
4421.89;55.329;51.669;38.583;
4422.894;55.338;51.667;38.579;
4423.9;55.333;51.669;38.585;
4424.907;55.338;51.672;38.587;
4425.892;55.338;51.668;38.58;
4426.879;55.339;51.666;38.578;
4427.871;55.319;51.669;38.584;
4428.87;55.329;51.668;38.583;
4429.872;55.316;51.667;38.581;
4430.883;55.331;51.67;38.584;
4431.898;55.326;51.67;38.585;
4432.919;55.331;51.667;38.577;
4433.904;55.325;51.668;38.583;
4434.886;55.32;51.668;38.583;
4435.903;55.317;51.668;38.582;
4436.897;55.331;51.67;38.583;
4437.876;55.322;51.669;38.581;
4438.86;55.33;51.67;38.585;
4439.844;55.327;51.669;38.583;
4440.837;55.325;51.668;38.582;
4441.837;55.328;51.668;38.582;
4442.844;55.325;51.667;38.581;
4443.844;55.306;51.668;38.582;
4444.849;55.328;51.664;38.575;
4445.835;55.317;51.665;38.578;
4446.83;55.322;51.666;38.58;
4447.806;55.311;51.668;38.58;
4448.817;55.321;51.666;38.579;
4449.803;55.311;51.666;38.58;
4450.781;55.309;51.666;38.58;
4451.8;55.337;51.668;38.581;
4452.804;55.33;51.666;38.577;
4453.81;55.317;51.666;38.578;
4454.825;55.321;51.666;38.578;
4455.814;55.308;51.665;38.578;
4456.809;55.316;51.665;38.579;
4457.816;55.322;51.665;38.578;
4458.827;55.311;51.666;38.579;
4459.843;55.317;51.666;38.578;
4460.831;55.322;51.665;38.577;
4461.819;55.304;51.667;38.579;
4462.79;55.32;51.664;38.574;
4463.784;55.301;51.665;38.576;
4464.759;55.304;51.665;38.576;
4465.762;55.324;51.666;38.576;
4466.775;55.317;51.664;38.573;
4467.78;55.305;51.664;38.576;
4468.769;55.328;51.666;38.579;
4469.771;55.317;51.662;38.569;
4470.767;55.309;51.663;38.575;
4471.757;55.307;51.665;38.578;
4472.777;55.316;51.662;38.572;
4473.761;55.304;51.664;38.576;
4474.748;55.309;51.66;38.568;
4475.749;55.308;51.661;38.574;
4476.754;55.307;51.662;38.572;
4477.747;55.304;51.659;38.568;
4478.739;55.299;51.661;38.572;
4479.748;55.312;51.658;38.567;
4480.762;55.297;51.662;38.574;
4481.791;55.31;51.656;38.565;
4482.791;55.305;51.661;38.573;
4483.798;55.301;51.659;38.569;
4484.811;55.306;51.658;38.567;
4485.795;55.311;51.658;38.571;
4486.787;55.298;51.66;38.569;
4487.779;55.311;51.657;38.566;
4488.78;55.301;51.658;38.567;
4489.784;55.31;51.661;38.571;
4490.762;55.303;51.66;38.569;
4491.758;55.294;51.659;38.569;
4492.776;55.29;51.66;38.571;
4493.777;55.29;51.659;38.57;
4494.76;55.308;51.659;38.568;
4495.748;55.313;51.66;38.569;
4496.747;55.307;51.66;38.571;
4497.745;55.295;51.659;38.568;
4498.744;55.308;51.655;38.564;
4499.731;55.293;51.657;38.569;
4500.73;55.289;51.66;38.569;
4501.722;55.29;51.66;38.572;
4502.723;55.303;51.658;38.566;
4503.735;55.31;51.661;38.57;
4504.724;55.297;51.659;38.57;
4505.723;55.311;51.659;38.568;
4506.71;55.302;51.66;38.568;
4507.731;55.302;51.659;38.567;
4508.739;55.311;51.661;38.57;
4509.723;55.306;51.661;38.568;
4510.716;55.306;51.66;38.568;
4511.71;55.286;51.66;38.568;
4512.713;55.3;51.657;38.565;
4513.72;55.298;51.659;38.569;
4514.736;55.292;51.658;38.567;
4515.727;55.295;51.661;38.571;
4516.719;55.291;51.66;38.57;
4517.721;55.307;51.66;38.569;
4518.726;55.297;51.66;38.567;
4519.702;55.301;51.661;38.568;
4520.713;55.302;51.662;38.57;
4521.73;55.299;51.66;38.568;
4522.749;55.306;51.659;38.568;
4523.744;55.298;51.661;38.568;
4524.74;55.307;51.662;38.569;
4525.741;55.301;51.662;38.57;
4526.746;55.292;51.66;38.568;
4527.741;55.295;51.662;38.573;
4528.744;55.281;51.66;38.567;
4529.747;55.304;51.662;38.569;
4530.735;55.298;51.661;38.567;
4531.742;55.306;51.662;38.568;
4532.745;55.308;51.663;38.57;
4533.734;55.29;51.662;38.571;
4534.73;55.298;51.661;38.568;
4535.741;55.302;51.662;38.568;
4536.745;55.285;51.661;38.567;
4537.736;55.3;51.66;38.567;
4538.73;55.297;51.66;38.568;
4539.721;55.281;51.658;38.565;
4540.713;55.285;51.661;38.567;
4541.711;55.283;51.659;38.565;
4542.72;55.295;51.661;38.568;
4543.704;55.281;51.661;38.568;
4544.699;55.284;51.659;38.567;
4545.699;55.291;51.66;38.568;
4546.709;55.282;51.658;38.563;
4547.722;55.285;51.659;38.566;
4548.719;55.281;51.661;38.567;
4549.72;55.278;51.658;38.564;
4550.725;55.292;51.657;38.563;
4551.702;55.298;51.655;38.56;
4552.705;55.289;51.657;38.563;
4553.702;55.288;51.656;38.563;
4554.703;55.284;51.66;38.564;
4555.711;55.275;51.657;38.563;
4556.702;55.293;51.658;38.565;
4557.704;55.277;51.66;38.566;
4558.703;55.302;51.657;38.563;
4559.708;55.275;51.66;38.566;
4560.707;55.29;51.658;38.563;
4561.703;55.294;51.656;38.561;
4562.702;55.275;51.66;38.565;
4563.683;55.286;51.661;38.565;
4564.677;55.287;51.659;38.564;
4565.662;55.282;51.659;38.565;
4566.661;55.286;51.659;38.566;
4567.652;55.279;51.659;38.564;
4568.645;55.278;51.658;38.563;
4569.629;55.291;51.658;38.562;
4570.617;55.268;51.658;38.564;
4571.64;55.264;51.658;38.563;
4572.639;55.275;51.658;38.563;
4573.629;55.274;51.656;38.56;
4574.619;55.275;51.657;38.561;
4575.623;55.28;51.659;38.564;
4576.604;55.278;51.658;38.563;
4577.59;55.29;51.656;38.56;
4578.587;55.288;51.657;38.561;
4579.587;55.284;51.658;38.561;
4580.592;55.284;51.658;38.562;
4581.582;55.277;51.66;38.565;
4582.58;55.285;51.661;38.565;
4583.582;55.264;51.658;38.562;
4584.588;55.275;51.657;38.562;
4585.596;55.287;51.659;38.562;
4586.608;55.266;51.657;38.561;
4587.591;55.281;51.657;38.56;
4588.574;55.273;51.659;38.564;
4589.579;55.273;51.658;38.562;
4590.581;55.271;51.658;38.562;
4591.56;55.275;51.657;38.561;
4592.55;55.276;51.657;38.56;
4593.545;55.274;51.658;38.561;
4594.539;55.264;51.657;38.561;
4595.545;55.268;51.657;38.561;
4596.553;55.278;51.657;38.561;
4597.536;55.265;51.658;38.562;
4598.514;55.267;51.658;38.562;
4599.526;55.259;51.654;38.558;
4600.545;55.276;51.653;38.556;
4601.548;55.262;51.655;38.56;
4602.528;55.268;51.655;38.559;
4603.514;55.263;51.655;38.559;
4604.517;55.257;51.653;38.557;
4605.518;55.263;51.654;38.558;
4606.496;55.252;51.655;38.558;
4607.51;55.258;51.654;38.557;
4608.512;55.258;51.656;38.558;
4609.513;55.261;51.652;38.555;
4610.518;55.265;51.654;38.558;
4611.527;55.267;51.653;38.556;
4612.542;55.25;51.655;38.559;
4613.531;55.264;51.654;38.557;
4614.552;55.269;51.654;38.558;
4615.548;55.255;51.655;38.558;
4616.545;55.269;51.656;38.559;
4617.54;55.259;51.654;38.557;
4618.558;55.26;51.656;38.559;
4619.555;55.258;51.655;38.558;
4620.568;55.266;51.653;38.556;
4621.552;55.26;51.656;38.558;
4622.56;55.253;51.654;38.556;
4623.566;55.255;51.655;38.557;
4624.552;55.261;51.654;38.555;
4625.554;55.259;51.657;38.558;
4626.557;55.253;51.656;38.558;
4627.576;55.252;51.655;38.557;
4628.576;55.254;51.654;38.555;
4629.582;55.253;51.655;38.557;
4630.569;55.246;51.655;38.558;
4631.576;55.251;51.654;38.555;
4632.584;55.253;51.657;38.559;
4633.57;55.258;51.655;38.557;
4634.564;55.248;51.655;38.557;
4635.551;55.253;51.655;38.556;
4636.535;55.248;51.656;38.559;
4637.536;55.249;51.654;38.554;
4638.536;55.258;51.655;38.557;
4639.515;55.251;51.655;38.557;
4640.535;55.255;51.654;38.554;
4641.525;55.26;51.656;38.559;
4642.52;55.244;51.656;38.558;
4643.521;55.243;51.656;38.556;
4644.525;55.251;51.656;38.559;
4645.534;55.254;51.654;38.556;
4646.514;55.241;51.656;38.558;
4647.498;55.249;51.657;38.559;
4648.492;55.253;51.657;38.558;
4649.489;55.245;51.656;38.557;
4650.489;55.258;51.657;38.558;
4651.487;55.247;51.654;38.555;
4652.48;55.247;51.655;38.556;
4653.492;55.254;51.654;38.556;
4654.488;55.248;51.655;38.555;
4655.472;55.252;51.654;38.556;
4656.456;55.244;51.656;38.557;
4657.454;55.248;51.656;38.555;
4658.446;55.246;51.656;38.557;
4659.453;55.241;51.656;38.556;
4660.45;55.246;51.657;38.557;
4661.456;55.228;51.656;38.557;
4662.452;55.237;51.654;38.554;
4663.442;55.246;51.653;38.555;
4664.436;55.259;51.657;38.557;
4665.419;55.253;51.656;38.557;
4666.41;55.239;51.655;38.555;
4667.407;55.243;51.656;38.556;
