IDs:;240716_12_240712J;12_DNAJB6_00_130_uM;
Concentration [uM]:;0.13;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
9669.177;61.584;48.834;36.913
9670.18;61.584;48.835;36.915
9671.187;61.592;48.832;36.912
9672.198;61.592;48.833;36.914
9673.181;61.59;48.834;36.914
9674.202;61.584;48.835;36.915
9675.192;61.578;48.832;36.912
9676.191;61.579;48.833;36.913
9677.191;61.577;48.834;36.914
9678.173;61.589;48.833;36.913
9679.164;61.582;48.833;36.912
9680.158;61.578;48.833;36.913
9681.143;61.58;48.833;36.913
9682.145;61.59;48.831;36.911
9683.132;61.565;48.835;36.914
9684.132;61.585;48.833;36.912
9685.139;61.573;48.831;36.912
9686.158;61.594;48.831;36.912
9687.167;61.569;48.832;36.912
9688.174;61.581;48.833;36.912
9689.161;61.58;48.832;36.912
9690.153;61.595;48.831;36.911
9691.168;61.603;48.831;36.911
9692.166;61.584;48.832;36.912
9693.183;61.574;48.831;36.911
9694.185;61.575;48.832;36.912
9695.186;61.584;48.83;36.91
9696.191;61.592;48.829;36.909
9697.207;61.575;48.83;36.909
9698.196;61.584;48.829;36.909
9699.187;61.587;48.83;36.91
9700.18;61.595;48.83;36.911
9701.181;61.583;48.829;36.909
9702.176;61.562;48.827;36.907
9703.196;61.605;48.828;36.908
9704.187;61.589;48.827;36.907
9705.189;61.592;48.828;36.908
9706.192;61.57;48.827;36.906
9707.209;61.574;48.827;36.907
9708.201;61.576;48.826;36.905
9709.182;61.571;48.826;36.905
9710.177;61.576;48.825;36.906
9711.185;61.576;48.825;36.905
9712.164;61.582;48.825;36.905
9713.158;61.565;48.826;36.905
9714.162;61.576;48.824;36.904
9715.174;61.572;48.825;36.905
9716.169;61.574;48.824;36.905
9717.17;61.573;48.825;36.905
9718.162;61.572;48.826;36.906
9719.167;61.562;48.824;36.904
9720.165;61.579;48.825;36.905
9721.166;61.561;48.825;36.904
9722.152;61.578;48.826;36.905
9723.141;61.576;48.825;36.905
9724.135;61.578;48.826;36.906
9725.133;61.577;48.823;36.902
9726.133;61.567;48.824;36.904
9727.137;61.58;48.825;36.904
9728.151;61.565;48.825;36.905
9729.143;61.555;48.824;36.903
9730.137;61.572;48.823;36.902
9731.134;61.588;48.825;36.905
9732.13;61.577;48.82;36.9
9733.124;61.592;48.82;36.9
9734.121;61.58;48.821;36.901
9735.105;61.556;48.819;36.898
9736.11;61.572;48.821;36.901
9737.103;61.577;48.82;36.9
9738.092;61.562;48.818;36.898
9739.079;61.581;48.818;36.898
9740.056;61.57;48.82;36.899
9741.04;61.574;48.819;36.9
9742.053;61.547;48.816;36.895
9743.046;61.576;48.819;36.899
9744.048;61.578;48.817;36.897
9745.031;61.568;48.818;36.897
9746.021;61.56;48.815;36.896
9747.018;61.573;48.817;36.897
9748.009;61.578;48.816;36.897
9749.028;61.576;48.817;36.897
9750.033;61.571;48.816;36.895
9751.018;61.593;48.817;36.897
9752.005;61.563;48.819;36.898
9753.017;61.564;48.815;36.895
9754;61.58;48.815;36.896
9754.988;61.573;48.817;36.897
9755.978;61.559;48.815;36.895
9756.972;61.556;48.815;36.895
9757.973;61.562;48.816;36.896
9758.978;61.559;48.815;36.894
9759.978;61.568;48.816;36.896
9760.977;61.555;48.814;36.894
9761.976;61.568;48.815;36.895
9762.976;61.562;48.817;36.897
9763.971;61.549;48.813;36.893
9764.942;61.55;48.813;36.893
9765.954;61.556;48.816;36.896
9766.956;61.545;48.814;36.893
9767.951;61.567;48.812;36.893
9768.943;61.56;48.814;36.893
9769.952;61.566;48.814;36.894
9770.944;61.552;48.813;36.893
9771.946;61.554;48.813;36.893
9772.954;61.57;48.814;36.894
9773.95;61.576;48.813;36.893
9774.952;61.567;48.815;36.895
9775.964;61.559;48.811;36.891
9776.96;61.563;48.813;36.893
9777.961;61.555;48.81;36.89
9778.964;61.561;48.812;36.892
9779.974;61.56;48.813;36.892
9780.989;61.558;48.813;36.893
9781.981;61.565;48.812;36.891
9782.98;61.572;48.812;36.892
9783.989;61.568;48.811;36.891
9784.999;61.565;48.811;36.891
9785.989;61.556;48.812;36.892
9786.982;61.567;48.811;36.89
9787.984;61.552;48.814;36.893
9788.989;61.574;48.811;36.891
9790.007;61.552;48.813;36.892
9791.027;61.571;48.81;36.89
9792.023;61.55;48.809;36.889
9793.022;61.57;48.81;36.889
9794.022;61.57;48.811;36.89
9795.036;61.56;48.812;36.891
9796.041;61.551;48.81;36.89
9797.046;61.567;48.81;36.889
9798.024;61.564;48.81;36.889
9799.02;61.558;48.812;36.892
9800.014;61.563;48.81;36.889
9800.994;61.569;48.808;36.888
9801.982;61.575;48.808;36.888
9802.977;61.565;48.81;36.89
9803.986;61.564;48.81;36.89
9804.962;61.573;48.809;36.888
9805.953;61.544;48.81;36.889
9806.952;61.566;48.808;36.887
9807.941;61.554;48.808;36.887
9808.939;61.552;48.807;36.887
9809.95;61.537;48.806;36.885
9810.953;61.546;48.807;36.887
9811.949;61.566;48.806;36.886
9812.948;61.539;48.807;36.886
9813.94;61.546;48.809;36.889
9814.913;61.554;48.807;36.887
9815.922;61.533;48.808;36.888
9816.932;61.536;48.805;36.885
9817.919;61.516;48.804;36.883
9818.913;61.551;48.805;36.885
9819.91;61.57;48.805;36.884
9820.916;61.558;48.805;36.884
9821.896;61.556;48.805;36.884
9822.91;61.562;48.805;36.885
9823.906;61.577;48.805;36.884
9824.905;61.553;48.805;36.884
9825.909;61.551;48.806;36.885
9826.891;61.558;48.804;36.884
9827.879;61.561;48.802;36.882
9828.904;61.545;48.804;36.883
9829.897;61.565;48.803;36.883
9830.897;61.54;48.805;36.884
9831.9;61.547;48.803;36.883
9832.905;61.562;48.802;36.883
9833.91;61.538;48.804;36.882
9834.905;61.533;48.803;36.881
9835.911;61.533;48.804;36.883
9836.901;61.555;48.802;36.881
9837.904;61.544;48.803;36.882
9838.907;61.561;48.804;36.883
9839.902;61.547;48.803;36.882
9840.917;61.538;48.802;36.881
9841.921;61.542;48.801;36.881
9842.927;61.544;48.802;36.881
9843.92;61.546;48.8;36.879
9844.923;61.542;48.802;36.882
9845.918;61.541;48.801;36.88
9846.926;61.544;48.802;36.881
9847.911;61.546;48.801;36.88
9848.906;61.544;48.8;36.879
9849.904;61.547;48.802;36.881
9850.902;61.552;48.801;36.88
9851.904;61.563;48.802;36.882
9852.912;61.549;48.801;36.88
9853.922;61.542;48.8;36.88
9854.91;61.551;48.801;36.881
9855.904;61.551;48.797;36.877
9856.899;61.536;48.799;36.879
9857.9;61.543;48.798;36.878
9858.909;61.56;48.8;36.879
9859.884;61.535;48.799;36.879
9860.867;61.554;48.8;36.879
9861.884;61.524;48.799;36.878
9862.906;61.528;48.799;36.877
9863.9;61.539;48.799;36.878
9864.893;61.542;48.799;36.878
9865.897;61.535;48.797;36.877
9866.901;61.536;48.798;36.877
9867.894;61.535;48.794;36.873
9868.917;61.538;48.796;36.875
9869.909;61.502;48.795;36.874
9870.904;61.53;48.796;36.875
9871.902;61.553;48.795;36.875
9872.907;61.56;48.794;36.874
9873.901;61.545;48.795;36.875
9874.904;61.526;48.794;36.873
9875.894;61.538;48.796;36.875
9876.887;61.533;48.795;36.875
9877.888;61.529;48.794;36.873
9878.888;61.53;48.795;36.875
9879.891;61.497;48.793;36.872
9880.875;61.506;48.792;36.871
9881.877;61.521;48.793;36.873
9882.88;61.522;48.792;36.871
9883.889;61.526;48.793;36.873
9884.884;61.522;48.791;36.87
9885.884;61.526;48.793;36.872
9886.867;61.53;48.793;36.872
9887.882;61.531;48.792;36.871
9888.874;61.529;48.793;36.873
9889.861;61.543;48.792;36.871
9890.844;61.531;48.791;36.871
9891.839;61.538;48.79;36.87
9892.84;61.531;48.792;36.872
9893.845;61.522;48.79;36.87
9894.82;61.518;48.79;36.87
9895.831;61.527;48.791;36.87
9896.817;61.521;48.792;36.871
9897.838;61.531;48.791;36.87
9898.829;61.527;48.791;36.87
9899.823;61.519;48.792;36.872
9900.825;61.533;48.791;36.871
9901.825;61.522;48.79;36.87
9902.816;61.522;48.794;36.873
9903.811;61.531;48.791;36.87
9904.814;61.527;48.791;36.87
9905.814;61.514;48.791;36.87
9906.797;61.516;48.79;36.869
9907.786;61.519;48.791;36.871
9908.79;61.526;48.792;36.871
9909.803;61.522;48.792;36.871
9910.807;61.532;48.79;36.869
9911.804;61.508;48.79;36.868
9912.807;61.53;48.789;36.869
9913.801;61.532;48.787;36.866
9914.8;61.535;48.787;36.867
9915.804;61.535;48.787;36.866
9916.823;61.518;48.788;36.868
9917.823;61.516;48.787;36.867
9918.828;61.506;48.787;36.866
9919.81;61.515;48.788;36.867
9920.8;61.511;48.788;36.867
9921.797;61.491;48.786;36.865
9922.772;61.518;48.787;36.866
9923.755;61.506;48.787;36.866
9924.773;61.485;48.782;36.861
9925.778;61.523;48.782;36.862
9926.754;61.51;48.782;36.862
9927.765;61.524;48.782;36.862
9928.754;61.523;48.782;36.862
9929.748;61.5;48.781;36.86
9930.747;61.501;48.781;36.86
9931.753;61.52;48.781;36.861
9932.759;61.526;48.782;36.861
9933.742;61.505;48.783;36.862
9934.726;61.517;48.782;36.861
9935.758;61.518;48.783;36.862
9936.762;61.512;48.783;36.862
9937.761;61.522;48.783;36.862
9938.752;61.513;48.781;36.86
9939.743;61.509;48.781;36.86
9940.749;61.514;48.782;36.861
9941.752;61.505;48.784;36.862
9942.742;61.506;48.78;36.859
9943.747;61.488;48.78;36.859
9944.756;61.53;48.78;36.859
9945.754;61.524;48.781;36.861
9946.757;61.492;48.777;36.856
9947.744;61.517;48.78;36.859
9948.744;61.509;48.778;36.856
9949.73;61.511;48.778;36.857
9950.727;61.507;48.777;36.856
9951.731;61.513;48.776;36.856
9952.714;61.507;48.776;36.856
9953.718;61.519;48.778;36.858
9954.701;61.51;48.776;36.855
9955.692;61.509;48.775;36.855
9956.688;61.504;48.776;36.855
9957.69;61.482;48.775;36.854
9958.669;61.502;48.776;36.855
9959.66;61.509;48.777;36.856
9960.661;61.489;48.773;36.853
9961.662;61.478;48.774;36.853
9962.667;61.499;48.774;36.854
9963.684;61.494;48.775;36.854
9964.668;61.491;48.775;36.855
9965.659;61.503;48.775;36.854
9966.653;61.486;48.771;36.851
9967.654;61.497;48.775;36.854
9968.632;61.484;48.774;36.853
9969.641;61.51;48.773;36.853
9970.654;61.509;48.774;36.854
9971.64;61.485;48.773;36.852
9972.632;61.504;48.774;36.852
9973.624;61.517;48.773;36.853
9974.619;61.497;48.773;36.852
9975.617;61.496;48.775;36.854
9976.617;61.498;48.773;36.852
9977.614;61.49;48.774;36.853
9978.612;61.513;48.775;36.854
9979.589;61.507;48.773;36.853
9980.574;61.502;48.772;36.851
9981.557;61.501;48.771;36.85
9982.539;61.496;48.772;36.852
9983.55;61.496;48.774;36.853
9984.545;61.5;48.774;36.853
9985.546;61.491;48.774;36.852
9986.538;61.487;48.772;36.851
9987.529;61.499;48.773;36.852
9988.522;61.513;48.772;36.852
9989.53;61.492;48.771;36.85
9990.519;61.48;48.772;36.851
9991.516;61.467;48.771;36.85
9992.493;61.49;48.772;36.851
9993.503;61.503;48.773;36.852
9994.49;61.49;48.773;36.852
9995.502;61.491;48.771;36.85
9996.481;61.492;48.77;36.849
9997.497;61.486;48.772;36.85
9998.487;61.504;48.77;36.85
9999.491;61.483;48.77;36.849
10000.5;61.491;48.771;36.85
10001.49;61.501;48.77;36.85
10002.5;61.494;48.771;36.849
10003.48;61.512;48.77;36.85
10004.46;61.49;48.771;36.85
10005.48;61.488;48.77;36.849
10006.47;61.474;48.769;36.848
10007.47;61.482;48.769;36.849
10008.46;61.479;48.769;36.848
10009.46;61.5;48.772;36.851
10010.46;61.465;48.766;36.845
10011.45;61.484;48.77;36.849
10012.43;61.494;48.769;36.848
10013.43;61.467;48.767;36.845
10014.42;61.507;48.769;36.847
10015.43;61.491;48.771;36.849
10016.42;61.486;48.769;36.848
10017.4;61.477;48.767;36.846
10018.39;61.468;48.767;36.846
10019.39;61.482;48.768;36.847
10020.4;61.484;48.768;36.847
10021.39;61.472;48.768;36.846
10022.39;61.464;48.766;36.844
10023.37;61.463;48.765;36.844
10024.36;61.494;48.768;36.847
10025.36;61.471;48.766;36.845
10026.36;61.491;48.766;36.845
10027.34;61.483;48.767;36.845
10028.33;61.491;48.768;36.846
10029.35;61.487;48.768;36.846
10030.35;61.466;48.765;36.844
10031.36;61.486;48.767;36.846
10032.37;61.494;48.766;36.845
10033.38;61.476;48.765;36.844
10034.4;61.461;48.763;36.841
10035.39;61.477;48.764;36.843
10036.38;61.483;48.764;36.843
10037.38;61.483;48.764;36.843
10038.36;61.476;48.763;36.842
10039.36;61.46;48.762;36.842
10040.36;61.455;48.761;36.839
10041.34;61.455;48.761;36.84
10042.34;61.484;48.764;36.843
10043.33;61.482;48.762;36.841
10044.33;61.487;48.764;36.843
10045.34;61.48;48.761;36.84
10046.32;61.466;48.762;36.84
10047.31;61.459;48.763;36.841
10048.32;61.478;48.764;36.842
10049.33;61.487;48.764;36.843
10050.31;61.461;48.761;36.84
10051.31;61.472;48.762;36.841
10052.29;61.464;48.761;36.839
10053.3;61.467;48.761;36.84
10054.31;61.466;48.76;36.839
10055.32;61.452;48.76;36.838
10056.34;61.439;48.76;36.838
10057.33;61.476;48.762;36.84
10058.31;61.48;48.761;36.84
10059.29;61.448;48.759;36.837
10060.31;61.457;48.76;36.838
10061.33;61.461;48.761;36.84
10062.33;61.489;48.76;36.838
10063.33;61.467;48.76;36.838
10064.33;61.476;48.761;36.84
10065.34;61.478;48.76;36.839
10066.35;61.481;48.759;36.837
10067.37;61.479;48.76;36.838
10068.37;61.45;48.756;36.835
10069.39;61.448;48.758;36.836
10070.38;61.45;48.756;36.835
10071.37;61.453;48.758;36.836
10072.38;61.452;48.756;36.835
10073.36;61.467;48.757;36.836
10074.37;61.461;48.758;36.837
10075.37;61.453;48.755;36.834
10076.37;61.465;48.757;36.835
10077.38;61.449;48.756;36.834
10078.38;61.464;48.758;36.837
10079.36;61.474;48.758;36.837
10080.35;61.481;48.757;36.836
10081.34;61.434;48.754;36.832
10082.35;61.474;48.757;36.835
10083.34;61.466;48.756;36.834
10084.34;61.458;48.754;36.832
10085.33;61.462;48.755;36.833
10086.34;61.435;48.752;36.831
10087.33;61.454;48.753;36.833
10088.32;61.452;48.753;36.832
10089.32;61.44;48.75;36.829
10090.32;61.445;48.753;36.832
10091.32;61.449;48.751;36.83
10092.34;61.473;48.752;36.831
10093.32;61.442;48.75;36.829
10094.32;61.45;48.751;36.83
10095.32;61.457;48.752;36.831
10096.33;61.456;48.751;36.83
10097.34;61.464;48.75;36.829
10098.35;61.45;48.75;36.829
10099.34;61.476;48.752;36.831
10100.33;61.442;48.748;36.827
10101.32;61.464;48.75;36.828
10102.32;61.434;48.75;36.828
10103.33;61.442;48.749;36.827
10104.33;61.439;48.751;36.829
10105.32;61.442;48.748;36.827
10106.31;61.432;48.749;36.827
10107.31;61.447;48.749;36.828
10108.32;61.438;48.748;36.826
10109.31;61.438;48.75;36.829
10110.3;61.439;48.751;36.83
10111.28;61.445;48.749;36.827
10112.27;61.44;48.747;36.826
10113.26;61.434;48.749;36.827
10114.26;61.445;48.749;36.828
10115.26;61.444;48.749;36.828
10116.26;61.458;48.75;36.829
10117.26;61.449;48.748;36.827
10118.26;61.437;48.747;36.827
10119.26;61.43;48.746;36.825
10120.25;61.444;48.747;36.826
10121.24;61.441;48.749;36.827
10122.24;61.444;48.747;36.825
10123.25;61.454;48.749;36.828
10124.24;61.443;48.747;36.826
10125.24;61.438;48.746;36.824
10126.25;61.422;48.746;36.824
10127.24;61.431;48.745;36.823
10128.26;61.437;48.746;36.824
10129.26;61.423;48.744;36.823
10130.24;61.424;48.745;36.824
10131.25;61.412;48.741;36.819
10132.24;61.44;48.745;36.824
10133.23;61.44;48.744;36.823
10134.23;61.437;48.743;36.822
10135.22;61.452;48.744;36.823
10136.22;61.446;48.743;36.822
10137.22;61.441;48.742;36.821
10138.22;61.419;48.742;36.821
10139.23;61.433;48.744;36.823
10140.22;61.447;48.742;36.821
10141.2;61.448;48.742;36.821
10142.2;61.418;48.74;36.818
10143.21;61.44;48.742;36.821
10144.2;61.429;48.742;36.821
10145.2;61.437;48.743;36.821
10146.19;61.439;48.742;36.821
10147.18;61.454;48.744;36.822
10148.18;61.443;48.743;36.822
10149.2;61.452;48.745;36.824
10150.2;61.433;48.742;36.821
10151.18;61.427;48.743;36.821
10152.18;61.445;48.746;36.824
10153.2;61.449;48.745;36.823
10154.21;61.43;48.742;36.82
10155.21;61.432;48.741;36.819
10156.21;61.425;48.74;36.819
10157.22;61.434;48.74;36.818
10158.23;61.437;48.738;36.817
10159.22;61.427;48.739;36.818
10160.21;61.43;48.74;36.818
10161.2;61.437;48.74;36.819
10162.19;61.427;48.738;36.816
10163.18;61.409;48.737;36.815
10164.18;61.429;48.738;36.816
10165.17;61.409;48.737;36.815
10166.15;61.426;48.736;36.814
10167.15;61.424;48.739;36.818
10168.15;61.421;48.737;36.816
10169.16;61.431;48.74;36.819
10170.14;61.407;48.738;36.816
10171.13;61.405;48.735;36.814
10172.12;61.427;48.737;36.816
10173.11;61.415;48.737;36.816
10174.1;61.417;48.736;36.815
10175.09;61.424;48.737;36.816
10176.09;61.416;48.737;36.815
10177.07;61.431;48.737;36.817
10178.06;61.406;48.736;36.814
10179.06;61.428;48.738;36.816
10180.07;61.412;48.734;36.811
10181.05;61.406;48.735;36.813
10182.04;61.43;48.736;36.814
10183.04;61.409;48.736;36.814
10184.05;61.402;48.735;36.813
10185.03;61.422;48.736;36.815
10186.02;61.415;48.735;36.814
10187.02;61.412;48.734;36.812
10188.03;61.423;48.735;36.813
10189.04;61.399;48.734;36.811
10190.02;61.425;48.736;36.814
10191.02;61.415;48.734;36.812
10192.01;61.425;48.733;36.812
10193.02;61.407;48.734;36.812
10194.02;61.422;48.735;36.813
10195.03;61.416;48.735;36.814
10196.02;61.408;48.732;36.811
10197.01;61.432;48.735;36.813
10198;61.41;48.733;36.811
10199;61.401;48.732;36.81
10200.01;61.414;48.733;36.812
10201.02;61.395;48.73;36.808
10202;61.422;48.734;36.813
10203;61.409;48.733;36.811
10204;61.406;48.731;36.809
10204.99;61.422;48.733;36.811
10206;61.407;48.732;36.81
10207;61.441;48.732;36.811
10207.98;61.399;48.73;36.809
10208.98;61.413;48.731;36.809
10209.97;61.389;48.729;36.807
10210.97;61.409;48.731;36.81
10211.98;61.39;48.729;36.807
10212.97;61.411;48.731;36.81
10213.96;61.392;48.728;36.806
10214.95;61.383;48.727;36.805
10215.95;61.403;48.73;36.809
10216.93;61.401;48.729;36.807
10217.92;61.389;48.726;36.805
10218.9;61.413;48.728;36.807
10219.9;61.415;48.729;36.808
10220.92;61.386;48.727;36.805
10221.91;61.4;48.728;36.806
10222.91;61.409;48.727;36.805
10223.92;61.397;48.727;36.805
10224.93;61.402;48.727;36.805
10225.92;61.401;48.729;36.807
10226.91;61.399;48.728;36.807
10227.92;61.407;48.728;36.806
10228.9;61.407;48.727;36.806
10229.92;61.41;48.728;36.806
10230.9;61.391;48.724;36.803
10231.9;61.419;48.726;36.805
10232.89;61.408;48.727;36.806
10233.9;61.397;48.725;36.803
10234.91;61.375;48.723;36.801
10235.93;61.398;48.727;36.805
10236.92;61.381;48.725;36.803
10237.91;61.381;48.724;36.802
10238.91;61.417;48.728;36.807
10239.92;61.392;48.725;36.803
10240.92;61.405;48.727;36.806
10241.92;61.423;48.728;36.806
10242.92;61.403;48.727;36.805
10243.92;61.404;48.725;36.803
10244.9;61.401;48.725;36.803
10245.9;61.404;48.725;36.803
10246.89;61.392;48.722;36.801
10247.89;61.384;48.721;36.8
10248.88;61.396;48.722;36.8
10249.85;61.401;48.725;36.803
10250.84;61.405;48.724;36.803
10251.85;61.392;48.722;36.801
10252.86;61.383;48.723;36.802
10253.84;61.389;48.723;36.801
10254.85;61.388;48.724;36.802
10255.84;61.385;48.723;36.801
10256.84;61.381;48.722;36.8
10257.85;61.401;48.725;36.803
10258.86;61.379;48.722;36.799
10259.85;61.38;48.723;36.801
10260.84;61.378;48.724;36.802
10261.84;61.379;48.72;36.798
10262.85;61.376;48.72;36.798
10263.85;61.374;48.718;36.796
10264.86;61.396;48.721;36.799
10265.86;61.404;48.72;36.799
10266.88;61.391;48.719;36.798
10267.86;61.394;48.72;36.798
10268.85;61.377;48.719;36.797
10269.87;61.37;48.717;36.795
10270.87;61.396;48.721;36.799
10271.85;61.375;48.718;36.797
10272.85;61.37;48.719;36.797
10273.84;61.379;48.719;36.797
10274.84;61.375;48.719;36.797
10275.85;61.386;48.718;36.796
10276.85;61.373;48.72;36.798
10277.84;61.366;48.717;36.795
10278.83;61.403;48.722;36.8
10279.82;61.372;48.719;36.797
10280.79;61.361;48.719;36.796
10281.81;61.366;48.719;36.796
10282.8;61.389;48.721;36.799
10283.8;61.379;48.719;36.797
10284.78;61.378;48.717;36.795
10285.77;61.372;48.717;36.795
10286.76;61.359;48.716;36.794
10287.76;61.371;48.715;36.793
10288.77;61.365;48.717;36.795
10289.79;61.371;48.716;36.794
10290.81;61.37;48.715;36.793
10291.81;61.37;48.716;36.794
10292.82;61.368;48.714;36.792
10293.8;61.364;48.713;36.791
10294.79;61.362;48.715;36.793
10295.78;61.365;48.715;36.792
10296.79;61.36;48.713;36.791
10297.79;61.37;48.716;36.794
10298.8;61.381;48.714;36.792
10299.81;61.379;48.714;36.792
10300.82;61.374;48.714;36.793
10301.81;61.363;48.713;36.791
10302.8;61.371;48.712;36.789
10303.79;61.375;48.713;36.79
10304.79;61.371;48.713;36.792
10305.8;61.366;48.711;36.789
10306.78;61.382;48.713;36.791
10307.76;61.398;48.715;36.793
10308.76;61.362;48.711;36.789
10309.75;61.385;48.712;36.79
10310.76;61.371;48.713;36.791
10311.76;61.358;48.711;36.789
10312.76;61.36;48.711;36.789
10313.76;61.377;48.711;36.789
10314.78;61.365;48.711;36.79
10315.78;61.353;48.709;36.787
10316.78;61.361;48.709;36.787
10317.77;61.346;48.709;36.787
10318.76;61.356;48.708;36.786
10319.76;61.341;48.709;36.787
10320.77;61.359;48.706;36.784
10321.75;61.35;48.706;36.784
