IDs:;240910_01_240906B_drop;13_b01_DNAJB6_00_130_uM;
870.826;71.625;50.04;38.542
871.835;71.616;50.037;38.538
872.825;71.607;50.038;38.538
873.819;71.647;50.036;38.538
874.821;71.647;50.032;38.534
875.835;71.64;50.037;38.539
876.855;71.636;50.034;38.536
877.852;71.616;50.038;38.539
878.855;71.639;50.032;38.533
879.861;71.624;50.038;38.539
880.845;71.638;50.034;38.535
881.835;71.625;50.034;38.534
882.829;71.641;50.034;38.536
883.827;71.64;50.035;38.537
884.838;71.627;50.034;38.535
885.85;71.647;50.035;38.536
886.867;71.651;50.033;38.535
887.857;71.621;50.038;38.538
888.85;71.609;50.039;38.539
889.877;71.63;50.035;38.536
890.877;71.603;50.038;38.539
891.88;71.633;50.036;38.537
892.884;71.62;50.037;38.538
893.879;71.629;50.033;38.534
894.89;71.645;50.038;38.54
895.885;71.614;50.036;38.538
896.894;71.647;50.036;38.538
897.865;71.635;50.035;38.536
898.88;71.626;50.037;38.538
899.901;71.615;50.04;38.541
900.91;71.637;50.038;38.538
901.903;71.644;50.04;38.541
902.902;71.626;50.037;38.537
903.9;71.64;50.042;38.543
904.896;71.608;50.041;38.542
905.897;71.628;50.035;38.536
906.907;71.638;50.039;38.541
907.897;71.618;50.036;38.537
908.894;71.643;50.039;38.54
909.895;71.625;50.037;38.538
910.903;71.635;50.042;38.543
911.887;71.628;50.038;38.539
912.878;71.644;50.036;38.537
913.87;71.617;50.04;38.541
914.867;71.635;50.039;38.539
915.869;71.642;50.037;38.539
916.877;71.621;50.039;38.539
917.859;71.642;50.037;38.538
918.845;71.614;50.041;38.541
919.825;71.601;50.042;38.542
920.828;71.649;50.036;38.537
921.838;71.637;50.041;38.542
922.851;71.623;50.039;38.539
923.871;71.63;50.038;38.539
924.862;71.618;50.039;38.539
925.856;71.639;50.038;38.539
926.866;71.634;50.038;38.538
927.884;71.601;50.041;38.541
928.9;71.587;50.04;38.54
929.895;71.615;50.041;38.543
930.909;71.618;50.038;38.539
931.901;71.6;50.042;38.542
932.892;71.624;50.038;38.538
933.881;71.619;50.042;38.543
934.885;71.64;50.039;38.539
935.877;71.622;50.043;38.543
936.857;71.636;50.04;38.541
937.845;71.616;50.041;38.542
938.848;71.619;50.038;38.538
939.83;71.624;50.037;38.538
940.83;71.608;50.041;38.542
941.832;71.61;50.041;38.541
942.821;71.618;50.041;38.542
943.811;71.587;50.043;38.543
944.809;71.604;50.041;38.54
945.791;71.642;50.039;38.539
946.776;71.637;50.04;38.54
947.785;71.629;50.04;38.541
948.762;71.62;50.037;38.538
949.77;71.61;50.04;38.54
950.753;71.609;50.042;38.542
951.739;71.572;50.042;38.542
952.73;71.605;50.04;38.54
953.728;71.617;50.041;38.541
954.73;71.635;50.04;38.541
955.737;71.623;50.038;38.539
956.748;71.63;50.037;38.538
957.761;71.626;50.039;38.54
958.752;71.637;50.037;38.538
959.744;71.63;50.038;38.539
960.75;71.62;50.042;38.542
961.755;71.636;50.036;38.537
962.746;71.627;50.036;38.537
963.738;71.611;50.039;38.54
964.708;71.634;50.038;38.539
965.722;71.578;50.04;38.54
966.718;71.617;50.039;38.539
967.714;71.622;50.041;38.542
968.723;71.618;50.041;38.541
969.713;71.613;50.042;38.543
970.72;71.64;50.04;38.541
971.713;71.626;50.041;38.541
972.712;71.634;50.039;38.54
973.708;71.598;50.042;38.542
974.715;71.624;50.036;38.537
975.725;71.599;50.042;38.542
976.736;71.654;50.038;38.539
977.743;71.613;50.039;38.54
978.757;71.594;50.042;38.543
979.748;71.609;50.042;38.543
980.743;71.616;50.041;38.541
981.737;71.623;50.042;38.543
982.735;71.612;50.044;38.544
983.735;71.627;50.041;38.542
984.74;71.636;50.042;38.542
985.752;71.573;50.04;38.54
986.736;71.632;50.038;38.538
987.725;71.654;50.039;38.54
988.75;71.609;50.042;38.541
989.747;71.603;50.042;38.542
990.747;71.623;50.04;38.539
991.753;71.639;50.038;38.539
992.737;71.607;50.043;38.543
993.75;71.609;50.043;38.543
994.735;71.634;50.042;38.543
995.725;71.629;50.043;38.544
996.749;71.6;50.044;38.544
997.745;71.637;50.041;38.542
998.744;71.643;50.036;38.537
999.751;71.621;50.041;38.541
1000.749;71.63;50.04;38.54
1001.75;71.615;50.042;38.542
1002.748;71.585;50.045;38.544
1003.716;71.596;50.044;38.544
1004.717;71.613;50.041;38.541
1005.727;71.609;50.042;38.542
1006.737;71.589;50.043;38.542
1007.722;71.615;50.043;38.543
1008.725;71.605;50.044;38.544
1009.724;71.629;50.038;38.538
1010.732;71.628;50.044;38.544
1011.736;71.617;50.044;38.543
1012.716;71.598;50.043;38.542
1013.73;71.61;50.044;38.544
1014.723;71.61;50.041;38.541
1015.733;71.572;50.041;38.541
1016.726;71.61;50.044;38.545
1017.726;71.558;50.045;38.544
1018.735;71.607;50.043;38.543
1019.75;71.595;50.042;38.542
1020.744;71.581;50.046;38.546
1021.743;71.619;50.041;38.541
1022.746;71.625;50.042;38.543
1023.754;71.622;50.041;38.54
1024.766;71.619;50.044;38.544
1025.752;71.612;50.042;38.543
1026.749;71.611;50.041;38.54
1027.747;71.629;50.042;38.542
1028.753;71.611;50.041;38.541
1029.76;71.612;50.044;38.543
1030.774;71.619;50.039;38.539
1031.791;71.621;50.043;38.543
1032.781;71.608;50.043;38.543
1033.774;71.621;50.037;38.537
1034.767;71.604;50.044;38.544
1035.764;71.612;50.041;38.541
1036.765;71.639;50.041;38.542
1037.769;71.566;50.045;38.544
1038.745;71.589;50.044;38.543
1039.725;71.626;50.041;38.542
1040.712;71.645;50.037;38.538
1041.717;71.6;50.045;38.544
1042.7;71.604;50.044;38.543
1043.698;71.634;50.04;38.541
1044.699;71.605;50.042;38.541
1045.698;71.616;50.045;38.545
1046.705;71.616;50.04;38.54
1047.698;71.622;50.045;38.545
1048.706;71.612;50.042;38.541
1049.698;71.58;50.045;38.544
1050.713;71.613;50.045;38.545
1051.703;71.614;50.043;38.542
1052.703;71.61;50.045;38.546
1053.703;71.631;50.045;38.545
1054.701;71.62;50.043;38.542
1055.715;71.628;50.045;38.545
1056.732;71.611;50.049;38.548
1057.723;71.631;50.044;38.545
1058.72;71.618;50.044;38.544
1059.72;71.617;50.044;38.544
1060.726;71.617;50.044;38.544
1061.739;71.614;50.045;38.545
1062.724;71.641;50.044;38.544
1063.744;71.615;50.046;38.546
1064.741;71.622;50.046;38.545
1065.744;71.617;50.046;38.545
1066.75;71.624;50.045;38.545
1067.763;71.626;50.043;38.543
1068.754;71.582;50.046;38.546
1069.741;71.599;50.049;38.548
1070.74;71.59;50.045;38.544
1071.727;71.609;50.042;38.542
1072.73;71.587;50.049;38.549
1073.72;71.599;50.046;38.546
1074.726;71.548;50.05;38.548
1075.744;71.61;50.047;38.546
1076.728;71.57;50.047;38.546
1077.717;71.583;50.047;38.546
1078.719;71.609;50.045;38.545
1079.707;71.614;50.044;38.543
1080.706;71.612;50.045;38.545
1081.69;71.609;50.048;38.548
1082.694;71.597;50.048;38.547
1083.706;71.588;50.047;38.548
1084.706;71.605;50.048;38.548
1085.718;71.635;50.046;38.546
1086.709;71.612;50.048;38.549
1087.712;71.614;50.043;38.543
1088.695;71.64;50.045;38.546
1089.708;71.596;50.049;38.548
1090.725;71.594;50.052;38.552
1091.721;71.597;50.049;38.548
1092.7;71.617;50.048;38.548
1093.687;71.592;50.049;38.549
1094.679;71.6;50.047;38.546
1095.683;71.598;50.048;38.547
1096.691;71.585;50.048;38.548
1097.702;71.61;50.048;38.547
1098.685;71.579;50.049;38.548
1099.672;71.575;50.049;38.548
1100.671;71.604;50.048;38.548
1101.677;71.593;50.046;38.545
1102.693;71.61;50.048;38.548
1103.691;71.566;50.049;38.547
1104.671;71.579;50.05;38.549
1105.662;71.603;50.05;38.55
1106.668;71.58;50.049;38.547
1107.676;71.6;50.052;38.552
1108.696;71.599;50.05;38.549
1109.702;71.597;50.05;38.549
1110.704;71.599;50.047;38.545
1111.7;71.604;50.047;38.546
1112.685;71.597;50.047;38.546
1113.688;71.618;50.045;38.544
1114.683;71.616;50.048;38.547
1115.679;71.607;50.047;38.547
1116.682;71.602;50.047;38.546
1117.674;71.582;50.046;38.545
1118.673;71.574;50.047;38.546
1119.686;71.613;50.045;38.544
1120.669;71.589;50.048;38.546
1121.66;71.593;50.049;38.548
1122.653;71.581;50.047;38.545
1123.659;71.641;50.044;38.544
1124.637;71.564;50.049;38.548
1125.625;71.587;50.049;38.549
1126.614;71.608;50.048;38.547
1127.639;71.616;50.049;38.548
1128.639;71.609;50.046;38.545
1129.648;71.599;50.047;38.546
1130.667;71.542;50.048;38.547
1131.684;71.599;50.043;38.542
1132.682;71.571;50.049;38.548
1133.681;71.599;50.046;38.545
1134.695;71.578;50.047;38.546
1135.689;71.6;50.047;38.546
1136.678;71.585;50.049;38.547
1137.687;71.605;50.044;38.543
1138.667;71.625;50.043;38.543
1139.668;71.596;50.047;38.545
1140.666;71.594;50.044;38.543
1141.675;71.577;50.048;38.547
1142.665;71.592;50.048;38.546
1143.654;71.581;50.048;38.546
1144.655;71.624;50.046;38.546
1145.646;71.59;50.048;38.547
1146.668;71.62;50.045;38.544
1147.671;71.617;50.045;38.544
1148.681;71.607;50.048;38.548
1149.697;71.582;50.049;38.547
1150.711;71.58;50.049;38.547
1151.711;71.596;50.049;38.547
1152.725;71.579;50.048;38.547
1153.717;71.596;50.046;38.545
1154.719;71.584;50.048;38.547
1155.72;71.589;50.048;38.547
1156.697;71.572;50.05;38.549
1157.708;71.592;50.048;38.547
1158.7;71.583;50.048;38.547
1159.693;71.569;50.046;38.545
1160.689;71.582;50.045;38.544
1161.692;71.583;50.048;38.546
1162.699;71.603;50.047;38.545
1163.685;71.572;50.049;38.547
1164.702;71.575;50.044;38.543
1165.702;71.588;50.046;38.545
1166.704;71.555;50.046;38.544
1167.702;71.552;50.045;38.544
1168.698;71.588;50.046;38.545
1169.693;71.585;50.048;38.547
1170.708;71.579;50.046;38.545
1171.704;71.56;50.049;38.546
1172.701;71.6;50.045;38.544
1173.7;71.605;50.045;38.544
1174.683;71.559;50.048;38.546
1175.682;71.576;50.046;38.543
1176.694;71.578;50.045;38.543
1177.685;71.589;50.045;38.544
1178.689;71.556;50.048;38.546
1179.673;71.561;50.048;38.546
1180.668;71.554;50.047;38.546
1181.673;71.577;50.042;38.541
1182.666;71.559;50.046;38.544
1183.663;71.581;50.046;38.545
1184.669;71.596;50.045;38.543
1185.656;71.554;50.049;38.546
1186.648;71.586;50.047;38.546
1187.65;71.552;50.047;38.545
1188.659;71.544;50.049;38.547
1189.652;71.569;50.049;38.547
1190.657;71.544;50.048;38.546
1191.641;71.562;50.049;38.548
1192.625;71.575;50.05;38.548
1193.613;71.585;50.046;38.544
1194.606;71.591;50.043;38.541
1195.605;71.611;50.047;38.546
1196.611;71.563;50.048;38.546
1197.619;71.64;50.042;38.543
1198.634;71.599;50.045;38.544
1199.653;71.583;50.051;38.549
1200.643;71.596;50.045;38.544
1201.641;71.554;50.048;38.546
1202.649;71.575;50.048;38.546
1203.662;71.575;50.047;38.545
1204.657;71.59;50.045;38.544
1205.654;71.593;50.046;38.545
1206.637;71.603;50.045;38.543
1207.634;71.594;50.048;38.547
1208.632;71.58;50.043;38.541
1209.62;71.593;50.04;38.539
1210.619;71.563;50.046;38.544
1211.637;71.626;50.041;38.541
1212.636;71.557;50.05;38.548
1213.623;71.571;50.047;38.545
1214.615;71.569;50.044;38.542
1215.614;71.593;50.046;38.545
1216.622;71.571;50.047;38.544
1217.612;71.588;50.047;38.546
1218.612;71.591;50.047;38.545
1219.601;71.587;50.046;38.544
1220.592;71.601;50.045;38.544
1221.593;71.565;50.047;38.545
1222.607;71.593;50.045;38.543
1223.599;71.577;50.047;38.545
1224.592;71.574;50.048;38.546
1225.593;71.573;50.044;38.542
1226.583;71.549;50.047;38.545
1227.577;71.556;50.048;38.546
1228.576;71.589;50.043;38.541
1229.579;71.554;50.047;38.545
1230.585;71.585;50.045;38.543
1231.6;71.569;50.044;38.543
1232.617;71.578;50.043;38.541
1233.641;71.58;50.044;38.542
1234.644;71.567;50.047;38.545
1235.633;71.59;50.043;38.542
1236.627;71.582;50.044;38.543
1237.621;71.568;50.045;38.543
1238.637;71.581;50.046;38.544
1239.645;71.601;50.041;38.539
1240.64;71.585;50.047;38.545
1241.625;71.574;50.046;38.544
1242.628;71.587;50.043;38.541
1243.62;71.587;50.045;38.544
1244.614;71.581;50.045;38.543
1245.605;71.588;50.044;38.541
1246.606;71.594;50.042;38.54
1247.612;71.58;50.042;38.539
1248.621;71.577;50.045;38.543
1249.603;71.609;50.044;38.543
1250.613;71.583;50.044;38.542
1251.599;71.585;50.044;38.542
1252.595;71.566;50.047;38.545
1253.597;71.575;50.046;38.544
1254.583;71.565;50.046;38.544
1255.575;71.569;50.047;38.545
1256.571;71.547;50.045;38.543
1257.588;71.557;50.047;38.544
1258.581;71.586;50.047;38.545
1259.577;71.572;50.046;38.544
1260.58;71.585;50.045;38.543
1261.585;71.575;50.046;38.543
1262.599;71.567;50.048;38.545
1263.587;71.613;50.042;38.541
1264.577;71.579;50.046;38.544
1265.572;71.583;50.045;38.544
1266.571;71.537;50.045;38.543
1267.581;71.58;50.044;38.541
1268.562;71.553;50.047;38.544
1269.543;71.551;50.048;38.545
1270.533;71.601;50.046;38.544
1271.51;71.573;50.046;38.545
1272.509;71.563;50.046;38.543
1273.5;71.574;50.046;38.544
1274.48;71.533;50.047;38.544
1275.477;71.548;50.049;38.546
1276.461;71.56;50.047;38.545
1277.462;71.555;50.048;38.545
1278.466;71.566;50.048;38.545
1279.455;71.561;50.047;38.544
1280.451;71.549;50.048;38.545
1281.435;71.561;50.048;38.546
1282.45;71.565;50.046;38.543
1283.427;71.564;50.047;38.544
1284.436;71.58;50.046;38.544
1285.442;71.574;50.046;38.544
1286.417;71.559;50.046;38.543
1287.43;71.562;50.045;38.543
1288.424;71.541;50.047;38.545
1289.418;71.551;50.048;38.545
1290.416;71.561;50.046;38.545
1291.422;71.568;50.047;38.544
1292.403;71.567;50.045;38.543
1293.399;71.575;50.047;38.545
1294.4;71.568;50.045;38.542
1295.405;71.556;50.044;38.542
1296.41;71.558;50.045;38.542
1297.394;71.531;50.046;38.543
1298.38;71.564;50.046;38.544
1299.37;71.557;50.045;38.543
1300.363;71.557;50.046;38.544
1301.36;71.526;50.045;38.542
1302.36;71.557;50.047;38.544
1303.333;71.528;50.046;38.544
1304.331;71.56;50.045;38.543
1305.312;71.567;50.044;38.541
1306.308;71.564;50.046;38.544
1307.303;71.571;50.046;38.544
1308.309;71.593;50.044;38.543
1309.305;71.6;50.045;38.543
1310.292;71.56;50.047;38.544
1311.303;71.557;50.045;38.543
1312.308;71.548;50.048;38.546
1313.293;71.569;50.045;38.543
1314.289;71.537;50.046;38.543
1315.288;71.565;50.046;38.544
1316.279;71.555;50.046;38.542
1317.277;71.585;50.047;38.544
1318.29;71.548;50.047;38.545
1319.285;71.554;50.048;38.545
1320.285;71.565;50.049;38.547
1321.262;71.549;50.049;38.546
1322.258;71.586;50.044;38.542
1323.262;71.558;50.048;38.545
1324.244;71.568;50.046;38.543
1325.245;71.553;50.046;38.544
1326.245;71.543;50.046;38.543
1327.249;71.568;50.045;38.543
1328.256;71.555;50.044;38.542
1329.267;71.555;50.046;38.543
1330.253;71.55;50.047;38.544
1331.24;71.569;50.044;38.542
1332.26;71.551;50.045;38.543
1333.254;71.587;50.042;38.54
1334.249;71.563;50.046;38.544
1335.254;71.542;50.046;38.543
1336.259;71.538;50.048;38.545
1337.248;71.508;50.05;38.546
1338.249;71.549;50.046;38.544
1339.243;71.574;50.046;38.544
1340.246;71.557;50.047;38.544
1341.248;71.527;50.045;38.54
1342.243;71.595;50.047;38.547
1343.243;71.531;50.049;38.545
1344.251;71.554;50.047;38.543
1345.247;71.56;50.045;38.543
1346.254;71.5;50.046;38.542
1347.248;71.609;50.046;38.546
1348.224;71.541;50.049;38.546
1349.234;71.518;50.05;38.545
1350.231;71.558;50.048;38.545
1351.246;71.554;50.047;38.544
1352.236;71.553;50.05;38.547
1353.235;71.542;50.05;38.547
1354.213;71.54;50.051;38.547
1355.216;71.589;50.046;38.544
1356.224;71.501;50.05;38.546
1357.239;71.577;50.048;38.545
1358.229;71.562;50.048;38.546
1359.233;71.542;50.049;38.545
1360.224;71.539;50.049;38.546
1361.236;71.552;50.049;38.546
1362.239;71.531;50.049;38.545
1363.249;71.525;50.05;38.546
1364.233;71.566;50.049;38.546
1365.236;71.555;50.049;38.545
1366.239;71.553;50.05;38.547
1367.23;71.499;50.05;38.546
1368.226;71.531;50.049;38.545
1369.23;71.552;50.05;38.547
1370.229;71.561;50.048;38.545
1371.243;71.532;50.051;38.547
1372.24;71.548;50.049;38.545
1373.26;71.548;50.05;38.547
1374.243;71.542;50.048;38.544
1375.24;71.55;50.048;38.545
1376.249;71.541;50.049;38.546
1377.24;71.555;50.05;38.546
1378.236;71.551;50.048;38.545
1379.241;71.566;50.049;38.546
1380.257;71.541;50.05;38.547
1381.266;71.551;50.049;38.545
1382.274;71.519;50.051;38.547
1383.287;71.52;50.047;38.543
1384.283;71.55;50.048;38.545
1385.284;71.537;50.051;38.547
1386.261;71.548;50.05;38.546
1387.245;71.527;50.048;38.544
1388.238;71.528;50.047;38.544
1389.266;71.516;50.048;38.544
1390.27;71.533;50.052;38.549
1391.249;71.553;50.05;38.547
1392.233;71.567;50.049;38.547
1393.222;71.544;50.05;38.546
1394.216;71.556;50.048;38.544
1395.201;71.532;50.052;38.548
1396.185;71.542;50.052;38.549
1397.183;71.524;50.048;38.545
1398.183;71.546;50.049;38.546
1399.186;71.537;50.051;38.546
1400.176;71.536;50.045;38.541
1401.17;71.554;50.047;38.544
1402.152;71.546;50.051;38.548
1403.144;71.524;50.05;38.546
1404.143;71.54;50.05;38.546
1405.136;71.531;50.05;38.547
1406.146;71.529;50.052;38.548
1407.141;71.511;50.051;38.547
1408.13;71.554;50.052;38.548
1409.129;71.564;50.05;38.547
1410.108;71.554;50.051;38.548
1411.11;71.551;50.051;38.547
1412.105;71.56;50.051;38.547
1413.105;71.522;50.049;38.545
1414.1;71.53;50.051;38.547
1415.098;71.543;50.05;38.547
1416.108;71.52;50.051;38.546
1417.126;71.523;50.051;38.547
1418.128;71.516;50.052;38.547
1419.135;71.55;50.051;38.547
1420.153;71.54;50.051;38.547
1421.153;71.496;50.052;38.548
1422.136;71.536;50.05;38.546
1423.125;71.544;50.049;38.546
1424.118;71.532;50.049;38.545
1425.113;71.552;50.051;38.547
1426.111;71.517;50.051;38.547
1427.118;71.53;50.05;38.546
1428.133;71.52;50.048;38.544
1429.151;71.548;50.048;38.545
1430.145;71.547;50.047;38.544
1431.138;71.519;50.051;38.547
1432.134;71.514;50.049;38.545
1433.136;71.524;50.046;38.542
1434.138;71.541;50.053;38.549
1435.135;71.489;50.047;38.541
1436.13;71.565;50.05;38.547
1437.134;71.543;50.049;38.545
1438.135;71.528;50.048;38.544
1439.143;71.525;50.051;38.547
1440.132;71.539;50.048;38.544
1441.145;71.514;50.051;38.547
1442.118;71.523;50.052;38.548
1443.107;71.517;50.051;38.547
1444.113;71.553;50.049;38.545
1445.092;71.556;50.048;38.545
1446.081;71.54;50.047;38.544
1447.077;71.526;50.052;38.547
1448.079;71.527;50.049;38.545
1449.066;71.561;50.05;38.547
1450.06;71.547;50.049;38.546
1451.059;71.524;50.05;38.545
1452.067;71.533;50.05;38.546
1453.082;71.513;50.05;38.546
1454.071;71.503;50.051;38.547
1455.066;71.538;50.051;38.547
1456.066;71.533;50.05;38.546
1457.071;71.527;50.05;38.546
1458.09;71.53;50.049;38.545
1459.082;71.554;50.051;38.547
1460.076;71.567;50.051;38.547
1461.074;71.536;50.05;38.546
1462.079;71.534;50.051;38.547
1463.086;71.535;50.051;38.546
1464.081;71.549;50.051;38.547
1465.07;71.556;50.049;38.545
1466.066;71.515;50.05;38.545
1467.064;71.529;50.05;38.546
1468.064;71.525;50.053;38.548
1469.069;71.502;50.049;38.544
1470.077;71.53;50.052;38.548
1471.059;71.534;50.05;38.546
1472.055;71.52;50.05;38.545
1473.061;71.522;50.052;38.548
1474.051;71.501;50.052;38.547
1475.042;71.471;50.053;38.548
1476.027;71.515;50.052;38.547
1477.021;71.519;50.054;38.55
1478.017;71.536;50.051;38.547
1479.021;71.505;50.052;38.548
1480.033;71.502;50.053;38.548
1481.027;71.53;50.053;38.549
1482.026;71.525;50.055;38.55
1483.028;71.538;50.05;38.547
1484.04;71.535;50.053;38.549
1485.039;71.498;50.051;38.546
1486.043;71.533;50.052;38.548
1487.057;71.512;50.05;38.546
1488.049;71.511;50.056;38.551
1489.047;71.503;50.054;38.55
1490.038;71.525;50.054;38.55
1491.036;71.542;50.054;38.55
1492.04;71.533;50.052;38.549
1493.053;71.531;50.052;38.548
1494.038;71.53;50.053;38.549
1495.036;71.52;50.052;38.547
1496.034;71.477;50.052;38.547
1497.038;71.539;50.053;38.548
1498.049;71.495;50.051;38.546
1499.029;71.498;50.053;38.548
1500.013;71.535;50.054;38.549
1501.002;71.487;50.055;38.55
1502.009;71.531;50.052;38.547
1503.012;71.509;50.056;38.551
1504.016;71.514;50.052;38.547
