IDs:;240717_14_240712K;14_DNAJB6_00_087_uM;
Concentration [uM]:;0.087;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
839.29;71.551;50.399;38.928
840.292;71.538;50.396;38.924
841.294;71.56;50.4;38.929
842.3;71.535;50.394;38.923
843.308;71.549;50.399;38.928
844.313;71.538;50.395;38.924
845.295;71.546;50.395;38.924
846.279;71.557;50.397;38.926
847.283;71.571;50.395;38.924
848.285;71.531;50.39;38.92
849.294;71.583;50.395;38.924
850.278;71.542;50.392;38.922
851.271;71.535;50.394;38.922
852.273;71.581;50.397;38.927
853.276;71.543;50.393;38.922
854.284;71.568;50.397;38.926
855.263;71.56;50.393;38.921
856.274;71.551;50.396;38.925
857.257;71.544;50.393;38.922
858.243;71.553;50.392;38.922
859.231;71.573;50.395;38.924
860.223;71.514;50.393;38.922
861.22;71.555;50.396;38.925
862.22;71.553;50.392;38.921
863.203;71.551;50.394;38.923
864.198;71.552;50.393;38.923
865.175;71.539;50.392;38.921
866.16;71.511;50.388;38.917
867.153;71.554;50.391;38.92
868.154;71.564;50.394;38.923
869.158;71.553;50.391;38.92
870.152;71.561;50.392;38.922
871.137;71.521;50.39;38.919
872.135;71.538;50.39;38.919
873.136;71.557;50.393;38.922
874.13;71.528;50.392;38.921
875.124;71.557;50.392;38.921
876.115;71.544;50.392;38.921
877.114;71.531;50.392;38.92
878.12;71.505;50.388;38.917
879.104;71.585;50.393;38.922
880.094;71.559;50.39;38.92
881.09;71.559;50.39;38.918
882.074;71.538;50.39;38.919
883.058;71.537;50.385;38.915
884.045;71.534;50.39;38.919
885.041;71.542;50.389;38.917
886.044;71.573;50.389;38.919
887.027;71.524;50.389;38.918
888.046;71.516;50.387;38.916
889.039;71.542;50.388;38.918
890.039;71.517;50.388;38.918
891.041;71.516;50.383;38.913
892.048;71.573;50.388;38.917
893.027;71.578;50.383;38.914
894.012;71.553;50.389;38.918
895.006;71.588;50.388;38.918
896.009;71.558;50.388;38.917
897.024;71.547;50.389;38.917
898.017;71.554;50.389;38.918
898.996;71.529;50.386;38.915
900.003;71.551;50.386;38.916
900.98;71.568;50.388;38.916
901.976;71.512;50.384;38.913
902.979;71.524;50.385;38.915
903.966;71.569;50.388;38.918
904.977;71.56;50.386;38.916
905.99;71.553;50.384;38.914
907.007;71.564;50.387;38.917
908.013;71.532;50.383;38.913
908.998;71.576;50.387;38.917
909.997;71.532;50.386;38.916
910.999;71.568;50.386;38.916
911.982;71.499;50.385;38.914
912.973;71.558;50.386;38.915
913.968;71.564;50.386;38.915
914.969;71.587;50.388;38.918
915.972;71.531;50.381;38.91
916.96;71.554;50.382;38.912
917.961;71.551;50.382;38.912
918.975;71.567;50.382;38.911
919.988;71.593;50.383;38.913
920.978;71.528;50.381;38.91
921.975;71.58;50.383;38.913
922.985;71.552;50.38;38.909
923.977;71.534;50.378;38.908
924.972;71.568;50.382;38.912
925.955;71.533;50.377;38.907
926.939;71.55;50.38;38.908
927.927;71.553;50.383;38.911
928.928;71.569;50.378;38.908
929.927;71.552;50.379;38.908
930.915;71.57;50.377;38.908
931.906;71.528;50.378;38.908
932.897;71.555;50.374;38.904
933.908;71.56;50.377;38.907
934.894;71.579;50.378;38.908
935.87;71.534;50.379;38.909
936.863;71.586;50.379;38.909
937.857;71.546;50.379;38.908
938.858;71.582;50.376;38.907
939.865;71.526;50.375;38.905
940.879;71.554;50.377;38.906
941.867;71.563;50.375;38.904
942.861;71.555;50.376;38.906
943.838;71.557;50.378;38.908
944.847;71.553;50.374;38.904
945.831;71.542;50.376;38.905
946.819;71.576;50.375;38.905
947.815;71.578;50.372;38.902
948.816;71.554;50.374;38.904
949.82;71.566;50.372;38.903
950.822;71.546;50.371;38.901
951.844;71.508;50.372;38.901
952.839;71.562;50.375;38.905
953.839;71.539;50.371;38.902
954.84;71.534;50.374;38.904
955.832;71.542;50.375;38.904
956.827;71.586;50.371;38.901
957.809;71.537;50.373;38.902
958.814;71.561;50.372;38.902
959.808;71.578;50.374;38.904
960.794;71.543;50.371;38.901
961.794;71.55;50.372;38.902
962.791;71.563;50.372;38.902
963.79;71.549;50.372;38.902
964.785;71.566;50.373;38.902
965.76;71.556;50.372;38.901
966.748;71.575;50.371;38.901
967.747;71.531;50.369;38.899
968.756;71.563;50.37;38.9
969.778;71.545;50.367;38.898
970.777;71.558;50.368;38.898
971.78;71.568;50.369;38.899
972.769;71.567;50.372;38.902
973.769;71.547;50.367;38.896
974.772;71.532;50.367;38.897
975.785;71.582;50.367;38.897
976.781;71.568;50.368;38.899
977.787;71.568;50.367;38.897
978.802;71.58;50.368;38.898
979.812;71.559;50.366;38.897
980.82;71.561;50.368;38.898
981.83;71.542;50.365;38.895
982.815;71.553;50.367;38.897
983.802;71.563;50.368;38.898
984.797;71.571;50.367;38.897
985.786;71.565;50.363;38.894
986.807;71.548;50.366;38.895
987.809;71.571;50.365;38.896
988.798;71.562;50.364;38.894
989.784;71.557;50.368;38.897
990.786;71.538;50.367;38.897
991.784;71.529;50.364;38.894
992.762;71.584;50.366;38.896
993.755;71.537;50.363;38.893
994.757;71.575;50.365;38.896
995.749;71.57;50.366;38.896
996.751;71.593;50.366;38.896
997.735;71.55;50.365;38.895
998.745;71.56;50.363;38.892
999.754;71.564;50.363;38.894
1000.743;71.562;50.362;38.893
1001.745;71.554;50.357;38.889
1002.728;71.575;50.361;38.892
1003.729;71.551;50.359;38.889
1004.727;71.563;50.363;38.893
1005.731;71.562;50.363;38.893
1006.737;71.551;50.36;38.89
1007.715;71.573;50.364;38.894
1008.728;71.571;50.362;38.891
1009.739;71.549;50.361;38.892
1010.743;71.563;50.361;38.891
1011.753;71.572;50.36;38.891
1012.734;71.561;50.362;38.893
1013.719;71.546;50.361;38.892
1014.712;71.542;50.357;38.887
1015.706;71.572;50.36;38.89
1016.705;71.583;50.359;38.89
1017.676;71.576;50.358;38.889
1018.689;71.545;50.356;38.887
1019.682;71.588;50.358;38.889
1020.675;71.556;50.358;38.888
1021.669;71.58;50.357;38.888
1022.656;71.54;50.357;38.887
1023.637;71.565;50.355;38.886
1024.619;71.585;50.355;38.886
1025.607;71.571;50.354;38.884
1026.599;71.565;50.358;38.888
1027.589;71.555;50.357;38.888
1028.595;71.539;50.355;38.885
1029.583;71.56;50.358;38.888
1030.588;71.56;50.355;38.885
1031.593;71.538;50.357;38.888
1032.578;71.566;50.356;38.886
1033.57;71.567;50.357;38.887
1034.567;71.561;50.353;38.884
1035.574;71.555;50.351;38.882
1036.586;71.565;50.352;38.882
1037.576;71.57;50.353;38.884
1038.573;71.559;50.351;38.881
1039.574;71.571;50.351;38.882
1040.575;71.569;50.354;38.884
1041.573;71.569;50.351;38.882
1042.575;71.561;50.352;38.883
1043.58;71.561;50.351;38.882
1044.561;71.575;50.351;38.883
1045.545;71.579;50.352;38.883
1046.535;71.56;50.35;38.881
1047.519;71.576;50.349;38.88
1048.511;71.566;50.351;38.881
1049.505;71.55;50.354;38.885
1050.51;71.554;50.351;38.881
1051.514;71.56;50.35;38.881
1052.509;71.546;50.349;38.88
1053.503;71.546;50.349;38.88
1054.475;71.565;50.352;38.883
1055.469;71.567;50.349;38.88
1056.453;71.561;50.352;38.882
1057.436;71.562;50.347;38.878
1058.429;71.548;50.35;38.881
1059.415;71.567;50.35;38.881
1060.42;71.559;50.35;38.88
1061.413;71.564;50.347;38.879
1062.417;71.548;50.348;38.879
1063.429;71.553;50.349;38.88
1064.444;71.559;50.347;38.878
1065.448;71.561;50.349;38.88
1066.448;71.549;50.348;38.878
1067.447;71.569;50.349;38.88
1068.453;71.573;50.349;38.88
1069.434;71.559;50.345;38.876
1070.449;71.549;50.348;38.879
1071.44;71.533;50.346;38.877
1072.426;71.535;50.345;38.875
1073.435;71.572;50.346;38.878
1074.448;71.558;50.343;38.874
1075.435;71.585;50.346;38.878
1076.425;71.561;50.346;38.877
1077.4;71.573;50.346;38.877
1078.406;71.545;50.345;38.875
1079.386;71.559;50.343;38.874
1080.382;71.537;50.345;38.875
1081.379;71.547;50.339;38.871
1082.39;71.59;50.345;38.877
1083.371;71.543;50.345;38.876
1084.372;71.554;50.342;38.872
1085.368;71.569;50.343;38.875
1086.358;71.55;50.342;38.873
1087.345;71.578;50.343;38.874
1088.335;71.521;50.342;38.873
1089.338;71.569;50.348;38.878
1090.329;71.54;50.342;38.873
1091.327;71.551;50.344;38.875
1092.334;71.573;50.345;38.876
1093.328;71.541;50.341;38.872
1094.325;71.563;50.344;38.876
1095.331;71.538;50.34;38.87
1096.313;71.588;50.343;38.875
1097.301;71.559;50.342;38.874
1098.298;71.558;50.342;38.873
1099.299;71.541;50.34;38.871
1100.299;71.549;50.342;38.874
1101.295;71.563;50.341;38.873
1102.294;71.557;50.341;38.873
1103.295;71.544;50.34;38.871
1104.3;71.562;50.34;38.872
1105.273;71.561;50.34;38.872
1106.264;71.533;50.34;38.871
1107.262;71.549;50.341;38.872
1108.262;71.555;50.34;38.871
1109.255;71.543;50.339;38.87
1110.249;71.567;50.342;38.874
1111.241;71.548;50.341;38.873
1112.231;71.556;50.338;38.87
1113.219;71.531;50.339;38.87
1114.21;71.573;50.34;38.872
1115.212;71.544;50.341;38.872
1116.223;71.559;50.338;38.87
1117.226;71.543;50.337;38.868
1118.219;71.535;50.339;38.87
1119.218;71.544;50.34;38.871
1120.211;71.553;50.34;38.871
1121.219;71.554;50.337;38.868
1122.198;71.597;50.34;38.873
1123.187;71.533;50.339;38.87
1124.169;71.55;50.337;38.869
1125.167;71.559;50.34;38.872
1126.168;71.552;50.337;38.869
1127.157;71.53;50.337;38.868
1128.15;71.575;50.339;38.87
1129.147;71.542;50.339;38.87
1130.156;71.56;50.336;38.868
1131.134;71.517;50.335;38.867
1132.122;71.553;50.337;38.868
1133.112;71.559;50.334;38.866
1134.109;71.525;50.335;38.866
1135.11;71.552;50.336;38.868
1136.087;71.559;50.335;38.867
1137.101;71.582;50.335;38.868
1138.099;71.535;50.337;38.868
1139.096;71.548;50.335;38.867
1140.09;71.551;50.336;38.867
1141.089;71.547;50.333;38.865
1142.075;71.517;50.335;38.866
1143.093;71.541;50.333;38.865
1144.083;71.581;50.335;38.866
1145.083;71.528;50.332;38.863
1146.087;71.547;50.333;38.865
1147.094;71.543;50.333;38.865
1148.093;71.533;50.336;38.868
1149.09;71.52;50.331;38.862
1150.085;71.542;50.333;38.864
1151.096;71.53;50.332;38.863
1152.087;71.583;50.333;38.864
1153.087;71.543;50.33;38.861
1154.09;71.528;50.332;38.863
1155.107;71.529;50.329;38.861
1156.097;71.543;50.329;38.86
1157.093;71.536;50.327;38.859
1158.09;71.57;50.328;38.86
1159.091;71.538;50.326;38.858
1160.097;71.539;50.331;38.863
1161.084;71.549;50.327;38.859
1162.103;71.54;50.326;38.858
1163.102;71.535;50.327;38.858
1164.108;71.544;50.329;38.862
1165.108;71.54;50.325;38.856
1166.093;71.559;50.325;38.857
1167.092;71.531;50.326;38.858
1168.088;71.552;50.324;38.855
1169.099;71.531;50.326;38.858
1170.111;71.552;50.327;38.858
1171.087;71.526;50.323;38.855
1172.096;71.559;50.329;38.86
1173.096;71.536;50.324;38.856
1174.105;71.523;50.324;38.857
1175.111;71.535;50.327;38.858
1176.096;71.542;50.325;38.857
1177.098;71.543;50.324;38.856
1178.101;71.574;50.322;38.855
1179.094;71.533;50.323;38.856
1180.079;71.555;50.323;38.855
1181.073;71.525;50.321;38.853
1182.074;71.569;50.325;38.857
1183.083;71.529;50.321;38.852
1184.075;71.544;50.322;38.855
1185.071;71.552;50.325;38.857
1186.076;71.543;50.322;38.854
1187.092;71.548;50.32;38.853
1188.109;71.553;50.323;38.855
1189.105;71.551;50.321;38.853
1190.1;71.511;50.323;38.854
1191.109;71.528;50.32;38.853
1192.12;71.537;50.323;38.855
1193.133;71.534;50.319;38.851
1194.148;71.534;50.324;38.855
1195.135;71.537;50.322;38.853
1196.157;71.543;50.323;38.855
1197.148;71.51;50.322;38.853
1198.155;71.533;50.322;38.853
1199.152;71.534;50.319;38.851
1200.153;71.499;50.322;38.853
1201.145;71.547;50.32;38.853
1202.136;71.566;50.321;38.853
1203.141;71.542;50.322;38.855
1204.124;71.542;50.32;38.852
1205.135;71.54;50.318;38.85
1206.134;71.544;50.319;38.851
1207.148;71.539;50.318;38.849
1208.145;71.544;50.319;38.851
1209.15;71.56;50.319;38.85
1210.156;71.541;50.319;38.851
1211.156;71.514;50.323;38.855
1212.147;71.537;50.318;38.85
1213.165;71.519;50.319;38.852
1214.164;71.558;50.318;38.85
1215.173;71.528;50.316;38.848
1216.166;71.562;50.318;38.85
1217.162;71.527;50.317;38.849
1218.166;71.548;50.317;38.85
1219.176;71.547;50.317;38.849
1220.189;71.535;50.318;38.85
1221.17;71.535;50.315;38.847
1222.152;71.554;50.317;38.849
1223.139;71.534;50.317;38.849
1224.131;71.549;50.317;38.849
1225.125;71.533;50.316;38.848
1226.11;71.546;50.316;38.849
1227.104;71.555;50.317;38.849
1228.109;71.536;50.313;38.845
1229.095;71.532;50.314;38.846
1230.094;71.548;50.315;38.847
1231.08;71.535;50.313;38.845
1232.058;71.538;50.312;38.844
1233.047;71.57;50.311;38.845
1234.028;71.557;50.313;38.846
1235.024;71.54;50.312;38.845
1236.029;71.536;50.313;38.845
1237.037;71.561;50.312;38.845
1238.026;71.537;50.312;38.844
1239.036;71.564;50.312;38.845
1240.03;71.538;50.308;38.841
1241.029;71.537;50.31;38.843
1242.044;71.543;50.31;38.843
1243.045;71.541;50.31;38.843
1244.049;71.53;50.31;38.842
1245.03;71.523;50.311;38.843
1246.03;71.542;50.312;38.845
1247.026;71.523;50.31;38.843
1248.015;71.578;50.309;38.841
1249.011;71.545;50.309;38.841
1250.014;71.553;50.309;38.842
1251.017;71.547;50.308;38.841
1251.994;71.535;50.308;38.84
1252.972;71.549;50.31;38.842
1253.959;71.509;50.31;38.842
1254.976;71.548;50.308;38.84
1255.969;71.538;50.309;38.842
1256.963;71.508;50.308;38.84
1257.95;71.574;50.309;38.842
1258.933;71.515;50.309;38.842
1259.931;71.539;50.307;38.84
1260.925;71.551;50.304;38.837
1261.914;71.532;50.307;38.84
1262.918;71.569;50.308;38.841
1263.926;71.521;50.306;38.838
1264.921;71.566;50.307;38.84
1265.915;71.523;50.305;38.837
1266.923;71.525;50.306;38.839
1267.921;71.538;50.305;38.838
1268.92;71.539;50.303;38.836
1269.928;71.55;50.306;38.839
1270.942;71.551;50.307;38.839
1271.94;71.533;50.302;38.835
1272.915;71.526;50.304;38.837
1273.936;71.524;50.303;38.835
1274.928;71.513;50.304;38.836
1275.928;71.547;50.303;38.836
1276.938;71.55;50.303;38.836
1277.92;71.498;50.303;38.835
1278.907;71.515;50.302;38.835
1279.898;71.529;50.301;38.834
1280.896;71.509;50.301;38.833
1281.896;71.517;50.302;38.835
1282.916;71.505;50.301;38.833
1283.907;71.503;50.303;38.835
1284.899;71.518;50.301;38.833
1285.893;71.523;50.3;38.833
1286.87;71.515;50.299;38.832
1287.879;71.549;50.303;38.836
1288.876;71.557;50.3;38.832
1289.868;71.505;50.302;38.835
1290.868;71.576;50.301;38.835
1291.849;71.518;50.301;38.834
1292.859;71.538;50.302;38.835
1293.846;71.519;50.298;38.832
1294.835;71.533;50.299;38.832
1295.837;71.514;50.299;38.831
1296.843;71.534;50.301;38.833
1297.834;71.534;50.301;38.834
1298.832;71.534;50.299;38.832
1299.84;71.53;50.301;38.833
1300.827;71.519;50.301;38.833
1301.823;71.503;50.3;38.833
1302.828;71.524;50.298;38.831
1303.815;71.53;50.3;38.832
1304.808;71.533;50.298;38.832
1305.814;71.55;50.298;38.831
1306.796;71.505;50.298;38.831
1307.794;71.556;50.296;38.83
1308.79;71.512;50.294;38.828
1309.792;71.504;50.297;38.83
1310.802;71.533;50.296;38.829
1311.785;71.522;50.297;38.829
1312.772;71.536;50.299;38.832
1313.77;71.53;50.298;38.83
1314.774;71.534;50.297;38.83
1315.756;71.509;50.298;38.831
1316.768;71.52;50.297;38.83
1317.757;71.535;50.297;38.83
1318.781;71.52;50.297;38.83
1319.785;71.562;50.296;38.83
1320.789;71.512;50.296;38.829
1321.799;71.509;50.299;38.831
1322.796;71.511;50.295;38.828
1323.781;71.514;50.294;38.827
1324.773;71.54;50.294;38.828
1325.776;71.543;50.292;38.827
1326.775;71.51;50.293;38.826
1327.78;71.528;50.294;38.827
1328.781;71.539;50.294;38.827
1329.784;71.526;50.294;38.828
1330.766;71.508;50.293;38.826
1331.764;71.514;50.293;38.825
1332.767;71.542;50.292;38.826
1333.774;71.542;50.291;38.824
1334.777;71.521;50.293;38.827
1335.761;71.507;50.291;38.824
1336.749;71.54;50.29;38.823
1337.745;71.52;50.292;38.825
1338.748;71.514;50.294;38.826
1339.76;71.531;50.293;38.826
1340.751;71.522;50.291;38.825
1341.748;71.538;50.29;38.824
1342.753;71.517;50.292;38.826
1343.759;71.522;50.292;38.825
1344.772;71.514;50.293;38.826
1345.761;71.536;50.29;38.824
1346.756;71.523;50.292;38.825
1347.757;71.526;50.292;38.825
1348.762;71.521;50.291;38.825
1349.77;71.503;50.292;38.825
1350.788;71.529;50.291;38.824
1351.806;71.504;50.289;38.822
1352.826;71.53;50.289;38.822
1353.819;71.549;50.288;38.822
1354.818;71.518;50.291;38.824
1355.825;71.515;50.287;38.82
1356.832;71.513;50.289;38.822
1357.826;71.513;50.288;38.822
1358.819;71.506;50.288;38.821
1359.818;71.524;50.288;38.822
1360.825;71.534;50.287;38.821
1361.824;71.524;50.289;38.822
1362.816;71.535;50.289;38.823
1363.825;71.522;50.29;38.823
1364.816;71.521;50.285;38.819
1365.811;71.547;50.281;38.815
1366.816;71.524;50.287;38.821
1367.83;71.529;50.286;38.819
1368.829;71.518;50.287;38.82
1369.835;71.517;50.284;38.817
1370.824;71.519;50.281;38.815
1371.815;71.523;50.285;38.819
1372.812;71.525;50.286;38.819
1373.82;71.522;50.283;38.817
1374.839;71.521;50.283;38.816
1375.833;71.537;50.283;38.817
1376.833;71.515;50.284;38.817
1377.838;71.524;50.282;38.815
1378.851;71.521;50.28;38.814
1379.87;71.515;50.283;38.817
1380.869;71.525;50.281;38.815
1381.87;71.524;50.282;38.815
1382.876;71.516;50.281;38.814
1383.858;71.528;50.282;38.816
1384.851;71.526;50.283;38.816
1385.846;71.515;50.283;38.816
1386.845;71.534;50.28;38.813
1387.848;71.517;50.28;38.814
1388.854;71.505;50.279;38.813
1389.832;71.519;50.28;38.814
1390.848;71.514;50.281;38.815
1391.835;71.528;50.277;38.81
1392.835;71.522;50.279;38.813
1393.836;71.509;50.277;38.812
1394.829;71.516;50.276;38.811
1395.804;71.507;50.274;38.808
1396.815;71.509;50.276;38.809
1397.806;71.526;50.277;38.811
1398.808;71.5;50.28;38.813
1399.794;71.546;50.278;38.813
1400.79;71.528;50.275;38.809
1401.78;71.537;50.276;38.81
1402.781;71.53;50.276;38.811
1403.764;71.501;50.278;38.811
1404.768;71.515;50.276;38.81
1405.764;71.523;50.274;38.808
1406.765;71.519;50.274;38.807
1407.775;71.529;50.273;38.807
1408.792;71.517;50.278;38.812
1409.79;71.518;50.278;38.812
1410.793;71.533;50.276;38.81
1411.805;71.529;50.273;38.807
1412.796;71.512;50.273;38.807
1413.79;71.498;50.274;38.807
1414.791;71.528;50.274;38.808
1415.804;71.528;50.275;38.81
1416.824;71.506;50.276;38.81
1417.823;71.524;50.275;38.809
1418.831;71.514;50.274;38.808
1419.825;71.534;50.273;38.808
1420.817;71.532;50.269;38.804
1421.811;71.501;50.271;38.805
1422.814;71.521;50.274;38.809
1423.786;71.511;50.273;38.807
1424.801;71.507;50.275;38.808
1425.784;71.522;50.27;38.804
1426.77;71.51;50.273;38.807
1427.793;71.509;50.272;38.807
1428.788;71.538;50.272;38.806
1429.78;71.515;50.269;38.804
1430.781;71.536;50.271;38.806
1431.758;71.525;50.272;38.806
1432.767;71.513;50.27;38.804
1433.751;71.524;50.27;38.804
1434.749;71.537;50.27;38.805
1435.732;71.512;50.269;38.804
1436.739;71.517;50.268;38.803
1437.758;71.519;50.268;38.803
1438.773;71.519;50.271;38.805
1439.77;71.509;50.267;38.801
1440.776;71.505;50.271;38.805
1441.793;71.509;50.269;38.803
1442.796;71.528;50.269;38.803
1443.777;71.506;50.271;38.806
1444.787;71.528;50.271;38.805
1445.793;71.508;50.266;38.8
1446.794;71.526;50.267;38.801
1447.8;71.523;50.267;38.802
1448.802;71.557;50.264;38.799
1449.808;71.519;50.267;38.802
1450.796;71.507;50.266;38.8
1451.784;71.53;50.265;38.799
1452.778;71.525;50.265;38.8
1453.776;71.529;50.265;38.799
1454.778;71.543;50.263;38.798
1455.785;71.537;50.263;38.797
1456.763;71.512;50.262;38.796
1457.774;71.513;50.266;38.801
1458.792;71.543;50.263;38.799
1459.785;71.527;50.264;38.798
1460.769;71.521;50.265;38.8
1461.76;71.522;50.264;38.798
1462.753;71.506;50.264;38.799
1463.741;71.52;50.263;38.798
1464.736;71.51;50.263;38.797
1465.718;71.522;50.262;38.796
1466.717;71.521;50.265;38.798
1467.71;71.544;50.262;38.797
1468.703;71.494;50.265;38.798
1469.688;71.522;50.263;38.797
1470.685;71.539;50.263;38.798
1471.672;71.497;50.264;38.797
1472.665;71.522;50.26;38.795
1473.652;71.508;50.262;38.797
1474.653;71.51;50.262;38.797
1475.66;71.525;50.261;38.795
1476.647;71.534;50.261;38.796
1477.643;71.501;50.259;38.793
1478.645;71.542;50.261;38.796
1479.643;71.506;50.26;38.794
1480.634;71.508;50.258;38.792
1481.641;71.512;50.259;38.794
1482.619;71.53;50.262;38.796
1483.632;71.516;50.261;38.796
1484.647;71.517;50.258;38.792
1485.664;71.512;50.26;38.795
1486.688;71.535;50.257;38.792
1487.682;71.518;50.259;38.794
1488.69;71.531;50.258;38.792
1489.694;71.527;50.257;38.793
1490.705;71.533;50.259;38.793
1491.698;71.532;50.259;38.793
1492.681;71.528;50.258;38.794
1493.683;71.514;50.257;38.792
1494.685;71.525;50.258;38.793
1495.672;71.522;50.256;38.791
1496.663;71.535;50.257;38.791
1497.672;71.529;50.257;38.792
1498.666;71.529;50.257;38.792
1499.676;71.497;50.259;38.794
1500.664;71.539;50.254;38.789
1501.68;71.543;50.258;38.794
1502.692;71.544;50.254;38.79
1503.704;71.517;50.258;38.793
1504.701;71.522;50.256;38.792
1505.707;71.53;50.258;38.793
1506.698;71.5;50.256;38.791
1507.692;71.514;50.255;38.79
