IDs:;240714_01_240712A;01_DNAJB6_05_000_uM;
Concentration [uM]:;5;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
857.776;56.337;51.889;38.875
858.779;56.331;51.889;38.873
859.786;56.329;51.892;38.878
860.772;56.329;51.892;38.876
861.765;56.325;51.891;38.874
862.762;56.325;51.893;38.877
863.767;56.315;51.894;38.878
864.767;56.329;51.897;38.881
865.762;56.307;51.896;38.879
866.76;56.311;51.898;38.881
867.768;56.319;51.898;38.881
868.748;56.31;51.896;38.878
869.764;56.302;51.899;38.881
870.753;56.318;51.899;38.879
871.747;56.313;51.901;38.882
872.745;56.292;51.901;38.882
873.745;56.315;51.9;38.879
874.752;56.304;51.903;38.882
875.738;56.292;51.903;38.882
876.725;56.294;51.903;38.882
877.716;56.284;51.903;38.881
878.712;56.282;51.902;38.88
879.709;56.281;51.904;38.881
880.709;56.286;51.906;38.883
881.714;56.287;51.903;38.88
882.722;56.286;51.905;38.881
883.723;56.285;51.905;38.88
884.721;56.284;51.906;38.881
885.71;56.279;51.905;38.88
886.718;56.276;51.906;38.881
887.705;56.276;51.906;38.881
888.709;56.28;51.905;38.879
889.708;56.275;51.907;38.88
890.701;56.268;51.908;38.88
891.715;56.27;51.907;38.879
892.716;56.265;51.906;38.879
893.709;56.266;51.907;38.879
894.707;56.259;51.907;38.879
895.709;56.26;51.908;38.879
896.723;56.261;51.906;38.877
897.727;56.257;51.909;38.88
898.728;56.238;51.909;38.878
899.736;56.26;51.908;38.878
900.747;56.257;51.908;38.877
901.763;56.245;51.91;38.879
902.751;56.254;51.908;38.877
903.755;56.256;51.91;38.879
904.757;56.248;51.911;38.878
905.765;56.249;51.913;38.88
906.775;56.234;51.911;38.878
907.789;56.236;51.911;38.878
908.803;56.231;51.912;38.877
909.83;56.252;51.912;38.878
910.823;56.233;51.913;38.878
911.822;56.242;51.914;38.878
912.824;56.227;51.913;38.877
913.826;56.229;51.912;38.876
914.833;56.231;51.914;38.878
915.809;56.223;51.915;38.878
916.81;56.228;51.913;38.876
917.822;56.224;51.915;38.878
918.824;56.219;51.914;38.876
919.832;56.213;51.916;38.877
920.807;56.215;51.916;38.878
921.803;56.214;51.915;38.876
922.808;56.214;51.918;38.879
923.823;56.214;51.916;38.877
924.828;56.215;51.916;38.877
925.819;56.21;51.916;38.876
926.812;56.218;51.917;38.877
927.808;56.21;51.918;38.877
928.808;56.208;51.917;38.875
929.813;56.208;51.918;38.876
930.801;56.204;51.917;38.874
931.807;56.202;51.919;38.876
932.811;56.2;51.918;38.876
933.822;56.196;51.919;38.877
934.839;56.195;51.919;38.877
935.833;56.192;51.92;38.876
936.832;56.188;51.919;38.875
937.843;56.192;51.92;38.875
938.856;56.193;51.919;38.873
939.853;56.196;51.92;38.875
940.856;56.196;51.919;38.873
941.861;56.191;51.922;38.875
942.839;56.192;51.92;38.874
943.855;56.182;51.923;38.877
944.848;56.185;51.923;38.877
945.841;56.187;51.921;38.874
946.825;56.177;51.924;38.876
947.842;56.176;51.922;38.874
948.832;56.168;51.924;38.876
949.823;56.184;51.925;38.876
950.818;56.173;51.924;38.875
951.82;56.18;51.924;38.874
952.83;56.169;51.925;38.876
953.814;56.17;51.925;38.875
954.815;56.168;51.927;38.876
955.794;56.165;51.927;38.876
956.784;56.168;51.924;38.873
957.787;56.162;51.927;38.876
958.777;56.165;51.927;38.874
959.789;56.145;51.927;38.875
960.785;56.146;51.929;38.876
961.79;56.151;51.927;38.875
962.78;56.162;51.928;38.874
963.759;56.15;51.927;38.874
964.749;56.16;51.929;38.875
965.747;56.143;51.929;38.875
966.733;56.148;51.93;38.876
967.726;56.146;51.931;38.875
968.734;56.141;51.932;38.876
969.721;56.13;51.931;38.875
970.719;56.136;51.93;38.874
971.724;56.13;51.933;38.876
972.707;56.132;51.934;38.877
973.693;56.122;51.934;38.876
974.678;56.136;51.935;38.877
975.691;56.121;51.932;38.874
976.683;56.124;51.934;38.876
977.678;56.122;51.936;38.877
978.676;56.11;51.935;38.876
979.685;56.12;51.937;38.877
980.7;56.118;51.936;38.876
981.688;56.11;51.938;38.878
982.681;56.105;51.938;38.876
983.678;56.102;51.938;38.876
984.678;56.099;51.94;38.878
985.682;56.094;51.941;38.878
986.695;56.089;51.937;38.874
987.713;56.097;51.939;38.876
988.733;56.098;51.939;38.876
989.727;56.094;51.94;38.877
990.723;56.095;51.939;38.875
991.722;56.092;51.941;38.876
992.726;56.084;51.941;38.875
993.73;56.085;51.942;38.876
994.728;56.08;51.942;38.877
995.731;56.084;51.943;38.877
996.731;56.079;51.944;38.878
997.735;56.084;51.944;38.877
998.745;56.079;51.944;38.877
999.739;56.07;51.942;38.874
1000.719;56.076;51.945;38.877
1001.72;56.059;51.944;38.875
1002.702;56.073;51.945;38.875
1003.696;56.067;51.946;38.877
1004.695;56.075;51.946;38.876
1005.699;56.065;51.947;38.877
1006.707;56.072;51.947;38.876
1007.712;56.061;51.948;38.878
1008.706;56.069;51.947;38.876
1009.7;56.051;51.945;38.875
1010.701;56.067;51.947;38.876
1011.678;56.046;51.946;38.875
1012.689;56.043;51.946;38.874
1013.691;56.038;51.947;38.875
1014.696;56.052;51.947;38.874
1015.708;56.038;51.947;38.874
1016.696;56.026;51.946;38.873
1017.717;56.028;51.946;38.872
1018.712;56.053;51.949;38.875
1019.713;56.047;51.949;38.875
1020.719;56.037;51.946;38.872
1021.699;56.027;51.947;38.872
1022.714;56.019;51.948;38.872
1023.735;56.028;51.948;38.873
1024.73;56.031;51.947;38.871
1025.727;56.01;51.947;38.872
1026.731;56.022;51.947;38.871
1027.753;56.018;51.948;38.872
1028.748;56.003;51.948;38.87
1029.738;56.02;51.949;38.871
1030.746;56.009;51.948;38.87
1031.737;56.007;51.947;38.869
1032.737;56.007;51.948;38.87
1033.728;56.009;51.947;38.869
1034.737;56.003;51.948;38.869
1035.715;56.016;51.949;38.87
1036.695;56.017;51.949;38.87
1037.691;55.998;51.947;38.867
1038.673;55.992;51.948;38.867
1039.661;56.004;51.949;38.869
1040.66;56.003;51.948;38.867
1041.642;56.013;51.948;38.866
1042.632;56;51.95;38.869
1043.637;55.994;51.948;38.866
1044.649;56.006;51.951;38.868
1045.654;55.991;51.95;38.867
1046.64;56.002;51.952;38.869
1047.63;55.993;51.951;38.868
1048.624;55.992;51.951;38.867
1049.628;55.994;51.951;38.867
1050.607;55.99;51.951;38.867
1051.593;55.984;51.951;38.867
1052.583;55.986;51.949;38.864
1053.575;55.992;51.951;38.867
1054.575;55.982;51.952;38.867
1055.576;55.987;51.951;38.866
1056.584;55.973;51.951;38.865
1057.593;56.008;51.957;38.872
1058.579;55.978;51.953;38.867
1059.567;55.956;51.952;38.866
1060.557;55.979;51.952;38.865
1061.55;55.97;51.953;38.866
1062.548;55.967;51.952;38.864
1063.548;55.962;51.953;38.865
1064.554;55.959;51.954;38.864
1065.561;55.963;51.954;38.866
1066.555;55.963;51.954;38.864
1067.54;55.948;51.953;38.863
1068.54;55.952;51.954;38.865
1069.532;55.957;51.954;38.864
1070.518;55.952;51.955;38.863
1071.517;55.954;51.957;38.866
1072.502;55.956;51.957;38.866
1073.503;55.955;51.956;38.864
1074.487;55.957;51.957;38.865
1075.48;55.951;51.958;38.866
1076.486;55.952;51.955;38.863
1077.479;55.976;51.963;38.871
1078.48;55.971;51.961;38.868
1079.488;55.945;51.958;38.865
1080.481;55.939;51.958;38.863
1081.481;55.968;51.963;38.87
1082.482;55.935;51.96;38.865
1083.482;55.938;51.959;38.864
1084.489;55.925;51.96;38.865
1085.48;55.931;51.958;38.862
1086.476;55.924;51.96;38.866
1087.478;55.913;51.961;38.865
1088.486;55.959;51.966;38.87
1089.499;55.937;51.962;38.865
1090.491;55.926;51.962;38.865
1091.489;55.923;51.963;38.866
1092.495;55.917;51.965;38.867
1093.505;55.96;51.968;38.871
1094.494;55.914;51.964;38.866
1095.486;55.911;51.965;38.866
1096.485;55.913;51.966;38.867
1097.488;55.907;51.965;38.866
1098.493;55.902;51.966;38.866
1099.508;55.899;51.968;38.868
1100.521;55.901;51.968;38.867
1101.522;55.891;51.969;38.868
1102.532;55.897;51.968;38.866
1103.531;55.899;51.97;38.868
1104.513;55.893;51.969;38.867
1105.512;55.89;51.969;38.866
1106.515;55.892;51.97;38.867
1107.511;55.889;51.969;38.866
1108.498;55.9;51.971;38.867
1109.492;55.884;51.972;38.868
1110.497;55.883;51.972;38.868
1111.479;55.882;51.972;38.868
1112.47;55.874;51.974;38.869
1113.463;55.875;51.972;38.866
1114.446;55.875;51.971;38.865
1115.445;55.873;51.973;38.867
1116.455;55.874;51.973;38.866
1117.457;55.872;51.973;38.867
1118.432;55.877;51.974;38.867
1119.444;55.859;51.975;38.867
1120.461;55.865;51.973;38.865
1121.458;55.865;51.975;38.867
1122.46;55.866;51.974;38.866
1123.467;55.859;51.975;38.866
1124.48;55.858;51.974;38.865
1125.469;55.853;51.977;38.867
1126.467;55.862;51.976;38.867
1127.468;55.86;51.975;38.865
1128.474;55.853;51.976;38.866
1129.457;55.853;51.976;38.865
1130.443;55.852;51.976;38.865
1131.437;55.851;51.978;38.866
1132.432;55.852;51.976;38.865
1133.431;55.849;51.979;38.866
1134.425;55.851;51.978;38.866
1135.411;55.849;51.977;38.864
1136.401;55.848;51.978;38.864
1137.395;55.847;51.979;38.866
1138.391;55.848;51.978;38.864
1139.391;55.846;51.979;38.866
1140.398;55.844;51.98;38.866
1141.407;55.835;51.98;38.866
1142.404;55.837;51.981;38.866
1143.404;55.832;51.979;38.864
1144.398;55.832;51.98;38.865
1145.39;55.831;51.981;38.866
1146.378;55.826;51.981;38.865
1147.37;55.828;51.982;38.865
1148.371;55.829;51.98;38.863
1149.359;55.828;51.981;38.864
1150.339;55.828;51.981;38.864
1151.339;55.828;51.981;38.863
1152.322;55.819;51.98;38.862
1153.32;55.829;51.981;38.863
1154.324;55.821;51.981;38.863
1155.319;55.823;51.98;38.862
1156.313;55.819;51.981;38.862
1157.315;55.823;51.98;38.862
1158.322;55.819;51.982;38.862
1159.336;55.82;51.98;38.86
1160.332;55.816;51.981;38.861
1161.311;55.818;51.982;38.861
1162.297;55.813;51.981;38.86
1163.286;55.815;51.981;38.86
1164.283;55.808;51.982;38.861
1165.283;55.812;51.98;38.86
1166.289;55.81;51.98;38.859
1167.275;55.801;51.98;38.858
1168.27;55.8;51.98;38.858
1169.261;55.807;51.982;38.859
1170.273;55.8;51.98;38.857
1171.286;55.799;51.982;38.859
1172.271;55.798;51.981;38.858
1173.262;55.802;51.982;38.859
1174.269;55.793;51.982;38.859
1175.263;55.8;51.981;38.857
1176.254;55.791;51.984;38.859
1177.23;55.79;51.984;38.86
1178.243;55.792;51.983;38.859
1179.252;55.792;51.984;38.86
1180.246;55.788;51.982;38.856
1181.242;55.788;51.984;38.859
1182.239;55.789;51.984;38.858
1183.245;55.788;51.984;38.858
1184.236;55.784;51.985;38.859
1185.236;55.784;51.983;38.856
1186.233;55.777;51.987;38.86
1187.215;55.783;51.986;38.858
1188.199;55.774;51.986;38.858
1189.2;55.776;51.989;38.861
1190.202;55.773;51.987;38.858
1191.191;55.774;51.988;38.86
1192.184;55.775;51.988;38.86
1193.19;55.77;51.987;38.857
1194.174;55.767;51.989;38.86
1195.164;55.774;51.989;38.86
1196.159;55.768;51.989;38.858
1197.159;55.776;51.988;38.858
1198.168;55.77;51.987;38.857
1199.18;55.767;51.991;38.86
1200.197;55.767;51.988;38.857
1201.218;55.767;51.99;38.859
1202.212;55.765;51.989;38.857
1203.21;55.763;51.991;38.86
1204.212;55.765;51.988;38.855
1205.208;55.759;51.992;38.859
1206.194;55.76;51.99;38.857
1207.184;55.755;51.991;38.858
1208.184;55.758;51.993;38.859
1209.179;55.752;51.992;38.857
1210.18;55.75;51.991;38.856
1211.184;55.751;51.992;38.857
1212.197;55.753;51.992;38.857
1213.207;55.747;51.991;38.856
1214.195;55.748;51.992;38.856
1215.189;55.745;51.993;38.858
1216.169;55.744;51.994;38.858
1217.17;55.741;51.991;38.855
1218.158;55.738;51.995;38.859
1219.163;55.74;51.993;38.856
1220.162;55.736;51.994;38.857
1221.147;55.744;51.993;38.856
1222.136;55.743;51.994;38.856
1223.137;55.737;51.995;38.858
1224.122;55.736;51.996;38.858
1225.118;55.731;51.995;38.856
1226.134;55.733;51.997;38.858
1227.127;55.727;51.997;38.857
1228.109;55.732;51.997;38.858
1229.092;55.725;51.999;38.86
1230.083;55.728;51.998;38.857
1231.08;55.724;51.996;38.856
1232.058;55.725;51.997;38.857
1233.058;55.724;51.998;38.857
1234.058;55.722;51.999;38.857
1235.041;55.721;52.001;38.858
1236.029;55.715;52.003;38.861
1237.027;55.717;52.001;38.859
1238.031;55.716;52.004;38.861
1239.021;55.708;52.006;38.863
1240.008;55.71;52.003;38.858
1240.999;55.708;52.002;38.858
1241.993;55.706;52.004;38.86
1243.005;55.707;52.004;38.86
1243.988;55.711;52;38.856
1244.978;55.706;52.003;38.858
1245.97;55.706;52.001;38.856
1246.969;55.701;52.003;38.859
1247.972;55.698;52.004;38.859
1248.967;55.699;52.007;38.86
1249.954;55.702;52.005;38.86
1250.954;55.699;52.009;38.861
1251.948;55.693;52.008;38.861
1252.936;55.694;52.009;38.863
1253.937;55.694;52.007;38.86
1254.931;55.693;52.008;38.86
1255.915;55.689;52.011;38.863
1256.936;55.689;52.008;38.86
1257.92;55.69;52.008;38.86
1258.913;55.695;52.007;38.858
1259.913;55.692;52.008;38.859
1260.933;55.684;52.008;38.859
1261.928;55.685;52.007;38.858
1262.935;55.681;52.008;38.858
1263.922;55.682;52.006;38.855
1264.938;55.687;52.01;38.86
1265.928;55.685;52.008;38.857
1266.924;55.677;52.009;38.858
1267.92;55.68;52.012;38.862
1268.924;55.672;52.012;38.861
1269.93;55.681;52.011;38.86
1270.943;55.675;52.014;38.861
1271.965;55.681;52.011;38.857
1272.959;55.673;52.012;38.86
1273.956;55.668;52.012;38.859
1274.958;55.669;52.013;38.861
1275.933;55.668;52.013;38.86
1276.915;55.676;52.012;38.858
1277.899;55.661;52.013;38.859
1278.92;55.673;52.012;38.856
1279.906;55.664;52.013;38.859
1280.902;55.665;52.015;38.861
1281.898;55.67;52.014;38.857
1282.895;55.667;52.013;38.857
1283.885;55.672;52.012;38.854
1284.887;55.662;52.015;38.857
1285.88;55.657;52.014;38.858
1286.883;55.66;52.014;38.856
1287.877;55.659;52.014;38.855
1288.886;55.664;52.015;38.857
1289.886;55.66;52.014;38.856
1290.871;55.659;52.013;38.853
1291.867;55.657;52.015;38.856
1292.871;55.663;52.012;38.852
1293.876;55.657;52.014;38.854
1294.89;55.657;52.011;38.85
1295.898;55.652;52.013;38.853
1296.912;55.652;52.015;38.854
1297.908;55.652;52.015;38.854
1298.902;55.652;52.015;38.854
1299.904;55.649;52.016;38.855
1300.912;55.647;52.014;38.852
1301.933;55.646;52.016;38.853
1302.937;55.648;52.015;38.854
1303.943;55.649;52.017;38.855
1304.92;55.649;52.015;38.852
1305.901;55.648;52.017;38.854
1306.917;55.645;52.016;38.852
1307.905;55.643;52.014;38.851
1308.898;55.646;52.016;38.851
1309.899;55.642;52.016;38.852
1310.905;55.639;52.015;38.851
1311.91;55.639;52.018;38.853
1312.89;55.636;52.016;38.851
1313.907;55.64;52.017;38.853
1314.899;55.637;52.017;38.852
1315.89;55.636;52.018;38.853
1316.887;55.637;52.018;38.853
1317.886;55.629;52.018;38.852
1318.874;55.635;52.018;38.851
1319.864;55.632;52.019;38.853
1320.857;55.632;52.018;38.851
1321.868;55.626;52.018;38.851
1322.866;55.627;52.018;38.85
1323.878;55.63;52.021;38.853
1324.876;55.624;52.019;38.851
1325.877;55.631;52.019;38.851
1326.872;55.624;52.019;38.85
1327.879;55.625;52.02;38.852
1328.876;55.625;52.021;38.852
1329.884;55.622;52.021;38.852
1330.883;55.625;52.021;38.852
1331.89;55.626;52.019;38.85
1332.882;55.62;52.021;38.851
1333.881;55.618;52.02;38.85
1334.882;55.617;52.022;38.851
1335.894;55.617;52.02;38.849
1336.882;55.615;52.02;38.85
1337.879;55.616;52.022;38.851
1338.882;55.615;52.019;38.848
1339.891;55.616;52.02;38.848
1340.874;55.613;52.02;38.848
1341.865;55.615;52.019;38.848
1342.861;55.615;52.021;38.849
1343.86;55.607;52.02;38.847
1344.862;55.608;52.022;38.849
1345.868;55.607;52.019;38.846
1346.884;55.61;52.021;38.848
1347.901;55.601;52.024;38.851
1348.898;55.605;52.022;38.848
1349.896;55.602;52.021;38.847
1350.895;55.604;52.023;38.849
1351.875;55.601;52.023;38.849
1352.887;55.597;52.024;38.85
1353.904;55.599;52.022;38.846
1354.89;55.598;52.024;38.848
1355.885;55.602;52.024;38.849
1356.881;55.597;52.021;38.846
1357.878;55.599;52.024;38.848
1358.871;55.597;52.024;38.848
1359.864;55.58;52.02;38.843
1360.857;55.592;52.024;38.847
1361.857;55.591;52.022;38.845
1362.852;55.588;52.025;38.848
1363.86;55.589;52.022;38.845
1364.854;55.595;52.023;38.845
1365.835;55.591;52.024;38.846
1366.833;55.577;52.023;38.845
1367.827;55.589;52.027;38.848
1368.824;55.583;52.028;38.85
1369.809;55.57;52.026;38.848
1370.803;55.582;52.025;38.846
1371.805;55.58;52.028;38.849
1372.818;55.574;52.028;38.849
1373.82;55.574;52.031;38.851
1374.823;55.578;52.029;38.849
1375.823;55.575;52.031;38.851
1376.827;55.562;52.025;38.843
1377.808;55.57;52.03;38.849
1378.794;55.575;52.028;38.846
1379.794;55.571;52.029;38.848
1380.8;55.574;52.029;38.848
1381.778;55.557;52.026;38.845
1382.767;55.551;52.028;38.846
1383.759;55.554;52.026;38.843
1384.761;55.565;52.031;38.848
1385.766;55.549;52.028;38.845
1386.774;55.552;52.027;38.845
1387.789;55.546;52.028;38.845
1388.809;55.543;52.029;38.845
1389.808;55.556;52.033;38.848
1390.807;55.54;52.029;38.846
1391.812;55.543;52.03;38.845
1392.818;55.554;52.03;38.845
1393.826;55.547;52.027;38.842
1394.837;55.534;52.029;38.843
1395.854;55.536;52.029;38.844
1396.843;55.536;52.026;38.839
1397.837;55.535;52.029;38.843
1398.838;55.534;52.03;38.844
1399.833;55.533;52.027;38.841
1400.826;55.533;52.03;38.843
1401.823;55.532;52.029;38.842
1402.833;55.525;52.029;38.843
1403.814;55.528;52.029;38.842
1404.812;55.515;52.029;38.841
1405.809;55.537;52.033;38.844
1406.806;55.513;52.03;38.841
1407.817;55.518;52.03;38.842
1408.809;55.511;52.031;38.841
1409.808;55.518;52.031;38.842
1410.816;55.515;52.032;38.842
1411.804;55.517;52.03;38.84
1412.804;55.507;52.032;38.841
1413.817;55.513;52.031;38.84
1414.798;55.51;52.033;38.842
1415.783;55.51;52.032;38.841
1416.787;55.506;52.031;38.84
1417.764;55.502;52.03;38.839
1418.778;55.504;52.032;38.841
1419.773;55.506;52.032;38.839
1420.781;55.506;52.033;38.841
1421.791;55.519;52.034;38.841
1422.805;55.5;52.032;38.84
1423.803;55.501;52.034;38.841
1424.801;55.5;52.035;38.843
1425.778;55.492;52.037;38.844
1426.757;55.494;52.035;38.842
1427.775;55.499;52.036;38.842
1428.767;55.496;52.035;38.841
1429.759;55.498;52.034;38.839
1430.757;55.485;52.037;38.843
1431.761;55.491;52.035;38.84
1432.768;55.489;52.036;38.841
1433.778;55.489;52.033;38.838
1434.761;55.488;52.037;38.841
1435.78;55.479;52.036;38.841
1436.767;55.486;52.036;38.84
1437.757;55.486;52.038;38.841
1438.756;55.483;52.038;38.84
1439.752;55.483;52.038;38.841
1440.754;55.478;52.035;38.838
1441.765;55.481;52.036;38.839
1442.763;55.475;52.035;38.837
1443.755;55.478;52.036;38.838
1444.75;55.475;52.035;38.838
1445.754;55.475;52.037;38.838
1446.748;55.476;52.038;38.84
1447.737;55.477;52.037;38.838
1448.718;55.474;52.037;38.837
1449.72;55.47;52.038;38.839
1450.729;55.47;52.04;38.84
1451.728;55.461;52.038;38.839
1452.729;55.469;52.038;38.837
1453.718;55.471;52.037;38.836
1454.714;55.461;52.038;38.838
1455.698;55.465;52.038;38.837
1456.69;55.463;52.036;38.835
1457.688;55.467;52.039;38.837
1458.686;55.463;52.042;38.84
1459.685;55.454;52.039;38.838
1460.692;55.457;52.038;38.837
1461.673;55.462;52.042;38.839
1462.661;55.461;52.044;38.841
1463.655;55.448;52.041;38.84
1464.655;55.458;52.041;38.838
1465.641;55.46;52.042;38.839
1466.626;55.462;52.043;38.84
1467.62;55.453;52.044;38.841
1468.622;55.453;52.041;38.838
1469.631;55.452;52.04;38.838
1470.618;55.449;52.042;38.838
1471.606;55.444;52.04;38.836
1472.6;55.449;52.042;38.838
1473.596;55.448;52.041;38.836
1474.599;55.448;52.043;38.838
1475.573;55.453;52.041;38.835
1476.582;55.439;52.04;38.835
1477.568;55.44;52.044;38.838
1478.556;55.444;52.044;38.839
1479.55;55.437;52.042;38.836
1480.545;55.44;52.043;38.837
1481.533;55.435;52.044;38.837
1482.53;55.441;52.042;38.835
1483.529;55.429;52.041;38.835
1484.512;55.442;52.044;38.837
1485.505;55.437;52.044;38.837
1486.473;55.432;52.041;38.834
1487.463;55.435;52.041;38.834
1488.472;55.428;52.041;38.834
1489.475;55.429;52.043;38.834
1490.47;55.431;52.043;38.836
1491.459;55.433;52.045;38.836
1492.481;55.436;52.045;38.837
1493.47;55.425;52.042;38.833
1494.465;55.419;52.044;38.834
1495.465;55.422;52.044;38.835
1496.474;55.419;52.043;38.833
1497.473;55.422;52.046;38.836
1498.447;55.419;52.046;38.835
1499.455;55.415;52.042;38.832
1500.441;55.414;52.044;38.833
1501.443;55.411;52.043;38.832
1502.442;55.43;52.046;38.835
1503.445;55.422;52.046;38.835
1504.451;55.415;52.042;38.832
1505.437;55.412;52.045;38.833
1506.424;55.41;52.044;38.832
