IDs:;240716_10_240712H;10_DNAJB6_00_293_uM;
Concentration [uM]:;0.293;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
3268.137;59.094;50.825;38.458
3269.125;59.089;50.828;38.46
3270.119;59.094;50.824;38.456
3271.115;59.091;50.823;38.456
3272.106;59.088;50.824;38.457
3273.101;59.083;50.824;38.455
3274.097;59.09;50.825;38.457
3275.1;59.098;50.827;38.458
3276.095;59.073;50.825;38.456
3277.08;59.074;50.825;38.456
3278.055;59.078;50.823;38.455
3279.039;59.06;50.824;38.455
3280.039;59.08;50.821;38.453
3281.048;59.079;50.824;38.456
3282.031;59.073;50.824;38.456
3283.015;59.075;50.821;38.452
3284.004;59.082;50.822;38.453
3285.014;59.08;50.82;38.451
3285.992;59.07;50.821;38.452
3286.983;59.075;50.821;38.453
3287.981;59.074;50.821;38.453
3288.959;59.057;50.822;38.453
3289.974;59.069;50.823;38.454
3290.985;59.061;50.824;38.453
3291.994;59.054;50.822;38.452
3292.975;59.073;50.821;38.452
3293.991;59.069;50.82;38.45
3294.991;59.071;50.82;38.451
3295.996;59.052;50.822;38.452
3296.973;59.061;50.819;38.449
3297.986;59.063;50.82;38.451
3298.974;59.059;50.818;38.448
3299.967;59.059;50.822;38.451
3300.963;59.056;50.819;38.449
3301.966;59.056;50.822;38.451
3302.944;59.059;50.816;38.446
3303.957;59.044;50.821;38.45
3304.972;59.048;50.821;38.45
3305.99;59.056;50.82;38.449
3307.01;59.063;50.816;38.446
3308;59.053;50.818;38.447
3308.977;59.046;50.821;38.45
3309.969;59.052;50.82;38.449
3310.972;59.052;50.818;38.446
3311.982;59.054;50.817;38.447
3312.96;59.054;50.817;38.446
3313.953;59.04;50.818;38.447
3314.937;59.049;50.818;38.447
3315.941;59.05;50.82;38.449
3316.95;59.047;50.816;38.445
3317.942;59.053;50.815;38.445
3318.942;59.036;50.818;38.446
3319.955;59.046;50.818;38.447
3320.953;59.034;50.817;38.445
3321.941;59.015;50.815;38.443
3322.93;59.032;50.817;38.445
3323.916;59.038;50.817;38.445
3324.929;59.041;50.817;38.445
3325.947;59.033;50.817;38.445
3326.943;59.041;50.816;38.444
3327.946;59.031;50.814;38.442
3328.929;59.036;50.812;38.44
3329.942;59.032;50.816;38.444
3330.93;59.041;50.814;38.442
3331.924;59.033;50.814;38.441
3332.924;59.036;50.819;38.446
3333.936;59.034;50.818;38.445
3334.936;59.029;50.815;38.443
3335.943;59.03;50.816;38.443
3336.955;59.03;50.817;38.443
3337.942;59.004;50.814;38.44
3338.929;59.032;50.814;38.441
3339.952;59.025;50.816;38.442
3340.945;59.028;50.815;38.442
3341.942;59.029;50.816;38.443
3342.96;59.023;50.813;38.44
3343.949;59.016;50.816;38.442
3344.933;59.006;50.813;38.439
3345.933;59.013;50.815;38.441
3346.926;58.996;50.813;38.44
3347.933;59.018;50.812;38.438
3348.935;59.02;50.812;38.439
3349.915;59.019;50.811;38.438
3350.907;59.014;50.813;38.439
3351.888;59.017;50.812;38.438
3352.863;59.019;50.814;38.439
3353.867;59.007;50.815;38.441
3354.859;58.989;50.811;38.436
3355.86;59.015;50.814;38.44
3356.866;59.013;50.811;38.437
3357.879;59.008;50.814;38.44
3358.879;59.016;50.81;38.437
3359.893;59.009;50.815;38.44
3360.882;59;50.814;38.439
3361.876;58.997;50.814;38.439
3362.874;58.981;50.813;38.438
3363.873;59.004;50.812;38.437
3364.877;59.004;50.812;38.437
3365.882;59.001;50.812;38.436
3366.888;59.006;50.811;38.437
3367.897;59.004;50.81;38.435
3368.876;58.982;50.811;38.435
3369.858;58.994;50.812;38.436
3370.842;59.012;50.812;38.437
3371.831;59.003;50.813;38.437
3372.855;58.999;50.813;38.438
3373.851;59.002;50.811;38.436
3374.851;59.001;50.81;38.435
3375.855;59;50.811;38.436
3376.849;58.995;50.81;38.434
3377.845;58.999;50.809;38.434
3378.851;58.976;50.811;38.434
3379.84;58.992;50.809;38.433
3380.837;58.994;50.811;38.435
3381.823;58.991;50.809;38.434
3382.814;58.991;50.809;38.433
3383.8;58.987;50.811;38.434
3384.812;58.99;50.812;38.435
3385.799;58.977;50.81;38.432
3386.795;58.975;50.812;38.435
3387.801;58.986;50.811;38.434
3388.797;58.981;50.809;38.432
3389.783;58.983;50.812;38.435
3390.8;58.98;50.811;38.434
3391.8;58.981;50.812;38.435
3392.807;58.982;50.811;38.434
3393.79;58.978;50.811;38.434
3394.787;58.975;50.811;38.434
3395.787;58.981;50.81;38.433
3396.793;58.999;50.813;38.435
3397.807;58.974;50.811;38.434
3398.798;58.966;50.812;38.434
3399.797;58.981;50.81;38.432
3400.786;58.967;50.809;38.431
3401.78;58.967;50.812;38.433
3402.777;58.97;50.811;38.433
3403.758;58.956;50.81;38.431
3404.746;58.968;50.811;38.432
3405.734;58.981;50.812;38.433
3406.726;58.97;50.81;38.432
3407.717;58.971;50.811;38.432
3408.714;58.968;50.811;38.433
3409.715;58.957;50.809;38.431
3410.709;58.964;50.811;38.432
3411.712;58.956;50.81;38.432
3412.704;58.951;50.808;38.429
3413.709;58.953;50.811;38.432
3414.693;58.948;50.81;38.431
3415.691;58.98;50.811;38.431
3416.697;58.957;50.81;38.431
3417.698;58.949;50.807;38.428
3418.683;58.949;50.809;38.43
3419.684;58.97;50.808;38.429
3420.679;58.946;50.808;38.428
3421.666;58.948;50.806;38.427
3422.649;58.953;50.807;38.427
3423.65;58.954;50.808;38.429
3424.641;58.939;50.807;38.427
3425.631;58.948;50.807;38.427
3426.626;58.941;50.807;38.427
3427.624;58.941;50.807;38.427
3428.628;58.936;50.806;38.427
3429.635;58.934;50.805;38.425
3430.648;58.971;50.811;38.43
3431.639;58.933;50.804;38.423
3432.629;58.939;50.804;38.424
3433.627;58.938;50.806;38.426
3434.604;58.951;50.806;38.424
3435.59;58.924;50.804;38.423
3436.588;58.935;50.804;38.423
3437.586;58.948;50.805;38.423
3438.575;58.934;50.801;38.421
3439.556;58.927;50.802;38.421
3440.55;58.93;50.802;38.422
3441.558;58.928;50.8;38.42
3442.549;58.929;50.802;38.422
3443.549;58.938;50.804;38.422
3444.542;58.935;50.8;38.42
3445.525;58.929;50.8;38.419
3446.528;58.924;50.801;38.42
3447.534;58.948;50.804;38.422
3448.551;58.923;50.801;38.42
3449.562;58.919;50.8;38.418
3450.553;58.954;50.802;38.421
3451.548;58.917;50.8;38.418
3452.544;58.938;50.801;38.419
3453.546;58.933;50.799;38.417
3454.556;58.946;50.801;38.419
3455.567;58.934;50.8;38.418
3456.56;58.921;50.799;38.418
3457.556;58.938;50.802;38.419
3458.557;58.95;50.799;38.418
3459.563;58.943;50.801;38.419
3460.538;58.915;50.798;38.416
3461.532;58.939;50.8;38.417
3462.528;58.944;50.804;38.421
3463.524;58.913;50.798;38.416
3464.523;58.902;50.799;38.416
3465.525;58.924;50.801;38.417
3466.53;58.932;50.799;38.416
3467.512;58.922;50.799;38.416
3468.525;58.924;50.799;38.415
3469.51;58.927;50.799;38.416
3470.509;58.934;50.802;38.418
3471.513;58.923;50.8;38.416
3472.522;58.937;50.804;38.42
3473.519;58.898;50.8;38.417
3474.513;58.92;50.801;38.417
3475.501;58.91;50.803;38.418
3476.493;58.923;50.801;38.416
3477.496;58.931;50.804;38.42
3478.508;58.918;50.8;38.416
3479.524;58.915;50.801;38.416
3480.521;58.919;50.8;38.415
3481.517;58.93;50.804;38.419
3482.498;58.918;50.801;38.416
3483.497;58.917;50.8;38.416
3484.478;58.915;50.801;38.416
3485.479;58.909;50.8;38.415
3486.477;58.906;50.8;38.415
3487.484;58.922;50.801;38.416
3488.466;58.916;50.801;38.416
3489.481;58.919;50.802;38.417
3490.477;58.894;50.798;38.415
3491.476;58.9;50.799;38.414
3492.482;58.906;50.798;38.412
3493.491;58.911;50.798;38.413
3494.505;58.926;50.803;38.417
3495.525;58.896;50.799;38.413
3496.517;58.906;50.799;38.414
3497.515;58.916;50.8;38.414
3498.524;58.911;50.8;38.414
3499.533;58.912;50.798;38.413
3500.513;58.908;50.797;38.411
3501.499;58.926;50.8;38.414
3502.486;58.901;50.798;38.412
3503.478;58.929;50.801;38.415
3504.474;58.902;50.796;38.411
3505.471;58.908;50.801;38.414
3506.463;58.895;50.795;38.409
3507.463;58.908;50.8;38.414
3508.463;58.902;50.797;38.411
3509.47;58.909;50.799;38.413
3510.472;58.916;50.798;38.413
3511.49;58.913;50.799;38.413
3512.499;58.907;50.797;38.411
3513.504;58.893;50.797;38.411
3514.52;58.896;50.794;38.408
3515.524;58.896;50.797;38.411
3516.541;58.901;50.799;38.412
3517.546;58.883;50.796;38.409
3518.543;58.912;50.797;38.41
3519.523;58.885;50.795;38.408
3520.511;58.903;50.799;38.412
3521.504;58.911;50.798;38.411
3522.504;58.897;50.799;38.412
3523.518;58.905;50.799;38.412
3524.506;58.896;50.797;38.41
3525.504;58.906;50.798;38.411
3526.513;58.897;50.796;38.408
3527.505;58.901;50.797;38.41
3528.5;58.896;50.798;38.41
3529.498;58.887;50.797;38.409
3530.501;58.893;50.798;38.41
3531.486;58.882;50.798;38.41
3532.503;58.902;50.798;38.41
3533.499;58.892;50.798;38.41
3534.5;58.882;50.796;38.408
3535.479;58.876;50.796;38.408
3536.488;58.88;50.795;38.407
3537.499;58.883;50.796;38.408
3538.483;58.893;50.797;38.409
3539.484;58.892;50.795;38.406
3540.479;58.892;50.796;38.407
3541.476;58.88;50.795;38.407
3542.465;58.875;50.794;38.405
3543.469;58.887;50.795;38.407
3544.464;58.886;50.795;38.406
3545.445;58.871;50.793;38.404
3546.438;58.877;50.795;38.406
3547.421;58.883;50.795;38.406
3548.406;58.869;50.794;38.405
3549.405;58.875;50.793;38.404
3550.415;58.882;50.795;38.406
3551.408;58.88;50.793;38.403
3552.382;58.874;50.793;38.403
3553.391;58.874;50.793;38.404
3554.382;58.872;50.791;38.402
3555.366;58.864;50.791;38.402
3556.379;58.866;50.793;38.403
3557.372;58.863;50.792;38.402
3558.374;58.878;50.792;38.403
3559.361;58.875;50.793;38.404
3560.334;58.852;50.79;38.399
3561.338;58.876;50.791;38.402
3562.32;58.874;50.792;38.402
3563.337;58.861;50.791;38.401
3564.329;58.859;50.792;38.402
3565.323;58.861;50.79;38.4
3566.322;58.861;50.789;38.399
3567.324;58.856;50.792;38.401
3568.327;58.859;50.789;38.398
3569.337;58.858;50.791;38.401
3570.351;58.85;50.789;38.399
3571.339;58.854;50.79;38.399
3572.327;58.86;50.789;38.399
3573.318;58.846;50.787;38.396
3574.314;58.86;50.788;38.398
3575.295;58.851;50.789;38.399
3576.278;58.849;50.789;38.399
3577.27;58.855;50.787;38.397
3578.256;58.848;50.789;38.398
3579.267;58.844;50.789;38.397
3580.261;58.847;50.787;38.396
3581.268;58.859;50.788;38.398
3582.27;58.857;50.787;38.396
3583.278;58.85;50.788;38.398
3584.291;58.841;50.786;38.394
3585.284;58.85;50.787;38.396
3586.294;58.846;50.785;38.394
3587.309;58.841;50.788;38.397
3588.309;58.826;50.785;38.393
3589.317;58.849;50.787;38.395
3590.328;58.831;50.786;38.394
3591.317;58.83;50.787;38.395
3592.315;58.838;50.785;38.393
3593.318;58.832;50.786;38.394
3594.329;58.835;50.786;38.393
3595.316;58.845;50.784;38.391
3596.308;58.84;50.786;38.394
3597.305;58.845;50.787;38.395
3598.316;58.837;50.786;38.394
3599.328;58.828;50.785;38.391
3600.315;58.827;50.785;38.392
3601.308;58.825;50.787;38.394
3602.307;58.818;50.784;38.39
3603.306;58.812;50.782;38.389
3604.308;58.826;50.787;38.394
3605.316;58.841;50.784;38.392
3606.328;58.821;50.782;38.389
3607.312;58.825;50.783;38.389
3608.302;58.829;50.784;38.391
3609.296;58.825;50.784;38.391
3610.292;58.822;50.781;38.387
3611.291;58.827;50.785;38.392
3612.303;58.823;50.782;38.388
3613.286;58.809;50.782;38.389
3614.304;58.82;50.782;38.389
3615.304;58.808;50.782;38.388
3616.311;58.814;50.782;38.389
3617.319;58.826;50.784;38.391
3618.329;58.802;50.781;38.386
3619.314;58.82;50.781;38.388
3620.327;58.808;50.782;38.388
3621.309;58.806;50.781;38.387
3622.296;58.816;50.782;38.388
3623.295;58.807;50.781;38.387
3624.285;58.813;50.779;38.386
3625.282;58.818;50.782;38.388
3626.286;58.811;50.78;38.387
3627.307;58.794;50.78;38.385
3628.314;58.802;50.78;38.385
3629.326;58.808;50.779;38.385
3630.328;58.812;50.779;38.385
3631.327;58.799;50.781;38.386
3632.304;58.805;50.779;38.384
3633.313;58.804;50.778;38.384
3634.299;58.808;50.781;38.387
3635.301;58.798;50.779;38.383
3636.306;58.805;50.778;38.383
3637.318;58.797;50.78;38.385
3638.307;58.798;50.778;38.383
3639.303;58.792;50.779;38.384
3640.308;58.798;50.777;38.382
3641.312;58.801;50.778;38.383
3642.288;58.799;50.779;38.384
3643.298;58.799;50.777;38.381
3644.283;58.793;50.777;38.381
3645.271;58.799;50.778;38.383
3646.272;58.792;50.777;38.38
3647.266;58.79;50.776;38.38
3648.255;58.798;50.776;38.381
3649.252;58.797;50.777;38.382
3650.242;58.785;50.778;38.382
3651.234;58.788;50.777;38.381
3652.22;58.8;50.778;38.383
3653.204;58.787;50.777;38.38
3654.191;58.788;50.776;38.38
3655.211;58.79;50.775;38.379
3656.197;58.789;50.774;38.378
3657.196;58.789;50.776;38.38
3658.183;58.785;50.775;38.379
3659.164;58.787;50.775;38.379
3660.152;58.779;50.775;38.378
3661.149;58.771;50.776;38.379
3662.153;58.774;50.775;38.378
3663.14;58.785;50.775;38.378
3664.132;58.801;50.775;38.379
3665.132;58.779;50.776;38.379
3666.139;58.781;50.776;38.379
3667.15;58.778;50.776;38.378
3668.136;58.763;50.775;38.377
3669.13;58.772;50.777;38.379
3670.132;58.782;50.775;38.378
3671.145;58.768;50.775;38.378
3672.158;58.77;50.774;38.376
3673.177;58.773;50.775;38.377
3674.17;58.772;50.775;38.377
3675.174;58.773;50.774;38.376
3676.181;58.768;50.773;38.375
3677.192;58.774;50.774;38.376
3678.178;58.759;50.772;38.374
3679.198;58.759;50.773;38.376
3680.188;58.761;50.773;38.374
3681.184;58.771;50.774;38.376
3682.185;58.767;50.772;38.375
3683.164;58.753;50.772;38.374
3684.173;58.77;50.775;38.376
3685.164;58.763;50.775;38.376
3686.16;58.764;50.773;38.374
3687.157;58.764;50.773;38.375
3688.153;58.763;50.773;38.374
3689.13;58.763;50.773;38.374
3690.124;58.764;50.773;38.374
3691.112;58.763;50.774;38.376
3692.12;58.753;50.772;38.373
3693.114;58.763;50.772;38.373
3694.115;58.757;50.773;38.374
3695.101;58.762;50.771;38.372
3696.098;58.754;50.772;38.373
3697.108;58.752;50.772;38.372
3698.096;58.756;50.772;38.373
3699.096;58.747;50.773;38.374
3700.105;58.751;50.772;38.372
3701.092;58.752;50.773;38.373
3702.092;58.756;50.772;38.374
3703.106;58.757;50.772;38.372
3704.094;58.748;50.773;38.373
3705.088;58.742;50.77;38.37
3706.089;58.742;50.77;38.371
3707.08;58.753;50.771;38.372
3708.102;58.744;50.771;38.371
3709.098;58.751;50.771;38.371
3710.103;58.743;50.769;38.369
3711.101;58.748;50.77;38.371
3712.096;58.744;50.768;38.368
3713.093;58.734;50.77;38.369
3714.096;58.737;50.768;38.368
3715.071;58.738;50.768;38.368
3716.079;58.746;50.769;38.369
3717.061;58.736;50.771;38.37
3718.048;58.738;50.768;38.367
3719.04;58.739;50.768;38.367
3720.035;58.735;50.769;38.368
3721.033;58.743;50.767;38.366
3722.038;58.739;50.769;38.368
3723.034;58.726;50.77;38.369
3724.046;58.732;50.767;38.366
3725.024;58.741;50.768;38.367
3726.034;58.74;50.768;38.367
3727.04;58.74;50.768;38.368
3728.051;58.74;50.765;38.364
3729.047;58.734;50.767;38.366
3730.035;58.725;50.767;38.366
3731.043;58.728;50.766;38.365
3732.037;58.735;50.766;38.365
3733.032;58.723;50.764;38.363
3734.031;58.717;50.767;38.365
3735.039;58.733;50.767;38.366
3736.055;58.736;50.766;38.365
3737.05;58.726;50.767;38.365
3738.064;58.714;50.767;38.365
3739.065;58.719;50.767;38.365
3740.082;58.724;50.767;38.365
3741.088;58.726;50.766;38.364
3742.097;58.725;50.767;38.365
3743.114;58.718;50.767;38.364
3744.108;58.716;50.766;38.364
3745.087;58.708;50.767;38.365
3746.093;58.716;50.766;38.363
3747.104;58.728;50.766;38.364
3748.095;58.718;50.764;38.361
3749.085;58.723;50.765;38.363
3750.08;58.718;50.766;38.364
3751.076;58.717;50.764;38.362
3752.076;58.706;50.765;38.363
3753.082;58.715;50.764;38.361
3754.098;58.709;50.765;38.362
3755.091;58.707;50.764;38.361
3756.066;58.711;50.763;38.36
3757.073;58.717;50.764;38.361
3758.063;58.712;50.764;38.361
3759.047;58.717;50.764;38.361
3760.038;58.716;50.763;38.36
3761.048;58.711;50.765;38.362
3762.052;58.705;50.763;38.361
3763.057;58.717;50.763;38.36
3764.057;58.711;50.764;38.361
3765.06;58.721;50.765;38.362
3766.056;58.701;50.763;38.36
3767.06;58.712;50.764;38.361
3768.068;58.704;50.763;38.359
3769.085;58.702;50.763;38.36
3770.077;58.7;50.763;38.359
3771.075;58.715;50.763;38.359
3772.079;58.704;50.762;38.358
3773.06;58.702;50.762;38.358
3774.048;58.697;50.765;38.36
3775.042;58.708;50.764;38.36
3776.044;58.697;50.763;38.358
3777.047;58.698;50.764;38.36
3778.027;58.702;50.763;38.359
3779.042;58.698;50.763;38.358
3780.062;58.691;50.761;38.357
3781.056;58.702;50.763;38.359
3782.063;58.694;50.764;38.359
3783.07;58.7;50.762;38.358
3784.081;58.69;50.763;38.357
3785.096;58.684;50.763;38.358
3786.115;58.689;50.762;38.357
3787.102;58.697;50.761;38.356
3788.1;58.683;50.76;38.354
3789.096;58.69;50.76;38.356
3790.096;58.679;50.761;38.356
3791.1;58.686;50.761;38.356
3792.097;58.692;50.761;38.356
3793.098;58.688;50.759;38.354
3794.114;58.689;50.76;38.355
3795.121;58.673;50.759;38.352
3796.108;58.683;50.759;38.354
3797.114;58.672;50.759;38.354
3798.114;58.691;50.759;38.354
3799.101;58.681;50.76;38.355
3800.103;58.689;50.758;38.352
3801.113;58.684;50.758;38.353
3802.11;58.676;50.758;38.352
3803.101;58.678;50.758;38.352
3804.097;58.682;50.758;38.353
3805.099;58.683;50.756;38.351
3806.111;58.676;50.759;38.353
3807.103;58.675;50.757;38.351
3808.101;58.674;50.757;38.351
3809.104;58.664;50.759;38.352
3810.114;58.667;50.757;38.35
3811.099;58.674;50.758;38.352
3812.093;58.681;50.757;38.35
3813.092;58.672;50.757;38.35
3814.103;58.653;50.758;38.35
3815.114;58.665;50.756;38.35
3816.106;58.668;50.756;38.349
3817.105;58.666;50.756;38.349
3818.124;58.669;50.757;38.35
3819.116;58.665;50.756;38.349
3820.141;58.672;50.755;38.348
3821.149;58.653;50.756;38.349
3822.159;58.662;50.757;38.349
3823.169;58.66;50.756;38.349
3824.163;58.663;50.756;38.348
3825.16;58.665;50.757;38.349
3826.167;58.658;50.754;38.347
3827.17;58.654;50.754;38.347
3828.16;58.668;50.754;38.347
3829.168;58.661;50.753;38.345
3830.175;58.663;50.755;38.348
3831.173;58.659;50.753;38.345
3832.178;58.655;50.755;38.347
3833.187;58.651;50.752;38.344
3834.175;58.666;50.752;38.346
3835.195;58.655;50.753;38.345
3836.193;58.645;50.754;38.345
3837.195;58.648;50.755;38.347
3838.204;58.664;50.755;38.347
3839.195;58.642;50.754;38.346
3840.198;58.649;50.752;38.343
3841.204;58.645;50.754;38.345
3842.188;58.652;50.753;38.344
3843.178;58.65;50.754;38.345
3844.18;58.651;50.752;38.344
3845.189;58.647;50.752;38.343
3846.199;58.665;50.754;38.346
3847.192;58.672;50.749;38.341
3848.187;58.644;50.753;38.344
3849.184;58.65;50.752;38.344
3850.188;58.643;50.752;38.343
3851.192;58.65;50.753;38.345
3852.206;58.64;50.753;38.345
3853.225;58.642;50.753;38.343
3854.224;58.63;50.753;38.344
3855.225;58.651;50.752;38.344
3856.226;58.642;50.753;38.344
3857.219;58.64;50.752;38.343
3858.217;58.644;50.751;38.342
3859.211;58.64;50.751;38.341
3860.221;58.642;50.751;38.342
3861.207;58.64;50.75;38.341
3862.205;58.642;50.751;38.343
3863.194;58.639;50.752;38.343
3864.201;58.629;50.75;38.34
3865.201;58.646;50.751;38.342
3866.179;58.629;50.751;38.341
3867.167;58.629;50.748;38.338
3868.164;58.631;50.751;38.341
3869.152;58.633;50.751;38.341
3870.153;58.632;50.75;38.339
3871.163;58.631;50.75;38.34
3872.162;58.635;50.748;38.338
3873.166;58.631;50.75;38.34
3874.178;58.626;50.75;38.339
3875.163;58.619;50.748;38.338
3876.162;58.626;50.751;38.341
3877.173;58.629;50.749;38.338
3878.158;58.617;50.749;38.338
3879.146;58.623;50.747;38.337
3880.144;58.629;50.748;38.338
3881.143;58.623;50.748;38.338
3882.146;58.62;50.747;38.336
3883.154;58.619;50.746;38.336
3884.133;58.617;50.745;38.335
3885.115;58.621;50.747;38.337
3886.138;58.623;50.747;38.336
3887.136;58.619;50.746;38.336
3888.135;58.624;50.745;38.335
3889.129;58.617;50.746;38.335
3890.125;58.612;50.744;38.332
3891.125;58.61;50.745;38.333
3892.11;58.616;50.745;38.334
3893.098;58.617;50.743;38.332
3894.114;58.62;50.745;38.334
3895.118;58.608;50.744;38.333
3896.125;58.613;50.747;38.336
3897.12;58.617;50.746;38.334
3898.109;58.603;50.745;38.333
3899.099;58.605;50.745;38.334
3900.087;58.616;50.745;38.334
3901.089;58.607;50.744;38.332
3902.071;58.605;50.743;38.332
3903.057;58.606;50.744;38.332
3904.049;58.606;50.743;38.331
3905.047;58.611;50.743;38.331
3906.032;58.587;50.743;38.331
3907.016;58.601;50.743;38.331
3908.013;58.601;50.741;38.328
3909.015;58.604;50.742;38.33
3910.018;58.604;50.741;38.329
3911.029;58.606;50.742;38.33
3912.012;58.599;50.74;38.328
3913.013;58.6;50.74;38.328
3914.021;58.587;50.743;38.329
3915.032;58.602;50.74;38.328
3916.016;58.605;50.741;38.328
3917;58.597;50.741;38.328
3917.987;58.603;50.739;38.327
3919.011;58.593;50.741;38.328
3920.012;58.591;50.739;38.326
3920.992;58.593;50.74;38.326
