IDs:;240911_03_240712D;15_b01_DNAJB6_00_087_uM;
Concentration [uM]:;0.087;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
47037.69;64.336;45.776;34.196
47038.7;64.333;45.777;34.197
47039.71;64.341;45.778;34.198
47040.7;64.329;45.782;34.202
47041.7;64.322;45.778;34.198
47042.71;64.342;45.777;34.197
47043.72;64.325;45.777;34.196
47044.72;64.349;45.779;34.198
47045.71;64.317;45.779;34.199
47046.71;64.311;45.777;34.197
47047.72;64.35;45.779;34.2
47048.73;64.316;45.781;34.201
47049.74;64.328;45.782;34.202
47050.73;64.326;45.78;34.2
47051.72;64.332;45.779;34.199
47052.72;64.346;45.781;34.201
47053.69;64.33;45.781;34.201
47054.7;64.319;45.78;34.199
47055.71;64.344;45.778;34.198
47056.71;64.34;45.776;34.196
47057.7;64.342;45.781;34.201
47058.7;64.308;45.781;34.2
47059.71;64.322;45.779;34.199
47060.7;64.321;45.782;34.202
47061.7;64.316;45.78;34.199
47062.7;64.325;45.781;34.201
47063.7;64.319;45.78;34.2
47064.68;64.344;45.779;34.199
47065.68;64.336;45.782;34.202
47066.69;64.342;45.777;34.197
47067.71;64.32;45.779;34.199
47068.71;64.334;45.779;34.199
47069.72;64.352;45.778;34.199
47070.71;64.328;45.779;34.199
47071.72;64.31;45.779;34.199
47072.73;64.336;45.777;34.197
47073.72;64.323;45.775;34.195
47074.74;64.33;45.778;34.198
47075.73;64.349;45.774;34.195
47076.71;64.335;45.779;34.199
47077.73;64.301;45.778;34.198
47078.72;64.338;45.775;34.195
47079.71;64.322;45.778;34.198
47080.71;64.325;45.779;34.199
47081.71;64.344;45.776;34.196
47082.73;64.338;45.774;34.195
47083.72;64.333;45.772;34.192
47084.72;64.336;45.776;34.196
47085.73;64.341;45.773;34.193
47086.73;64.332;45.776;34.196
47087.75;64.338;45.772;34.192
47088.75;64.344;45.773;34.194
47089.76;64.341;45.773;34.193
47090.76;64.352;45.775;34.196
47091.75;64.339;45.773;34.193
47092.75;64.34;45.772;34.192
47093.74;64.329;45.773;34.193
47094.74;64.3;45.775;34.194
47095.73;64.336;45.772;34.192
47096.74;64.317;45.775;34.195
47097.73;64.296;45.776;34.195
47098.72;64.341;45.772;34.192
47099.72;64.332;45.771;34.191
47100.72;64.301;45.773;34.192
47101.72;64.338;45.77;34.191
47102.73;64.336;45.77;34.19
47103.72;64.336;45.769;34.19
47104.73;64.334;45.77;34.19
47105.71;64.325;45.771;34.191
47106.7;64.32;45.77;34.19
47107.7;64.332;45.773;34.193
47108.7;64.335;45.77;34.19
47109.71;64.332;45.773;34.194
47110.7;64.336;45.772;34.192
47111.7;64.339;45.771;34.191
47112.69;64.306;45.772;34.193
47113.7;64.325;45.769;34.188
47114.68;64.33;45.771;34.191
47115.67;64.311;45.772;34.192
47116.66;64.323;45.771;34.191
47117.65;64.309;45.769;34.189
47118.65;64.327;45.775;34.195
47119.66;64.327;45.772;34.193
47120.66;64.321;45.775;34.194
47121.64;64.308;45.773;34.192
47122.66;64.33;45.77;34.19
47123.67;64.339;45.771;34.191
47124.68;64.328;45.772;34.192
47125.68;64.32;45.774;34.194
47126.69;64.318;45.77;34.19
47127.68;64.316;45.773;34.193
47128.68;64.307;45.774;34.194
47129.67;64.321;45.771;34.191
47130.67;64.33;45.774;34.194
47131.68;64.326;45.772;34.191
47132.69;64.329;45.773;34.193
47133.7;64.329;45.771;34.191
47134.68;64.328;45.774;34.195
47135.67;64.308;45.773;34.193
47136.65;64.311;45.771;34.19
47137.66;64.333;45.777;34.198
47138.64;64.303;45.776;34.195
47139.64;64.321;45.772;34.192
47140.64;64.343;45.771;34.191
47141.64;64.325;45.772;34.192
47142.63;64.323;45.77;34.19
47143.63;64.329;45.768;34.188
47144.63;64.31;45.772;34.192
47145.64;64.321;45.771;34.19
47146.62;64.341;45.773;34.193
47147.61;64.308;45.774;34.194
47148.61;64.308;45.77;34.189
47149.62;64.329;45.769;34.189
47150.6;64.316;45.772;34.191
47151.59;64.317;45.77;34.189
47152.59;64.322;45.77;34.19
47153.59;64.338;45.771;34.192
47154.59;64.324;45.768;34.188
47155.6;64.315;45.778;34.197
47156.58;64.347;45.771;34.191
47157.59;64.328;45.77;34.19
47158.58;64.328;45.769;34.189
47159.56;64.323;45.772;34.191
47160.56;64.306;45.77;34.189
47161.55;64.31;45.776;34.196
47162.55;64.326;45.772;34.191
47163.54;64.315;45.772;34.192
47164.54;64.323;45.776;34.195
47165.54;64.339;45.772;34.193
47166.53;64.315;45.772;34.191
47167.52;64.328;45.771;34.191
47168.51;64.306;45.773;34.193
47169.5;64.325;45.771;34.191
47170.49;64.323;45.768;34.188
47171.48;64.313;45.771;34.19
47172.47;64.322;45.769;34.189
47173.45;64.327;45.769;34.189
47174.45;64.322;45.769;34.189
47175.43;64.331;45.77;34.19
47176.42;64.305;45.774;34.194
47177.42;64.323;45.768;34.187
47178.44;64.318;45.769;34.189
47179.44;64.333;45.766;34.186
47180.44;64.336;45.769;34.189
47181.43;64.323;45.767;34.187
47182.43;64.315;45.769;34.189
47183.43;64.327;45.767;34.187
47184.44;64.312;45.771;34.19
47185.45;64.34;45.77;34.19
47186.45;64.308;45.77;34.189
47187.45;64.346;45.771;34.192
47188.47;64.311;45.768;34.188
47189.46;64.314;45.773;34.192
47190.46;64.322;45.768;34.188
47191.46;64.332;45.766;34.187
47192.46;64.327;45.77;34.189
47193.47;64.309;45.77;34.189
47194.47;64.287;45.773;34.193
47195.49;64.311;45.771;34.191
47196.47;64.301;45.773;34.192
47197.46;64.322;45.767;34.187
47198.46;64.334;45.768;34.187
47199.45;64.309;45.77;34.189
47200.46;64.298;45.772;34.192
47201.46;64.295;45.767;34.187
47202.47;64.299;45.773;34.192
47203.44;64.318;45.771;34.19
47204.44;64.3;45.773;34.192
47205.45;64.317;45.768;34.188
47206.46;64.303;45.77;34.189
47207.47;64.315;45.768;34.188
47208.44;64.335;45.766;34.186
47209.45;64.313;45.767;34.187
47210.44;64.316;45.768;34.189
47211.43;64.317;45.766;34.186
47212.41;64.298;45.769;34.188
47213.41;64.296;45.765;34.185
47214.42;64.317;45.764;34.184
47215.41;64.307;45.769;34.189
47216.43;64.313;45.766;34.185
47217.43;64.307;45.766;34.186
47218.42;64.306;45.769;34.188
47219.42;64.306;45.766;34.186
47220.4;64.28;45.771;34.19
47221.39;64.304;45.766;34.186
47222.38;64.299;45.768;34.188
47223.38;64.301;45.763;34.183
47224.36;64.325;45.765;34.185
47225.38;64.339;45.767;34.187
47226.4;64.329;45.768;34.188
47227.4;64.304;45.764;34.184
47228.4;64.325;45.769;34.188
47229.4;64.311;45.764;34.184
47230.41;64.303;45.765;34.185
47231.42;64.301;45.764;34.183
47232.44;64.283;45.766;34.186
47233.43;64.33;45.764;34.183
47234.42;64.307;45.764;34.184
47235.41;64.317;45.765;34.185
47236.41;64.326;45.766;34.186
47237.41;64.283;45.761;34.18
47238.39;64.313;45.763;34.182
47239.38;64.314;45.763;34.184
47240.38;64.313;45.764;34.184
47241.38;64.313;45.762;34.182
47242.37;64.295;45.766;34.186
47243.37;64.318;45.763;34.182
47244.35;64.31;45.761;34.181
47245.36;64.304;45.764;34.184
47246.37;64.309;45.762;34.182
47247.37;64.317;45.764;34.184
47248.36;64.304;45.761;34.181
47249.36;64.297;45.761;34.181
47250.38;64.303;45.763;34.182
47251.38;64.311;45.763;34.183
47252.39;64.313;45.759;34.179
47253.4;64.303;45.762;34.181
47254.4;64.308;45.76;34.18
47255.41;64.308;45.761;34.181
47256.42;64.315;45.76;34.179
47257.41;64.302;45.761;34.181
47258.41;64.309;45.762;34.182
47259.39;64.295;45.762;34.182
47260.38;64.257;45.761;34.18
47261.37;64.296;45.762;34.182
47262.35;64.315;45.763;34.182
47263.36;64.323;45.758;34.178
47264.34;64.299;45.762;34.181
47265.35;64.318;45.763;34.183
47266.34;64.289;45.757;34.178
47267.34;64.308;45.766;34.186
47268.34;64.311;45.765;34.185
47269.35;64.312;45.761;34.181
47270.36;64.303;45.764;34.183
47271.35;64.307;45.762;34.181
47272.34;64.318;45.763;34.182
47273.33;64.304;45.765;34.184
47274.34;64.315;45.762;34.182
47275.34;64.322;45.763;34.183
47276.35;64.296;45.761;34.18
47277.36;64.3;45.764;34.183
47278.35;64.323;45.76;34.181
47279.34;64.318;45.763;34.182
47280.35;64.321;45.763;34.182
47281.33;64.296;45.762;34.181
47282.33;64.314;45.762;34.182
47283.33;64.262;45.762;34.182
47284.32;64.29;45.763;34.182
47285.32;64.294;45.764;34.183
47286.3;64.309;45.76;34.179
47287.29;64.3;45.763;34.182
47288.28;64.293;45.76;34.18
47289.29;64.301;45.76;34.181
47290.3;64.3;45.759;34.179
47291.28;64.302;45.758;34.178
47292.28;64.289;45.759;34.179
47293.28;64.317;45.757;34.178
47294.27;64.291;45.761;34.18
47295.26;64.293;45.76;34.179
47296.26;64.277;45.755;34.175
47297.27;64.279;45.754;34.174
47298.28;64.289;45.759;34.179
47299.27;64.294;45.758;34.178
47300.27;64.302;45.759;34.178
47301.27;64.309;45.757;34.176
47302.28;64.317;45.756;34.176
47303.29;64.307;45.758;34.177
47304.31;64.3;45.757;34.177
47305.31;64.316;45.756;34.177
47306.3;64.301;45.761;34.18
47307.29;64.317;45.759;34.178
47308.29;64.294;45.753;34.173
47309.28;64.303;45.756;34.176
47310.28;64.285;45.757;34.176
47311.26;64.298;45.758;34.177
47312.26;64.301;45.755;34.175
47313.26;64.317;45.759;34.178
47314.26;64.27;45.756;34.175
47315.25;64.307;45.757;34.177
47316.22;64.305;45.761;34.18
47317.23;64.307;45.756;34.176
47318.22;64.3;45.757;34.177
47319.24;64.294;45.755;34.174
47320.23;64.286;45.758;34.177
47321.24;64.277;45.757;34.176
47322.23;64.276;45.754;34.174
47323.22;64.278;45.754;34.174
47324.23;64.304;45.754;34.174
47325.22;64.276;45.756;34.175
47326.22;64.29;45.756;34.176
47327.22;64.288;45.755;34.175
47328.21;64.301;45.754;34.173
47329.2;64.283;45.756;34.175
47330.19;64.297;45.755;34.175
47331.21;64.306;45.754;34.174
47332.2;64.297;45.755;34.175
47333.19;64.279;45.756;34.175
47334.19;64.292;45.757;34.176
47335.19;64.307;45.756;34.177
47336.18;64.304;45.753;34.172
47337.2;64.301;45.756;34.176
47338.21;64.288;45.755;34.175
47339.2;64.316;45.757;34.177
47340.23;64.282;45.754;34.174
47341.21;64.282;45.755;34.174
47342.2;64.266;45.754;34.174
47343.2;64.297;45.757;34.176
47344.22;64.3;45.757;34.176
47345.22;64.314;45.752;34.172
47346.22;64.291;45.752;34.172
47347.22;64.295;45.754;34.173
47348.23;64.295;45.757;34.176
47349.22;64.31;45.757;34.177
47350.21;64.277;45.755;34.174
47351.2;64.309;45.755;34.175
47352.19;64.301;45.757;34.176
47353.2;64.268;45.752;34.172
47354.2;64.274;45.757;34.176
47355.18;64.278;45.755;34.175
47356.17;64.274;45.752;34.171
47357.17;64.286;45.754;34.173
47358.15;64.265;45.754;34.174
47359.14;64.257;45.753;34.172
47360.13;64.277;45.755;34.174
47361.13;64.292;45.757;34.177
47362.13;64.299;45.755;34.174
47363.14;64.284;45.754;34.173
47364.16;64.306;45.753;34.172
47365.15;64.294;45.757;34.177
47366.15;64.293;45.755;34.175
47367.15;64.262;45.753;34.172
47368.15;64.305;45.753;34.174
47369.16;64.291;45.752;34.172
47370.16;64.31;45.754;34.174
47371.17;64.291;45.753;34.172
47372.19;64.275;45.754;34.174
47373.18;64.253;45.753;34.172
47374.17;64.29;45.755;34.174
47375.17;64.288;45.754;34.173
47376.17;64.268;45.749;34.169
47377.18;64.288;45.755;34.174
47378.17;64.284;45.753;34.172
47379.14;64.268;45.752;34.171
47380.15;64.265;45.752;34.172
47381.15;64.282;45.753;34.172
47382.14;64.255;45.748;34.168
47383.14;64.288;45.75;34.17
47384.15;64.284;45.748;34.168
47385.13;64.282;45.752;34.171
47386.11;64.276;45.751;34.17
47387.11;64.275;45.751;34.17
47388.1;64.281;45.749;34.169
47389.11;64.286;45.749;34.169
47390.1;64.265;45.746;34.166
47391.1;64.257;45.747;34.167
47392.12;64.289;45.748;34.168
47393.11;64.282;45.751;34.171
47394.11;64.251;45.75;34.169
47395.11;64.263;45.746;34.166
47396.13;64.286;45.75;34.169
47397.14;64.286;45.748;34.167
47398.13;64.275;45.746;34.166
47399.14;64.27;45.747;34.166
47400.14;64.309;45.75;34.17
47401.11;64.288;45.75;34.169
47402.13;64.266;45.746;34.166
47403.12;64.273;45.747;34.166
47404.12;64.278;45.749;34.168
47405.12;64.268;45.747;34.167
47406.12;64.279;45.748;34.168
47407.11;64.264;45.744;34.163
47408.11;64.26;45.741;34.161
47409.1;64.279;45.748;34.167
47410.1;64.263;45.747;34.166
47411.1;64.283;45.746;34.165
47412.09;64.289;45.745;34.165
47413.09;64.285;45.746;34.166
47414.08;64.271;45.744;34.164
47415.08;64.289;45.748;34.167
47416.07;64.257;45.743;34.163
47417.06;64.272;45.742;34.162
47418.04;64.286;45.744;34.164
47419.03;64.262;45.743;34.162
47420.03;64.25;45.739;34.158
47421.05;64.268;45.745;34.164
47422.05;64.248;45.741;34.16
47423.06;64.26;45.741;34.161
47424.04;64.258;45.745;34.164
47425.03;64.253;45.742;34.162
47426.02;64.265;45.746;34.165
47427.02;64.272;45.745;34.165
47428;64.289;45.745;34.165
47429.02;64.264;45.744;34.164
47430.02;64.27;45.745;34.164
47431.03;64.27;45.744;34.163
47432.04;64.282;45.745;34.165
47433.03;64.26;45.741;34.161
47434.02;64.259;45.743;34.162
47435.01;64.243;45.744;34.164
47436;64.266;45.742;34.161
47436.99;64.257;45.743;34.163
47437.99;64.277;45.745;34.165
47438.99;64.269;45.74;34.16
47439.99;64.243;45.741;34.161
47440.98;64.263;45.741;34.161
47441.98;64.251;45.744;34.163
47442.98;64.272;45.742;34.163
47443.97;64.249;45.741;34.161
47444.96;64.256;45.739;34.159
47445.96;64.247;45.744;34.163
47446.97;64.272;45.745;34.164
47447.97;64.279;45.741;34.161
47448.96;64.271;45.743;34.162
47449.96;64.261;45.739;34.159
47450.95;64.28;45.744;34.163
47451.96;64.259;45.746;34.165
47452.97;64.291;45.743;34.163
47453.97;64.264;45.738;34.158
47454.96;64.259;45.742;34.161
47455.97;64.254;45.741;34.161
47456.95;64.272;45.745;34.164
47457.94;64.26;45.74;34.159
47458.93;64.26;45.739;34.159
47459.94;64.283;45.746;34.165
47460.91;64.246;45.742;34.161
47461.93;64.28;45.742;34.162
47462.92;64.275;45.743;34.163
47463.91;64.268;45.74;34.159
47464.91;64.276;45.743;34.163
47465.91;64.267;45.743;34.163
47466.92;64.266;45.742;34.161
47467.92;64.262;45.74;34.16
47468.93;64.256;45.742;34.162
47469.91;64.265;45.746;34.166
47470.9;64.259;45.74;34.16
47471.89;64.249;45.739;34.158
47472.88;64.247;45.739;34.158
47473.87;64.257;45.744;34.163
47474.87;64.265;45.742;34.162
47475.85;64.247;45.741;34.16
47476.84;64.266;45.74;34.16
47477.84;64.243;45.74;34.159
47478.84;64.255;45.74;34.159
47479.82;64.259;45.738;34.157
47480.81;64.243;45.739;34.159
47481.82;64.248;45.736;34.155
47482.81;64.26;45.738;34.157
47483.81;64.261;45.741;34.16
47484.79;64.266;45.739;34.159
47485.79;64.269;45.739;34.158
47486.78;64.263;45.737;34.156
47487.77;64.261;45.739;34.159
47488.77;64.256;45.735;34.154
47489.76;64.242;45.738;34.157
47490.76;64.274;45.737;34.157
47491.76;64.251;45.737;34.156
47492.75;64.255;45.74;34.159
47493.75;64.257;45.737;34.157
47494.76;64.253;45.738;34.157
47495.74;64.251;45.737;34.156
47496.73;64.235;45.734;34.153
47497.74;64.231;45.736;34.155
47498.75;64.252;45.738;34.157
47499.75;64.252;45.734;34.154
47500.74;64.275;45.736;34.156
47501.76;64.236;45.735;34.154
47502.77;64.273;45.737;34.157
47503.77;64.248;45.738;34.157
47504.76;64.243;45.738;34.157
47505.76;64.247;45.734;34.153
47506.74;64.235;45.733;34.153
47507.75;64.249;45.738;34.157
47508.73;64.268;45.737;34.156
47509.75;64.241;45.738;34.157
47510.75;64.246;45.736;34.156
47511.74;64.262;45.734;34.154
47512.74;64.223;45.735;34.155
47513.74;64.243;45.735;34.155
47514.75;64.257;45.739;34.158
47515.74;64.251;45.737;34.157
47516.75;64.263;45.734;34.154
47517.74;64.256;45.738;34.157
47518.73;64.245;45.735;34.155
47519.72;64.266;45.736;34.155
47520.73;64.227;45.739;34.157
47521.72;64.228;45.736;34.155
47522.73;64.241;45.74;34.158
47523.73;64.272;45.738;34.158
47524.71;64.25;45.739;34.158
47525.72;64.267;45.739;34.158
47526.72;64.242;45.737;34.156
47527.73;64.261;45.736;34.156
47528.74;64.253;45.737;34.157
47529.76;64.245;45.736;34.156
47530.76;64.243;45.735;34.154
47531.77;64.244;45.738;34.157
47532.76;64.226;45.734;34.154
47533.75;64.242;45.731;34.151
47534.76;64.242;45.736;34.155
47535.77;64.237;45.735;34.154
47536.76;64.242;45.737;34.156
47537.75;64.25;45.736;34.156
47538.75;64.237;45.733;34.152
47539.72;64.253;45.731;34.151
47540.73;64.25;45.734;34.154
47541.75;64.244;45.732;34.152
47542.77;64.231;45.731;34.15
47543.76;64.266;45.733;34.153
47544.77;64.226;45.734;34.153
47545.77;64.235;45.732;34.151
47546.78;64.223;45.73;34.15
47547.8;64.24;45.733;34.153
47548.79;64.239;45.731;34.15
47549.79;64.232;45.73;34.149
47550.79;64.243;45.733;34.152
47551.79;64.221;45.73;34.149
47552.78;64.231;45.732;34.151
47553.77;64.238;45.731;34.15
47554.77;64.24;45.731;34.151
47555.76;64.232;45.732;34.151
47556.75;64.228;45.732;34.151
47557.75;64.239;45.731;34.151
47558.76;64.27;45.734;34.154
47559.76;64.235;45.731;34.151
47560.76;64.241;45.733;34.152
47561.75;64.228;45.731;34.151
47562.76;64.209;45.731;34.149
47563.74;64.25;45.732;34.151
47564.74;64.259;45.733;34.152
47565.74;64.217;45.73;34.149
47566.73;64.236;45.731;34.15
47567.76;64.233;45.733;34.152
47568.76;64.234;45.732;34.151
47569.77;64.228;45.731;34.15
47570.77;64.242;45.733;34.152
47571.75;64.229;45.731;34.151
47572.77;64.215;45.734;34.153
47573.77;64.249;45.732;34.151
47574.77;64.246;45.731;34.151
47575.75;64.234;45.729;34.149
47576.77;64.233;45.733;34.152
47577.76;64.236;45.733;34.152
47578.76;64.24;45.733;34.152
47579.76;64.235;45.732;34.152
47580.77;64.229;45.736;34.155
47581.79;64.244;45.733;34.152
47582.78;64.231;45.733;34.152
47583.78;64.254;45.734;34.154
47584.77;64.235;45.733;34.152
47585.78;64.227;45.735;34.154
47586.75;64.243;45.733;34.153
47587.77;64.227;45.731;34.151
47588.79;64.235;45.732;34.151
47589.77;64.215;45.733;34.152
47590.77;64.258;45.734;34.153
47591.78;64.246;45.733;34.152
47592.77;64.247;45.731;34.151
47593.77;64.26;45.734;34.153
47594.78;64.231;45.733;34.152
47595.79;64.231;45.734;34.154
47596.79;64.244;45.734;34.154
47597.77;64.269;45.733;34.153
47598.76;64.237;45.732;34.151
47599.74;64.24;45.736;34.155
47600.72;64.222;45.734;34.153
47601.73;64.225;45.73;34.149
47602.71;64.246;45.735;34.154
47603.71;64.227;45.732;34.151
47604.7;64.216;45.733;34.152
47605.69;64.24;45.733;34.152
47606.66;64.226;45.732;34.151
47607.67;64.231;45.729;34.149
47608.67;64.233;45.732;34.151
47609.64;64.24;45.735;34.154
47610.67;64.222;45.732;34.151
47611.67;64.236;45.733;34.151
47612.65;64.25;45.731;34.151
47613.65;64.231;45.731;34.15
47614.65;64.232;45.733;34.152
47615.65;64.216;45.727;34.147
47616.63;64.218;45.727;34.146
47617.62;64.232;45.729;34.149
47618.64;64.218;45.728;34.147
47619.63;64.223;45.73;34.149
47620.62;64.218;45.732;34.151
47621.62;64.217;45.73;34.148
47622.62;64.221;45.732;34.15
47623.63;64.236;45.728;34.147
47624.62;64.238;45.729;34.148
47625.6;64.225;45.725;34.145
47626.6;64.222;45.729;34.148
47627.59;64.226;45.73;34.148
47628.59;64.204;45.729;34.148
47629.6;64.224;45.725;34.145
47630.6;64.234;45.727;34.147
47631.59;64.214;45.729;34.148
47632.61;64.244;45.724;34.144
47633.61;64.218;45.728;34.147
47634.6;64.226;45.727;34.146
47635.59;64.228;45.726;34.145
47636.6;64.225;45.727;34.147
47637.58;64.203;45.728;34.147
47638.58;64.221;45.727;34.147
47639.59;64.247;45.731;34.15
47640.59;64.219;45.728;34.146
47641.56;64.228;45.726;34.145
47642.57;64.238;45.727;34.147
47643.56;64.24;45.725;34.145
47644.56;64.216;45.728;34.147
47645.57;64.225;45.73;34.149
47646.58;64.211;45.729;34.148
47647.6;64.235;45.727;34.147
47648.59;64.22;45.728;34.146
47649.59;64.219;45.727;34.146
47650.58;64.208;45.726;34.145
47651.57;64.218;45.729;34.148
47652.57;64.218;45.728;34.148
47653.57;64.243;45.729;34.148
47654.58;64.212;45.728;34.148
47655.57;64.213;45.727;34.146
47656.56;64.234;45.727;34.147
47657.55;64.234;45.727;34.147
47658.55;64.226;45.729;34.148
47659.54;64.224;45.728;34.147
47660.55;64.213;45.728;34.148
47661.54;64.224;45.729;34.148
47662.54;64.221;45.728;34.147
47663.53;64.232;45.727;34.147
47664.51;64.239;45.726;34.145
47665.51;64.209;45.724;34.143
47666.5;64.198;45.724;34.143
47667.5;64.211;45.725;34.144
47668.5;64.221;45.724;34.143
47669.51;64.235;45.725;34.145
47670.49;64.22;45.726;34.145
47671.49;64.224;45.724;34.143
47672.49;64.204;45.728;34.146
47673.48;64.207;45.725;34.144
47674.47;64.214;45.725;34.144
47675.44;64.221;45.723;34.142
47676.45;64.217;45.725;34.145
47677.46;64.202;45.725;34.144
47678.46;64.188;45.728;34.147
47679.44;64.205;45.727;34.146
47680.45;64.219;45.724;34.144
47681.45;64.212;45.724;34.143
47682.42;64.207;45.724;34.143
47683.43;64.213;45.723;34.143
47684.45;64.229;45.724;34.143
47685.44;64.215;45.725;34.144
47686.44;64.192;45.726;34.145
47687.44;64.215;45.723;34.143
47688.45;64.213;45.725;34.144
47689.44;64.195;45.722;34.14
47690.43;64.229;45.724;34.143
