IDs:;240911_02_240906B_drop;13_b02_DNAJB6_00_130_uM;
Concentration [uM]:;0.13;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
5865.16;65.287;50.09;38.252
5866.153;65.297;50.087;38.248
5867.151;65.281;50.086;38.247
5868.154;65.299;50.087;38.249
5869.142;65.281;50.09;38.251
5870.149;65.297;50.089;38.249
5871.16;65.289;50.084;38.245
5872.152;65.279;50.087;38.248
5873.149;65.28;50.089;38.25
5874.167;65.293;50.085;38.246
5875.162;65.272;50.089;38.249
5876.165;65.284;50.088;38.248
5877.179;65.289;50.088;38.248
5878.17;65.29;50.087;38.247
5879.165;65.276;50.09;38.25
5880.165;65.274;50.089;38.249
5881.171;65.271;50.089;38.248
5882.18;65.258;50.089;38.248
5883.196;65.253;50.087;38.247
5884.189;65.279;50.089;38.249
5885.184;65.277;50.09;38.249
5886.184;65.265;50.086;38.245
5887.188;65.27;50.088;38.248
5888.195;65.275;50.085;38.245
5889.206;65.259;50.089;38.248
5890.192;65.245;50.088;38.246
5891.178;65.235;50.091;38.248
5892.201;65.237;50.092;38.25
5893.195;65.234;50.089;38.247
5894.184;65.228;50.091;38.249
5895.175;65.25;50.089;38.248
5896.175;65.255;50.086;38.244
5897.154;65.231;50.088;38.245
5898.142;65.237;50.089;38.247
5899.12;65.224;50.091;38.248
5900.135;65.241;50.093;38.25
5901.138;65.233;50.09;38.247
5902.125;65.238;50.092;38.249
5903.129;65.229;50.089;38.246
5904.115;65.241;50.088;38.246
5905.109;65.213;50.091;38.248
5906.114;65.218;50.088;38.244
5907.099;65.215;50.09;38.247
5908.102;65.241;50.088;38.245
5909.11;65.203;50.091;38.246
5910.099;65.216;50.089;38.245
5911.097;65.206;50.091;38.247
5912.088;65.197;50.089;38.244
5913.088;65.203;50.092;38.247
5914.071;65.206;50.091;38.248
5915.082;65.194;50.09;38.245
5916.068;65.199;50.091;38.246
5917.061;65.212;50.091;38.247
5918.065;65.205;50.089;38.244
5919.061;65.219;50.091;38.246
5920.065;65.212;50.092;38.247
5921.06;65.189;50.095;38.248
5922.055;65.178;50.097;38.251
5923.051;65.183;50.096;38.25
5924.033;65.212;50.091;38.246
5925.019;65.189;50.093;38.246
5926.017;65.196;50.093;38.247
5927.007;65.165;50.093;38.246
5928.006;65.195;50.092;38.246
5929.006;65.185;50.094;38.249
5930.01;65.182;50.096;38.249
5931.011;65.19;50.096;38.25
5931.996;65.178;50.096;38.249
5932.987;65.183;50.095;38.247
5933.976;65.16;50.096;38.248
5934.992;65.163;50.098;38.25
5935.99;65.17;50.095;38.248
5936.998;65.167;50.1;38.253
5937.982;65.17;50.097;38.25
5938.971;65.176;50.095;38.247
5939.97;65.176;50.095;38.248
5940.974;65.179;50.093;38.245
5941.992;65.151;50.099;38.25
5942.986;65.168;50.094;38.246
5943.985;65.179;50.095;38.247
5944.989;65.146;50.096;38.247
5946.002;65.155;50.095;38.247
5946.987;65.161;50.097;38.249
5947.978;65.161;50.095;38.245
5948.976;65.132;50.096;38.246
5949.978;65.14;50.098;38.249
5950.982;65.158;50.093;38.244
5951.992;65.153;50.095;38.246
5953.012;65.139;50.095;38.245
5954.012;65.14;50.098;38.248
5955.011;65.144;50.097;38.247
5956.012;65.14;50.096;38.246
5957.001;65.136;50.097;38.247
5957.999;65.15;50.093;38.244
5958.992;65.157;50.097;38.247
5959.981;65.126;50.095;38.245
5960.992;65.142;50.097;38.247
5961.994;65.136;50.096;38.245
5962.991;65.125;50.1;38.248
5963.992;65.133;50.099;38.248
5964.991;65.127;50.1;38.249
5965.996;65.126;50.096;38.245
5966.993;65.139;50.095;38.244
5967.992;65.142;50.094;38.242
5969.002;65.117;50.098;38.246
5969.99;65.128;50.098;38.246
5970.988;65.127;50.092;38.24
5971.965;65.13;50.094;38.243
5972.95;65.109;50.098;38.246
5973.94;65.105;50.097;38.245
5974.938;65.109;50.097;38.244
5975.918;65.108;50.092;38.239
5976.934;65.119;50.098;38.246
5977.931;65.13;50.094;38.242
5978.929;65.109;50.097;38.244
5979.933;65.111;50.096;38.243
5980.947;65.103;50.097;38.244
5981.965;65.116;50.094;38.241
5982.96;65.107;50.097;38.244
5983.966;65.097;50.097;38.243
5984.97;65.085;50.102;38.248
5985.98;65.078;50.102;38.248
5986.966;65.102;50.101;38.247
5987.986;65.11;50.1;38.246
5988.978;65.099;50.098;38.245
5989.979;65.107;50.1;38.246
5990.985;65.074;50.1;38.245
5991.977;65.056;50.104;38.248
5992.958;65.079;50.101;38.246
5993.943;65.088;50.104;38.249
5994.935;65.078;50.099;38.245
5995.937;65.096;50.1;38.245
5996.928;65.073;50.1;38.245
5997.937;65.095;50.102;38.247
5998.932;65.075;50.1;38.245
5999.941;65.069;50.102;38.246
6000.919;65.07;50.099;38.243
6001.915;65.069;50.1;38.244
6002.913;65.06;50.1;38.244
6003.921;65.052;50.1;38.243
6004.922;65.04;50.101;38.245
6005.905;65.061;50.1;38.244
6006.895;65.065;50.098;38.241
6007.892;65.055;50.103;38.246
6008.895;65.048;50.101;38.244
6009.904;65.047;50.103;38.246
6010.892;65.06;50.101;38.246
6011.889;65.057;50.098;38.241
6012.893;65.062;50.101;38.244
6013.876;65.051;50.1;38.243
6014.865;65.04;50.099;38.241
6015.863;65.044;50.099;38.241
6016.865;65.035;50.102;38.244
6017.842;65.06;50.101;38.244
6018.854;65.056;50.101;38.243
6019.873;65.044;50.102;38.244
6020.866;65.023;50.099;38.241
6021.864;65.031;50.102;38.244
6022.87;65.046;50.098;38.24
6023.882;65.026;50.103;38.244
6024.884;65.025;50.101;38.242
6025.883;65.039;50.102;38.243
6026.885;65.033;50.102;38.244
6027.88;65.022;50.1;38.241
6028.881;65.042;50.101;38.243
6029.893;65.029;50.101;38.242
6030.874;65.006;50.1;38.241
6031.866;65.011;50.104;38.244
6032.862;65.021;50.099;38.24
6033.85;65.042;50.099;38.24
6034.844;65.01;50.103;38.243
6035.821;65.011;50.1;38.24
6036.84;64.999;50.104;38.243
6037.842;65.001;50.105;38.245
6038.852;64.985;50.101;38.24
6039.856;64.999;50.107;38.246
6040.871;64.987;50.102;38.241
6041.859;64.99;50.104;38.244
6042.854;65.001;50.102;38.241
6043.847;64.996;50.1;38.239
6044.837;64.999;50.098;38.238
6045.836;64.992;50.1;38.24
6046.845;65.011;50.099;38.238
6047.855;65.002;50.101;38.241
6048.85;64.99;50.101;38.239
6049.849;64.981;50.104;38.243
6050.85;64.997;50.102;38.241
6051.862;64.98;50.101;38.239
6052.846;64.964;50.106;38.244
6053.833;64.977;50.1;38.238
6054.829;64.983;50.101;38.239
6055.829;64.974;50.1;38.237
6056.832;64.978;50.1;38.238
6057.815;64.959;50.104;38.241
6058.833;64.951;50.104;38.241
6059.82;64.954;50.104;38.241
6060.813;64.966;50.105;38.241
6061.788;64.962;50.105;38.242
6062.78;64.923;50.107;38.244
6063.778;64.953;50.103;38.239
6064.768;64.961;50.101;38.238
6065.748;64.967;50.101;38.238
6066.744;64.941;50.106;38.242
6067.732;64.942;50.105;38.241
6068.727;64.944;50.103;38.239
6069.712;64.957;50.105;38.241
6070.722;64.947;50.101;38.237
6071.712;64.927;50.106;38.24
6072.709;64.953;50.105;38.24
6073.71;64.932;50.101;38.236
6074.708;64.926;50.1;38.235
6075.714;64.94;50.103;38.238
6076.705;64.934;50.105;38.24
6077.706;64.935;50.106;38.24
6078.687;64.914;50.107;38.24
6079.675;64.919;50.101;38.236
6080.662;64.94;50.099;38.233
6081.667;64.898;50.105;38.238
6082.666;64.915;50.103;38.237
6083.671;64.901;50.111;38.244
6084.683;64.919;50.107;38.24
6085.669;64.912;50.108;38.241
6086.669;64.93;50.107;38.24
6087.674;64.911;50.101;38.234
6088.684;64.904;50.102;38.236
6089.7;64.902;50.101;38.235
6090.69;64.897;50.102;38.235
6091.683;64.9;50.105;38.238
6092.68;64.901;50.109;38.241
6093.687;64.907;50.106;38.239
6094.671;64.902;50.107;38.239
6095.661;64.896;50.108;38.24
6096.654;64.912;50.109;38.241
6097.633;64.907;50.108;38.24
6098.632;64.884;50.105;38.238
6099.647;64.902;50.106;38.238
6100.654;64.888;50.108;38.239
6101.647;64.883;50.104;38.236
6102.65;64.873;50.105;38.237
6103.637;64.879;50.111;38.241
6104.629;64.876;50.106;38.237
6105.62;64.897;50.108;38.239
6106.611;64.878;50.109;38.24
6107.603;64.877;50.104;38.235
6108.608;64.869;50.112;38.242
6109.597;64.9;50.109;38.239
6110.592;64.866;50.106;38.236
6111.606;64.867;50.106;38.237
6112.599;64.875;50.109;38.239
6113.596;64.875;50.11;38.24
6114.573;64.857;50.106;38.236
6115.559;64.877;50.11;38.24
6116.551;64.88;50.11;38.24
6117.561;64.85;50.113;38.242
6118.544;64.853;50.106;38.236
6119.527;64.85;50.107;38.237
6120.517;64.851;50.108;38.237
6121.515;64.84;50.107;38.236
6122.521;64.857;50.11;38.239
6123.534;64.837;50.108;38.237
6124.518;64.845;50.113;38.241
6125.511;64.853;50.112;38.24
6126.506;64.832;50.111;38.239
6127.505;64.868;50.112;38.24
6128.506;64.861;50.105;38.235
6129.51;64.84;50.105;38.234
6130.503;64.833;50.108;38.237
6131.499;64.833;50.103;38.232
6132.501;64.827;50.109;38.237
6133.5;64.828;50.106;38.234
6134.49;64.811;50.109;38.236
6135.479;64.834;50.11;38.238
6136.473;64.841;50.113;38.24
6137.477;64.82;50.108;38.234
6138.495;64.825;50.108;38.235
6139.488;64.832;50.11;38.237
6140.484;64.819;50.111;38.237
6141.463;64.815;50.109;38.236
6142.478;64.814;50.109;38.235
6143.494;64.817;50.109;38.235
6144.491;64.809;50.108;38.234
6145.493;64.811;50.11;38.236
6146.49;64.811;50.108;38.234
6147.492;64.796;50.111;38.237
6148.506;64.798;50.111;38.236
6149.525;64.793;50.111;38.236
6150.525;64.79;50.112;38.237
6151.529;64.774;50.112;38.237
6152.537;64.8;50.106;38.231
6153.52;64.793;50.105;38.23
6154.504;64.796;50.109;38.234
6155.508;64.795;50.115;38.24
6156.51;64.785;50.11;38.234
6157.515;64.793;50.11;38.235
6158.532;64.796;50.111;38.235
6159.52;64.79;50.111;38.236
6160.514;64.767;50.112;38.236
6161.509;64.791;50.108;38.232
6162.499;64.789;50.109;38.234
6163.491;64.795;50.109;38.233
6164.486;64.784;50.108;38.233
6165.467;64.764;50.109;38.232
6166.465;64.758;50.113;38.236
6167.458;64.771;50.11;38.234
6168.439;64.772;50.109;38.233
6169.433;64.786;50.109;38.233
6170.42;64.778;50.11;38.234
6171.422;64.786;50.109;38.233
6172.415;64.767;50.108;38.231
6173.423;64.759;50.112;38.234
6174.407;64.779;50.109;38.232
6175.405;64.753;50.11;38.232
6176.389;64.764;50.107;38.23
6177.38;64.748;50.112;38.234
6178.381;64.756;50.111;38.232
6179.362;64.768;50.109;38.232
6180.347;64.759;50.11;38.232
6181.348;64.748;50.113;38.234
6182.35;64.75;50.109;38.231
6183.361;64.752;50.108;38.231
6184.345;64.748;50.109;38.231
6185.337;64.738;50.111;38.231
6186.334;64.736;50.109;38.231
6187.308;64.746;50.111;38.232
6188.321;64.73;50.11;38.231
6189.324;64.76;50.111;38.232
6190.329;64.734;50.107;38.228
6191.335;64.736;50.111;38.232
6192.347;64.748;50.11;38.232
6193.331;64.744;50.109;38.229
6194.349;64.73;50.111;38.232
6195.337;64.734;50.106;38.227
6196.335;64.713;50.111;38.231
6197.337;64.742;50.105;38.226
6198.334;64.73;50.108;38.228
6199.326;64.721;50.111;38.232
6200.325;64.701;50.111;38.231
6201.333;64.72;50.108;38.228
6202.327;64.718;50.11;38.23
6203.339;64.693;50.11;38.229
6204.338;64.717;50.11;38.229
6205.347;64.702;50.108;38.227
6206.347;64.707;50.109;38.228
6207.329;64.712;50.109;38.229
6208.32;64.706;50.109;38.228
6209.33;64.694;50.113;38.231
6210.333;64.688;50.11;38.228
6211.344;64.686;50.113;38.231
6212.331;64.696;50.112;38.23
6213.329;64.699;50.106;38.225
6214.343;64.691;50.112;38.229
6215.331;64.689;50.11;38.227
6216.327;64.71;50.109;38.227
6217.327;64.687;50.111;38.229
6218.335;64.69;50.109;38.227
6219.35;64.676;50.112;38.229
6220.341;64.68;50.111;38.228
6221.333;64.679;50.111;38.228
6222.33;64.665;50.112;38.228
6223.305;64.662;50.112;38.229
6224.312;64.673;50.111;38.227
6225.294;64.67;50.11;38.227
6226.309;64.656;50.111;38.227
6227.326;64.684;50.111;38.227
6228.321;64.691;50.108;38.225
6229.307;64.643;50.112;38.228
6230.298;64.66;50.112;38.228
6231.293;64.66;50.114;38.229
6232.301;64.677;50.112;38.228
6233.303;64.659;50.114;38.229
6234.303;64.652;50.112;38.227
6235.313;64.656;50.112;38.228
6236.29;64.657;50.114;38.229
6237.301;64.653;50.112;38.227
6238.299;64.659;50.113;38.23
6239.284;64.657;50.112;38.228
6240.295;64.651;50.112;38.228
6241.307;64.628;50.114;38.229
6242.309;64.635;50.111;38.227
6243.289;64.643;50.113;38.228
6244.281;64.655;50.115;38.229
6245.284;64.653;50.112;38.227
6246.266;64.627;50.114;38.228
6247.254;64.63;50.116;38.229
6248.253;64.62;50.112;38.226
6249.229;64.63;50.114;38.228
6250.247;64.64;50.114;38.229
6251.247;64.604;50.113;38.227
6252.248;64.624;50.117;38.23
6253.253;64.644;50.116;38.23
6254.265;64.629;50.115;38.229
6255.259;64.625;50.116;38.229
6256.253;64.615;50.112;38.226
6257.25;64.609;50.115;38.228
6258.251;64.63;50.111;38.225
6259.256;64.61;50.113;38.227
6260.266;64.613;50.116;38.229
6261.256;64.627;50.113;38.226
6262.252;64.615;50.115;38.228
6263.241;64.605;50.117;38.23
6264.251;64.623;50.116;38.227
6265.242;64.612;50.116;38.228
6266.236;64.608;50.117;38.229
6267.241;64.616;50.115;38.227
6268.246;64.611;50.116;38.228
6269.253;64.604;50.117;38.229
6270.242;64.593;50.118;38.229
6271.255;64.594;50.112;38.224
6272.257;64.577;50.115;38.227
6273.254;64.586;50.113;38.225
6274.239;64.584;50.117;38.228
6275.228;64.593;50.115;38.227
6276.223;64.575;50.116;38.227
6277.224;64.59;50.116;38.227
6278.206;64.581;50.114;38.225
6279.192;64.579;50.117;38.227
6280.168;64.578;50.117;38.228
6281.181;64.557;50.117;38.227
6282.175;64.553;50.119;38.228
6283.169;64.593;50.119;38.23
6284.168;64.549;50.117;38.227
6285.176;64.572;50.117;38.228
6286.186;64.573;50.114;38.225
6287.177;64.572;50.117;38.227
6288.174;64.553;50.117;38.227
6289.164;64.568;50.116;38.226
6290.161;64.574;50.117;38.227
6291.157;64.544;50.12;38.229
6292.142;64.542;50.12;38.229
6293.143;64.541;50.117;38.226
6294.143;64.558;50.117;38.227
6295.132;64.546;50.117;38.226
6296.149;64.535;50.118;38.227
6297.161;64.553;50.116;38.224
6298.155;64.527;50.119;38.228
6299.155;64.518;50.118;38.227
6300.137;64.516;50.118;38.227
6301.149;64.548;50.118;38.226
6302.155;64.503;50.119;38.227
6303.136;64.535;50.115;38.223
6304.126;64.537;50.117;38.225
6305.126;64.527;50.119;38.228
6306.106;64.502;50.117;38.225
6307.122;64.523;50.117;38.226
6308.117;64.517;50.118;38.226
6309.136;64.544;50.119;38.227
6310.127;64.532;50.119;38.226
6311.123;64.53;50.117;38.225
6312.135;64.51;50.117;38.224
6313.149;64.492;50.117;38.224
6314.133;64.5;50.117;38.224
6315.129;64.504;50.118;38.225
6316.121;64.488;50.118;38.224
6317.12;64.496;50.117;38.224
6318.12;64.511;50.117;38.224
6319.13;64.492;50.118;38.224
6320.121;64.488;50.117;38.224
6321.121;64.532;50.114;38.222
6322.113;64.529;50.114;38.221
6323.093;64.49;50.117;38.223
6324.103;64.482;50.115;38.221
6325.109;64.483;50.115;38.221
6326.117;64.477;50.115;38.22
6327.111;64.49;50.115;38.22
6328.098;64.475;50.117;38.223
6329.089;64.507;50.118;38.223
6330.098;64.495;50.115;38.22
6331.093;64.473;50.116;38.222
6332.097;64.471;50.117;38.221
6333.106;64.506;50.117;38.222
6334.095;64.475;50.115;38.22
6335.094;64.471;50.117;38.222
6336.083;64.462;50.118;38.223
6337.077;64.47;50.118;38.223
6338.078;64.454;50.117;38.221
6339.059;64.459;50.116;38.22
6340.045;64.441;50.118;38.222
6341.037;64.478;50.116;38.22
6342.036;64.448;50.119;38.223
6343.039;64.464;50.12;38.223
6344.053;64.455;50.117;38.221
6345.039;64.458;50.12;38.223
6346.034;64.449;50.119;38.222
6347.034;64.445;50.117;38.22
6348.039;64.443;50.12;38.223
6349.047;64.455;50.118;38.221
6350.061;64.458;50.119;38.222
6351.077;64.438;50.121;38.223
6352.069;64.463;50.118;38.221
6353.067;64.452;50.119;38.222
6354.057;64.458;50.119;38.222
6355.056;64.454;50.118;38.221
6356.057;64.444;50.115;38.218
6357.063;64.44;50.117;38.22
6358.058;64.45;50.118;38.221
6359.064;64.412;50.12;38.222
6360.043;64.45;50.118;38.221
6361.057;64.422;50.119;38.22
6362.046;64.434;50.117;38.219
6363.039;64.449;50.116;38.219
6364.043;64.428;50.116;38.218
6365.041;64.429;50.119;38.221
6366.048;64.442;50.115;38.217
6367.046;64.433;50.116;38.218
6368.059;64.423;50.118;38.219
6369.052;64.438;50.117;38.217
6370.048;64.446;50.118;38.219
6371.055;64.411;50.119;38.219
6372.068;64.417;50.122;38.222
6373.057;64.435;50.116;38.218
6374.06;64.419;50.116;38.217
6375.065;64.425;50.116;38.217
6376.056;64.407;50.118;38.218
6377.059;64.418;50.116;38.217
6378.064;64.411;50.117;38.217
6379.041;64.423;50.114;38.214
6380.053;64.419;50.118;38.218
6381.043;64.418;50.118;38.218
6382.034;64.405;50.115;38.214
6383.029;64.382;50.117;38.216
6384.032;64.401;50.119;38.219
6385.036;64.398;50.118;38.217
6386.018;64.419;50.116;38.216
6387.002;64.409;50.118;38.217
6387.993;64.394;50.117;38.216
6389.018;64.403;50.119;38.217
6390.016;64.391;50.116;38.215
6391.022;64.371;50.118;38.216
6392.026;64.403;50.116;38.214
6393.031;64.382;50.116;38.213
6394.016;64.388;50.117;38.214
6395.002;64.398;50.118;38.217
6396.004;64.399;50.117;38.215
6396.989;64.368;50.119;38.216
6397.971;64.402;50.119;38.217
6398.966;64.378;50.119;38.217
6399.945;64.34;50.12;38.217
6400.962;64.38;50.117;38.215
6401.943;64.378;50.12;38.218
6402.927;64.365;50.12;38.218
6403.925;64.379;50.117;38.214
6404.927;64.372;50.119;38.216
6405.929;64.357;50.12;38.217
6406.934;64.368;50.119;38.216
6407.946;64.351;50.117;38.213
6408.965;64.374;50.118;38.216
6409.963;64.374;50.118;38.214
6410.969;64.352;50.12;38.216
6411.979;64.393;50.117;38.213
6412.966;64.356;50.119;38.215
6413.958;64.344;50.12;38.216
6414.985;64.378;50.119;38.216
6415.986;64.361;50.116;38.212
6416.992;64.339;50.117;38.213
6418.004;64.342;50.116;38.212
6418.993;64.352;50.115;38.211
6419.987;64.324;50.118;38.214
6420.989;64.341;50.118;38.212
6421.974;64.313;50.118;38.213
6422.958;64.33;50.118;38.213
6423.95;64.36;50.118;38.213
6424.941;64.351;50.118;38.213
6425.94;64.341;50.118;38.213
6426.942;64.358;50.12;38.214
6427.948;64.332;50.118;38.212
6428.937;64.341;50.118;38.213
6429.939;64.324;50.12;38.215
6430.932;64.331;50.119;38.213
6431.921;64.316;50.121;38.214
6432.92;64.328;50.119;38.213
6433.914;64.324;50.118;38.212
6434.924;64.342;50.12;38.214
6435.92;64.334;50.119;38.213
6436.912;64.338;50.12;38.214
6437.893;64.327;50.117;38.21
6438.893;64.32;50.119;38.213
6439.879;64.303;50.119;38.212
6440.879;64.33;50.119;38.212
6441.864;64.33;50.122;38.215
6442.856;64.305;50.12;38.214
6443.841;64.344;50.118;38.212
6444.829;64.307;50.119;38.211
6445.83;64.297;50.121;38.213
6446.839;64.323;50.12;38.213
6447.824;64.306;50.12;38.212
6448.818;64.307;50.121;38.213
6449.814;64.303;50.122;38.214
6450.817;64.303;50.121;38.213
6451.824;64.3;50.123;38.215
6452.837;64.285;50.121;38.212
6453.856;64.293;50.119;38.21
6454.852;64.301;50.121;38.213
6455.854;64.288;50.12;38.211
6456.863;64.313;50.121;38.213
6457.841;64.319;50.122;38.214
6458.855;64.306;50.119;38.21
6459.841;64.296;50.12;38.212
6460.833;64.286;50.121;38.212
6461.826;64.287;50.119;38.21
6462.833;64.323;50.119;38.21
6463.818;64.296;50.119;38.21
6464.811;64.286;50.119;38.211
6465.809;64.271;50.116;38.207
6466.802;64.281;50.12;38.212
6467.798;64.291;50.12;38.211
6468.781;64.266;50.12;38.21
6469.758;64.294;50.121;38.211
6470.75;64.256;50.121;38.21
6471.755;64.288;50.122;38.212
6472.747;64.253;50.12;38.209
6473.749;64.257;50.121;38.211
6474.742;64.295;50.121;38.211
6475.733;64.29;50.12;38.21
6476.732;64.256;50.123;38.212
6477.727;64.26;50.124;38.213
6478.72;64.279;50.122;38.211
6479.72;64.251;50.121;38.21
6480.727;64.246;50.123;38.212
6481.742;64.265;50.123;38.212
6482.729;64.279;50.124;38.213
6483.725;64.264;50.122;38.21
6484.729;64.269;50.124;38.213
6485.746;64.243;50.122;38.21
6486.73;64.25;50.12;38.209
6487.719;64.239;50.122;38.211
6488.711;64.268;50.121;38.21
6489.709;64.243;50.12;38.208
6490.724;64.27;50.125;38.215
6491.704;64.242;50.12;38.208
6492.694;64.251;50.12;38.208
6493.688;64.243;50.122;38.21
6494.676;64.221;50.125;38.212
6495.674;64.257;50.12;38.208
6496.667;64.231;50.12;38.208
6497.655;64.243;50.122;38.209
6498.653;64.241;50.124;38.21
6499.651;64.214;50.122;38.209
6500.653;64.263;50.122;38.209
6501.635;64.221;50.123;38.21
6502.629;64.227;50.123;38.209
6503.63;64.254;50.123;38.211
6504.618;64.251;50.122;38.209
6505.618;64.245;50.122;38.209
6506.612;64.216;50.119;38.206
6507.614;64.214;50.121;38.207
6508.6;64.208;50.12;38.206
6509.595;64.236;50.121;38.207
6510.592;64.214;50.121;38.207
6511.606;64.229;50.121;38.207
6512.609;64.233;50.121;38.206
6513.613;64.229;50.121;38.207
6514.597;64.214;50.122;38.208
6515.588;64.199;50.123;38.209
6516.586;64.207;50.121;38.206
6517.585;64.211;50.122;38.207
