IDs:;240718_15_240712K;15_DNAJB6_00_087_uM;
5534.745;70.412;49.456;37.967
5535.748;70.396;49.454;37.964
5536.755;70.413;49.455;37.966
5537.737;70.397;49.454;37.965
5538.731;70.387;49.454;37.965
5539.755;70.396;49.454;37.965
5540.753;70.391;49.452;37.963
5541.729;70.383;49.455;37.966
5542.74;70.398;49.454;37.965
5543.722;70.377;49.453;37.964
5544.711;70.379;49.454;37.964
5545.702;70.397;49.454;37.965
5546.698;70.397;49.45;37.96
5547.705;70.379;49.452;37.963
5548.705;70.395;49.451;37.963
5549.7;70.365;49.451;37.962
5550.685;70.374;49.454;37.965
5551.687;70.38;49.451;37.962
5552.678;70.386;49.452;37.962
5553.673;70.387;49.453;37.964
5554.652;70.377;49.453;37.963
5555.637;70.386;49.454;37.964
5556.629;70.382;49.452;37.962
5557.613;70.382;49.452;37.962
5558.59;70.393;49.451;37.962
5559.591;70.386;49.452;37.962
5560.609;70.402;49.452;37.962
5561.611;70.37;49.454;37.964
5562.594;70.364;49.453;37.962
5563.581;70.373;49.453;37.962
5564.581;70.364;49.451;37.961
5565.582;70.374;49.451;37.961
5566.589;70.379;49.452;37.961
5567.601;70.364;49.452;37.962
5568.603;70.351;49.454;37.963
5569.593;70.37;49.45;37.96
5570.583;70.376;49.452;37.962
5571.575;70.359;49.451;37.961
5572.571;70.366;49.447;37.957
5573.571;70.376;49.45;37.96
5574.58;70.378;49.449;37.958
5575.574;70.382;49.448;37.958
5576.594;70.377;49.448;37.958
5577.589;70.359;49.449;37.958
5578.588;70.368;49.448;37.957
5579.61;70.356;49.451;37.96
5580.608;70.375;49.451;37.96
5581.614;70.366;49.451;37.96
5582.602;70.35;49.448;37.957
5583.614;70.363;49.447;37.956
5584.607;70.374;49.45;37.96
5585.598;70.347;49.45;37.959
5586.598;70.371;49.449;37.959
5587.583;70.351;49.45;37.959
5588.578;70.347;49.447;37.956
5589.571;70.338;49.449;37.957
5590.559;70.354;49.451;37.96
5591.549;70.37;49.449;37.958
5592.532;70.359;49.448;37.958
5593.52;70.332;49.446;37.955
5594.515;70.353;49.45;37.959
5595.518;70.376;49.447;37.956
5596.501;70.331;49.446;37.954
5597.494;70.344;49.447;37.955
5598.496;70.333;49.448;37.956
5599.501;70.359;49.447;37.956
5600.492;70.368;49.445;37.954
5601.49;70.347;49.447;37.955
5602.492;70.324;49.45;37.958
5603.5;70.331;49.446;37.954
5604.509;70.351;49.448;37.956
5605.526;70.335;49.447;37.956
5606.547;70.338;49.447;37.955
5607.553;70.338;49.448;37.956
5608.537;70.348;49.447;37.956
5609.523;70.328;49.447;37.955
5610.547;70.35;49.446;37.955
5611.539;70.339;49.446;37.954
5612.541;70.337;49.449;37.957
5613.556;70.337;49.446;37.954
5614.545;70.343;49.449;37.957
5615.542;70.326;49.447;37.955
5616.525;70.351;49.448;37.956
5617.523;70.323;49.446;37.954
5618.516;70.311;49.447;37.955
5619.507;70.336;49.446;37.954
5620.518;70.346;49.446;37.955
5621.517;70.331;49.444;37.951
5622.515;70.303;49.445;37.953
5623.495;70.31;49.448;37.955
5624.486;70.328;49.446;37.954
5625.498;70.343;49.446;37.953
5626.5;70.314;49.447;37.954
5627.479;70.302;49.446;37.952
5628.463;70.308;49.445;37.952
5629.453;70.315;49.447;37.954
5630.45;70.312;49.447;37.955
5631.456;70.301;49.443;37.951
5632.435;70.308;49.446;37.954
5633.45;70.322;49.445;37.953
5634.461;70.323;49.445;37.953
5635.443;70.331;49.445;37.952
5636.424;70.327;49.445;37.952
5637.44;70.325;49.445;37.953
5638.433;70.318;49.444;37.951
5639.429;70.334;49.444;37.952
5640.43;70.309;49.444;37.951
5641.434;70.309;49.443;37.95
5642.44;70.319;49.445;37.953
5643.449;70.295;49.443;37.95
5644.439;70.312;49.445;37.952
5645.432;70.287;49.444;37.95
5646.432;70.291;49.443;37.95
5647.423;70.3;49.444;37.95
5648.421;70.289;49.444;37.95
5649.425;70.289;49.445;37.952
5650.421;70.287;49.444;37.95
5651.406;70.302;49.441;37.948
5652.41;70.323;49.443;37.95
5653.39;70.317;49.443;37.95
5654.379;70.306;49.442;37.949
5655.362;70.312;49.441;37.948
5656.362;70.291;49.443;37.95
5657.351;70.302;49.442;37.949
5658.354;70.266;49.442;37.948
5659.367;70.295;49.442;37.948
5660.368;70.284;49.442;37.948
5661.371;70.291;49.441;37.947
5662.368;70.289;49.44;37.947
5663.372;70.308;49.44;37.948
5664.38;70.291;49.439;37.946
5665.367;70.284;49.44;37.946
5666.359;70.289;49.44;37.946
5667.352;70.257;49.439;37.945
5668.354;70.285;49.442;37.949
5669.358;70.266;49.439;37.945
5670.367;70.289;49.439;37.946
5671.392;70.262;49.441;37.946
5672.382;70.198;49.439;37.944
5673.376;70.228;49.44;37.944
5674.378;70.324;49.436;37.943
5675.381;70.285;49.438;37.944
5676.356;70.287;49.436;37.942
5677.36;70.278;49.438;37.944
5678.355;70.276;49.439;37.945
5679.338;70.254;49.437;37.942
5680.351;70.278;49.438;37.944
5681.344;70.291;49.44;37.946
5682.338;70.235;49.432;37.938
5683.34;70.269;49.437;37.942
5684.355;70.289;49.438;37.943
5685.351;70.267;49.439;37.945
5686.362;70.246;49.435;37.941
5687.356;70.278;49.437;37.943
5688.372;70.26;49.437;37.942
5689.366;70.256;49.439;37.944
5690.363;70.218;49.436;37.941
5691.386;70.238;49.436;37.94
5692.386;70.241;49.438;37.942
5693.402;70.221;49.439;37.944
5694.419;70.266;49.437;37.942
5695.411;70.257;49.438;37.943
5696.405;70.256;49.437;37.942
5697.383;70.235;49.435;37.94
5698.4;70.259;49.435;37.94
5699.419;70.234;49.438;37.943
5700.415;70.253;49.437;37.942
5701.419;70.244;49.437;37.942
5702.422;70.249;49.435;37.94
5703.425;70.246;49.437;37.942
5704.405;70.252;49.436;37.941
5705.405;70.238;49.437;37.941
5706.396;70.263;49.437;37.941
5707.38;70.254;49.437;37.942
5708.383;70.237;49.436;37.94
5709.399;70.256;49.437;37.942
5710.41;70.247;49.436;37.94
5711.393;70.239;49.436;37.94
5712.376;70.232;49.437;37.941
5713.363;70.26;49.436;37.941
5714.362;70.243;49.435;37.94
5715.356;70.222;49.435;37.939
5716.358;70.193;49.433;37.937
5717.362;70.243;49.435;37.939
5718.362;70.243;49.436;37.94
5719.356;70.227;49.435;37.938
5720.355;70.252;49.436;37.94
5721.358;70.249;49.434;37.938
5722.339;70.212;49.431;37.935
5723.36;70.237;49.434;37.938
5724.357;70.246;49.433;37.938
5725.361;70.254;49.434;37.938
5726.371;70.246;49.433;37.937
5727.384;70.239;49.434;37.938
5728.399;70.227;49.436;37.939
5729.42;70.205;49.434;37.938
5730.415;70.231;49.433;37.937
5731.443;70.209;49.435;37.939
5732.441;70.228;49.432;37.935
5733.455;70.213;49.432;37.936
5734.449;70.215;49.434;37.937
5735.454;70.228;49.432;37.935
5736.437;70.232;49.433;37.936
5737.438;70.231;49.431;37.935
5738.43;70.204;49.429;37.932
5739.452;70.216;49.43;37.934
5740.465;70.21;49.432;37.936
5741.46;70.221;49.431;37.933
5742.446;70.211;49.432;37.935
5743.46;70.228;49.43;37.934
5744.471;70.216;49.43;37.933
5745.473;70.194;49.433;37.936
5746.462;70.151;49.43;37.932
5747.457;70.2;49.431;37.933
5748.46;70.204;49.43;37.933
5749.441;70.212;49.428;37.931
5750.43;70.202;49.428;37.93
5751.434;70.217;49.43;37.933
5752.439;70.192;49.428;37.93
5753.447;70.228;49.429;37.931
5754.457;70.189;49.427;37.93
5755.448;70.171;49.423;37.926
5756.443;70.186;49.424;37.927
5757.443;70.184;49.427;37.929
5758.446;70.178;49.424;37.927
5759.453;70.184;49.424;37.927
5760.435;70.195;49.425;37.928
5761.454;70.199;49.424;37.927
5762.442;70.177;49.423;37.926
5763.435;70.15;49.423;37.926
5764.433;70.182;49.423;37.926
5765.434;70.213;49.422;37.925
5766.425;70.204;49.421;37.924
5767.409;70.189;49.424;37.926
5768.408;70.187;49.423;37.926
5769.407;70.179;49.422;37.924
5770.406;70.164;49.424;37.926
5771.396;70.197;49.424;37.927
5772.39;70.198;49.421;37.924
5773.387;70.189;49.422;37.925
5774.377;70.132;49.422;37.924
5775.357;70.193;49.422;37.924
5776.364;70.176;49.424;37.925
5777.352;70.188;49.424;37.926
5778.36;70.137;49.421;37.923
5779.349;70.186;49.425;37.926
5780.331;70.189;49.424;37.926
5781.33;70.161;49.422;37.923
5782.328;70.177;49.422;37.924
5783.336;70.174;49.421;37.923
5784.346;70.188;49.423;37.924
5785.36;70.183;49.422;37.923
5786.359;70.182;49.423;37.925
5787.357;70.173;49.421;37.923
5788.359;70.171;49.42;37.922
5789.373;70.178;49.421;37.923
5790.369;70.159;49.423;37.924
5791.362;70.136;49.418;37.921
5792.374;70.165;49.421;37.922
5793.361;70.164;49.423;37.924
5794.359;70.157;49.421;37.922
5795.355;70.132;49.417;37.919
5796.363;70.136;49.42;37.922
5797.362;70.12;49.419;37.92
5798.355;70.141;49.422;37.923
5799.372;70.153;49.421;37.922
5800.372;70.15;49.421;37.922
5801.369;70.156;49.419;37.92
5802.354;70.152;49.421;37.921
5803.347;70.165;49.421;37.921
5804.339;70.137;49.422;37.922
5805.335;70.142;49.42;37.92
5806.336;70.119;49.419;37.921
5807.32;70.148;49.419;37.92
5808.311;70.127;49.417;37.918
5809.317;70.144;49.42;37.921
5810.312;70.144;49.419;37.92
5811.307;70.152;49.42;37.921
5812.308;70.142;49.419;37.92
5813.319;70.14;49.419;37.92
5814.303;70.134;49.417;37.918
5815.3;70.15;49.419;37.92
5816.299;70.145;49.42;37.92
5817.302;70.096;49.418;37.918
5818.306;70.091;49.416;37.917
5819.315;70.151;49.418;37.919
5820.296;70.072;49.414;37.913
5821.313;70.104;49.417;37.917
5822.304;70.143;49.42;37.92
5823.296;70.134;49.42;37.92
5824.291;70.14;49.421;37.921
5825.291;70.134;49.42;37.92
5826.306;70.135;49.421;37.921
5827.305;70.085;49.417;37.917
5828.306;70.143;49.419;37.92
5829.305;70.138;49.418;37.917
5830.316;70.114;49.417;37.918
5831.311;70.111;49.419;37.919
5832.321;70.113;49.42;37.919
5833.3;70.115;49.417;37.917
5834.293;70.063;49.415;37.914
5835.306;70.11;49.418;37.917
5836.328;70.129;49.418;37.918
5837.334;70.114;49.419;37.918
5838.317;70.102;49.415;37.915
5839.311;70.09;49.416;37.916
5840.316;70.071;49.415;37.915
5841.322;70.081;49.417;37.916
5842.311;70.116;49.418;37.917
5843.305;70.13;49.419;37.918
5844.315;70.121;49.416;37.916
5845.302;70.116;49.418;37.917
5846.301;70.099;49.417;37.916
5847.312;70.119;49.417;37.917
5848.305;70.115;49.418;37.917
5849.305;70.076;49.416;37.916
5850.308;70.093;49.418;37.915
5851.315;70.087;49.417;37.915
5852.311;70.08;49.415;37.914
5853.313;70.095;49.415;37.914
5854.313;70.073;49.415;37.914
5855.298;70.108;49.416;37.915
5856.297;70.061;49.415;37.913
5857.29;70.078;49.417;37.915
5858.283;70.077;49.418;37.916
5859.297;70.07;49.415;37.914
5860.298;70.044;49.413;37.911
5861.293;70.116;49.417;37.915
5862.306;70.092;49.415;37.912
5863.305;70.099;49.417;37.915
5864.295;70.067;49.415;37.913
5865.29;70.041;49.412;37.91
5866.293;70.044;49.414;37.912
5867.275;70.099;49.417;37.915
5868.292;70.072;49.413;37.911
5869.294;70.05;49.414;37.912
5870.299;70.054;49.413;37.911
5871.31;70.097;49.416;37.914
5872.307;70.1;49.416;37.913
5873.315;70.058;49.413;37.911
5874.302;70.045;49.414;37.912
5875.292;70.133;49.415;37.913
5876.3;70.08;49.412;37.91
5877.312;70.022;49.409;37.907
5878.3;70.082;49.413;37.911
5879.291;70.053;49.411;37.909
5880.288;70.031;49.411;37.908
5881.29;70.047;49.411;37.909
5882.305;70.074;49.413;37.91
5883.323;70.032;49.407;37.904
5884.322;70.041;49.41;37.908
5885.323;70.044;49.41;37.907
5886.335;70.043;49.41;37.908
5887.348;70.028;49.409;37.906
5888.33;70.056;49.41;37.906
5889.324;70.067;49.411;37.908
5890.321;70.033;49.409;37.906
5891.323;70.031;49.408;37.906
5892.321;70.023;49.406;37.903
5893.316;70.06;49.407;37.903
5894.319;70.068;49.409;37.906
5895.331;70.044;49.408;37.904
5896.313;69.995;49.404;37.901
5897.297;70.018;49.408;37.904
5898.294;70.061;49.406;37.903
5899.298;70.007;49.404;37.901
5900.295;70.016;49.404;37.901
5901.296;70.014;49.406;37.903
5902.288;69.993;49.406;37.902
5903.284;70.008;49.407;37.903
5904.286;69.995;49.406;37.903
5905.269;70.026;49.407;37.904
5906.244;70.042;49.406;37.901
5907.251;70.024;49.406;37.901
5908.236;70.061;49.406;37.903
5909.253;70.007;49.404;37.901
5910.246;70.052;49.408;37.903
5911.254;70.059;49.405;37.901
5912.231;70.006;49.403;37.898
5913.244;70.025;49.403;37.9
5914.231;69.993;49.403;37.898
5915.252;70.096;49.405;37.902
5916.252;70.034;49.404;37.899
5917.257;69.997;49.404;37.899
5918.269;70.035;49.405;37.901
5919.254;69.959;49.399;37.895
5920.239;69.989;49.404;37.9
5921.228;70.04;49.405;37.901
5922.251;69.969;49.403;37.899
5923.247;69.961;49.4;37.896
5924.248;69.999;49.405;37.901
5925.25;70.019;49.406;37.901
5926.249;69.997;49.402;37.897
5927.25;69.998;49.404;37.9
5928.246;69.995;49.402;37.897
5929.259;69.999;49.403;37.898
5930.263;70.021;49.404;37.899
5931.262;69.997;49.402;37.898
5932.252;70.028;49.405;37.9
5933.243;69.967;49.401;37.895
5934.247;70.003;49.403;37.899
5935.24;69.955;49.4;37.895
5936.236;69.967;49.401;37.896
5937.234;69.969;49.402;37.897
5938.238;69.963;49.399;37.894
5939.221;69.982;49.402;37.897
5940.205;69.989;49.402;37.896
5941.188;69.956;49.401;37.896
5942.191;69.955;49.399;37.893
5943.177;69.971;49.399;37.894
5944.171;69.981;49.4;37.895
5945.171;69.964;49.399;37.894
5946.178;69.975;49.4;37.896
5947.16;69.969;49.399;37.895
5948.146;69.955;49.396;37.891
5949.137;69.963;49.397;37.892
5950.133;69.981;49.401;37.896
5951.134;69.944;49.397;37.891
5952.141;69.94;49.399;37.893
5953.152;69.955;49.396;37.89
5954.141;69.965;49.4;37.894
5955.133;69.969;49.401;37.895
5956.131;69.958;49.4;37.894
5957.132;69.937;49.399;37.893
5958.13;69.927;49.395;37.89
5959.129;69.981;49.402;37.896
5960.134;69.941;49.397;37.891
5961.141;69.928;49.398;37.892
5962.143;69.956;49.399;37.893
5963.134;69.964;49.398;37.892
5964.15;69.927;49.395;37.889
5965.146;69.984;49.397;37.891
5966.149;69.948;49.396;37.891
5967.148;69.922;49.391;37.885
5968.135;69.952;49.396;37.89
5969.134;69.954;49.4;37.894
5970.139;69.907;49.393;37.886
5971.127;69.921;49.395;37.889
5972.131;69.967;49.396;37.89
5973.136;69.945;49.397;37.89
5974.119;69.941;49.397;37.89
5975.14;69.915;49.393;37.886
5976.152;69.948;49.396;37.89
5977.16;69.909;49.394;37.887
5978.145;69.9;49.394;37.887
5979.137;69.921;49.39;37.884
5980.143;69.913;49.392;37.885
5981.121;69.9;49.393;37.886
5982.111;69.888;49.393;37.886
5983.127;69.898;49.389;37.883
5984.13;69.926;49.392;37.886
5985.134;69.901;49.393;37.886
5986.13;69.923;49.392;37.884
5987.129;69.905;49.391;37.884
5988.133;69.906;49.392;37.885
5989.131;69.914;49.389;37.882
5990.116;69.941;49.392;37.885
5991.108;69.908;49.39;37.884
5992.1;69.895;49.387;37.879
5993.084;69.945;49.39;37.882
5994.076;69.893;49.388;37.88
5995.072;69.936;49.392;37.884
5996.081;69.91;49.39;37.882
5997.066;69.958;49.392;37.884
5998.057;69.884;49.388;37.88
5999.064;69.888;49.388;37.88
6000.046;69.861;49.388;37.881
6001.064;69.876;49.387;37.879
6002.07;69.895;49.388;37.882
6003.078;69.891;49.39;37.882
6004.075;69.896;49.388;37.881
6005.079;69.898;49.388;37.88
6006.062;69.88;49.388;37.88
6007.052;69.887;49.39;37.881
6008.049;69.934;49.394;37.885
6009.03;69.858;49.388;37.879
6010.025;69.904;49.392;37.883
6011.033;69.887;49.389;37.881
6012.037;69.887;49.388;37.88
6013.029;69.888;49.391;37.882
6014.036;69.89;49.389;37.881
6015.027;69.897;49.391;37.883
6016.013;69.878;49.39;37.881
6017.017;69.867;49.389;37.88
6018.023;69.875;49.392;37.883
6019.014;69.883;49.389;37.88
6019.995;69.859;49.388;37.879
6020.99;69.871;49.39;37.882
6021.993;69.878;49.387;37.878
6023.005;69.873;49.388;37.879
6023.995;69.863;49.389;37.879
6024.995;69.851;49.39;37.88
6025.997;69.867;49.389;37.88
6027.003;69.928;49.393;37.883
6027.988;69.855;49.39;37.881
6028.978;69.872;49.39;37.881
6029.979;69.847;49.387;37.877
6030.984;69.871;49.387;37.879
6031.992;69.875;49.387;37.877
6032.986;69.894;49.388;37.879
6034.001;69.855;49.386;37.876
6035.013;69.868;49.387;37.877
6036.027;69.862;49.389;37.88
6037.048;69.869;49.388;37.879
6038.046;69.845;49.388;37.879
6039.046;69.882;49.389;37.88
6040.053;69.886;49.391;37.881
6041.051;69.866;49.389;37.879
6042.054;69.861;49.385;37.876
6043.059;69.863;49.386;37.877
6044.049;69.848;49.387;37.877
6045.029;69.849;49.386;37.876
6046.039;69.837;49.388;37.878
6047.024;69.83;49.384;37.874
6048.044;69.86;49.384;37.874
6049.036;69.856;49.383;37.873
6050.012;69.835;49.383;37.873
6051.015;69.828;49.386;37.876
6052.017;69.838;49.384;37.874
6053.002;69.826;49.386;37.876
6053.993;69.817;49.389;37.879
6055.002;69.831;49.385;37.874
6055.988;69.823;49.387;37.876
6056.979;69.818;49.388;37.877
6057.99;69.823;49.383;37.873
6058.976;69.822;49.386;37.876
6059.972;69.813;49.387;37.876
6060.979;69.829;49.387;37.876
6061.989;69.815;49.385;37.874
6062.971;69.835;49.385;37.873
6063.973;69.837;49.387;37.877
6064.972;69.817;49.384;37.873
6065.974;69.844;49.385;37.875
6066.951;69.821;49.386;37.875
6067.961;69.838;49.383;37.872
6068.941;69.813;49.383;37.872
6069.926;69.826;49.387;37.876
6070.914;69.814;49.384;37.873
6071.909;69.837;49.382;37.872
6072.908;69.841;49.385;37.874
6073.911;69.832;49.383;37.873
6074.917;69.804;49.386;37.874
6075.929;69.806;49.384;37.873
6076.919;69.813;49.385;37.874
6077.918;69.816;49.384;37.873
6078.919;69.799;49.383;37.871
6079.913;69.792;49.385;37.873
6080.893;69.803;49.384;37.873
6081.878;69.781;49.384;37.873
6082.872;69.816;49.379;37.868
6083.876;69.806;49.384;37.872
6084.869;69.792;49.383;37.871
6085.87;69.803;49.382;37.871
6086.88;69.806;49.385;37.873
6087.874;69.781;49.383;37.87
6088.873;69.787;49.383;37.871
6089.885;69.793;49.378;37.866
6090.885;69.803;49.383;37.871
6091.891;69.778;49.381;37.868
6092.877;69.779;49.381;37.869
6093.884;69.777;49.381;37.867
6094.892;69.795;49.381;37.869
6095.902;69.791;49.379;37.867
6096.9;69.795;49.379;37.867
6097.902;69.778;49.381;37.869
6098.911;69.789;49.381;37.868
6099.897;69.803;49.382;37.869
6100.887;69.772;49.381;37.868
6101.902;69.786;49.381;37.869
6102.922;69.787;49.381;37.868
6103.916;69.767;49.382;37.869
6104.942;69.798;49.382;37.87
6105.938;69.785;49.379;37.867
6106.936;69.788;49.379;37.866
6107.937;69.793;49.38;37.867
6108.917;69.755;49.382;37.868
6109.934;69.763;49.379;37.867
6110.938;69.784;49.381;37.868
6111.932;69.778;49.379;37.865
6112.915;69.759;49.381;37.867
6113.906;69.789;49.379;37.866
6114.899;69.75;49.38;37.866
6115.903;69.782;49.38;37.867
6116.892;69.753;49.379;37.866
6117.887;69.752;49.378;37.864
6118.88;69.778;49.38;37.866
6119.88;69.755;49.38;37.866
6120.867;69.771;49.377;37.863
6121.884;69.743;49.378;37.864
6122.882;69.752;49.372;37.858
6123.888;69.736;49.376;37.862
6124.873;69.764;49.375;37.862
6125.86;69.754;49.374;37.861
6126.847;69.769;49.376;37.862
6127.837;69.753;49.376;37.862
6128.827;69.735;49.374;37.86
6129.824;69.729;49.378;37.863
6130.811;69.76;49.373;37.86
6131.802;69.777;49.376;37.862
6132.797;69.758;49.375;37.861
6133.799;69.732;49.378;37.864
6134.804;69.718;49.376;37.861
6135.787;69.755;49.375;37.861
6136.776;69.756;49.374;37.861
6137.766;69.745;49.376;37.862
6138.768;69.719;49.376;37.861
6139.769;69.742;49.378;37.863
6140.774;69.799;49.381;37.865
6141.769;69.732;49.377;37.862
6142.755;69.738;49.376;37.862
6143.759;69.73;49.373;37.858
6144.776;69.746;49.373;37.859
6145.776;69.736;49.373;37.859
6146.767;69.717;49.375;37.86
6147.768;69.72;49.374;37.859
6148.77;69.715;49.375;37.859
6149.751;69.724;49.375;37.86
6150.748;69.73;49.375;37.859
6151.762;69.722;49.375;37.86
6152.765;69.718;49.374;37.858
6153.77;69.732;49.376;37.86
6154.751;69.712;49.374;37.858
6155.738;69.722;49.372;37.857
6156.73;69.733;49.369;37.854
6157.736;69.708;49.371;37.855
6158.748;69.717;49.374;37.858
6159.751;69.705;49.373;37.858
6160.743;69.706;49.373;37.857
6161.761;69.713;49.371;37.855
6162.755;69.686;49.372;37.856
6163.749;69.721;49.371;37.856
6164.747;69.706;49.372;37.856
6165.764;69.715;49.372;37.856
6166.756;69.745;49.373;37.857
6167.75;69.701;49.37;37.854
6168.744;69.712;49.371;37.856
6169.743;69.703;49.369;37.853
6170.745;69.718;49.373;37.857
6171.753;69.703;49.372;37.856
6172.751;69.699;49.372;37.856
6173.754;69.698;49.372;37.856
6174.745;69.687;49.372;37.856
6175.75;69.689;49.372;37.856
6176.75;69.698;49.372;37.856
6177.736;69.697;49.373;37.856
6178.735;69.697;49.373;37.856
6179.736;69.697;49.374;37.857
6180.723;69.696;49.37;37.854
6181.718;69.68;49.373;37.857
6182.726;69.681;49.372;37.855
6183.73;69.679;49.374;37.856
