time/h	3 uM CTDSTA	3 uM CTDSTA	3 uM CTDSTA	3 uM CTDSTA	750 nM CTDSTA	750 nM CTDSTA	750 nM CTDSTA	750 nM CTDSTA	187 nM CTDSTA	187 nM CTDSTA	187 nM CTDSTA	187 nM CTDSTA	Ab42	Ab42	Ab42	Ab42
61.750	67291	75923	80882	71139	50944	50410	50119	51023	76578	73145	74025	74326	1.0189e+05	1.0414e+05	1.0970e+05	90892
61.786	66961	75937	82094	71238	50946	50389	49723	51254	76968	73987	74434	74252	1.0213e+05	1.0324e+05	1.0945e+05	91832
61.822	66990	75716	81161	70794	51330	50037	50174	51614	76122	72745	72877	75093	1.0123e+05	1.0345e+05	1.0834e+05	91105
61.858	66612	76526	81806	71633	50319	50026	50126	50723	76023	74376	72800	74533	1.0318e+05	1.0478e+05	1.1068e+05	91921
61.894	66742	76162	80197	71518	50825	49982	50276	50737	76377	73604	73041	73899	1.0156e+05	1.0492e+05	1.1037e+05	91211
61.931	66280	76350	81299	71328	50754	50556	50147	50691	76282	73135	73769	74556	1.0149e+05	1.0466e+05	1.0909e+05	92456
61.967	66812	76302	81094	70430	50684	49562	49533	50661	75904	73621	73432	73718	1.0199e+05	1.0398e+05	1.0978e+05	92032
62.003	66700	76785	80853	71355	50457	50668	50032	50467	76497	72593	73202	74516	1.0192e+05	1.0500e+05	1.0968e+05	92273
62.039	66372	75551	80771	71569	51352	50098	50241	50988	77075	73301	73769	73941	1.0170e+05	1.0461e+05	1.0956e+05	91466
62.075	66739	76285	81327	70678	51437	50648	50003	50434	77046	73600	73033	73708	1.0178e+05	1.0541e+05	1.0986e+05	91513
62.111	66808	75542	80594	71481	51148	50467	49752	50701	75606	74160	73181	73630	1.0166e+05	1.0519e+05	1.0939e+05	92040
62.147	66803	75887	81231	70649	51655	50420	49329	50892	76211	73425	73584	74769	1.0276e+05	1.0549e+05	1.0995e+05	91514
62.183	66346	75455	81052	71422	51424	50042	50162	50609	76491	73489	73919	74533	1.0197e+05	1.0472e+05	1.0917e+05	91250
62.219	66860	76757	81064	71449	50816	51065	49793	51099	76068	73228	73705	74018	1.0057e+05	1.0454e+05	1.1026e+05	91757
62.256	67518	76831	80516	72169	50735	50610	49552	50947	76624	73816	73277	74508	1.0299e+05	1.0519e+05	1.0939e+05	91048
62.292	67415	76380	80509	70955	50570	50566	49821	51520	77411	73629	72970	74204	1.0151e+05	1.0585e+05	1.0853e+05	91876
62.328	66921	76034	81468	71720	50998	50874	50487	50320	76175	72954	73720	74033	1.0199e+05	1.0428e+05	1.0931e+05	92221
62.364	66997	75714	80849	70695	50695	50715	49778	50543	75995	73779	73454	73225	1.0197e+05	1.0473e+05	1.0959e+05	91342
62.400	66617	76469	81186	71523	50283	50371	50355	51127	76589	73803	73778	74390	1.0107e+05	1.0426e+05	1.0782e+05	91259
62.436	65799	76272	80974	71386	51349	50334	49990	51183	76616	72209	73454	74347	1.0293e+05	1.0473e+05	1.0860e+05	91619
62.472	66692	76189	81667	71382	50774	50592	50360	51396	77168	73271	73987	74347	1.0155e+05	1.0479e+05	1.0995e+05	91245
62.508	67066	75249	79940	71000	51017	50209	50357	51446	76852	73385	73039	73456	1.0254e+05	1.0438e+05	1.0972e+05	92499
62.544	66702	76458	80727	71482	50931	50225	50326	50462	76128	74128	73808	74390	1.0215e+05	1.0505e+05	1.0923e+05	91160
62.581	66586	74862	80844	71461	50782	49511	50038	50507	76661	72832	73493	74684	1.0249e+05	1.0369e+05	1.0804e+05	92030
62.617	66770	75898	79808	71303	50685	50759	50610	50568	76504	74031	73934	74143	1.0221e+05	1.0531e+05	1.0925e+05	90449
62.653	66371	76006	81401	71965	50568	50880	49980	50416	76188	73492	73782	74498	1.0158e+05	1.0439e+05	1.0839e+05	92108
62.689	66865	75732	81064	71406	50610	50730	50013	50642	77311	73939	73469	74426	1.0176e+05	1.0411e+05	1.1025e+05	92072
62.725	67051	75786	81264	70733	50641	50921	50755	50942	76452	73089	74079	74302	1.0212e+05	1.0525e+05	1.0972e+05	91983
62.761	67404	76394	81403	71478	51035	50330	50444	50947	76328	72837	74047	73899	1.0205e+05	1.0544e+05	1.0859e+05	91462
62.797	66569	76581	80881	71011	51141	50221	50309	51069	75978	73558	74214	73755	1.0189e+05	1.0436e+05	1.0930e+05	91385
62.833	65254	76114	80985	72032	50787	50117	49697	50729	75887	72972	73022	74349	1.0127e+05	1.0357e+05	1.0891e+05	92131
62.869	67041	76148	81136	71434	50585	50511	50242	50109	76565	73963	73429	73559	1.0293e+05	1.0505e+05	1.0889e+05	90385
62.906	66208	76751	80518	71369	50754	50518	50463	50830	76641	73589	73333	74853	1.0181e+05	1.0498e+05	1.0744e+05	90536
62.942	66807	76436	80427	71971	50217	50071	49884	50649	75852	72734	73681	74402	1.0296e+05	1.0421e+05	1.0925e+05	91756
62.978	67602	76472	81056	71943	50312	50966	49701	50752	76718	73431	73942	74883	1.0108e+05	1.0479e+05	1.0894e+05	92050
63.014	67696	76233	80933	70670	50445	50483	49846	50528	77148	72983	74137	73771	1.0247e+05	1.0500e+05	1.0844e+05	90835
63.050	67286	76339	80660	71986	51087	50942	49844	50795	77082	73279	73335	73872	1.0232e+05	1.0542e+05	1.1056e+05	92218
63.086	67050	75992	81933	70978	50480	50469	49776	50852	76517	73495	73556	73494	1.0213e+05	1.0487e+05	1.0976e+05	91070
63.122	66279	76920	81580	71143	50160	50469	49894	50357	76394	73593	72760	75106	1.0291e+05	1.0501e+05	1.0854e+05	91513
63.158	67803	76551	81784	71349	50261	50431	50495	50679	76724	72850	73639	74239	1.0134e+05	1.0443e+05	1.0951e+05	91067
63.194	67217	77338	80238	71409	50248	50726	50601	50913	75938	73718	73492	73846	1.0289e+05	1.0446e+05	1.0919e+05	90596
63.231	67469	75609	81606	71713	50829	50877	49928	50219	77127	73805	73830	73762	1.0255e+05	1.0519e+05	1.0945e+05	92135
63.267	66900	76042	80794	70775	50937	50441	49927	49681	76116	73789	73422	74481	1.0216e+05	1.0481e+05	1.0868e+05	92247
63.303	66780	76920	80877	71427	50766	50680	49892	50599	75769	73739	73295	74671	1.0168e+05	1.0418e+05	1.0894e+05	90561
63.339	67074	76938	81389	71610	49999	49727	49547	50938	76495	74406	73542	74389	1.0346e+05	1.0528e+05	1.0850e+05	91245
63.375	66332	75713	80199	71260	50342	50249	50217	50629	76762	73442	73969	74976	1.0354e+05	1.0493e+05	1.0881e+05	91187
63.411	67096	74687	81043	71200	51028	50876	49889	50783	75788	73777	72973	74084	1.0288e+05	1.0500e+05	1.0960e+05	91646
63.447	66842	76482	81155	71842	51028	50786	50042	50979	76822	73393	72910	73560	1.0274e+05	1.0447e+05	1.0838e+05	91393
63.483	66215	76725	80618	71545	50771	50627	50617	51049	76971	73091	73423	74013	1.0177e+05	1.0560e+05	1.0929e+05	91424
63.519	66403	75941	81570	71074	51400	50383	50083	50224	76803	73823	73304	74302	1.0211e+05	1.0479e+05	1.0954e+05	90404
63.556	66851	76681	81072	71507	50452	51062	49819	51178	76052	73297	73970	73700	1.0126e+05	1.0551e+05	1.0861e+05	91907
63.592	66427	76729	80997	72116	50470	50126	49642	50749	76127	73562	73635	73878	1.0252e+05	1.0429e+05	1.0961e+05	93004
63.628	67308	76315	79500	71193	51469	50208	50413	50826	75659	73794	74312	74405	1.0223e+05	1.0416e+05	1.0862e+05	91035
63.664	66366	76558	81467	71878	51020	50654	50211	50440	77059	73968	74162	73466	1.0294e+05	1.0486e+05	1.0940e+05	91589
63.700	67173	76348	80577	71540	50321	50418	49593	50846	76517	72977	74171	73842	1.0274e+05	1.0420e+05	1.0905e+05	91725
63.736	66939	75955	81224	71439	51180	50632	50301	50264	76610	73967	74248	75102	1.0186e+05	1.0502e+05	1.0840e+05	91638
63.772	66938	75592	81356	70551	50508	50824	50022	50470	75765	73262	73628	75036	1.0240e+05	1.0486e+05	1.0930e+05	91549
63.808	66988	76349	81175	71954	50828	50777	49876	51220	76430	72737	72906	73686	1.0265e+05	1.0529e+05	1.0906e+05	91168
63.844	66740	75273	80887	71284	50525	50533	49968	49886	77254	74222	73558	74308	1.0215e+05	1.0449e+05	1.0894e+05	91644
63.881	66722	76890	81092	71257	50490	50954	49718	51636	76518	73942	73749	74411	1.0261e+05	1.0448e+05	1.0890e+05	90993
63.917	67632	75653	81070	71351	50586	50591	50120	50474	76764	74065	73272	74227	1.0182e+05	1.0476e+05	1.0894e+05	91180
63.953	66724	76025	81507	70588	50517	50384	49568	50848	76439	73363	73722	74919	1.0124e+05	1.0473e+05	1.0853e+05	91026
63.989	67179	76020	81311	71275	50809	51425	49244	50706	76732	73221	73661	73495	1.0277e+05	1.0446e+05	1.0919e+05	91203
64.025	66264	76480	81888	71319	50834	51147	49473	51625	76107	74072	73268	73913	1.0197e+05	1.0496e+05	1.0873e+05	91942
64.061	66499	75940	80698	71195	50910	50029	49574	50605	77201	73890	73690	73860	1.0259e+05	1.0422e+05	1.0874e+05	91510
64.097	67319	76153	80863	71265	50496	50795	50004	50490	77067	74097	73293	74764	1.0204e+05	1.0452e+05	1.0860e+05	91184
64.133	67802	76662	81210	71490	50708	50941	49841	50474	76676	74466	74877	74202	1.0132e+05	1.0397e+05	1.0961e+05	90565
64.169	66946	76534	80413	72446	51317	49995	49748	51195	76562	73327	73112	74565	1.0104e+05	1.0475e+05	1.1000e+05	91350
64.206	67504	77223	81020	71079	51040	49855	49917	50974	76510	74028	73185	74291	1.0333e+05	1.0349e+05	1.1009e+05	91230
64.242	66683	76588	81656	71303	50842	50796	50542	51516	76855	73077	74311	74553	1.0186e+05	1.0493e+05	1.0920e+05	90971
64.278	67743	76467	80571	72026	50474	50756	49554	50901	76172	73738	74009	73966	1.0173e+05	1.0460e+05	1.0930e+05	91355
64.314	67911	75927	80539	71820	50516	50583	50145	50499	76533	74180	73205	74328	1.0232e+05	1.0492e+05	1.0889e+05	91817
64.350	66803	76280	80488	71588	50467	49879	49899	50243	76224	73428	74085	75025	1.0225e+05	1.0476e+05	1.0857e+05	90626
64.386	66919	76110	81351	70941	50596	49953	50187	51099	76570	74156	73804	74598	1.0109e+05	1.0516e+05	1.0895e+05	91983
64.422	67683	76887	81405	72081	51274	50181	49798	50562	77156	73215	73673	74532	1.0148e+05	1.0474e+05	1.0945e+05	91538
64.458	67615	75635	80387	71171	50302	50654	50317	50123	77173	73141	73205	75033	1.0188e+05	1.0459e+05	1.0848e+05	91134
64.494	66590	76851	81351	71285	51062	49771	50363	51057	76676	73891	73411	74281	1.0215e+05	1.0430e+05	1.0879e+05	91740
64.531	67058	75689	80440	71760	50499	50962	50090	50635	75448	72524	73850	73928	1.0275e+05	1.0528e+05	1.0912e+05	91540
64.567	67895	76962	80888	71808	50543	50550	49313	50283	76296	72366	72776	75030	1.0303e+05	1.0447e+05	1.0851e+05	90652
64.603	67247	76542	81085	71867	50726	50173	50392	51121	76726	73292	73775	74585	1.0160e+05	1.0499e+05	1.0789e+05	91822
64.639	67494	76252	80601	71566	50495	50601	49686	50677	77510	73043	73627	74397	1.0126e+05	1.0452e+05	1.0893e+05	91579
64.675	67142	75292	80293	71091	49991	49796	50387	50718	77505	74587	72947	74657	1.0233e+05	1.0535e+05	1.0863e+05	91610
64.711	67351	75627	81221	72046	50593	50679	50059	51230	77078	73862	73672	73828	1.0250e+05	1.0466e+05	1.1008e+05	90387
64.747	66769	76976	80952	71177	51042	50689	50286	50331	75766	73282	73989	75148	1.0203e+05	1.0381e+05	1.0956e+05	90948
64.783	66831	76233	80927	71060	50706	50797	50239	50789	76620	73413	73585	73747	1.0125e+05	1.0518e+05	1.0868e+05	91615
64.819	66123	75982	79932	71774	50496	50623	49811	51093	77063	73415	73349	73956	1.0202e+05	1.0436e+05	1.0842e+05	90716
64.856	66544	75766	79825	71905	50670	50050	50003	50559	76648	73785	72889	73716	1.0116e+05	1.0433e+05	1.0904e+05	90695
64.892	67248	76194	81081	71497	49991	50545	49678	50506	76358	73364	73142	74486	1.0118e+05	1.0429e+05	1.0969e+05	92050
64.928	66969	76082	80717	72115	50491	50439	49736	51329	76303	73120	73823	74220	1.0160e+05	1.0524e+05	1.0901e+05	89907
64.964	66550	76100	80749	71896	51600	50159	49676	50977	76576	73686	73951	74153	1.0159e+05	1.0428e+05	1.0953e+05	90823
65.000	66961	76634	80826	72361	51034	49755	50005	51130	76228	73616	73099	73960	1.0169e+05	1.0493e+05	1.0989e+05	91264
65.036	66353	75824	80462	72595	50917	50438	49932	50177	77323	73865	73922	73970	1.0222e+05	1.0495e+05	1.0934e+05	91112
65.072	66377	77261	80820	71108	50860	50878	50601	51089	76284	73548	73648	74354	1.0252e+05	1.0612e+05	1.0924e+05	90849
65.108	66645	75901	80783	72013	50618	50012	49758	50459	76795	73325	73779	74353	1.0211e+05	1.0470e+05	1.0929e+05	90947
65.144	67183	75914	81984	72252	50830	50470	49974	50654	75885	72727	73232	74154	1.0213e+05	1.0446e+05	1.0990e+05	91370
65.181	66235	77014	80009	71900	50138	50562	49947	50089	76846	73667	74416	74770	1.0224e+05	1.0460e+05	1.0917e+05	90447
65.217	66286	76711	80781	71159	50884	50665	50192	51083	76904	74302	74045	74237	1.0198e+05	1.0364e+05	1.0813e+05	90803
65.253	66241	76734	80786	71686	50821	50833	49543	50510	76714	73300	74213	74709	1.0251e+05	1.0527e+05	1.0884e+05	90939
65.289	66854	76460	81541	71823	50173	50206	50093	50656	75896	73172	73341	73852	1.0072e+05	1.0482e+05	1.0835e+05	91076
65.325	66940	75504	80259	71081	50626	50494	50064	50503	76731	74448	73467	73540	1.0248e+05	1.0505e+05	1.0762e+05	90797
65.361	66706	76398	80158	71737	50514	50352	49677	50658	76240	73330	73561	74382	1.0177e+05	1.0485e+05	1.0803e+05	90389
65.397	66895	75632	81263	71881	50414	50408	49706	50425	76851	73068	73494	73969	1.0138e+05	1.0413e+05	1.0882e+05	90633
65.433	66892	76228	81030	71424	50636	50388	50056	51090	76496	73994	72975	73984	1.0194e+05	1.0504e+05	1.0890e+05	92159
65.469	66480	76225	80527	72163	50531	50782	50189	50532	77105	73991	73640	73910	1.0178e+05	1.0506e+05	1.0792e+05	91294
65.506	66580	76401	80602	70917	50518	50417	50233	49782	77192	74193	74091	74192	1.0249e+05	1.0480e+05	1.0910e+05	90714
65.542	66996	75639	80897	72001	51145	50566	50433	50478	77901	72772	73920	74928	1.0176e+05	1.0456e+05	1.0859e+05	91161
65.578	67127	76521	81483	71590	50863	50663	49543	50780	76772	73792	72722	73880	1.0265e+05	1.0530e+05	1.0806e+05	90844
65.614	66936	75906	80608	71961	50155	50706	49488	50525	76493	73309	73723	73951	1.0240e+05	1.0475e+05	1.0941e+05	92617
65.650	66540	76156	80724	71816	50083	50247	49909	50660	76393	73216	73188	75589	1.0128e+05	1.0452e+05	1.0935e+05	91553
65.686	66641	75942	80464	72050	50728	50454	50141	51032	77749	73509	73330	73822	1.0223e+05	1.0387e+05	1.0925e+05	92054
65.722	67387	76508	81208	71835	50522	50746	49541	50867	76408	73999	73933	74908	1.0195e+05	1.0470e+05	1.0822e+05	92108
65.758	66922	76032	80837	71146	50167	50048	49897	51053	76523	73149	74459	74045	1.0195e+05	1.0462e+05	1.0955e+05	91559
65.794	67697	76371	80638	71617	50103	50832	49752	50388	76452	73454	73595	73914	1.0133e+05	1.0408e+05	1.0890e+05	90840
65.831	66555	75895	80038	71606	51070	50665	49634	50190	76884	73320	74657	74423	1.0237e+05	1.0441e+05	1.0974e+05	91337
65.867	66349	75546	81002	72229	49855	50498	50282	50672	76757	74057	73630	74537	1.0151e+05	1.0528e+05	1.0834e+05	90416
65.903	66425	76181	80803	72308	50555	50973	50186	50949	76939	73959	73827	74861	1.0072e+05	1.0456e+05	1.0918e+05	92075
65.939	67447	76951	81331	71384	50171	50300	49799	50914	76630	73420	73991	74584	1.0123e+05	1.0484e+05	1.0906e+05	91804
65.975	66277	75943	80868	71362	50905	49870	49507	50535	75958	73936	74351	74407	1.0247e+05	1.0419e+05	1.0875e+05	92025
66.011	67584	76318	81154	71568	50620	50710	50213	50615	77178	73776	73659	74930	1.0255e+05	1.0473e+05	1.0774e+05	92205
66.047	65933	76581	80369	72173	51153	50937	49674	50580	76515	73970	74832	74377	1.0244e+05	1.0554e+05	1.0866e+05	91216
66.083	66505	76312	81104	72218	50373	50158	50129	50618	76598	73578	74428	74747	1.0250e+05	1.0479e+05	1.0892e+05	91910
66.119	66701	76175	80971	71899	50826	51184	50148	50814	76892	73763	74085	74457	1.0294e+05	1.0547e+05	1.0923e+05	91189
66.156	67085	76248	80308	71882	51379	49935	50043	50801	76113	73829	74378	75098	1.0248e+05	1.0477e+05	1.0916e+05	91014
66.192	67157	77019	80929	71754	50464	50004	49499	50889	75945	74174	74438	73832	1.0185e+05	1.0566e+05	1.0835e+05	91690
66.228	66315	75449	80820	72760	50499	50213	50105	50098	76945	73823	73734	74046	1.0248e+05	1.0527e+05	1.0882e+05	91638
66.264	66508	75792	81683	72100	50146	50375	50170	50887	75646	73755	74221	74987	1.0229e+05	1.0531e+05	1.0926e+05	92027
66.300	66693	76628	80520	72085	50853	50730	50996	50972	76863	74729	74169	74348	1.0132e+05	1.0394e+05	1.0943e+05	90086
66.336	66971	75710	81505	72567	49942	51040	50110	49653	76823	74440	74991	75300	1.0180e+05	1.0525e+05	1.0889e+05	90807
66.372	66960	76381	80799	72168	50552	50880	50373	50955	78102	73885	73647	74686	1.0237e+05	1.0481e+05	1.0814e+05	91316
66.408	66972	76304	81087	72112	50723	49986	49224	50837	76777	74105	73654	73922	1.0133e+05	1.0472e+05	1.0925e+05	90964
66.444	66455	76043	81305	72117	50554	50695	49623	50374	76392	74044	73800	74063	1.0165e+05	1.0470e+05	1.0832e+05	91915
66.481	67366	75969	80836	71536	50081	50231	49834	50689	77086	73799	73275	74416	1.0124e+05	1.0458e+05	1.0886e+05	91110
66.517	66938	76586	81446	71502	50669	50118	49715	50199	76711	74238	73853	75061	1.0228e+05	1.0547e+05	1.0838e+05	91221
66.553	67169	75723	81165	70814	50523	50550	49684	50615	77623	74049	73874	74617	1.0189e+05	1.0404e+05	1.0877e+05	91737
66.589	66494	76294	80925	71593	50854	50086	50779	50616	76843	73754	73930	74866	1.0220e+05	1.0450e+05	1.0854e+05	90939
66.625	66377	76400	80952	71229	50757	50843	50023	49905	77211	74448	73915	75486	1.0169e+05	1.0536e+05	1.0910e+05	90312
66.661	66573	76472	80819	71143	50161	49401	49292	50971	76346	73200	74226	74360	1.0079e+05	1.0523e+05	1.0809e+05	90678
66.697	65918	75727	81659	71316	50294	49785	49757	50571	77345	73831	73465	74380	1.0239e+05	1.0569e+05	1.0816e+05	90412
66.733	66406	76099	80355	71415	50333	50550	49747	50683	76948	73697	74139	74393	1.0228e+05	1.0468e+05	1.0879e+05	90517
66.769	67061	76623	80143	71831	50588	50461	50044	50089	76660	73229	74353	74336	1.0268e+05	1.0439e+05	1.0882e+05	91044
66.806	67250	76753	80773	72304	50004	50501	50665	50951	77155	74713	74829	74162	1.0225e+05	1.0523e+05	1.0871e+05	91534
66.842	66279	77049	80473	72138	50973	50354	50097	50841	77254	73606	73475	74127	1.0095e+05	1.0514e+05	1.0850e+05	91200
66.878	67252	77025	81000	72323	50434	49892	50061	50258	78227	73860	73613	74153	1.0231e+05	1.0446e+05	1.0923e+05	90534
66.914	66975	76340	80867	72076	50210	50269	50237	51141	77386	73958	74370	74807	1.0221e+05	1.0444e+05	1.0819e+05	91168
66.950	66916	75928	80648	72119	50657	50288	49971	50035	76531	74422	74011	74242	1.0268e+05	1.0496e+05	1.0802e+05	92222
66.986	66605	76748	80276	71828	50565	50726	49916	50547	77727	73984	74336	75016	1.0248e+05	1.0506e+05	1.0857e+05	90614
67.022	66566	76121	80904	71871	50147	49992	49715	50894	76731	73686	74825	74244	1.0311e+05	1.0545e+05	1.0866e+05	92202
67.058	66576	76175	80405	71402	49964	50508	50026	50348	77292	73804	74290	74896	1.0210e+05	1.0531e+05	1.0901e+05	91655
67.094	66749	76247	80496	72618	50736	50986	49801	50621	77349	74555	74718	74238	1.0211e+05	1.0486e+05	1.0840e+05	90712
67.131	66379	76418	80514	72450	50397	50942	50333	50740	76510	74137	74585	75252	1.0141e+05	1.0509e+05	1.0890e+05	91470
67.167	67209	76066	80718	71658	50131	50832	49611	50516	77067	73949	74932	74209	1.0196e+05	1.0509e+05	1.0907e+05	91738
67.203	66187	75671	79973	71533	50712	50472	49783	50866	77148	73543	73609	73903	1.0289e+05	1.0588e+05	1.0899e+05	91316
67.239	67493	75931	80501	71958	51038	50705	49200	50650	77189	74110	72803	74932	1.0213e+05	1.0523e+05	1.0903e+05	91021
67.275	66586	76417	80292	72429	50455	50686	49560	50148	77024	74585	74377	74704	1.0218e+05	1.0498e+05	1.0872e+05	90234
67.311	66250	75737	80460	71935	50321	50274	50312	50321	76172	74291	74138	73795	1.0184e+05	1.0450e+05	1.0901e+05	90091
67.347	66710	76895	81313	71403	50118	50533	49736	50747	76643	74323	73837	75216	1.0203e+05	1.0627e+05	1.0986e+05	90707
67.383	67306	75595	81006	72039	50468	51168	49616	50239	76685	74429	74869	74545	1.0177e+05	1.0506e+05	1.0942e+05	91045
67.419	66305	76658	79997	72302	50609	50881	49966	50467	77106	74038	73806	74648	1.0290e+05	1.0483e+05	1.0824e+05	91049
67.456	66872	75158	80406	72166	51025	49648	50047	50447	77972	74272	73668	73757	1.0302e+05	1.0586e+05	1.0900e+05	91336
67.492	67232	75766	81127	71678	50616	51304	49744	50284	77127	73433	73610	74675	1.0286e+05	1.0568e+05	1.0851e+05	90743
67.528	66163	75673	80981	71695	50684	50863	49107	50766	77674	73356	74034	74933	1.0200e+05	1.0462e+05	1.0867e+05	91019
67.564	66307	76480	81084	72057	50316	50443	50261	50293	77163	74189	73984	74363	1.0159e+05	1.0533e+05	1.0937e+05	90616
67.600	66966	76207	80798	71517	50156	49895	49954	50463	77492	73625	73858	73928	1.0194e+05	1.0489e+05	1.0905e+05	90975
67.636	66881	76145	80469	72153	50558	50397	49913	50340	76504	74027	74048	74920	1.0186e+05	1.0505e+05	1.0916e+05	91004
67.672	66114	76784	81132	71581	50391	51080	49671	50489	77274	74218	73895	75454	1.0180e+05	1.0465e+05	1.0867e+05	90975
67.708	66779	76258	80373	72105	51104	50200	49740	49898	77008	74416	74211	74234	1.0147e+05	1.0479e+05	1.0904e+05	90677
67.744	66730	75883	80644	71850	50580	50308	50085	50631	77327	73488	73436	73585	1.0203e+05	1.0504e+05	1.0881e+05	91377
67.781	67213	75229	80402	72516	50920	50887	49484	50428	77793	73951	74368	74018	1.0244e+05	1.0573e+05	1.0826e+05	91125
67.817	66182	75588	80040	73200	50506	51437	49788	49830	76912	73681	74678	74834	1.0194e+05	1.0494e+05	1.0747e+05	90813
67.853	67032	76055	80930	71002	50964	49891	49731	50507	76653	74036	74388	73427	1.0151e+05	1.0456e+05	1.0905e+05	91213
67.889	66756	76101	80351	73046	49948	49984	49960	50074	76655	74208	73530	75398	1.0187e+05	1.0481e+05	1.0885e+05	91113
67.925	65899	76168	80313	72715	50317	50340	49681	50834	76700	72985	73732	74349	1.0165e+05	1.0544e+05	1.0848e+05	91344
67.961	67058	76143	80852	72778	50247	50358	49616	50486	76564	73276	73867	74673	1.0355e+05	1.0524e+05	1.0862e+05	89904
