Temperature for Cap.1 (Â°C)	Ratio 350 nm / 330 nm for Cap.1 	Temperature (refolding) for Cap.1 (Â°C)	Ratio 350 nm / 330 nm for Cap.1 	Temperature for Cap.1 (Â°C)	350 nm for Cap.1 	Temperature (refolding) for Cap.1 (Â°C)	350 nm for Cap.1 	Temperature for Cap.1 (Â°C)	330 nm for Cap.1 	Temperature (refolding) for Cap.1 (Â°C)	330 nm for Cap.1 	Temperature for Cap.2 (Â°C)	Ratio 350 nm / 330 nm for Cap.2 	Temperature (refolding) for Cap.2 (Â°C)	Ratio 350 nm / 330 nm for Cap.2 	Temperature for Cap.2 (Â°C)	350 nm for Cap.2 	Temperature (refolding) for Cap.2 (Â°C)	350 nm for Cap.2 	Temperature for Cap.2 (Â°C)	330 nm for Cap.2 	Temperature (refolding) for Cap.2 (Â°C)	330 nm for Cap.2 	Temperature for Cap.3 (Â°C)	Ratio 350 nm / 330 nm for Cap.3 	Temperature (refolding) for Cap.3 (Â°C)	Ratio 350 nm / 330 nm for Cap.3 	Temperature for Cap.3 (Â°C)	350 nm for Cap.3 	Temperature (refolding) for Cap.3 (Â°C)	350 nm for Cap.3 	Temperature for Cap.3 (Â°C)	330 nm for Cap.3 	Temperature (refolding) for Cap.3 (Â°C)	330 nm for Cap.3 	Temperature for Cap.4 (Â°C)	Ratio 350 nm / 330 nm for Cap.4 	Temperature (refolding) for Cap.4 (Â°C)	Ratio 350 nm / 330 nm for Cap.4 	Temperature for Cap.4 (Â°C)	350 nm for Cap.4 	Temperature (refolding) for Cap.4 (Â°C)	350 nm for Cap.4 	Temperature for Cap.4 (Â°C)	330 nm for Cap.4 	Temperature (refolding) for Cap.4 (Â°C)	330 nm for Cap.4 	Temperature for Cap.5 (Â°C)	Ratio 350 nm / 330 nm for Cap.5 	Temperature (refolding) for Cap.5 (Â°C)	Ratio 350 nm / 330 nm for Cap.5 	Temperature for Cap.5 (Â°C)	350 nm for Cap.5 	Temperature (refolding) for Cap.5 (Â°C)	350 nm for Cap.5 	Temperature for Cap.5 (Â°C)	330 nm for Cap.5 	Temperature (refolding) for Cap.5 (Â°C)	330 nm for Cap.5 	Temperature for Cap.6 (Â°C)	Ratio 350 nm / 330 nm for Cap.6 	Temperature (refolding) for Cap.6 (Â°C)	Ratio 350 nm / 330 nm for Cap.6 	Temperature for Cap.6 (Â°C)	350 nm for Cap.6 	Temperature (refolding) for Cap.6 (Â°C)	350 nm for Cap.6 	Temperature for Cap.6 (Â°C)	330 nm for Cap.6 	Temperature (refolding) for Cap.6 (Â°C)	330 nm for Cap.6 	Temperature for Cap.7 (Â°C)	Ratio 350 nm / 330 nm for Cap.7 	Temperature (refolding) for Cap.7 (Â°C)	Ratio 350 nm / 330 nm for Cap.7 	Temperature for Cap.7 (Â°C)	350 nm for Cap.7 	Temperature (refolding) for Cap.7 (Â°C)	350 nm for Cap.7 	Temperature for Cap.7 (Â°C)	330 nm for Cap.7 	Temperature (refolding) for Cap.7 (Â°C)	330 nm for Cap.7 	Temperature for Cap.8 (Â°C)	Ratio 350 nm / 330 nm for Cap.8 	Temperature (refolding) for Cap.8 (Â°C)	Ratio 350 nm / 330 nm for Cap.8 	Temperature for Cap.8 (Â°C)	350 nm for Cap.8 	Temperature (refolding) for Cap.8 (Â°C)	350 nm for Cap.8 	Temperature for Cap.8 (Â°C)	330 nm for Cap.8 	Temperature (refolding) for Cap.8 (Â°C)	330 nm for Cap.8 	Temperature for Cap.9 (Â°C)	Ratio 350 nm / 330 nm for Cap.9 	Temperature (refolding) for Cap.9 (Â°C)	Ratio 350 nm / 330 nm for Cap.9 	Temperature for Cap.9 (Â°C)	350 nm for Cap.9 	Temperature (refolding) for Cap.9 (Â°C)	350 nm for Cap.9 	Temperature for Cap.9 (Â°C)	330 nm for Cap.9 	Temperature (refolding) for Cap.9 (Â°C)	330 nm for Cap.9 	Temperature for Cap.10 (Â°C)	Ratio 350 nm / 330 nm for Cap.10 	Temperature (refolding) for Cap.10 (Â°C)	Ratio 350 nm / 330 nm for Cap.10 	Temperature for Cap.10 (Â°C)	350 nm for Cap.10 	Temperature (refolding) for Cap.10 (Â°C)	350 nm for Cap.10 	Temperature for Cap.10 (Â°C)	330 nm for Cap.10 	Temperature (refolding) for Cap.10 (Â°C)	330 nm for Cap.10 	Temperature for Cap.11 (Â°C)	Ratio 350 nm / 330 nm for Cap.11 	Temperature (refolding) for Cap.11 (Â°C)	Ratio 350 nm / 330 nm for Cap.11 	Temperature for Cap.11 (Â°C)	350 nm for Cap.11 	Temperature (refolding) for Cap.11 (Â°C)	350 nm for Cap.11 	Temperature for Cap.11 (Â°C)	330 nm for Cap.11 	Temperature (refolding) for Cap.11 (Â°C)	330 nm for Cap.11 	Temperature for Cap.12 (Â°C)	Ratio 350 nm / 330 nm for Cap.12 	Temperature (refolding) for Cap.12 (Â°C)	Ratio 350 nm / 330 nm for Cap.12 	Temperature for Cap.12 (Â°C)	350 nm for Cap.12 	Temperature (refolding) for Cap.12 (Â°C)	350 nm for Cap.12 	Temperature for Cap.12 (Â°C)	330 nm for Cap.12 	Temperature (refolding) for Cap.12 (Â°C)	330 nm for Cap.12 	Temperature for Cap.13 (Â°C)	Ratio 350 nm / 330 nm for Cap.13 	Temperature (refolding) for Cap.13 (Â°C)	Ratio 350 nm / 330 nm for Cap.13 	Temperature for Cap.13 (Â°C)	350 nm for Cap.13 	Temperature (refolding) for Cap.13 (Â°C)	350 nm for Cap.13 	Temperature for Cap.13 (Â°C)	330 nm for Cap.13 	Temperature (refolding) for Cap.13 (Â°C)	330 nm for Cap.13 	Temperature for Cap.14 (Â°C)	Ratio 350 nm / 330 nm for Cap.14 	Temperature (refolding) for Cap.14 (Â°C)	Ratio 350 nm / 330 nm for Cap.14 	Temperature for Cap.14 (Â°C)	350 nm for Cap.14 	Temperature (refolding) for Cap.14 (Â°C)	350 nm for Cap.14 	Temperature for Cap.14 (Â°C)	330 nm for Cap.14 	Temperature (refolding) for Cap.14 (Â°C)	330 nm for Cap.14 	Temperature for Cap.15 (Â°C)	Ratio 350 nm / 330 nm for Cap.15 	Temperature (refolding) for Cap.15 (Â°C)	Ratio 350 nm / 330 nm for Cap.15 	Temperature for Cap.15 (Â°C)	350 nm for Cap.15 	Temperature (refolding) for Cap.15 (Â°C)	350 nm for Cap.15 	Temperature for Cap.15 (Â°C)	330 nm for Cap.15 	Temperature (refolding) for Cap.15 (Â°C)	330 nm for Cap.15 	Temperature for Cap.16 (Â°C)	Ratio 350 nm / 330 nm for Cap.16 	Temperature (refolding) for Cap.16 (Â°C)	Ratio 350 nm / 330 nm for Cap.16 	Temperature for Cap.16 (Â°C)	350 nm for Cap.16 	Temperature (refolding) for Cap.16 (Â°C)	350 nm for Cap.16 	Temperature for Cap.16 (Â°C)	330 nm for Cap.16 	Temperature (refolding) for Cap.16 (Â°C)	330 nm for Cap.16 
80.11443	0.8852633	80.65473	0.8915012	80.11443	720.1758	80.65473	663.3987	80.11443	813.5159	80.65473	744.1367	80.11391	0.8270416	80.65395	0.8228493	80.11391	518.1152	80.65395	477.2883	80.11391	626.4681	80.65395	580.0435	80.1134	0.8334002	80.65316	0.8396013	80.1134	478.3816	80.65316	456.7918	80.1134	574.0118	80.65316	544.058	80.11288	0.8355142	80.65238	0.8344131	80.11288	450.7989	80.65238	433.09	80.11288	539.5466	80.65238	519.0354	80.11237	0.8477852	80.6516	0.8484228	80.11237	457.815	80.6516	441.9589	80.11237	540.0131	80.6516	520.9182	80.11185	0.8406928	80.65082	0.8423533	80.11185	506.586	80.65082	500.9338	80.11185	602.5815	80.65082	594.6838	80.11134	0.8598628	80.65003	0.8649507	80.11134	498.1184	80.65003	485.4444	80.11134	579.2999	80.65003	561.2394	80.11082	0.8553959	80.64925	0.8617768	80.11082	540.0953	80.64925	523.8604	80.11082	631.3981	80.64925	607.884	80.1103	0.8916641	80.64847	0.8939628	80.1103	533.5423	80.64847	518.5656	80.1103	598.3669	80.64847	580.0751	80.10979	0.8985149	80.64768	0.9010675	80.10979	537.7148	80.64768	523.6991	80.10979	598.4484	80.64768	581.1985	80.10927	0.8913441	80.6469	0.8937577	80.10927	570.1176	80.6469	548.3494	80.10927	639.6157	80.6469	613.5325	80.10875	0.8977116	80.64612	0.9019383	80.10875	618.2906	80.64612	592.5029	80.10875	688.7408	80.64612	656.9218	80.10824	0.8994411	80.64533	0.9084683	80.10824	587.9908	80.64533	572.6371	80.10824	653.7292	80.64533	630.3326	80.10772	0.9198132	80.64455	0.9224283	80.10772	606.1527	80.64455	588.3829	80.10772	658.9954	80.64455	637.8631	80.1072	0.9276279	80.64377	0.6999063	80.1072	672.0474	80.64377	14.79301	80.1072	724.4796	80.64377	21.1357	80.10669	0.9143738	80.64298	0.9141294	80.10669	660.1684	80.64298	643.3032	80.10669	721.9896	80.64298	703.7332
80.23357	0.8864856	80.79486	0.8941568	80.23357	719.2739	80.79486	658.811	80.23357	811.3768	80.79486	736.7959	80.23439	0.8261037	80.79542	0.8295158	80.23439	517.0627	80.79542	474.3171	80.23439	625.9054	80.79542	571.8	80.23522	0.8338001	80.79598	0.8329212	80.23522	478.0618	80.79598	450.0027	80.23522	573.353	80.79598	540.2704	80.23605	0.8302823	80.79654	0.8343505	80.23605	449.9827	80.79654	430.9981	80.23605	541.9635	80.79654	516.5673	80.23688	0.8455818	80.7971	0.8514541	80.23688	455.4165	80.7971	439.479	80.23688	538.5837	80.7971	516.1511	80.23771	0.8427584	80.79766	0.8402539	80.23771	507.1101	80.79766	496.5682	80.23771	601.7266	80.79766	590.9739	80.23853	0.8658158	80.79822	0.8674539	80.23853	501.4915	80.79822	483.7224	80.23853	579.2126	80.79822	557.6347	80.23936	0.8632476	80.79878	0.8631737	80.23936	546.0356	80.79878	521.1536	80.23936	632.5366	80.79878	603.7643	80.24019	0.8913987	80.79934	0.896162	80.24019	531.1129	80.79934	515.3755	80.24019	595.8197	80.79934	575.0919	80.24102	0.8989879	80.7999	0.89935	80.24102	539.584	80.7999	520.5401	80.24102	600.2128	80.7999	578.7959	80.24184	0.8898988	80.80046	0.891894	80.24184	568.4742	80.80046	547.4781	80.24184	638.8077	80.80046	613.8376	80.24268	0.9001713	80.80102	0.9035832	80.24268	618.3107	80.80102	592.8664	80.24268	686.8811	80.80102	656.1282	80.2435	0.8969806	80.80158	0.9102639	80.2435	586.7528	80.80158	572.6683	80.2435	654.1421	80.80158	629.1234	80.24433	0.9251893	80.80214	0.9244803	80.24433	605.3459	80.80214	587.2229	80.24433	654.2941	80.80214	635.1925	80.24516	0.9281117	80.8027	0.709356	80.24516	671.8149	80.8027	14.94958	80.24516	723.8513	80.8027	21.07486	80.24599	0.9143661	80.80326	0.9149612	80.24599	660.6541	80.80326	643.1539	80.24599	722.5269	80.80326	702.9302
80.25663	0.8840408	80.81663	0.889325	80.25663	714.9603	80.81663	657.6166	80.25663	808.7413	80.81663	739.4559	80.25617	0.826591	80.8158	0.8327599	80.25617	513.9587	80.8158	474.5569	80.25617	621.7812	80.8158	569.8605	80.25572	0.8324655	80.81498	0.8354151	80.25572	475.6348	80.81498	452.3922	80.25572	571.3568	80.81498	541.5178	80.25526	0.8325412	80.81416	0.8391744	80.25526	449.5049	80.81416	432.7415	80.25526	539.9191	80.81416	515.6754	80.25481	0.8464364	80.81332	0.8458784	80.25481	456.1263	80.81332	439.4925	80.25481	538.8784	80.81332	519.5693	80.25436	0.8438407	80.8125	0.8341631	80.25436	506.189	80.8125	496.3012	80.25436	599.8632	80.8125	594.969	80.25391	0.8656726	80.81168	0.8676503	80.25391	499.3419	80.81168	485.3791	80.25391	576.8253	80.81168	559.4178	80.25346	0.856741	80.81085	0.8630591	80.25346	540.8455	80.81085	523.509	80.25346	631.2824	80.81085	606.5738	80.253	0.8866175	80.81003	0.8937686	80.253	531.0262	80.81003	516.6005	80.253	598.9349	80.81003	578.0024	80.25255	0.8918921	80.8092	0.9022287	80.25255	534.6702	80.8092	523.0508	80.25255	599.4785	80.8092	579.7319	80.25209	0.886296	80.80838	0.8938217	80.25209	567.2823	80.80838	548.848	80.25209	640.0596	80.80838	614.0463	80.25164	0.8993536	80.80756	0.9028237	80.25164	620.3543	80.80756	592.726	80.25164	689.778	80.80756	656.5247	80.25118	0.9005991	80.80673	0.9107563	80.25118	588.7524	80.80673	573.9366	80.25118	653.7343	80.80673	630.1758	80.25073	0.922309	80.80591	0.9275492	80.25073	604.4092	80.80591	588.3334	80.25073	655.3218	80.80591	634.2881	80.25027	0.9256369	80.80508	0.6963993	80.25027	671.1392	80.80508	14.96714	80.25027	725.0566	80.80508	21.49218	80.24982	0.913355	80.80426	0.9182441	80.24982	659.4194	80.80426	646.056	80.24982	721.975	80.80426	703.5776
80.37293	0.8873623	80.93209	0.8908734	80.37293	713.2216	80.93209	653.8753	80.37293	803.7547	80.93209	733.9711	80.37387	0.8286896	80.93259	0.8326371	80.37387	513.8527	80.93259	472.3085	80.37387	620.0787	80.93259	567.2442	80.3748	0.8337038	80.93309	0.832979	80.3748	476.5356	80.93309	450.7152	80.3748	571.5887	80.93309	541.0884	80.37573	0.8320613	80.93359	0.8307483	80.37573	448.9867	80.93359	428.2628	80.37573	539.6077	80.93359	515.5146	80.37667	0.8417733	80.93409	0.8484203	80.37667	455.0715	80.93409	439.2513	80.37667	540.6105	80.93409	517.7285	80.3776	0.8401044	80.93459	0.8380475	80.3776	504.9442	80.93459	496.4686	80.3776	601.0493	80.93459	592.4111	80.37854	0.8620887	80.93509	0.8682383	80.37854	498.0674	80.93509	483.3609	80.37854	577.7449	80.93509	556.7145	80.37947	0.857049	80.93559	0.8637841	80.37947	541.3165	80.93559	520.4341	80.37947	631.605	80.93559	602.5049	80.38041	0.8883426	80.93609	0.8912355	80.38041	529.9313	80.93609	514.0215	80.38041	596.5393	80.93609	576.7516	80.38134	0.8966055	80.93659	0.8980454	80.38134	535.7512	80.93659	519.0465	80.38134	597.5328	80.93659	577.9736	80.38227	0.887283	80.9371	0.8940278	80.38227	566.4756	80.9371	545.9599	80.38227	638.4384	80.9371	610.6744	80.38321	0.8961347	80.93759	0.9054769	80.38321	614.1289	80.93759	592.1755	80.38321	685.3087	80.93759	653.9929	80.38414	0.8995935	80.9381	0.9098272	80.38414	587.972	80.9381	571.2636	80.38414	653.5974	80.9381	627.8814	80.38508	0.9180148	80.93859	0.9195369	80.38508	601.1683	80.93859	585.3334	80.38508	654.8569	80.93859	636.5524	80.38601	0.9292157	80.93909	0.7131469	80.38601	673.6533	80.93909	14.97632	80.38601	724.9698	80.93909	21.00034	80.38695	0.915456	80.9396	0.9164421	80.38695	657.6982	80.9396	643.4258	80.38695	718.4377	80.9396	702.0911
80.39715	0.8871104	80.95453	0.8887567	80.39715	710.5895	80.95453	654.3866	80.39715	801.0159	80.95453	736.2944	80.39654	0.8271852	80.95375	0.8297889	80.39654	510.8763	80.95375	472.1407	80.39654	617.6081	80.95375	568.989	80.39594	0.8313112	80.95297	0.8344969	80.39594	473.4395	80.95297	451.2891	80.39594	569.5093	80.95297	540.7918	80.39532	0.8332908	80.9522	0.8319936	80.39532	448.2301	80.9522	429.9407	80.39532	537.9036	80.9522	516.7596	80.39472	0.8440901	80.95142	0.8430063	80.39472	454.7291	80.95142	437.0988	80.39472	538.7211	80.95142	518.5001	80.39412	0.8414936	80.95065	0.8368632	80.39412	504.5204	80.95065	496.7298	80.39412	599.5535	80.95065	593.5615	80.39351	0.8665311	80.94987	0.8629502	80.39351	497.4273	80.94987	482.6353	80.39351	574.0444	80.94987	559.2852	80.39291	0.8541933	80.9491	0.8575536	80.39291	538.1154	80.9491	520.0776	80.39291	629.9691	80.9491	606.4667	80.3923	0.8874048	80.94833	0.8887038	80.3923	528.1712	80.94833	513.6046	80.3923	595.1863	80.94833	577.9255	80.39169	0.8964776	80.94756	0.9027526	80.39169	534.4652	80.94756	520.9988	80.39169	596.1836	80.94756	577.1224	80.39108	0.8922809	80.94678	0.8924068	80.39108	567.0475	80.94678	546.5968	80.39108	635.5034	80.94678	612.4974	80.39048	0.8953424	80.94601	0.9033005	80.39048	615.227	80.94601	593.3934	80.39048	687.1415	80.94601	656.9169	80.38988	0.899173	80.94523	0.9054075	80.38988	587.5623	80.94523	570.0588	80.38988	653.4474	80.94523	629.6157	80.38927	0.9225162	80.94445	0.9246075	80.38927	602.811	80.94445	585.5167	80.38927	653.4423	80.94445	633.2597	80.38866	0.9285465	80.94368	0.7091568	80.38866	670.2008	80.94368	14.80954	80.38866	721.774	80.94368	20.88331	80.38805	0.9139661	80.9429	0.9210049	80.38805	658.6981	80.9429	643.8677	80.38805	720.703	80.9429	699.0926
80.53789	0.8859012	81.07013	0.8921189	80.53789	707.3942	81.07013	651.9377	80.53789	798.5024	81.07013	730.7744	80.53873	0.8209023	81.07068	0.8302288	80.53873	507.1762	81.07068	469.6078	80.53873	617.8277	81.07068	565.6366	80.53957	0.8370371	81.07123	0.8319699	80.53957	473.2577	81.07123	447.9702	80.53957	565.3963	81.07123	538.4453	80.54041	0.8352767	81.07178	0.8341783	80.54041	448.1095	81.07178	428.337	80.54041	536.4803	81.07178	513.4838	80.54126	0.8427874	81.07233	0.8465997	80.54126	452.4346	81.07233	437.6251	80.54126	536.8312	81.07233	516.9209	80.54211	0.8441412	81.07288	0.8351995	80.54211	504.9121	81.07288	493.8188	80.54211	598.137	81.07288	591.2585	80.54295	0.8650223	81.07343	0.8598801	80.54295	497.5486	81.07343	480.3547	80.54295	575.1859	81.07343	558.6299	80.54379	0.853078	81.07398	0.8590482	80.54379	539.7877	81.07398	517.5706	80.54379	632.7531	81.07398	602.493	80.54464	0.8894431	81.07453	0.8906409	80.54464	529.2552	81.07453	511.9714	80.54464	595.0411	81.07453	574.8348	80.54548	0.8921319	81.07509	0.8992164	80.54548	534.433	81.07509	518.8137	80.54548	599.0516	81.07509	576.962	80.54633	0.887517	81.07564	0.8962046	80.54633	563.9932	81.07564	547.223	80.54633	635.4731	81.07564	610.6005	80.54717	0.8944446	81.07619	0.900884	80.54717	612.3079	81.07619	590.7077	80.54717	684.5677	81.07619	655.6979	80.54801	0.8995681	81.07674	0.9063729	80.54801	586.3337	81.07674	570.8306	80.54801	651.7947	81.07674	629.7966	80.54886	0.9183941	81.07729	0.9255069	80.54886	600.6215	81.07729	584.7826	80.54886	653.991	81.07729	631.8511	80.5497	0.9259158	81.07784	0.6904849	80.5497	668.674	81.07784	15.09188	80.5497	722.1758	81.07784	21.85694	80.55054	0.9131944	81.07839	0.9156114	80.55054	657.6176	81.07839	641.6832	80.55054	720.1288	81.07839	700.8249
80.56134	0.8847767	81.09167	0.8919773	80.56134	704.5546	81.09167	651.3727	80.56134	796.3078	81.09167	730.2571	80.56075	0.8267714	81.09083	0.8269869	80.56075	506.4899	81.09083	469.4786	80.56075	612.6118	81.09083	567.6977	80.56017	0.8310343	81.08998	0.8330064	80.56017	470.4364	81.08998	450.2508	80.56017	566.0854	81.08998	540.513	80.55958	0.8319215	81.08913	0.8313893	80.55958	446.89	81.08913	427.5056	80.55958	537.1781	81.08913	514.2063	80.55899	0.8493166	81.08829	0.8510718	80.55899	454.7069	81.08829	436.9138	80.55899	535.3797	81.08829	513.3689	80.5584	0.8419501	81.08744	0.8377168	80.5584	502.6976	81.08744	495.4583	80.5584	597.0634	81.08744	591.439	80.55782	0.8626816	81.08659	0.8659933	80.55782	495.7443	81.08659	482.5782	80.55782	574.655	81.08659	557.2539	80.55723	0.8520583	81.08575	0.8563197	80.55723	538.3087	81.08575	518.3048	80.55723	631.7744	81.08575	605.2702	80.55664	0.8917894	81.08491	0.8923025	80.55664	529.1228	81.08491	514.7179	80.55664	593.3271	81.08491	576.8424	80.55605	0.8927688	81.08406	0.9002841	80.55605	534.162	81.08406	520.6586	80.55605	598.3207	81.08406	578.3271	80.55547	0.8871229	81.08321	0.8970284	80.55547	563.0242	81.08321	546.668	80.55547	634.6631	81.08321	609.421	80.55488	0.8952689	81.08237	0.9070759	80.55488	612.7498	81.08237	591.451	80.55488	684.431	81.08237	652.0413	80.55429	0.8982941	81.08153	0.9083099	80.55429	584.4543	81.08153	571.6803	80.55429	650.627	81.08153	629.389	80.5537	0.9255555	81.08068	0.9287975	80.5537	601.8442	81.08068	585.3215	80.5537	650.252	81.08068	630.1927	80.55312	0.9299648	81.07983	0.6816947	80.55312	670.25	81.07983	14.39753	80.55312	720.7261	81.07983	21.1202	80.55253	0.9117077	81.07899	0.9192604	80.55253	656.9548	81.07899	642.5446	80.55253	720.5761	81.07899	698.98
80.67618	0.8899823	81.21015	0.892712	80.67618	702.9966	81.21015	649.4727	80.67618	789.8996	81.21015	727.5276	80.67703	0.8300235	81.21062	0.8278531	80.67703	505.7676	81.21062	467.5385	80.67703	609.3414	81.21062	564.7602	80.67789	0.8306186	81.21108	0.831772	80.67789	470.0561	81.21108	445.5754	80.67789	565.9109	81.21108	535.6941	80.67874	0.8330093	81.21156	0.8317304	80.67874	444.9276	81.21156	426.5473	80.67874	534.1208	81.21156	512.8432	80.6796	0.8457789	81.21202	0.8518084	80.6796	454.8008	81.21202	437.3045	80.6796	537.7302	81.21202	513.3837	80.68045	0.8395289	81.21249	0.8390523	80.68045	500.3717	81.21249	494.2454	80.68045	596.0149	81.21249	589.0519	80.6813	0.8659988	81.21295	0.8674196	80.6813	496.1172	81.21295	482.0467	80.6813	572.8845	81.21295	555.7249	80.68216	0.8575239	81.21342	0.8601817	80.68216	540.0033	81.21342	516.751	80.68216	629.7239	81.21342	600.7463	80.68301	0.8872573	81.21389	0.8927674	80.68301	527.8203	81.21389	510.2007	80.68301	594.8898	81.21389	571.4822	80.68386	0.8969367	81.21436	0.8973185	80.68386	535.0901	81.21436	516.3475	80.68386	596.5751	81.21436	575.434	80.68472	0.886012	81.21482	0.8915818	80.68472	563.2502	81.21482	544.7718	80.68472	635.714	81.21482	611.0172	80.68557	0.8967159	81.21529	0.9009292	80.68557	613.0018	81.21529	589.2328	80.68557	683.6077	81.21529	654.028	80.68642	0.8966421	81.21576	0.9005734	80.68642	583.3322	81.21576	564.9106	80.68642	650.5742	81.21576	627.2789	80.68728	0.9232475	81.21622	0.9286571	80.68728	602.0828	81.21622	584.5897	80.68728	652.1359	81.21622	629.5001	80.68813	0.9259742	81.2167	0.7061943	80.68813	669.0629	81.2167	14.81393	80.68813	722.5502	81.2167	20.97713	80.68899	0.9178793	81.21716	0.9163769	80.68899	656.6333	81.21716	641.301	80.68899	715.3809	81.21716	699.8223
80.69991	0.8886332	81.23158	0.8918011	80.69991	700.0928	81.23158	650.0536	80.69991	787.831	81.23158	728.9222	80.69936	0.8280631	81.23063	0.8263865	80.69936	503.7792	81.23063	467.0434	80.69936	608.3826	81.23063	565.1635	80.69882	0.8353491	81.22968	0.8315165	80.69882	469.6634	81.22968	447.6267	80.69882	562.2361	81.22968	538.3257	80.69827	0.8294243	81.22873	0.8334237	80.69827	443.2633	81.22873	427.7278	80.69827	534.4229	81.22873	513.2177	80.69773	0.8460295	81.22778	0.8523607	80.69773	452.6461	81.22778	438.2935	80.69773	535.024	81.22778	514.2114	80.69718	0.8439889	81.22683	0.8338464	80.69718	502.2657	81.22683	493.0073	80.69718	595.1094	81.22683	591.2447	80.69664	0.8627185	81.22588	0.8660447	80.69664	494.803	81.22588	482.1148	80.69664	573.5393	81.22588	556.6859	80.69609	0.856763	81.22493	0.8584897	80.69609	537.3716	81.22493	516.7632	80.69609	627.2115	81.22493	601.9446	80.69555	0.8924217	81.22398	0.8904644	80.69555	528.0909	81.22398	511.9735	80.69555	591.7504	81.22398	574.9511	80.695	0.8955036	81.22303	0.899189	80.695	531.1569	81.22303	517.4212	80.695	593.1376	81.22303	575.431	80.69446	0.8936836	81.22208	0.8931411	80.69446	565.2043	81.22208	544.6945	80.69446	632.4434	81.22208	609.8639	80.69391	0.8957956	81.22113	0.9024306	80.69391	610.6888	81.22113	589.3522	80.69391	681.7278	81.22113	653.0721	80.69337	0.9035517	81.22018	0.905776	80.69337	585.205	81.22018	569.2361	80.69337	647.6719	81.22018	628.4513	80.69283	0.9187515	81.21923	0.9265738	80.69283	597.5409	81.21923	585.0707	80.69283	650.3835	81.21923	631.4346	80.69228	0.9267635	81.21828	0.7035409	80.69228	666.3396	81.21828	14.75761	80.69228	718.9965	81.21828	20.97619	80.69173	0.9153665	81.21733	0.9221411	80.69173	654.5641	81.21733	642.7177	80.69173	715.0842	81.21733	696.9841
80.81608	0.891758	81.3716	0.8916197	80.81608	700.4915	81.3716	644.5458	80.81608	785.5176	81.3716	722.8932	80.81702	0.8276241	81.37208	0.8266337	80.81702	500.9221	81.37208	463.0528	80.81702	605.2531	81.37208	560.1668	80.81797	0.8306471	81.37255	0.8299817	80.81797	466.821	81.37255	444.2151	80.81797	561.9969	81.37255	535.2108	80.81892	0.8297025	81.37302	0.8314734	80.81892	444.7985	81.37302	424.9489	80.81892	536.094	81.37302	511.0794	80.81986	0.8454512	81.3735	0.8488107	80.81986	451.8629	81.3735	435.1022	80.81986	534.4636	81.3735	512.6021	80.82081	0.843636	81.37398	0.8406177	80.82081	503.8914	81.37398	493.597	80.82081	597.2854	81.37398	587.1837	80.82175	0.8656373	81.37445	0.864472	80.82175	495.5556	81.37445	479.1761	80.82175	572.4749	81.37445	554.2992	80.8227	0.8590633	81.37492	0.8598613	80.8227	537.7182	81.37492	517.3	80.8227	625.9355	81.37492	601.6088	80.82365	0.8902804	81.3754	0.8960952	80.82365	526.3776	81.3754	510.2649	80.82365	591.2493	81.3754	569.4316	80.8246	0.9013528	81.37588	0.9003539	80.8246	533.5708	81.37588	516.2182	80.8246	591.9667	81.37588	573.3503	80.82555	0.8881341	81.37635	0.8958542	80.82555	562.1884	81.37635	543.4203	80.82555	632.9995	81.37635	606.5947	80.82649	0.8962901	81.37682	0.9029114	80.82649	609.9948	81.37682	589.3695	80.82649	680.5775	81.37682	652.7435	80.82744	0.902366	81.3773	0.9045185	80.82744	586.3569	81.3773	565.2372	80.82744	649.7994	81.3773	624.904	80.82838	0.9199381	81.37778	0.9261615	80.82838	600.5388	81.37778	581.3638	80.82838	652.8034	81.37778	627.7133	80.82933	0.9314863	81.37825	0.7075772	80.82933	669.577	81.37825	15.20953	80.82933	718.8265	81.37825	21.49523	80.83028	0.9130324	81.37872	0.9180341	80.83028	651.3314	81.37872	638.5204	80.83028	713.3716	81.37872	695.5302
