time/h	Ab42 alone	Ab42 alone	Ab42 alone	Ab42 alone	47 nM S00GSTsmall	47 nM S00GSTsmal	47 nM S00GSTsmal	47 nM S00GSTsmal	94 nM S00GSTsmal	94 nM S00GSTsmal	94 nM S00GSTsmal	94 nM S00GSTsmal	187 nM S00GSTsmal	187 nM S00GSTsmal	187 nM S00GSTsmal	187 nM S00GSTsmal	375 nM S00GSTsmal	375 nM S00GSTsmal	375 nM S00GSTsmal	375 nM S00GSTsmal	750 nM S00GSTsmal	750 nM S00GSTsmal	750 nM S00GSTsmal	750 nM S00GSTsmal	1500 nM S00GSTsmal	1500 nM S00GSTsmal	1500 nM S00GSTsmal	1500 nM S00GSTsmal	3000 nM S00GSTsmal	3000 nM S00GSTsmal	3000 nM S00GSTsmal	3000 nM S00GSTsmal	Fit 0	Fit 47	Fit 94	Fit 187	Fit 375	Fit 750	Fit 1500	Fit 3000
13.231																								0.99589	1.0168	0.98542	0.99278	1.0122	0.92801	0.97158	0.91476	0.97801								
13.260																								1.0020	0.99671	1.0055	1.0078	1.0064	0.93445	0.96497	0.92587	0.99945								
13.289																								1.0004	0.99176	0.99453	1.0123	0.97588	0.92643	0.95595	0.91415	0.99354								
13.318																								0.99366	1.0027	1.0146	0.97594	1.0163	0.92779	0.95535	0.92614	0.97280								
13.347																								1.0036	1.0017	1.0023	0.98864	1.0065	0.92941	0.94237	0.91490	0.98615								
13.376																								0.99555	1.0004	1.0103	0.98948	0.98105	0.89955	0.96866	0.93967	0.97445								
13.404																								0.99585	1.0221	0.99019	0.99777	0.99884	0.93152	0.95917	0.92829	0.98249								
13.433																								1.0131	0.98758	0.99828	0.98504	0.99995	0.91609	0.96960	0.92875	0.98021								
13.462																								1.0121	0.98717	1.0210	1.0067	0.99209	0.92501	0.95517	0.91861	0.98754								
13.491																								0.99774	0.99939	1.0058	1.0117	1.0033	0.91835	0.93137	0.93507	1.0049								
13.520																									0.99837	1.0147	0.99904	0.95764	0.93074	0.95547	0.92630	0.97885								
13.549																									0.99210	0.98924	1.0030	0.99546	0.92292	0.96280	0.91519	0.98639								
13.578																									0.99370	0.99770	1.0014	1.0074	0.93041	0.96398	0.92757	0.98589								
13.607																									0.99980	0.99958	0.99448	1.0094	0.91478	0.96902	0.93179	0.99121								
13.636																									1.0058	0.99728	1.0045	1.0011	0.94024	0.96407	0.91659	0.96626								
13.664																									0.99627	1.0067	1.0065	1.0080	0.92152	0.97900	0.91966	1.0146								
13.693																									0.99606	0.99375	1.0118	1.0066	0.93188	0.97789	0.94884	0.99898								
13.722																									0.99396	0.98525	1.0140	0.99611	0.91590	0.95944	0.92256	0.99893								
13.751																									1.0029	0.99716	1.0049	1.0037	0.92437	0.95631	0.93257	1.0067								
13.780																									0.98449		0.99488	1.0003	0.94414	0.95733	0.93994	0.99770								
13.809																									1.0078		0.99602	0.99947	0.92169	0.95208	0.93058	0.98228								
13.838																									1.0030		1.0056	0.98858	0.94545	0.96668	0.92009	1.0016								
13.867																									0.99853		1.0108	1.0001	0.93406	0.97182	0.91530	0.99744								
13.896																									0.99191		0.99810	1.0040	0.93016	0.98159	0.92886	0.97759								
13.924																									1.0066		0.98474	0.98901	0.93473	0.97630	0.92603	0.99189								
13.953																									0.98922		0.99108	0.99734	0.93236	0.98261	0.93193	1.0028								
13.982																									0.99928		1.0055	0.99405	0.92080	0.96007	0.94368	0.98233								
14.011																									0.98706		0.98806	1.0030	0.94428	0.97068	0.93693	0.99411								
14.040																									0.99715		0.99443	0.99054	0.94603	0.98123	0.93408	0.99681								
14.069																									0.99510		0.99856	0.99924	0.93598	0.98495	0.91977	0.98189								
14.098																									1.0020		1.0026	0.98755	0.92595	0.97705	0.93892	0.99767								
14.127																									1.0168		1.0006	0.99661	0.93695	0.96740	0.94069	0.99492								
14.156																									0.99793		0.99554	0.99859	0.95021	0.98606	0.93572	0.98668								
14.184																									0.98818		1.0101	1.0003	0.93186	0.96443	0.92859	0.98451								
14.213																									1.0125		0.99009	0.98379	0.94963	0.98793	0.94427	1.0026								
14.242																									0.99396		1.0089	0.99704	0.95634	0.98904	0.93198	0.98788								
14.271																									0.99814		0.98367	0.99754	0.93690	0.99180	0.96154	0.99443								
14.300																									1.0143		1.0060	0.99300	0.94626	0.97846	0.94615	0.99869								
14.329																									1.0031		1.0034	0.99450	0.95135	0.98498	0.95605	1.0167								
14.358																									0.99438		1.0061	0.98073	0.94575	0.97032	0.95915	1.0137								
14.387																											1.0042	0.98843	0.95453	0.98958	0.93230	1.0017								
14.416																											1.0055	0.99749	0.94592	0.97260	0.94088	0.98296								
14.444																											1.0088	0.98577	0.94213	0.99397	0.94691	0.99084								
14.473																											0.98956	0.98469	0.94957	0.97804	0.94632	0.99047								
14.502																											0.99301	0.99242	0.93996	1.0005	0.95613	0.99505								
14.531																												1.0033	0.93768	0.96193	0.94941	0.99673								
14.560																												1.0033	0.94659	1.0033	0.96305	1.0100								
14.589																												0.99608	0.94893	0.99466	0.93792	0.98581								
14.618																												1.0232	0.93236	0.97317	0.94161	0.98144								
14.647																												1.0042	0.96703	0.99267	0.94468	1.0014								
14.676																												1.0022	0.96330	0.99183	0.93868	0.99461								
14.704																												0.99197	0.93461	0.98817	0.95199	0.99304								
14.733																												1.0084	0.95010	0.97840	0.93459	0.99738								
14.762																												1.0004	0.94698	0.98787	0.96738	0.98691								
14.791																												1.0029	0.95801	0.99634	0.95433	1.0026								
14.820																												1.0028	0.93985	0.98375	0.95299	1.0080								
14.849																												1.0013	0.93305	0.99298	0.96106	1.0037								
14.878																												1.0045	0.95015	0.97744	0.95465	0.99482								
14.907																												0.98878	0.95820	0.99204	0.93262	1.0088								
14.936																												1.0084	0.95302	0.98703	0.95737	0.98398								
14.964																												0.99751	0.96645	0.99024	0.95847	1.0142								
14.993																												0.99365	0.94236	1.0044	0.94589	0.99016								
15.022																												0.99701	0.96906	0.99066	0.95963	1.0201								
15.051																												1.0021	0.95105	0.98480	0.96670	1.0022								
15.080																												1.0017	0.97959	0.99036	0.95958	1.0032								
15.109																												0.98818	0.96377	0.97849	0.95724	0.99984								
15.138																												1.0065	0.98179	0.98672	0.95178	0.99788								
15.167																												1.0073	0.95893	0.99721	0.93671	0.99859								
15.196																												1.0104	0.96141	0.97395	0.95471	1.0024								
15.224																												1.0060	0.96110	0.98639	0.95952	1.0089								
15.253																												0.99197	0.96310	0.97515	0.98169	0.99867								
15.282																												1.0005	0.95645	0.97374	0.95820	0.98647								
15.311																												1.0111	0.96026	0.96975	0.94984	1.0165								
15.340																												1.0009	0.96595	0.98399	0.96315	0.97563								
15.369																												0.99588	0.96645	0.97431	0.95944	0.98885								
15.398																												1.0081	0.96508	0.98435	0.95664	1.0246								
15.427																												1.0124	0.94815	0.98585	0.95145	0.99361								
15.456																												1.0074	0.96636	0.97425	0.95756	0.99191								
15.484																												0.99641	0.95080	0.99823	0.95613	1.0100								
15.513																												0.99290	0.95266	0.98585	0.96504	0.98560								
15.542																												0.99154	0.98842	0.99502	0.96514	0.99827								
15.571																												0.98836	0.97113	0.98044	0.96703	1.0025								
15.600																												1.0034	0.97494	1.0040	0.96270	0.99587								
15.629																												0.99490	0.95291	0.98423	0.95430	1.0002								
15.658																												1.0126	0.96890	1.0007	0.95425	0.99246								
15.687																												0.99187	0.95926	0.99811	0.96622	0.99793								
15.716																												0.99292	0.96645	0.99628	0.97824	1.0009								
15.744																												0.99089	0.96790	1.0021	0.96380	1.0128								
15.773																												1.0022	0.95461	1.0036	0.96289	0.99231								
15.802																												0.97987	0.96725	0.99132	0.97701	0.99691								
15.831																												0.99302	0.96291	0.99481	0.97023	0.99050								
15.860																												1.0100	0.96205	0.98204	0.94804	1.0081								
15.889																												0.99164	0.95280	0.98426	0.97095	1.0022								
15.918																												0.99894	0.97085	1.0072	0.97738	1.0057								
15.947																												0.98763	0.97269	1.0117	0.95745	0.97945								
15.976																												1.0096	0.96511	0.98276	0.98403	1.0043								
16.004																												0.99774	1.0073	0.98648	0.98241	1.0051								
16.033																													0.97714	0.99923	0.95334	1.0036								
16.062																													0.97873	0.99853	0.95923	0.99723								
16.091																													0.94837	0.98964	0.96722	0.99801								
16.120																													0.97661	0.98859	0.97910	0.99513								
16.149																													0.99051	0.99986	0.97031	0.99691								
16.178																													0.97962	0.99541	0.97668	0.97610								
16.207																													0.97530	1.0028	0.96130	0.99291								
16.236																													0.96751	0.99319	0.96883	1.0003								
16.264																													0.97544	0.98772	0.96506	1.0064								
16.293																													0.99243	0.99361	0.97736	0.99265								
16.322																													0.98912	0.99998	0.97281	0.99519								
16.351																													0.97054	0.99075	0.97779	1.0083								
16.380																													0.96792	1.0001	0.97286	1.0176								
16.409																													0.98263	1.0157	0.97789	1.0154								
16.438																													0.98605	0.97816	0.96305	0.98029								
16.467																													0.97617	0.98994	0.96829	1.0003								
16.496																													0.97138	0.99823	0.97480	0.99623								
16.524																													0.95898	0.99141	0.94190	0.98398								
16.553																													0.98048	1.0024	0.96310	0.99461								
16.582																													0.98647	1.0029	0.96673	1.0145								
16.611																													0.96745	0.98802	0.96746	1.0112								
16.640																													0.98976	1.0060	0.96646	0.98241								
16.669																													0.97814	0.98435	0.97104	1.0066								
16.698																													0.96764	0.98609	0.97031	0.99490								
16.727																													0.96639	1.0148	0.97660	0.99838								
16.756																													0.97310	0.99953	0.98744	0.98725								
16.784																													0.98697	0.98183	0.97303	0.98702								
16.813																													0.97940	0.99610	0.97881	1.0205								
16.842																													0.98266	0.99634	0.98629	1.0045								
16.871																													0.98110	1.0161	0.97286	0.98872								
16.900																													0.98012	1.0146	0.97235	1.0218								
16.929																													0.97934	0.99451	0.98951	0.99395								
16.958																													0.97617	0.99252	0.97138	1.0063								
16.987																													0.98990	0.99535	0.99247	0.98542								
17.016																													0.98798	0.99727	0.98309	1.0082								
17.044																													0.96834	1.0094	0.98943	0.98555								
17.073																													0.98277	0.99941	0.96969	1.0058								
17.102																													0.98149	0.99709	0.96011	1.0086								
17.131																													0.98288	1.0044	0.98058	1.0103								
17.160																													0.96160	1.0044	0.98728	0.99992								
17.189																													0.99783	1.0005	0.98631	1.0125								
17.218																													0.96670	0.99920	0.98185	1.0013								
17.247																													0.97525	1.0027	0.95936	1.0022								
17.276																													0.98371	1.0114	0.99013	0.99676								
17.304																													0.99817	1.0117	0.98298	1.0175								
17.333																													0.98316	0.99742	0.97141									
17.362																													0.98672	1.0176	0.97555									
17.391																													0.98026	0.99292	0.97399									
17.420																													0.98268	0.98552	0.96818									
17.449																													0.99176	0.98829	0.97738									
17.478																													0.96592	1.0087	0.98389									
17.507																													1.0003	1.0021	0.98505									
17.536																													0.96681	1.0177	0.95721									
17.564																													0.97770	1.0016	0.99086									
17.593																													0.98007	1.0180	0.98147									
17.622																													0.99413	0.99920	1.0005									
17.651																													0.98795	1.0125	0.97784									
17.680																													0.97828	1.0026	0.99465									
17.709																													0.99652	0.98002	0.96547									
17.738																													0.98722	0.99195	0.99616									
17.767																													0.98611	1.0036	0.98099									
17.796																													0.98252	0.98961	0.99438									
17.824																													0.98143	1.0108	0.98569									
17.853																													1.0079	0.99060	0.98763									
17.882																													0.97174	0.99700	0.98607									
17.911																													0.98644	0.97597	0.98139									
17.940																													0.99463	1.0110	0.98992									
17.969																													1.0023	1.0100	0.99070									
17.998																													0.96742	1.0143	0.98284									
18.027																													0.99522	0.98651	0.99043									
18.056																													0.96940	0.98432	0.99118									
18.084																													1.0083	1.0088	0.99850									
18.113																													0.99691	1.0100	0.97781									
18.142																													0.97731	0.99144	1.0031									
18.171																													0.98396	1.0033	0.97537									
18.200																													1.0074	0.98591	0.98362									
18.229																													0.98870	1.0174	0.99037									
18.258																													0.97505	0.99790	0.98540									
18.287																													1.0049	0.98907	0.99979									
18.316																													0.98519	0.99571	0.98637									
18.344																													0.98020	1.0103	0.97515									
18.373																													1.0060	1.0121	0.97311									
18.402																													1.0076	1.0078	0.97857									
18.431																													0.99012	0.99820	1.0096									
18.460																													0.99691	1.0140	0.98029									
18.489																													0.98480	0.97840	1.0024									
18.518																													0.98605	1.0114	0.99874									
18.547																													0.99817	1.0108	0.99460									
18.576																													1.0011	0.99649	0.99454									
18.604																													0.97580	1.0028	1.0094									
18.633																													1.0074	1.0017	0.99078									
18.662																													0.99597	1.0085	0.98728									
18.691																													0.99004	0.98847	0.98096									
18.720																													0.98956	0.99535	1.0058									
18.749																													1.0021	1.0034	0.99495									
18.778																													0.99889	0.99523	0.99029									
18.807																													0.99026	1.0102	0.98930									
18.836																													1.0284	0.99613	0.99253									
18.864																													0.97998	1.0185	0.98419									
18.893																													1.0000	0.99373	0.99094									
18.922																													0.98887	1.0041	1.0070									
18.951																													1.0078	1.0140	0.99242									
18.980																													0.99171	1.0012	1.0054									
19.009																													0.98664	0.98964	0.99016									
19.038																													0.98249	1.0095	0.98300									
19.067																													0.98380	1.0071	1.0047									
19.096																													1.0058	1.0040	0.98505									
19.124																													0.98694	1.0055	1.0127									
19.153																													0.99034	1.0091	0.99984									
19.182																													1.0041	0.97344	0.97873									
19.211																													1.0048	1.0053	1.0014									
19.240																													0.98945	0.99078	1.0016									
19.269																													0.99622	0.99983	0.98419									
19.298																													0.98243	0.99060	1.0035									
19.327																													0.99533	1.0043	1.0014									
19.356																													0.99569	1.0005	1.0032									
19.384																													0.99031	0.98210	0.98588									
19.413																													0.98784	0.98537	0.99761									
19.442																													0.99597	0.99965	1.0177									
19.471																													0.98859		1.0054									
19.500																													1.0063		0.99304									
19.529																													1.0044		0.98680									
19.558																													1.0011		0.97768									
19.587																													0.99814		0.99462									
19.616																													0.97909		0.99156									
19.644																													0.99407		0.98752									
19.673																													0.99678		0.97647									
19.702																													1.0044		1.0225									
19.731																													0.98992		0.99172									
19.760																													1.0027		1.0123									
19.789																													1.0149		0.99465									
19.818																													0.98143		0.99024									
19.847																													1.0106		1.0081									
19.876																													1.0065		0.99258									
19.904																													1.0006		0.99390									
19.933																													1.0063		1.0073									
19.962																													1.0098		1.0029									
19.991																													0.99700		0.98126									
20.020																													0.99772		1.0028									
20.049																													1.0027		0.99325									
20.078																													0.99405		0.98986									
20.107																													0.99928		1.0154									
20.136																													1.0076		0.99992									
20.164																													1.0129		1.0051									
20.193																													0.99928		0.99729									
20.222																													1.0140		1.0043									
20.251																													0.98597		0.99974									
20.280																													0.99875		1.0013									
20.309																													0.99847		1.0051									
20.338																													0.99112		1.0168									
20.367																													0.99449		0.98298									
20.396																													1.0002		1.0030									
20.424																													1.0008		0.99220									
20.453																													1.0065		1.0125									
20.482																													0.99689		1.0072									
20.511																													0.99586		0.98010									
20.540																													1.0116		0.99742									
20.569																													0.99625		1.0100									
20.598																													0.99268		1.0101									
20.627																													0.99861		0.99699									
20.656																													0.99995		0.99702									
20.684																													0.98984		1.0146									
20.713																													0.98917		1.0142									
20.742																													1.0131		0.99901									
20.771																													1.0218		0.99032									
20.800																													1.0107		1.0091									
20.829																													1.0117		1.0010									
20.858																													1.0071		0.99360									
20.887																													0.99235		0.99323									
20.916																													0.99898		0.99543									
20.944																													0.98931		0.99984									
20.973																													1.0059		0.99516									
21.002																													1.0046		1.0131									
21.031																													0.99937		0.99083									
21.060																													1.0092		1.0055									
21.089																													1.0241		0.99753									
21.118																													0.97305		0.99401									
21.147																													0.99129		0.98451									
21.176																													1.0045		1.0252									
21.204																													0.99577		0.99132									
21.233																													1.0003		0.99869									
21.262																													0.98940		0.99828									
21.291																													1.0055		1.0018									
21.320																													0.99789		0.99818									
21.349																													0.99756		0.99239									
21.378																													0.99795		1.0026									
21.407																													0.98736		0.99234									
																													0.99666		0.98766									
0.0000																																								
0.10762																																	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
0.21525																																	0.00042354	0.00039575	0.00044818	0.00045631	0.00041591	0.00042510	0.00059046	
0.32287																																	0.0017356	0.0016021	0.0017977	0.0018214	0.0016519	0.0016816	0.0023080	
0.43049																																	0.0040704	0.0036851	0.0040771	0.0041017	0.0036948	0.0037436	0.0050748	
0.53812																																	0.0076671	0.0067617	0.0073424	0.0073191	0.0065368	0.0065876	0.0088173	
0.64574																																	0.012887	0.011003	0.011676	0.011510	0.010175	0.010192	0.013466	
0.75336																																	0.020234	0.016640	0.017187	0.016723	0.014610	0.014538	0.018953	
0.86098																																	0.030380	0.023967	0.024010	0.023019	0.019846	0.019608	0.025218	
0.96861																																	0.044179	0.033342	0.032301	0.030470	0.025891	0.025384	0.032199	
1.0762																																	0.062660	0.045191	0.042239	0.039156	0.032754	0.031851	0.039842	
1.1839																																	0.086975	0.059997	0.054019	0.049162	0.040446	0.038994	0.048092	
1.2915																																	0.11829	0.078279	0.067846	0.060577	0.048979	0.046799	0.056899	
1.3991																																	0.15755	0.10056	0.083922	0.073490	0.058365	0.055251	0.066216	
1.5067																																	0.20523	0.12731	0.10244	0.087984	0.068613	0.064335	0.075996	
1.6143																																	0.26103	0.15887	0.12356	0.10413	0.079734	0.074038	0.086199	
1.7220																																	0.32370	0.19541	0.14741	0.12200	0.091734	0.084343	0.096783	
1.8296																																	0.39106	0.23680	0.17404	0.14161	0.10461	0.095234	0.10771	
1.9372																																	0.46038	0.28258	0.20342	0.16299	0.11838	0.10670	0.11895	
2.0448																																	0.52880	0.33196	0.23542	0.18611	0.13301	0.11871	0.13046	
2.1525																																	0.59385	0.38388	0.26983	0.21091	0.14851	0.13125	0.14221	
2.2601																																	0.65372	0.43708	0.30632	0.23731	0.16485	0.14431	0.15417	
2.3677																																	0.70736	0.49026	0.34448	0.26517	0.18200	0.15786	0.16632	
2.4753																																	0.75441	0.54220	0.38380	0.29431	0.19994	0.17187	0.17862	
2.5830																																	0.79500	0.59187	0.42377	0.32453	0.21862	0.18632	0.19106	
2.6906																																	0.82957	0.63850	0.46385	0.35560	0.23800	0.20119	0.20361	
2.7982																																	0.85873	0.68155	0.50351	0.38726	0.25801	0.21644	0.21624	
2.9058																																	0.88316	0.72078	0.54228	0.41925	0.27859	0.23205	0.22894	
3.0134																																	0.90352	0.75611	0.57975	0.45129	0.29968	0.24799	0.24169	
3.1211																																	0.92042	0.78763	0.61558	0.48313	0.32120	0.26422	0.25446	
3.2287																																	0.93442	0.81555	0.64953	0.51453	0.34307	0.28071	0.26725	
3.3363																																	0.94599	0.84012	0.68143	0.54526	0.36521	0.29743	0.28003	
3.4439																																	0.95554	0.86163	0.71117	0.57513	0.38753	0.31434	0.29280	
3.5516																																	0.96341	0.88041	0.73873	0.60397	0.40994	0.33140	0.30554	
3.6592																																	0.96990	0.89673	0.76412	0.63166	0.43237	0.34859	0.31823	
3.7668																																	0.97524	0.91090	0.78740	0.65809	0.45473	0.36586	0.33086	
3.8744																																	0.97963	0.92317	0.80866	0.68320	0.47694	0.38318	0.34343	
3.9821																																	0.98325	0.93379	0.82800	0.70695	0.49892	0.40051	0.35591	
4.0897																																	0.98622	0.94295	0.84554	0.72931	0.52060	0.41782	0.36832	
4.1973																																	0.98867	0.95087	0.86142	0.75030	0.54191	0.43507	0.38062	
4.3049																																	0.99068	0.95769	0.87575	0.76993	0.56281	0.45224	0.39282	
4.4125																																	0.99234	0.96357	0.88867	0.78823	0.58323	0.46929	0.40492	
4.5202																																	0.99370	0.96864	0.90030	0.80526	0.60312	0.48619	0.41689	
4.6278																																	0.99482	0.97301	0.91075	0.82106	0.62246	0.50291	0.42874	
4.7354																																	0.99574	0.97677	0.92013	0.83570	0.64120	0.51942	0.44046	
4.8430																																	0.99650	0.98001	0.92855	0.84923	0.65933	0.53571	0.45205	
4.9507																																	0.99712	0.98279	0.93610	0.86172	0.67682	0.55174	0.46350	
5.0583																																	0.99763	0.98519	0.94286	0.87324	0.69366	0.56750	0.47481	
5.1659																																	0.99805	0.98726	0.94891	0.88385	0.70984	0.58297	0.48597	
5.2735																																	0.99840	0.98904	0.95433	0.89361	0.72536	0.59812	0.49698	
5.3812																																	0.99868	0.99057	0.95918	0.90258	0.74022	0.61296	0.50784	
5.4888																																	0.99892	0.99188	0.96352	0.91081	0.75442	0.62745	0.51854	
5.5964																																	0.99911	0.99301	0.96740	0.91838	0.76798	0.64160	0.52909	
5.7040																																	0.99927	0.99399	0.97087	0.92531	0.78090	0.65539	0.53947	
5.8116																																	0.99940	0.99483	0.97397	0.93167	0.79321	0.66881	0.54970	
5.9193																																	0.99950	0.99555	0.97674	0.93749	0.80491	0.68186	0.55977	
6.0269																																	0.99959	0.99617	0.97922	0.94283	0.81602	0.69454	0.56967	
6.1345																																	0.99967	0.99671	0.98144	0.94772	0.82656	0.70684	0.57942	
6.2421																																	0.99972	0.99717	0.98341	0.95219	0.83656	0.71876	0.58899	
6.3498																																	0.99977	0.99756	0.98518	0.95629	0.84603	0.73031	0.59841	
6.4574																																	0.99981	0.99790	0.98676	0.96004	0.85499	0.74148	0.60766	
6.5650																																	0.99985	0.99819	0.98817	0.96346	0.86347	0.75227	0.61675	
6.6726																																	0.99987	0.99845	0.98944	0.96660	0.87149	0.76270	0.62567	
6.7803																																	0.99990	0.99866	0.99056	0.96947	0.87906	0.77276	0.63444	
6.8879																																	0.99991	0.99885	0.99157	0.97209	0.88620	0.78246	0.64304	
6.9955																																	0.99993	0.99901	0.99247	0.97449	0.89295	0.79181	0.65148	
7.1031																																	0.99994	0.99915	0.99327	0.97669	0.89931	0.80081	0.65976	
7.2107																																	0.99995	0.99927	0.99399	0.97869	0.90531	0.80948	0.66788	
7.3184																																	0.99996	0.99937	0.99463	0.98052	0.91096	0.81781	0.67584	
7.4260																																	0.99997	0.99946	0.99520	0.98220	0.91629	0.82582	0.68365	
7.5336																																	0.99997	0.99953	0.99572	0.98373	0.92131	0.83351	0.69130	
7.6412																																	0.99998	0.99960	0.99617	0.98513	0.92603	0.84089	0.69880	
7.7489																																	0.99998	0.99965	0.99658	0.98641	0.93048	0.84798	0.70614	
7.8565																																	0.99999	0.99970	0.99695	0.98758	0.93467	0.85478	0.71334	
7.9641																																	0.99999	0.99974	0.99727	0.98865	0.93861	0.86130	0.72039	
8.0717																																	0.99999	0.99978	0.99756	0.98963	0.94231	0.86755	0.72729	
8.1794																																	0.99999	0.99981	0.99782	0.99052	0.94580	0.87354	0.73404	
8.2870																																	0.99999	0.99984	0.99806	0.99134	0.94908	0.87927	0.74065	
8.3946																																	0.99999	0.99986	0.99826	0.99208	0.95216	0.88476	0.74712	
8.5022																																	1.00000	0.99988	0.99845	0.99277	0.95506	0.89002	0.75345	
8.6098																																	1.00000	0.99990	0.99861	0.99339	0.95778	0.89504	0.75965	
8.7175																																	1.00000	0.99991	0.99876	0.99396	0.96034	0.89985	0.76571	
8.8251																																	1.00000	0.99992	0.99889	0.99448	0.96275	0.90445	0.77163	
8.9327																																	1.00000	0.99993	0.99901	0.99496	0.96501	0.90885	0.77742	
9.0403																																	1.00000	0.99994	0.99912	0.99539	0.96714	0.91305	0.78309	
9.1480																																	1.00000	0.99995	0.99921	0.99579	0.96914	0.91707	0.78863	
9.2556																																	1.00000	0.99996	0.99930	0.99615	0.97101	0.92091	0.79404	
9.3632																																	1.00000	0.99996	0.99937	0.99648	0.97278	0.92457	0.79933	
9.4708																																	1.00000	0.99997	0.99944	0.99678	0.97443	0.92807	0.80450	
9.5785																																	1.00000	0.99997	0.99950	0.99706	0.97599	0.93142	0.80954	
9.6861																																	1.00000	0.99998	0.99955	0.99732	0.97745	0.93461	0.81448	
9.7937																																	1.00000	0.99998	0.99960	0.99755	0.97882	0.93766	0.81929	
9.9013																																	1.00000	0.99998	0.99964	0.99776	0.98011	0.94057	0.82400	
10.009																																	1.00000	0.99999	0.99968	0.99795	0.98133	0.94334	0.82859	
10.117																																	1.00000	0.99999	0.99971	0.99813	0.98246	0.94599	0.83308	
10.224																																	1.00000	0.99999	0.99974	0.99829	0.98353	0.94852	0.83746	
10.332																																	1.00000	0.99999	0.99977	0.99844	0.98454	0.95093	0.84173	
10.439																																	1.00000	0.99999	0.99980	0.99857	0.98548	0.95323	0.84591	
10.547																																	1.00000	0.99999	0.99982	0.99869	0.98636	0.95543	0.84998	
10.655																																	1.00000	0.99999	0.99984	0.99881	0.98720	0.95752	0.85395	
10.762																																	1.00000	0.99999	0.99985	0.99891	0.98798	0.95952	0.85783	
10.870																																	1.00000	1.00000	0.99987	0.99900	0.98871	0.96142	0.86161	
10.978																																	1.00000	1.00000	0.99988	0.99909	0.98940	0.96323	0.86530	
11.085																																	1.00000	1.00000	0.99990	0.99917	0.99005	0.96496	0.86890	
11.193																																	1.00000	1.00000	0.99991	0.99924	0.99065	0.96661	0.87242	
11.300																																	1.00000	1.00000	0.99992	0.99931	0.99122	0.96819	0.87584	
11.408																																	1.00000	1.00000	0.99993	0.99936	0.99176	0.96969	0.87918	
11.516																																	1.00000	1.00000	0.99993	0.99942	0.99226	0.97112	0.88243	
11.623																																	1.00000	1.00000	0.99994	0.99947	0.99273	0.97248	0.88561	
11.731																																	1.00000	1.00000	0.99995	0.99952	0.99318	0.97378	0.88870	
11.839																																	1.00000	1.00000	0.99995	0.99956	0.99359	0.97502	0.89172	
11.946																																	1.00000	1.00000	0.99996	0.99960	0.99398	0.97620	0.89466	
12.054																																	1.00000	1.00000	0.99996	0.99963	0.99435	0.97732	0.89753	
12.161																																	1.00000	1.00000	0.99997	0.99966	0.99470	0.97839	0.90032	
12.269																																	1.00000	1.00000	0.99997	0.99969	0.99502	0.97941	0.90304	
12.377																																	1.00000	1.00000	0.99997	0.99972	0.99532	0.98039	0.90570	
12.484																																	1.00000	1.00000	0.99998	0.99974	0.99561	0.98131	0.90828	
12.592																																	1.00000	1.00000	0.99998	0.99976	0.99588	0.98220	0.91080	
12.700																																	1.00000	1.00000	0.99998	0.99978	0.99613	0.98304	0.91325	
12.807																																	1.00000	1.00000	0.99998	0.99980	0.99637	0.98384	0.91564	
12.915																																	1.00000	1.00000	0.99998	0.99982	0.99659	0.98461	0.91797	
13.022																																	1.00000	1.00000	0.99999	0.99984	0.99680	0.98534	0.92023	
13.130																																	1.00000	1.00000	0.99999	0.99985	0.99699	0.98603	0.92244	
13.238																																	1.00000	1.00000	0.99999	0.99986	0.99717	0.98669	0.92459	
13.345																																	1.00000	1.00000	0.99999	0.99987	0.99735	0.98732	0.92669	
13.453																																	1.00000	1.00000	0.99999	0.99989	0.99751	0.98792	0.92872	
13.561																																	1.00000	1.00000	0.99999	0.99990	0.99766	0.98850	0.93071	
13.668																																	1.00000	1.00000	0.99999	0.99990	0.99780	0.98904	0.93264	
13.776																																	1.00000	1.00000	0.99999	0.99991	0.99794	0.98956	0.93452	
13.883																																	1.00000	1.00000	0.99999	0.99992	0.99806	0.99005	0.93635	
13.991																																	1.00000	1.00000	1.00000	0.99993	0.99818	0.99053	0.93814	
14.099																																	1.00000	1.00000	1.00000	0.99993	0.99829	0.99097	0.93987	
14.206																																	1.00000	1.00000	1.00000	0.99994	0.99840	0.99140	0.94156	
14.314																																	1.00000	1.00000	1.00000	0.99994	0.99850	0.99181	0.94320	
14.421																																	1.00000	1.00000	1.00000	0.99995	0.99859	0.99220	0.94480	
14.529																																	1.00000	1.00000	1.00000	0.99995	0.99867	0.99257	0.94636	
14.637																																	1.00000	1.00000	1.00000	0.99996	0.99875	0.99292	0.94787	
14.744																																	1.00000	1.00000	1.00000	0.99996	0.99883	0.99326	0.94935	
14.852																																	1.00000	1.00000	1.00000	0.99996	0.99890	0.99358	0.95078	
14.960																																	1.00000	1.00000	1.00000	0.99997	0.99897	0.99388	0.95218	
15.067																																	1.00000	1.00000	1.00000	0.99997	0.99903	0.99417	0.95353	
15.175																																	1.00000	1.00000	1.00000	0.99997	0.99909	0.99445	0.95485	
15.282																																	1.00000	1.00000	1.00000	0.99998	0.99915	0.99471	0.95614	
15.390																																	1.00000	1.00000	1.00000	0.99998	0.99920	0.99496	0.95739	
