time/h	Ab42 alone	Ab42 alone	Ab42 alone	Ab42 alone	47 nM CTD	47 nM CTD	47 nM CTD	47 nM CTD	94 nM CTD	94 nM CTD	94 nM CTD	94 nM CTD	187 nM CTD	187 nM CTD	187 nM CTD	187 nM CTD	375 nM CTD	375 nM CTD	375 nM CTD	375 nM CTD	750 nM CTD	750 nM CTD	750 nM CTD	750 nM CTD	1500 nM CTD	1500 nM CTD	1500 nM CTD	1500 nM CTD	3000 nM CTD	3000 nM CTD	3000 nM CTD	3000 nM CTD	Fit 0	Fit 47	Fit 94	Fit 187	Fit 375	Fit 750	Fit 1500	Fit 3000
2.8528	1.0050	0.99396	0.98192	1.0119	0.98548	0.96491	0.95139	0.95773	0.97512	0.97017	0.96938	0.94517	0.96102	0.93860	0.94354	0.94993	0.68531	0.69349	0.68901	0.71513	0.32077	0.34308	0.32217	0.35054	0.10867	0.073795	0.071197	0.074985	0.013422	0.013567	0.016778	0.035643								
2.8889	1.0092		0.98323	1.0062	0.96880	0.93957	0.94538	0.97206	0.96327	0.96144	0.97784	0.95392	0.95401	0.95272	0.96753	0.96087	0.71616	0.73239	0.70085	0.73684	0.32196	0.34677	0.32753	0.34886	0.092025	0.075996	0.079459	0.094591	0.026146	0.010299	0.0036395	0.034665								
2.9250	1.0004		1.0153	1.0140	0.96631	0.93923	0.96018	0.98239	0.94812	0.97963	0.97234	0.95865	0.97817	0.95117	0.96800	0.96530	0.74641	0.72942	0.71862	0.74716	0.34463	0.35449	0.34295	0.34481	0.098678	0.076486	0.079581	0.092377	0.0099712	0.015169	0.0085194	0.043971								
2.9611	0.99937		0.99101	0.99865	0.95924	0.93340	0.94819	0.99390	0.97330	0.97052	0.97779	0.97297	0.99227	0.97089	0.97571	0.97880	0.76116	0.76092	0.74915	0.78183	0.35799	0.35720	0.34942	0.36893	0.10297	0.080705	0.095342	0.091314	0.015493	0.019567	0.0076122	0.041448								
2.9972	0.98394		1.0023	0.99026	0.95887	0.92305	0.93420	0.95907	0.94814	0.97697	0.96398	0.95613	0.98516	0.96115	0.97952	0.96334	0.76767	0.77363	0.76602	0.79872	0.35826	0.37599	0.34830	0.36556	0.10518	0.075018	0.080008	0.10715	0.014713	0.012467	0.018342	0.048293								
3.0333	1.0119		1.0307	1.0112	0.93083	0.92363	0.95439	0.96367	0.96924	0.97637	0.96219	0.96972	0.99367	0.98849	0.97764	0.99022	0.78988	0.79993	0.76726	0.80793	0.37322	0.37375	0.35874	0.37939	0.10355	0.065692	0.091623	0.098989	0.015283	0.010488	0.014588	0.047157								
3.0694	1.0038		1.0002	1.0086	0.94022	0.91902	0.93250	0.97753	0.96208	0.98360	0.96998	0.97778	1.0014	0.98698	0.98180	0.98770	0.81559	0.79878	0.80065	0.82777	0.37571	0.40669	0.36171	0.38236	0.10202	0.084130	0.081532	0.10307	0.022125	0.0097652	0.016903	0.054035								
3.1056			1.0039	1.0021	0.94527	0.90614	0.94007	0.96484	0.95741	0.98201	0.96615	0.97358	0.98249	0.97787	0.97381	0.96299	0.82717	0.81908	0.81675	0.84954	0.38360	0.40574	0.37655	0.39296	0.11701	0.095964	0.097567	0.10319	0.030407	0.019033	0.0099896	0.058104								
3.1417			1.0013	0.99376	0.94983	0.94226	0.94906	0.95824	0.94837	0.99470	0.96488	0.94624	0.98798	0.98154	0.96649	0.97460	0.84005	0.83511	0.81401	0.83645	0.38818	0.42222	0.38246	0.40004	0.12038	0.090949	0.099457	0.10229	0.038750	0.019347	0.017372	0.045359								
3.1778			1.0200	1.0086	0.95896	0.93259	0.95613	0.97870	0.95734	0.98524	0.98496	0.96020	1.0019	0.97199	0.97820	0.97623	0.84976	0.86444	0.84502	0.87924	0.39395	0.41255	0.39692	0.39876	0.12373	0.081225	0.10147	0.10577	0.032898	0.018405	0.015839	0.053498								
3.2139			1.0105	1.0109	0.95369	0.94790	0.95864	0.98920	0.96654	0.96809	0.98808	0.95282	0.99322	0.98751	0.98233	0.99843	0.86440	0.87246	0.85412	0.88532	0.41671	0.42670	0.40191	0.40501	0.12311	0.10073	0.10342	0.11785	0.024196	0.020227	0.013837	0.058325								
3.2500			0.99057	0.99766	0.95653	0.93172	0.94693	0.97161	0.95223	0.98074	0.98625	0.94866	0.99389	0.97714	0.95915	0.99745	0.87996	0.90500	0.86239	0.90686	0.42297	0.41368	0.39754	0.42233	0.13302	0.10612	0.10943	0.11670	0.031518	0.019567	0.026881	0.070817								
3.2861			1.0061	1.0076	0.93970	0.93588	0.95644	0.99191	0.96705	0.98541	0.97918	0.95499	1.0185	0.99378	0.97706	0.99006	0.89806	0.89756	0.89016	0.91169	0.43296	0.44905	0.42008	0.42846	0.13357	0.091224	0.10571	0.11836	0.035749	0.020573	0.016621	0.056148								
3.3222				1.0071	0.94874	0.91498	0.96234	0.97633	0.98369	0.97334	0.96634	0.96876	1.0104	0.97257	0.98784	0.97551	0.89714	0.92153	0.92618	0.93475	0.42288	0.45210	0.42538	0.43864	0.13078	0.096636	0.11412	0.12460	0.040280	0.016174	0.022533	0.045044								
3.3583				1.0140	0.95191	0.93942	0.96329	1.0042	0.96150	0.96587	0.98375	0.95942	1.0040	0.98282	0.97699	0.99820	0.90899	0.92153	0.90219	0.91873	0.43808	0.48157	0.44365	0.46589	0.12514	0.087861	0.11720	0.12707	0.034098	0.034490	0.041583	0.066527								
3.3944				0.99699	0.96360	0.93648	0.95737	0.98044	0.97658	0.98661	0.97821	0.97605	1.0056	0.99721	0.96677	1.0058	0.92739	0.93762	0.90355	0.92616	0.44985	0.48088	0.43408	0.44394	0.13363	0.094771	0.11549	0.11882	0.030557	0.038512	0.019968	0.071228								
3.4306				0.99136	0.94562	0.94604	0.96484	0.98415	0.99008	0.97729	0.99163	0.96607	1.0155	1.0075	0.98849	1.0004	0.93585	0.96028	0.91468	0.96026	0.45544	0.47338	0.44123	0.46294	0.12875	0.10826	0.11939	0.11825	0.040791	0.042502	0.027319	0.066496								
3.4667				0.99203	0.94588	0.94794	0.97613	0.97447	0.97054	0.98014	0.98125	0.95330	0.99484	1.0022	0.97429	1.0087	0.95655	0.97486	0.94140	0.94299	0.45925	0.48627	0.45687	0.46120	0.14227	0.098349	0.11452	0.13055	0.044692	0.039014	0.032512	0.072458								
3.5028				0.99897	0.94081	0.95490	0.96364	0.98154	0.97112	0.96906	0.99251	0.95732	1.0121	0.99952	0.97443	0.99624	0.94045	0.96314	0.93889	0.97050	0.46447	0.51123	0.47130	0.49133	0.14739	0.11254	0.13125	0.12794	0.054295	0.032982	0.037486	0.072363								
3.5389				0.99787	0.94180	0.93987	0.96649	0.97197	0.97142	0.97930	0.99699	0.97555	0.99626	1.0004	0.96628	0.98148	0.96460	0.97205	0.95829	0.97186	0.47998	0.51413	0.47898	0.49770	0.14323	0.093273	0.12244	0.12409	0.035659	0.032794	0.029134	0.069177								
3.5750				0.98110	0.96536	0.94275	0.97335	0.98212	0.97040	0.98603	0.98632	0.98708	1.0230	0.99298	0.99636	1.0049	0.96866	0.99474	0.96603	0.98712	0.48351	0.51801	0.49883	0.50745	0.14862	0.11520	0.11656	0.13811	0.032388	0.029495	0.027038	0.082616								
3.6111				0.98290	0.94742	0.94867	0.96405	0.96468	0.97379	0.98894	0.98201	0.96819	1.0121	0.99277	0.98977	0.97791	0.97010	0.99196	0.97564	0.96175	0.48928	0.52447	0.51016	0.49648	0.14939	0.12416	0.13208	0.13331	0.045772	0.028678	0.030354	0.081922								
3.6472				0.98509	0.97579	0.93392	0.97232	0.99064	0.97865	0.97433	0.98354	0.98436	0.99956	0.97659	0.97815	0.99959	0.97866	0.99164	0.98157	0.98761	0.50577	0.52355	0.49056	0.51125	0.16266	0.11715	0.13430	0.12733	0.037520	0.041528	0.036735	0.077379								
3.6833				1.0031	0.95761	0.95091	0.97657	0.96191	0.97670	0.98300	0.99161	0.96979	1.0148	1.0029	0.98786	0.99824	0.96590	0.98075	0.98823	0.98395	0.50525	0.53307	0.50180	0.50947	0.16064	0.12810	0.13522	0.13768	0.049073	0.045235	0.034264	0.084635								
3.7194					0.95670	0.93349	0.97289	0.98764	0.98058	0.98464	0.98009	0.96860	1.0195	1.0059	0.98637	0.99442	0.99136	0.98875	1.0126	0.97918	0.52696	0.55438	0.50481	0.54049	0.15724	0.12131	0.13683	0.14441	0.048863	0.046177	0.041302	0.089714								
3.7556					0.94545	0.94672	0.97148	0.99792	0.97305	0.98885	0.99142	0.98235	0.99991	0.99300	0.97750	0.99663	0.97286	1.0213	0.98578	0.98411	0.52131	0.56090	0.52521	0.54828	0.16346	0.12364	0.13061	0.14921	0.050543	0.054534	0.040082	0.088925								
3.7917					0.96425	0.94295	0.95696	0.98420	0.97807	0.99007	1.0072	0.96502	0.99634	1.0066	0.98424	1.0050	1.0066	1.0046	0.98549	0.99343	0.54760	0.57543	0.54017	0.54515	0.17324	0.12792	0.15491	0.14582	0.051534	0.045863	0.044086	0.10208								
3.8278					0.96286	0.95388	0.97239	0.98364	0.97879	0.98860	0.98472	0.99032	1.0006	0.99527	0.97954	0.99852	1.0097	1.0080	0.99145	0.99427	0.55000	0.56812	0.53042	0.54951	0.15586	0.12446	0.15095	0.15640	0.052344	0.047214	0.045056	0.088799								
3.8639					0.96952	0.94218	0.97391	0.98961	0.98111	0.98617	0.97793	0.96643	1.0120	1.0052	0.98846	1.0010	1.0024	1.0243	1.0091	1.0009	0.54647	0.59141	0.55030	0.56731	0.17410	0.12520	0.14979	0.15513	0.062247	0.048157	0.046025	0.085423								
3.9000					0.98186	0.94312	0.95859	0.98791	0.96740	0.98219	1.0053	0.99099	0.99918	0.97888	1.0012	1.0064	1.0012	1.0230	0.99589	1.0067	0.57825	0.60991	0.56318	0.57203	0.17925	0.14449	0.13872	0.15022	0.058196	0.056671	0.060696	0.099556								
3.9361					0.95338	0.95240	0.98057	0.99086	0.96905	0.98823	0.99203	0.98411	1.0049	0.97996	0.98066	0.97178	0.99146	1.0287	1.0081	1.0093	0.56864	0.59170	0.56547	0.57721	0.18771	0.12902	0.15625	0.15910	0.057175	0.066001	0.053157	0.093405								
