(ppm)	"Intensity (a.u.) (without JB6)"	"Intensity (a.u.) (With JB6)"
1.02906877591452	1.30e+010	1.36e+010
1.02882429205169	1.28e+010	1.33e+010
1.02857980818886	1.26e+010	1.31e+010
1.02833532432603	1.24e+010	1.29e+010
1.02809084046320	1.23e+010	1.27e+010
1.02784635660037	1.21e+010	1.25e+010
1.02760187273754	1.20e+010	1.23e+010
1.02735738887471	1.18e+010	1.22e+010
1.02711290501188	1.17e+010	1.20e+010
1.02686842114905	1.16e+010	1.19e+010
1.02662393728622	1.16e+010	1.19e+010
1.02637945342339	1.15e+010	1.18e+010
1.02613496956056	1.14e+010	1.17e+010
1.02589048569773	1.14e+010	1.17e+010
1.02564600183490	1.14e+010	1.17e+010
1.02540151797207	1.13e+010	1.16e+010
1.02515703410924	1.13e+010	1.16e+010
1.02491255024641	1.13e+010	1.16e+010
1.02466806638358	1.12e+010	1.16e+010
1.02442358252075	1.12e+010	1.16e+010
1.02417909865792	1.12e+010	1.16e+010
1.02393461479509	1.11e+010	1.15e+010
1.02369013093226	1.10e+010	1.15e+010
1.02344564706943	1.09e+010	1.14e+010
1.02320116320660	1.08e+010	1.13e+010
1.02295667934377	1.06e+010	1.11e+010
1.02271219548094	1.04e+010	1.10e+010
1.02246771161811	1.02e+010	1.07e+010
1.02222322775527	9.95e+009	1.05e+010
1.02197874389245	9.67e+009	1.02e+010
1.02173426002961	9.37e+009	9.88e+009
1.02148977616679	9.06e+009	9.55e+009
1.02124529230395	8.73e+009	9.20e+009
1.02100080844112	8.40e+009	8.84e+009
1.02075632457829	8.07e+009	8.48e+009
1.02051184071546	7.74e+009	8.13e+009
1.02026735685263	7.42e+009	7.79e+009
1.02002287298980	7.11e+009	7.47e+009
1.01977838912697	6.82e+009	7.16e+009
1.01953390526414	6.55e+009	6.86e+009
1.01928942140131	6.30e+009	6.60e+009
1.01904493753848	6.08e+009	6.35e+009
1.01880045367565	5.88e+009	6.12e+009
1.01855596981282	5.69e+009	5.93e+009
1.01831148594999	5.53e+009	5.75e+009
1.01806700208716	5.39e+009	5.60e+009
1.01782251822433	5.26e+009	5.46e+009
1.01757803436150	5.16e+009	5.34e+009
1.01733355049867	5.07e+009	5.24e+009
1.01708906663584	5.00e+009	5.15e+009
1.01684458277301	4.94e+009	5.08e+009
1.01660009891018	4.88e+009	5.01e+009
1.01635561504735	4.82e+009	4.95e+009
1.01611113118452	4.76e+009	4.89e+009
1.01586664732169	4.69e+009	4.83e+009
1.01562216345886	4.62e+009	4.77e+009
1.01537767959603	4.54e+009	4.69e+009
1.01513319573320	4.45e+009	4.61e+009
1.01488871187037	4.35e+009	4.51e+009
1.01464422800754	4.23e+009	4.40e+009
1.01439974414471	4.10e+009	4.27e+009
1.01415526028188	3.95e+009	4.14e+009
1.01391077641905	3.80e+009	3.99e+009
1.01366629255622	3.63e+009	3.83e+009
1.01342180869339	3.47e+009	3.66e+009
1.01317732483055	3.30e+009	3.49e+009
1.01293284096773	3.14e+009	3.33e+009
1.01268835710489	2.97e+009	3.17e+009
1.01244387324206	2.81e+009	3.02e+009
1.01219938937923	2.66e+009	2.86e+009
1.01195490551640	2.51e+009	2.70e+009
1.01171042165357	2.38e+009	2.56e+009
1.01146593779074	2.25e+009	2.42e+009
1.01122145392791	2.13e+009	2.30e+009
1.01097697006508	2.03e+009	2.19e+009
1.01073248620225	1.94e+009	2.09e+009
1.01048800233942	1.86e+009	2.00e+009
1.01024351847659	1.78e+009	1.92e+009
1.00999903461376	1.72e+009	1.84e+009
1.00975455075093	1.66e+009	1.77e+009
1.00951006688810	1.61e+009	1.71e+009
1.00926558302527	1.56e+009	1.65e+009
1.00902109916244	1.52e+009	1.61e+009
1.00877661529961	1.47e+009	1.57e+009
1.00853213143678	1.44e+009	1.53e+009
1.00828764757395	1.40e+009	1.49e+009
1.00804316371112	1.36e+009	1.45e+009
1.00779867984829	1.32e+009	1.42e+009
1.00755419598546	1.29e+009	1.38e+009
1.00730971212263	1.25e+009	1.34e+009
1.00706522825980	1.22e+009	1.30e+009
1.00682074439697	1.19e+009	1.26e+009
1.00657626053414	1.15e+009	1.21e+009
1.00633177667131	1.11e+009	1.17e+009
1.00608729280848	1.07e+009	1.13e+009
1.00584280894565	1.03e+009	1.10e+009
1.00559832508282	9.88e+008	1.06e+009
1.00535384121998	9.51e+008	1.03e+009
1.00510935735716	9.17e+008	9.89e+008
1.00486487349432	8.88e+008	9.53e+008
1.00462038963149	8.63e+008	9.20e+008
1.00437590576866	8.43e+008	8.90e+008
1.00413142190583	8.23e+008	8.62e+008
1.00388693804300	8.00e+008	8.36e+008
1.00364245418017	7.74e+008	8.14e+008
1.00339797031734	7.46e+008	7.97e+008
1.00315348645451	7.20e+008	7.84e+008
1.00290900259168	6.95e+008	7.72e+008
1.00266451872885	6.74e+008	7.62e+008
1.00242003486602	6.60e+008	7.53e+008
1.00217555100319	6.51e+008	7.46e+008
1.00193106714036	6.43e+008	7.39e+008
1.00168658327753	6.32e+008	7.29e+008
1.00144209941470	6.20e+008	7.17e+008
1.00119761555187	6.11e+008	7.05e+008
1.00095313168904	6.07e+008	6.90e+008
1.00070864782621	6.06e+008	6.74e+008
1.00046416396338	6.06e+008	6.55e+008
1.00021968010055	6.03e+008	6.39e+008
0.99997519623772	5.96e+008	6.27e+008
0.99973071237489	5.89e+008	6.20e+008
0.99948622851206	5.83e+008	6.16e+008
0.99924174464923	5.80e+008	6.15e+008
0.99899726078640	5.80e+008	6.16e+008
0.99875277692357	5.78e+008	6.17e+008
0.99850829306074	5.76e+008	6.20e+008
0.99826380919791	5.74e+008	6.24e+008
0.99801932533508	5.71e+008	6.30e+008
0.99777484147225	5.69e+008	6.36e+008
0.99753035760942	5.69e+008	6.43e+008
0.99728587374659	5.73e+008	6.50e+008
0.99704138988376	5.81e+008	6.56e+008
0.99679690602093	5.92e+008	6.61e+008
0.99655242215810	6.00e+008	6.66e+008
0.99630793829526	6.05e+008	6.71e+008
0.99606345443244	6.05e+008	6.75e+008
0.99581897056960	6.02e+008	6.76e+008
0.99557448670677	5.99e+008	6.73e+008
0.99533000284394	5.95e+008	6.67e+008
0.99508551898111	5.91e+008	6.57e+008
0.99484103511828	5.87e+008	6.45e+008
0.99459655125545	5.81e+008	6.32e+008
0.99435206739262	5.72e+008	6.20e+008
0.99410758352979	5.62e+008	6.10e+008
0.99386309966696	5.51e+008	6.03e+008
0.99361861580413	5.41e+008	5.98e+008
0.99337413194130	5.30e+008	5.96e+008
0.99312964807847	5.18e+008	5.96e+008
0.99288516421564	5.07e+008	5.97e+008
0.99264068035281	4.99e+008	5.96e+008
0.99239619648998	4.94e+008	5.91e+008
0.99215171262715	4.90e+008	5.82e+008
0.99190722876432	4.87e+008	5.71e+008
0.99166274490149	4.82e+008	5.58e+008
0.99141826103866	4.78e+008	5.45e+008
0.99117377717583	4.73e+008	5.33e+008
0.99092929331300	4.67e+008	5.22e+008
0.99068480945017	4.57e+008	5.10e+008
0.99044032558734	4.44e+008	5.00e+008
0.99019584172451	4.29e+008	4.91e+008
0.98995135786168	4.13e+008	4.84e+008
0.98970687399885	4.00e+008	4.78e+008
0.98946239013602	3.88e+008	4.74e+008
0.98921790627319	3.79e+008	4.70e+008
0.98897342241036	3.71e+008	4.66e+008
0.98872893854753	3.64e+008	4.60e+008
0.98848445468470	3.57e+008	4.54e+008
0.98823997082187	3.50e+008	4.45e+008
0.98799548695904	3.45e+008	4.34e+008
0.98775100309620	3.41e+008	4.23e+008
0.98750651923338	3.38e+008	4.12e+008
0.98726203537054	3.35e+008	4.05e+008
0.98701755150771	3.32e+008	4.00e+008
0.98677306764488	3.28e+008	3.97e+008
0.98652858378205	3.24e+008	3.94e+008
0.98628409991922	3.21e+008	3.95e+008
0.98603961605639	3.19e+008	3.99e+008
0.98579513219356	3.21e+008	4.07e+008
0.98555064833073	3.27e+008	4.15e+008
0.98530616446790	3.34e+008	4.23e+008
0.98506168060507	3.40e+008	4.29e+008
0.98481719674224	3.44e+008	4.34e+008
0.98457271287941	3.47e+008	4.40e+008
0.98432822901658	3.49e+008	4.46e+008
0.98408374515375	3.51e+008	4.52e+008
0.98383926129092	3.52e+008	4.58e+008
0.98359477742809	3.51e+008	4.64e+008
0.98335029356526	3.50e+008	4.73e+008
0.98310580970243	3.49e+008	4.85e+008
0.98286132583960	3.50e+008	5.00e+008
0.98261684197677	3.53e+008	5.14e+008
0.98237235811394	3.56e+008	5.27e+008
0.98212787425111	3.58e+008	5.35e+008
0.98188339038828	3.58e+008	5.39e+008
0.98163890652545	3.55e+008	5.36e+008
0.98139442266262	3.51e+008	5.26e+008
0.98114993879979	3.48e+008	5.08e+008
0.98090545493696	3.44e+008	4.87e+008
0.98066097107413	3.38e+008	4.65e+008
0.98041648721130	3.29e+008	4.45e+008
0.98017200334847	3.17e+008	4.26e+008
0.97992751948564	3.06e+008	4.10e+008
0.97968303562281	2.98e+008	3.98e+008
0.97943855175998	2.92e+008	3.91e+008
0.97919406789715	2.86e+008	3.86e+008
0.97894958403431	2.78e+008	3.83e+008
0.97870510017149	2.69e+008	3.79e+008
0.97846061630865	2.60e+008	3.76e+008
0.97821613244582	2.52e+008	3.75e+008
0.97797164858299	2.46e+008	3.76e+008
0.97772716472016	2.46e+008	3.78e+008
0.97748268085733	2.50e+008	3.81e+008
0.97723819699450	2.57e+008	3.86e+008
0.97699371313167	2.65e+008	3.93e+008
0.97674922926884	2.74e+008	4.02e+008
0.97650474540601	2.84e+008	4.12e+008
0.97626026154318	2.92e+008	4.21e+008
0.97601577768035	3.00e+008	4.27e+008
0.97577129381752	3.07e+008	4.30e+008
0.97552680995469	3.14e+008	4.34e+008
0.97528232609186	3.19e+008	4.42e+008
0.97503784222903	3.22e+008	4.51e+008
0.97479335836620	3.22e+008	4.60e+008
0.97454887450337	3.21e+008	4.64e+008
0.97430439064054	3.17e+008	4.67e+008
0.97405990677771	3.11e+008	4.69e+008
0.97381542291488	3.05e+008	4.72e+008
0.97357093905205	3.01e+008	4.73e+008
0.97332645518922	2.98e+008	4.73e+008
0.97308197132639	2.93e+008	4.73e+008
0.97283748746356	2.85e+008	4.71e+008
0.97259300360073	2.74e+008	4.68e+008
0.97234851973790	2.65e+008	4.62e+008
0.97210403587507	2.60e+008	4.54e+008
0.97185955201224	2.60e+008	4.45e+008
0.97161506814941	2.65e+008	4.35e+008
0.97137058428658	2.72e+008	4.26e+008
0.97112610042375	2.79e+008	4.18e+008
0.97088161656092	2.85e+008	4.11e+008
0.97063713269809	2.89e+008	4.05e+008
0.97039264883525	2.89e+008	3.99e+008
0.97014816497243	2.88e+008	3.95e+008
0.96990368110959	2.86e+008	3.95e+008
0.96965919724677	2.87e+008	4.00e+008
0.96941471338393	2.88e+008	4.08e+008
0.96917022952110	2.88e+008	4.15e+008
0.96892574565827	2.84e+008	4.20e+008
0.96868126179544	2.77e+008	4.25e+008
0.96843677793261	2.68e+008	4.31e+008
0.96819229406978	2.59e+008	4.36e+008
0.96794781020695	2.51e+008	4.37e+008
0.96770332634412	2.45e+008	4.32e+008
0.96745884248129	2.43e+008	4.24e+008
0.96721435861846	2.42e+008	4.15e+008
0.96696987475563	2.41e+008	4.10e+008
0.96672539089280	2.39e+008	4.07e+008
0.96648090702997	2.37e+008	4.04e+008
0.96623642316714	2.35e+008	4.00e+008
0.96599193930431	2.33e+008	3.95e+008
0.96574745544148	2.31e+008	3.89e+008
0.96550297157865	2.31e+008	3.83e+008
0.96525848771582	2.34e+008	3.78e+008
0.96501400385299	2.40e+008	3.77e+008
0.96476951999016	2.44e+008	3.78e+008
0.96452503612733	2.47e+008	3.82e+008
0.96428055226450	2.50e+008	3.87e+008
0.96403606840167	2.54e+008	3.94e+008
0.96379158453884	2.60e+008	4.02e+008
0.96354710067601	2.66e+008	4.11e+008
0.96330261681318	2.69e+008	4.21e+008
0.96305813295034	2.70e+008	4.31e+008
0.96281364908752	2.69e+008	4.39e+008
0.96256916522468	2.68e+008	4.44e+008
0.96232468136186	2.68e+008	4.45e+008
0.96208019749903	2.66e+008	4.44e+008
0.96183571363619	2.59e+008	4.41e+008
0.96159122977337	2.48e+008	4.39e+008
0.96134674591053	2.36e+008	4.37e+008
0.96110226204771	2.27e+008	4.35e+008
0.96085777818487	2.21e+008	4.33e+008
0.96061329432204	2.18e+008	4.33e+008
0.96036881045921	2.18e+008	4.35e+008
0.96012432659638	2.20e+008	4.37e+008
0.95987984273355	2.24e+008	4.38e+008
0.95963535887072	2.28e+008	4.39e+008
0.95939087500789	2.32e+008	4.40e+008
0.95914639114506	2.37e+008	4.41e+008
0.95890190728223	2.46e+008	4.44e+008
0.95865742341940	2.60e+008	4.51e+008
0.95841293955657	2.74e+008	4.63e+008
0.95816845569374	2.86e+008	4.79e+008
0.95792397183091	2.97e+008	4.94e+008
0.95767948796808	3.07e+008	5.08e+008
0.95743500410525	3.21e+008	5.20e+008
0.95719052024242	3.40e+008	5.32e+008
0.95694603637959	3.63e+008	5.42e+008
0.95670155251676	3.87e+008	5.50e+008
0.95645706865393	4.07e+008	5.56e+008
0.95621258479110	4.21e+008	5.62e+008
0.95596810092827	4.28e+008	5.67e+008
0.95572361706544	4.28e+008	5.73e+008
0.95547913320261	4.23e+008	5.78e+008
0.95523464933978	4.16e+008	5.82e+008
0.95499016547695	4.08e+008	5.86e+008
0.95474568161412	4.00e+008	5.89e+008
0.95450119775129	3.90e+008	5.89e+008
0.95425671388846	3.80e+008	5.85e+008
0.95401223002562	3.69e+008	5.76e+008
0.95376774616280	3.57e+008	5.63e+008
0.95352326229996	3.42e+008	5.48e+008
0.95327877843713	3.26e+008	5.33e+008
0.95303429457430	3.13e+008	5.18e+008
0.95278981071147	3.02e+008	5.03e+008
0.95254532684864	2.93e+008	4.87e+008
0.95230084298581	2.83e+008	4.70e+008
0.95205635912298	2.74e+008	4.54e+008
0.95181187526015	2.66e+008	4.39e+008
0.95156739139732	2.60e+008	4.25e+008
0.95132290753449	2.56e+008	4.11e+008
0.95107842367166	2.52e+008	4.00e+008
0.95083393980883	2.46e+008	3.93e+008
0.95058945594600	2.42e+008	3.88e+008
0.95034497208317	2.40e+008	3.86e+008
0.95010048822034	2.42e+008	3.86e+008
0.94985600435751	2.48e+008	3.89e+008
0.94961152049468	2.55e+008	3.93e+008
0.94936703663185	2.64e+008	3.98e+008
0.94912255276902	2.74e+008	4.04e+008
0.94887806890619	2.84e+008	4.11e+008
0.94863358504336	2.94e+008	4.22e+008
0.94838910118053	3.06e+008	4.36e+008
0.94814461731770	3.19e+008	4.52e+008
0.94790013345487	3.33e+008	4.71e+008
0.94765564959204	3.46e+008	4.92e+008
0.94741116572921	3.59e+008	5.15e+008
0.94716668186638	3.73e+008	5.37e+008
0.94692219800355	3.87e+008	5.58e+008
0.94667771414072	4.01e+008	5.78e+008
0.94643323027789	4.12e+008	5.98e+008
0.94618874641506	4.23e+008	6.17e+008
0.94594426255223	4.36e+008	6.33e+008
0.94569977868940	4.51e+008	6.44e+008
0.94545529482656	4.64e+008	6.50e+008
0.94521081096374	4.76e+008	6.54e+008
0.94496632710090	4.85e+008	6.57e+008
0.94472184323807	4.90e+008	6.59e+008
0.94447735937524	4.91e+008	6.61e+008
0.94423287551241	4.90e+008	6.63e+008
0.94398839164958	4.88e+008	6.64e+008
0.94374390778675	4.83e+008	6.63e+008
0.94349942392392	4.75e+008	6.60e+008
0.94325494006109	4.65e+008	6.57e+008
0.94301045619826	4.54e+008	6.53e+008
0.94276597233543	4.46e+008	6.49e+008
0.94252148847260	4.39e+008	6.47e+008
0.94227700460977	4.36e+008	6.49e+008
0.94203252074694	4.37e+008	6.54e+008
0.94178803688411	4.41e+008	6.61e+008
0.94154355302128	4.43e+008	6.66e+008
0.94129906915845	4.43e+008	6.73e+008
0.94105458529562	4.41e+008	6.79e+008
0.94081010143279	4.39e+008	6.83e+008
0.94056561756996	4.38e+008	6.83e+008
0.94032113370713	4.38e+008	6.79e+008
0.94007664984430	4.38e+008	6.75e+008
0.93983216598147	4.36e+008	6.72e+008
0.93958768211864	4.32e+008	6.70e+008
0.93934319825581	4.26e+008	6.67e+008
0.93909871439298	4.18e+008	6.61e+008
0.93885423053015	4.09e+008	6.54e+008
0.93860974666732	3.99e+008	6.47e+008
0.93836526280449	3.91e+008	6.41e+008
0.93812077894166	3.84e+008	6.38e+008
0.93787629507883	3.80e+008	6.39e+008
0.93763181121600	3.77e+008	6.41e+008
0.93738732735317	3.74e+008	6.43e+008
0.93714284349034	3.71e+008	6.45e+008
0.93689835962751	3.68e+008	6.47e+008
0.93665387576468	3.68e+008	6.48e+008
0.93640939190184	3.72e+008	6.48e+008
0.93616490803901	3.79e+008	6.48e+008
0.93592042417618	3.88e+008	6.51e+008
0.93567594031335	3.94e+008	6.53e+008
0.93543145645052	3.98e+008	6.53e+008
0.93518697258769	4.01e+008	6.52e+008
0.93494248872486	4.07e+008	6.53e+008
0.93469800486203	4.18e+008	6.57e+008
0.93445352099920	4.32e+008	6.63e+008
0.93420903713637	4.48e+008	6.69e+008
0.93396455327354	4.62e+008	6.77e+008
0.93372006941071	4.74e+008	6.86e+008
0.93347558554788	4.84e+008	6.97e+008
0.93323110168505	4.94e+008	7.09e+008
0.93298661782222	5.03e+008	7.21e+008
0.93274213395939	5.11e+008	7.34e+008
0.93249765009656	5.18e+008	7.47e+008
0.93225316623373	5.27e+008	7.59e+008
0.93200868237090	5.38e+008	7.69e+008
0.93176419850807	5.51e+008	7.77e+008
0.93151971464524	5.66e+008	7.85e+008
0.93127523078241	5.82e+008	7.94e+008
0.93103074691958	5.98e+008	8.03e+008
0.93078626305675	6.13e+008	8.12e+008
0.93054177919392	6.25e+008	8.21e+008
0.93029729533109	6.34e+008	8.29e+008
0.93005281146826	6.40e+008	8.37e+008
0.92980832760543	6.46e+008	8.43e+008
0.92956384374260	6.52e+008	8.50e+008
0.92931935987977	6.57e+008	8.57e+008
0.92907487601694	6.60e+008	8.65e+008
0.92883039215411	6.62e+008	8.71e+008
0.92858590829128	6.60e+008	8.75e+008
0.92834142442845	6.54e+008	8.77e+008
0.92809694056562	6.46e+008	8.79e+008
0.92785245670279	6.35e+008	8.83e+008
0.92760797283995	6.24e+008	8.88e+008
0.92736348897712	6.12e+008	8.89e+008
0.92711900511429	6.02e+008	8.86e+008
0.92687452125146	5.94e+008	8.80e+008
0.92663003738863	5.90e+008	8.75e+008
0.92638555352580	5.90e+008	8.74e+008
0.92614106966297	5.92e+008	8.76e+008
0.92589658580014	5.93e+008	8.79e+008
0.92565210193731	5.95e+008	8.81e+008
0.92540761807448	6.00e+008	8.86e+008
0.92516313421165	6.11e+008	8.95e+008
0.92491865034882	6.28e+008	9.09e+008
0.92467416648599	6.47e+008	9.26e+008
0.92442968262316	6.65e+008	9.47e+008
0.92418519876033	6.81e+008	9.69e+008
0.92394071489750	6.94e+008	9.93e+008
0.92369623103467	7.03e+008	1.01e+009
0.92345174717184	7.10e+008	1.03e+009
0.92320726330901	7.17e+008	1.04e+009
0.92296277944618	7.23e+008	1.04e+009
0.92271829558335	7.26e+008	1.05e+009
0.92247381172052	7.27e+008	1.06e+009
0.92222932785769	7.29e+008	1.07e+009
0.92198484399486	7.33e+008	1.07e+009
0.92174036013203	7.39e+008	1.08e+009
0.92149587626920	7.45e+008	1.08e+009
0.92125139240637	7.53e+008	1.09e+009
0.92100690854354	7.62e+008	1.10e+009
0.92076242468071	7.72e+008	1.11e+009
0.92051794081788	7.82e+008	1.12e+009
0.92027345695505	7.93e+008	1.13e+009
0.92002897309222	8.06e+008	1.14e+009
0.91978448922939	8.24e+008	1.16e+009
0.91954000536656	8.46e+008	1.17e+009
0.91929552150373	8.69e+008	1.19e+009
0.91905103764090	8.94e+008	1.21e+009
0.91880655377807	9.22e+008	1.23e+009
0.91856206991523	9.51e+008	1.25e+009
0.91831758605240	9.76e+008	1.28e+009
0.91807310218957	9.95e+008	1.30e+009
0.91782861832674	1.01e+009	1.33e+009
0.91758413446391	1.02e+009	1.36e+009
0.91733965060108	1.04e+009	1.40e+009
0.91709516673825	1.07e+009	1.44e+009
0.91685068287542	1.10e+009	1.48e+009
0.91660619901259	1.13e+009	1.53e+009
0.91636171514976	1.17e+009	1.57e+009
0.91611723128693	1.20e+009	1.61e+009
0.91587274742410	1.24e+009	1.66e+009
0.91562826356127	1.28e+009	1.71e+009
0.91538377969844	1.34e+009	1.77e+009
0.91513929583561	1.40e+009	1.83e+009
0.91489481197278	1.47e+009	1.89e+009
0.91465032810995	1.54e+009	1.96e+009
0.91440584424712	1.62e+009	2.04e+009
0.91416136038429	1.70e+009	2.12e+009
0.91391687652146	1.79e+009	2.22e+009
0.91367239265863	1.88e+009	2.31e+009
0.91342790879580	1.98e+009	2.41e+009
0.91318342493297	2.09e+009	2.52e+009
0.91293894107014	2.20e+009	2.64e+009
0.91269445720731	2.33e+009	2.76e+009
0.91244997334448	2.47e+009	2.89e+009
0.91220548948165	2.62e+009	3.03e+009
0.91196100561882	2.78e+009	3.18e+009
0.91171652175598	2.95e+009	3.34e+009
0.91147203789316	3.14e+009	3.51e+009
0.91122755403032	3.35e+009	3.69e+009
0.91098307016750	3.58e+009	3.88e+009
0.91073858630466	3.84e+009	4.10e+009
0.91049410244184	4.13e+009	4.35e+009
0.91024961857900	4.47e+009	4.63e+009
0.91000513471617	4.85e+009	4.94e+009
0.90976065085334	5.27e+009	5.30e+009
0.90951616699051	5.75e+009	5.71e+009
0.90927168312768	6.29e+009	6.19e+009
0.90902719926485	6.90e+009	6.72e+009
0.90878271540202	7.59e+009	7.33e+009
0.90853823153919	8.35e+009	8.02e+009
0.90829374767636	9.19e+009	8.78e+009
0.90804926381353	1.01e+010	9.65e+009
0.90780477995070	1.12e+010	1.06e+010
0.90756029608787	1.23e+010	1.17e+010
0.90731581222504	1.36e+010	1.29e+010
0.90707132836221	1.49e+010	1.43e+010
0.90682684449938	1.64e+010	1.58e+010
0.90658236063655	1.80e+010	1.75e+010
0.90633787677372	1.97e+010	1.93e+010
0.90609339291089	2.14e+010	2.12e+010
0.90584890904806	2.32e+010	2.32e+010
0.90560442518523	2.50e+010	2.53e+010
0.90535994132240	2.67e+010	2.73e+010
0.90511545745957	2.83e+010	2.93e+010
0.90487097359674	2.96e+010	3.10e+010
0.90462648973391	3.06e+010	3.25e+010
0.90438200587108	3.12e+010	3.35e+010
0.90413752200825	3.13e+010	3.40e+010
0.90389303814542	3.09e+010	3.39e+010
0.90364855428259	3.01e+010	3.32e+010
0.90340407041976	2.88e+010	3.19e+010
0.90315958655692	2.72e+010	3.01e+010
0.90291510269410	2.53e+010	2.80e+010
0.90267061883126	2.34e+010	2.58e+010
0.90242613496844	2.14e+010	2.35e+010
0.90218165110560	1.95e+010	2.14e+010
0.90193716724278	1.77e+010	1.94e+010
0.90169268337994	1.62e+010	1.76e+010
0.90144819951711	1.48e+010	1.60e+010
0.90120371565428	1.35e+010	1.46e+010
0.90095923179145	1.25e+010	1.35e+010
0.90071474792862	1.17e+010	1.25e+010
0.90047026406579	1.10e+010	1.17e+010
0.90022578020296	1.04e+010	1.11e+010
0.89998129634013	9.92e+009	1.05e+010
0.89973681247730	9.56e+009	1.01e+010
0.89949232861447	9.30e+009	9.80e+009
0.89924784475164	9.14e+009	9.57e+009
0.89900336088881	9.07e+009	9.42e+009
0.89875887702598	9.09e+009	9.35e+009
0.89851439316315	9.19e+009	9.35e+009
0.89826990930032	9.39e+009	9.44e+009
0.89802542543749	9.67e+009	9.62e+009
0.89778094157466	1.01e+010	9.89e+009
0.89753645771183	1.05e+010	1.03e+010
0.89729197384900	1.11e+010	1.07e+010
0.89704748998617	1.18e+010	1.13e+010
0.89680300612334	1.27e+010	1.20e+010
0.89655852226051	1.36e+010	1.29e+010
0.89631403839768	1.47e+010	1.39e+010
0.89606955453485	1.60e+010	1.50e+010
0.89582507067202	1.74e+010	1.64e+010
0.89558058680919	1.90e+010	1.79e+010
0.89533610294636	2.08e+010	1.96e+010
0.89509161908353	2.27e+010	2.15e+010
0.89484713522070	2.47e+010	2.36e+010
0.89460265135786	2.69e+010	2.59e+010
0.89435816749504	2.92e+010	2.83e+010
0.89411368363220	3.16e+010	3.09e+010
0.89386919976938	3.40e+010	3.35e+010
0.89362471590654	3.63e+010	3.62e+010
0.89338023204372	3.84e+010	3.87e+010
0.89313574818088	4.04e+010	4.11e+010
0.89289126431805	4.20e+010	4.31e+010
0.89264678045522	4.32e+010	4.48e+010
0.89240229659239	4.41e+010	4.59e+010
0.89215781272956	4.46e+010	4.67e+010
0.89191332886673	4.48e+010	4.70e+010
0.89166884500390	4.48e+010	4.69e+010
0.89142436114107	4.45e+010	4.67e+010
0.89117987727824	4.41e+010	4.62e+010
0.89093539341541	4.35e+010	4.57e+010
0.89069090955258	4.27e+010	4.50e+010
0.89044642568975	4.18e+010	4.43e+010
0.89020194182692	4.08e+010	4.33e+010
0.88995745796409	3.96e+010	4.22e+010
0.88971297410126	3.83e+010	4.08e+010
0.88946849023843	3.69e+010	3.93e+010
0.88922400637560	3.54e+010	3.77e+010
0.88897952251277	3.39e+010	3.60e+010
0.88873503864994	3.25e+010	3.44e+010
0.88849055478711	3.10e+010	3.28e+010
0.88824607092428	2.97e+010	3.13e+010
0.88800158706145	2.85e+010	2.99e+010
0.88775710319862	2.73e+010	2.87e+010
0.88751261933579	2.63e+010	2.76e+010
0.88726813547296	2.55e+010	2.66e+010
0.88702365161013	2.47e+010	2.57e+010
0.88677916774730	2.40e+010	2.49e+010
0.88653468388447	2.34e+010	2.43e+010
0.88629020002164	2.28e+010	2.37e+010
0.88604571615881	2.24e+010	2.31e+010
0.88580123229598	2.20e+010	2.27e+010
0.88555674843314	2.17e+010	2.23e+010
0.88531226457031	2.15e+010	2.20e+010
0.88506778070748	2.14e+010	2.17e+010
0.88482329684465	2.13e+010	2.16e+010
0.88457881298182	2.14e+010	2.16e+010
0.88433432911899	2.15e+010	2.17e+010
0.88408984525616	2.17e+010	2.19e+010
0.88384536139333	2.20e+010	2.21e+010
0.88360087753050	2.24e+010	2.25e+010
0.88335639366767	2.28e+010	2.29e+010
0.88311190980484	2.33e+010	2.34e+010
0.88286742594201	2.38e+010	2.39e+010
0.88262294207918	2.44e+010	2.45e+010
0.88237845821635	2.50e+010	2.52e+010
0.88213397435352	2.57e+010	2.59e+010
0.88188949049069	2.63e+010	2.66e+010
0.88164500662786	2.70e+010	2.75e+010
0.88140052276503	2.77e+010	2.83e+010
0.88115603890220	2.84e+010	2.91e+010
0.88091155503937	2.89e+010	2.99e+010
0.88066707117654	2.93e+010	3.06e+010
0.88042258731371	2.96e+010	3.11e+010
0.88017810345088	2.96e+010	3.14e+010
0.87993361958805	2.93e+010	3.14e+010
0.87968913572522	2.86e+010	3.10e+010
0.87944465186239	2.77e+010	3.02e+010
0.87920016799956	2.65e+010	2.90e+010
0.87895568413673	2.51e+010	2.75e+010
0.87871120027390	2.35e+010	2.57e+010
0.87846671641107	2.19e+010	2.38e+010
0.87822223254824	2.03e+010	2.19e+010
0.87797774868541	1.87e+010	2.01e+010
0.87773326482258	1.73e+010	1.85e+010
0.87748878095975	1.61e+010	1.70e+010
0.87724429709692	1.50e+010	1.58e+010
0.87699981323409	1.42e+010	1.47e+010
0.87675532937126	1.35e+010	1.39e+010
0.87651084550842	1.30e+010	1.33e+010
0.87626636164559	1.27e+010	1.29e+010
0.87602187778276	1.25e+010	1.26e+010
0.87577739391993	1.25e+010	1.25e+010
0.87553291005710	1.26e+010	1.25e+010
0.87528842619427	1.29e+010	1.27e+010
0.87504394233144	1.32e+010	1.29e+010
0.87479945846861	1.36e+010	1.33e+010
0.87455497460578	1.42e+010	1.37e+010
0.87431049074295	1.49e+010	1.43e+010
