movie_indices,frame_indices,x_coords,y_coords,contrasts,calibrated_values
3.000000000000000000e+00,8.200000000000000000e+02,6.199168082687277348e+01,1.396292685631146924e+01,1.465003687555762203e-03,-4.144859769866497601e+01
3.000000000000000000e+00,8.200000000000000000e+02,5.915817827906410287e+01,4.675910583605077875e+01,2.085831562337370909e-03,-5.957426508905079743e+01
3.000000000000000000e+00,8.210000000000000000e+02,9.899681123843211594e+01,5.435653660534379483e+00,-1.343193071628073949e-02,3.908345512272332485e+02
3.000000000000000000e+00,8.210000000000000000e+02,1.101286913625582997e+02,1.324480201288992731e+01,-1.289842993000797633e-02,3.752584822437149796e+02
3.000000000000000000e+00,8.210000000000000000e+02,1.344453848123138755e+02,2.500421452084398766e+01,-1.539798438235910616e-02,4.482353804595240945e+02
3.000000000000000000e+00,8.210000000000000000e+02,7.359758211590492749e+01,1.971733153178989895e+01,-1.629082738552701647e-03,4.623904352899575798e+01
3.000000000000000000e+00,8.230000000000000000e+02,9.546157160939702635e+01,4.867892532723456611e+01,-2.083323571092079649e-02,6.069227747704154581e+02
3.000000000000000000e+00,8.230000000000000000e+02,1.433621969897132544e+02,1.498252530247502001e+01,-2.034269202350245942e-03,5.806885235719055771e+01
3.000000000000000000e+00,8.230000000000000000e+02,1.007623123502249740e+02,2.998648739753060610e+01,1.754337651092968296e-03,-4.989598126639258879e+01
3.000000000000000000e+00,8.240000000000000000e+02,7.790462952504870486e+01,5.078786729688597035e+01,-1.566718602786183398e-02,4.560949816236043830e+02
3.000000000000000000e+00,8.240000000000000000e+02,9.919263023859292616e+01,4.159724157564841107e+01,-1.539472251479129250e-02,4.481401470961277482e+02
3.000000000000000000e+00,8.250000000000000000e+02,5.195104549947816253e+01,1.234154599073079162e+01,-1.467339276607320005e-02,4.270802307567493585e+02
3.000000000000000000e+00,8.260000000000000000e+02,1.338988914244105644e+01,2.040496540629117916e+01,-1.204630891945330379e-02,3.503799891201472292e+02
3.000000000000000000e+00,8.270000000000000000e+02,6.184134850512903370e+01,3.204656937397067651e+01,-1.509608768549225086e-02,4.394212157998111934e+02
3.000000000000000000e+00,8.280000000000000000e+02,4.397030322070356334e+01,2.404460118120909229e+01,-1.658131837632117328e-02,4.827839554471378278e+02
3.000000000000000000e+00,8.290000000000000000e+02,6.732040087922584348e+01,1.043875423113716039e+01,-1.679970614607868493e-02,4.891599965972637847e+02
3.000000000000000000e+00,8.290000000000000000e+02,1.090669630669094516e+02,4.299511910433977846e+01,-1.496114724623315989e-02,4.354814997869255535e+02
3.000000000000000000e+00,8.300000000000000000e+02,1.419608352708760606e+02,6.762978038280736293e+00,-1.490990382630896999e-03,4.220730427522287442e+01
3.000000000000000000e+00,8.300000000000000000e+02,4.786455161707290529e+01,5.404185924715351419e+00,2.169890535751836397e-03,-6.202844772997016065e+01
3.000000000000000000e+00,8.310000000000000000e+02,2.842949642884011396e+01,1.787796810760717037e+01,-1.392276562275700930e-02,4.051649487814823374e+02
3.000000000000000000e+00,8.320000000000000000e+02,2.750060533799424434e+01,4.651641588168221375e+01,-1.073472121825599750e-02,3.120869236974871797e+02
3.000000000000000000e+00,8.320000000000000000e+02,1.240793803121982819e+02,1.280800129016546052e+01,-1.795936973820621728e-03,5.111051353540838704e+01
3.000000000000000000e+00,8.320000000000000000e+02,1.063631814926199723e+02,3.248048782840637472e+01,-1.581842662980092323e-02,4.605105965758711477e+02
3.000000000000000000e+00,8.330000000000000000e+02,1.336088348237972241e+02,3.832503278054797846e+01,-1.777949531983626097e-02,5.177658846342305878e+02
3.000000000000000000e+00,8.340000000000000000e+02,9.306588056760647021e+01,5.123412324444233690e+01,1.621050549021993198e-03,-4.600453602415574750e+01
3.000000000000000000e+00,8.350000000000000000e+02,9.677424045261975039e+01,1.443700103856234485e+01,2.662924506438766031e-03,-7.642304908058795831e+01
3.000000000000000000e+00,8.350000000000000000e+02,3.798145694971291420e+01,4.660294711085184360e+01,1.651533206529745080e-03,-4.689450655158240266e+01
3.000000000000000000e+00,8.360000000000000000e+02,5.646477131039208075e+01,1.432298698565533179e+01,-1.339650223036180018e-02,3.898001824786690577e+02
3.000000000000000000e+00,8.360000000000000000e+02,7.276146301200631683e+01,9.722714014002832528e+00,1.835153809746462332e-03,-5.225548680895087017e+01
3.000000000000000000e+00,8.370000000000000000e+02,5.306407419706366113e+01,4.449641696694485837e+00,-1.465687208808038808e-02,4.265978936605507101e+02
3.000000000000000000e+00,8.390000000000000000e+02,5.830918552819995426e+01,4.237994572256655346e+01,-1.414308593870505434e-02,4.115974124778390433e+02
3.000000000000000000e+00,8.400000000000000000e+02,2.416617469984172573e+01,4.255347372456567712e+01,-1.440468058392202662e-02,4.192349199463571949e+02
3.000000000000000000e+00,8.410000000000000000e+02,2.889599205074145871e+01,2.173764064783470218e+01,-1.394126851633461540e-02,4.057051585696870575e+02
3.000000000000000000e+00,8.410000000000000000e+02,8.009560268731341637e+01,4.553756217762646941e+01,-1.907055917391229771e-03,5.435473805197089092e+01
3.000000000000000000e+00,8.420000000000000000e+02,7.512141790041943068e+01,4.590625591117388993e+00,-2.108898977114811047e-03,6.024774046732537869e+01
3.000000000000000000e+00,8.440000000000000000e+02,1.396723839126305506e+02,2.937951580963410692e+01,-1.792747411585158060e-02,5.220862680228582349e+02
3.000000000000000000e+00,8.450000000000000000e+02,8.641512251081834961e+01,3.088991251149300155e+01,-9.868887335169667860e-03,2.868080700608496727e+02
3.000000000000000000e+00,8.450000000000000000e+02,5.316319198576402982e+01,3.098850648832551613e+01,1.550729120392908356e-03,-4.395143422650220799e+01
3.000000000000000000e+00,8.460000000000000000e+02,9.801732444974595637e+01,3.717014242673231905e+01,1.361643533999327233e-03,-3.843089852489288916e+01
3.000000000000000000e+00,8.470000000000000000e+02,7.679816694045855741e+01,4.679325312279891591e+01,-1.494976532052402600e-02,4.351491935100232240e+02
3.000000000000000000e+00,8.470000000000000000e+02,8.040775698916932868e+01,5.290200894536985032e+01,-1.257537058859069072e-02,3.658264538059668780e+02
3.000000000000000000e+00,8.480000000000000000e+02,1.079756728480784602e+02,3.316524859693114280e+01,-1.596280555286835878e-02,4.647258782086796032e+02
3.000000000000000000e+00,8.490000000000000000e+02,1.186457025491311867e+01,1.390185422706372265e+01,-1.305856057349333472e-02,3.799336505161529089e+02
3.000000000000000000e+00,8.490000000000000000e+02,1.067111058734170399e+02,1.147338568484019383e+01,-1.807621741164469956e-02,5.264289717183780795e+02
3.000000000000000000e+00,8.500000000000000000e+02,4.014429717449379353e+01,4.513976501820425824e+01,-1.369280702189512589e-02,3.984510860796066822e+02
3.000000000000000000e+00,8.510000000000000000e+02,2.215340643986384350e+01,3.158773876503755318e+01,-1.576298692501525156e-02,4.588919810304274733e+02
3.000000000000000000e+00,8.510000000000000000e+02,3.000545657817070833e+01,1.999589151083453586e+01,-1.203141328640790209e-02,3.499450967753967916e+02
3.000000000000000000e+00,8.510000000000000000e+02,4.027014528130214188e+01,2.045333991625555470e+01,-1.154217636723904247e-02,3.356613539987515651e+02
3.000000000000000000e+00,8.520000000000000000e+02,1.171631124083635314e+02,5.002511176315712760e+01,-1.499357385409961748e-03,4.245158697512759716e+01
3.000000000000000000e+00,8.540000000000000000e+02,1.167491957743991122e+02,2.373718417570406558e+01,-1.078755954818185793e-02,3.136295895999106733e+02
3.000000000000000000e+00,8.580000000000000000e+02,7.049163635609009759e+01,2.023703872707669760e+01,-1.521400516132514515e-02,4.428639300097888167e+02
3.000000000000000000e+00,8.590000000000000000e+02,3.498800851009920621e+01,1.536580024269723843e+01,-1.638080042641847089e-02,4.769296408885059577e+02
3.000000000000000000e+00,8.590000000000000000e+02,1.287129639980492612e+01,4.379548617051697335e+01,-1.520684844676805682e-02,4.426549828395037594e+02
3.000000000000000000e+00,8.600000000000000000e+02,1.412274938016189196e+02,1.537960436480172000e+01,-1.478997609920130671e-02,4.304839933862639896e+02
3.000000000000000000e+00,8.600000000000000000e+02,9.327291892683075503e+01,2.631868639869194482e+01,1.315260525828704100e-03,-3.707670195476947583e+01
3.000000000000000000e+00,8.610000000000000000e+02,1.380405691762966214e+01,1.450470012157394883e+01,-1.195949413505796241e-02,3.478453479249986344e+02
3.000000000000000000e+00,8.610000000000000000e+02,2.820269489908956828e+01,3.064914269261206314e+01,1.392318727578274349e-03,-3.932649032824624413e+01
3.000000000000000000e+00,8.620000000000000000e+02,9.971327625905844627e+01,1.113470224048974977e+01,-1.344443236186034646e-02,3.911995488035553308e+02
3.000000000000000000e+00,8.620000000000000000e+02,1.137473910314934642e+02,3.293864016307531273e+01,-1.555873442870771804e-02,4.529286327947691575e+02
3.000000000000000000e+00,8.660000000000000000e+02,7.646219889559503713e+01,3.743676902915503035e+01,-1.655464256308064337e-03,4.700927733374474116e+01
3.000000000000000000e+00,8.670000000000000000e+02,1.423023878577628238e+02,1.599082152084910291e+01,-1.793129604056318410e-02,5.221978527936580576e+02
3.000000000000000000e+00,8.680000000000000000e+02,1.221302415032990751e+02,2.354549652792688974e+01,-1.521184705381204393e-02,4.428009219836287116e+02
3.000000000000000000e+00,8.680000000000000000e+02,5.531256432592733319e+01,4.072937877711648724e+01,-1.298273944820476505e-02,3.777199797807194841e+02
3.000000000000000000e+00,8.690000000000000000e+02,4.357683291892398358e+01,3.362265103734365823e+01,-1.838714874092499743e-02,5.355069111678072886e+02
3.000000000000000000e+00,8.700000000000000000e+02,1.162505732105556007e+02,7.813901680695926721e+00,-9.792910300047535585e-03,2.845898473877522861e+02
3.000000000000000000e+00,8.700000000000000000e+02,4.418298288410783670e+01,1.571088605967681850e+01,-2.471832844796964350e-03,7.084394408113239194e+01
3.000000000000000000e+00,8.700000000000000000e+02,1.382045629664732189e+02,5.033571165288853422e+01,-1.248690015382600098e-02,3.632434743046168819e+02
3.000000000000000000e+00,8.700000000000000000e+02,2.882864435438983719e+01,2.844542061946461331e+01,-1.940212072647847343e-03,5.532276391958653505e+01
3.000000000000000000e+00,8.710000000000000000e+02,9.797738637614481050e+00,7.744894129036631547e+00,-1.803886802980035967e-02,5.253385205642878191e+02
3.000000000000000000e+00,8.720000000000000000e+02,6.081391815121835265e+01,1.599308643465810853e+01,-1.365290151679835612e-02,3.972860064467312213e+02
3.000000000000000000e+00,8.720000000000000000e+02,3.899627093121520716e+01,2.611112912481840098e+01,-1.393556909699989257e-02,4.055387585361579568e+02
3.000000000000000000e+00,8.730000000000000000e+02,1.089455967668563261e+02,5.720219619293660074e+00,-1.401689030134556889e-02,4.079130093738378946e+02
3.000000000000000000e+00,8.740000000000000000e+02,5.096614721186210772e+01,1.476287941222319411e+01,-1.531570807141310192e-02,4.458332443652969914e+02
3.000000000000000000e+00,8.740000000000000000e+02,6.253632289942003553e+01,2.302359522205612308e+01,-1.543976631800804064e-02,4.494552442885532173e+02
3.000000000000000000e+00,8.770000000000000000e+02,8.353399463226605803e+01,1.390816392819678526e+01,-1.933907028720438905e-03,5.513868209312186508e+01
3.000000000000000000e+00,8.790000000000000000e+02,1.372150786690337156e+02,2.356667652183579875e+01,-1.752813634534699030e-02,5.104272174250888270e+02
3.000000000000000000e+00,8.790000000000000000e+02,4.148765683601114773e+01,4.281089807404724468e+01,-1.430166842154567686e-02,4.162273807100513068e+02
3.000000000000000000e+00,8.790000000000000000e+02,6.052063116102848994e+01,3.088111623037278619e+01,1.488894553454994142e-02,-4.333735013156150444e+02
3.000000000000000000e+00,8.790000000000000000e+02,7.709933906693994743e+01,1.562199740534246928e+01,-1.765150993794856790e-03,5.021168721510121458e+01
3.000000000000000000e+00,8.800000000000000000e+02,9.805597683654357866e+01,1.689502652531782445e+01,-1.989859955998957847e-02,5.796351726975074143e+02
3.000000000000000000e+00,8.800000000000000000e+02,1.207395141844216226e+02,3.192218442499159181e+01,-1.321661580314621894e-02,3.845482250840345273e+02
3.000000000000000000e+00,8.820000000000000000e+02,8.908330877553693483e+01,4.214754690641271395e+01,-1.322532342320256304e-03,3.728900963682412595e+01
3.000000000000000000e+00,8.830000000000000000e+02,1.304550929156225720e+02,1.143885788986819385e+01,-1.260008410175166363e-02,3.665479886110226744e+02
3.000000000000000000e+00,8.830000000000000000e+02,8.790214857567492857e+01,1.714301903358837720e+01,-1.546799757072779037e-02,4.502794828860744474e+02
3.000000000000000000e+00,8.840000000000000000e+02,8.117911357384144821e+00,7.367084029846767912e+00,-3.040773219758802388e-03,8.745470596927620477e+01
3.000000000000000000e+00,8.850000000000000000e+02,5.620316112154294075e+01,5.115601878745944475e+01,-1.153808010255410847e-02,3.355417596083607350e+02
3.000000000000000000e+00,8.860000000000000000e+02,8.326696456817894898e+01,3.592438720207547931e+01,1.434914952975805281e-03,-4.057012813029105303e+01
3.000000000000000000e+00,8.870000000000000000e+02,1.340944107889029624e+02,5.677259779760220226e+00,-1.090864517843068496e-02,3.171648011276107582e+02
3.000000000000000000e+00,8.870000000000000000e+02,1.332899950027504303e+02,1.813285978993447500e+01,-1.583632428773703443e-02,4.610331359269448512e+02
3.000000000000000000e+00,8.880000000000000000e+02,2.779683769692177364e+01,3.572630260542303660e+01,-2.008900413729704237e-03,5.732818615434859311e+01
3.000000000000000000e+00,8.880000000000000000e+02,9.174525681967233481e+01,5.192750867345810661e+01,-1.550464746441653462e-02,4.513495118101604930e+02
3.000000000000000000e+00,8.880000000000000000e+02,1.351605695131614198e+02,4.886626384367193054e+01,1.343534833178570585e-03,-3.790219757365981934e+01
3.000000000000000000e+00,8.890000000000000000e+02,1.367127001538903528e+02,4.275846190806711888e+01,1.623393102282311845e-03,-4.607292912144658459e+01
3.000000000000000000e+00,8.900000000000000000e+02,9.605595737258673239e+01,4.206785406860017673e+01,-1.410479028668801781e-02,4.104793340552118934e+02
3.000000000000000000e+00,8.930000000000000000e+02,6.357793897440136988e+01,3.852045235184466776e+01,1.569173993769348158e-03,-4.448995005908582101e+01
3.000000000000000000e+00,8.930000000000000000e+02,7.501411036790307207e+01,1.064580700223556242e+01,1.594256861943248822e-03,-4.522226853927156753e+01
3.000000000000000000e+00,8.960000000000000000e+02,1.309362199517133547e+02,1.154047187563336685e+01,-1.574119818881377850e-02,4.582558379039872989e+02
3.000000000000000000e+00,8.960000000000000000e+02,5.312645596683061200e+01,2.524851793523781751e+01,-1.619678944067220495e-03,4.596449069724454972e+01
3.000000000000000000e+00,8.970000000000000000e+02,3.917427962793917828e+01,1.582465153835864591e+01,-1.351898789831801340e-02,3.933762694548611876e+02
3.000000000000000000e+00,8.980000000000000000e+02,8.696981324531154200e+01,4.722421900331124078e+01,-1.270273215758636540e-02,3.695448974063696141e+02
3.000000000000000000e+00,8.980000000000000000e+02,1.011616140982138035e+02,2.637144330972038020e+01,-1.586987347357703831e-02,4.620126367007592876e+02
3.000000000000000000e+00,8.980000000000000000e+02,1.723937622747013521e+01,3.872902245387385278e+01,-1.330678610444009213e-03,3.752684777599593247e+01
3.000000000000000000e+00,9.000000000000000000e+02,1.331003220610736548e+02,4.417768658426046358e+01,-1.724621732558827281e-02,5.021963202783270503e+02
3.000000000000000000e+00,9.010000000000000000e+02,2.306648731995143109e+01,1.492255607320047694e+01,-1.668604400423374240e-02,4.858415209590927475e+02
3.000000000000000000e+00,9.010000000000000000e+02,6.168051043500738473e+01,1.584764189275654189e+01,-1.404599578943169745e-02,4.087627721143874737e+02
3.000000000000000000e+00,9.020000000000000000e+02,7.277383242694111232e+01,3.488036372553491304e+01,1.573132384517155619e-03,-4.460551908716977465e+01
3.000000000000000000e+00,9.040000000000000000e+02,1.397267037327891614e+02,3.040467070709391706e+01,-1.129522753264208118e-02,3.284514450688046168e+02
3.000000000000000000e+00,9.040000000000000000e+02,4.968614034014994019e+01,4.714098677776455304e+01,-1.431175071225618614e-02,4.165217428921877740e+02
3.000000000000000000e+00,9.050000000000000000e+02,4.796641587032027587e+01,2.568688866311515540e+01,-1.295196529454309409e-02,3.768214987424956917e+02
3.000000000000000000e+00,9.050000000000000000e+02,3.903061981865678121e+01,2.495722138408947544e+01,-1.407899124751008091e-02,4.097261062732034134e+02
3.000000000000000000e+00,9.050000000000000000e+02,7.585965829320373643e+01,1.313710414161866069e+01,1.545492741559498142e-03,-4.379855310611463182e+01
3.000000000000000000e+00,9.060000000000000000e+02,1.584634582921903778e+01,2.457200693210102571e+01,-1.524241620194755932e-02,4.436934176881856047e+02
3.000000000000000000e+00,9.070000000000000000e+02,1.116921615642287833e+02,3.387133705026505481e+01,-1.582976378064043441e-02,4.608415956073561688e+02
3.000000000000000000e+00,9.080000000000000000e+02,1.685389657752187631e+01,6.444756388670273672e+00,-1.368427196953438639e-02,3.982018970104065261e+02
3.000000000000000000e+00,9.080000000000000000e+02,5.568266032179250402e+01,3.696902661440274329e+01,-1.218614901185710933e-02,3.544627552228191689e+02
3.000000000000000000e+00,9.080000000000000000e+02,1.401296591731612295e+02,1.580322266617685933e+01,1.465613447001087562e-03,-4.146640021260332531e+01
3.000000000000000000e+00,9.110000000000000000e+02,4.783899729048619065e+01,2.433181170425131157e+01,1.406647443096314433e-03,-3.974483097009132138e+01
3.000000000000000000e+00,9.120000000000000000e+02,8.605295632244433079e+01,6.618088420229886637e+00,-1.567531546274089291e-02,4.563323282999942876e+02
3.000000000000000000e+00,9.120000000000000000e+02,7.824767439971050287e+00,3.676446323758241874e+01,-1.713535956560096728e-03,4.870473652029108536e+01
3.000000000000000000e+00,9.130000000000000000e+02,6.808448499247177210e+01,3.964442546982579074e+01,-1.865236010238967377e-03,5.313376560835215656e+01
3.000000000000000000e+00,9.140000000000000000e+02,9.605694952950011611e+01,4.200800224698127749e+01,1.495768293479523940e-02,-4.353803558798763333e+02
3.000000000000000000e+00,9.140000000000000000e+02,1.296817400528121311e+02,1.240025631678879137e+01,-1.684997279827707591e-03,4.787152238280572192e+01
3.000000000000000000e+00,9.140000000000000000e+02,4.831926583114485396e+01,4.969823238276774902e+01,-1.564380869029083354e-02,4.554124577510514769e+02
3.000000000000000000e+00,9.150000000000000000e+02,1.380195360548372605e+02,3.788884797385290426e+01,1.725808827511371392e-03,-4.906305480112888517e+01
3.000000000000000000e+00,9.160000000000000000e+02,1.192034348535352990e+02,5.086604864936750658e+01,-1.357485648506374758e-02,3.950074066219548854e+02
3.000000000000000000e+00,9.160000000000000000e+02,1.935007298225557193e+01,2.958894514779217388e+01,-1.403864695477225442e-02,4.085482158127863954e+02
3.000000000000000000e+00,9.170000000000000000e+02,8.892343474592681218e+01,2.751657895039789636e+01,-1.463819610987026829e-02,4.260526304998947467e+02
3.000000000000000000e+00,9.190000000000000000e+02,1.206778995146633804e+02,1.346320547760001318e+01,-1.525500855321372008e-02,4.440610635043365733e+02
3.000000000000000000e+00,9.190000000000000000e+02,1.314307731651819893e+02,4.499268180039970133e+01,-1.170824824620304502e-02,3.405099823598038711e+02
3.000000000000000000e+00,9.220000000000000000e+02,2.329565527080951526e+01,1.828308665249143417e+01,-1.182473550403795141e-02,3.439109399786548806e+02
3.000000000000000000e+00,9.220000000000000000e+02,1.017700457555875602e+02,2.257869460670114137e+01,-1.481142568509300275e-02,4.311102346929565670e+02
3.000000000000000000e+00,9.230000000000000000e+02,1.085867694204838472e+02,1.739851291221581775e+01,-1.232449391120358367e-02,3.585018677249643133e+02
3.000000000000000000e+00,9.240000000000000000e+02,3.929594880136482971e+01,3.546897846617945760e+01,-1.110578142062274183e-02,3.229203834745224526e+02
3.000000000000000000e+00,9.240000000000000000e+02,5.996827825170016979e+01,1.656236596936635053e+01,1.449927231263058560e-03,-4.100842604515575829e+01
3.000000000000000000e+00,9.250000000000000000e+02,8.893201553024628936e+01,2.752671753337106608e+01,1.449251457166347498e-02,-4.217993177642431988e+02
3.000000000000000000e+00,9.250000000000000000e+02,1.225382904658344643e+02,5.031336393370038707e+01,-1.498688299889924629e-02,4.362328798583033063e+02
3.000000000000000000e+00,9.260000000000000000e+02,1.299896052429815541e+01,4.286302533829434935e+01,-1.371707192560335867e-02,3.991595232998746496e+02
3.000000000000000000e+00,9.260000000000000000e+02,7.222856386714812515e+01,9.901260015855180896e+00,1.712446762466836260e-03,-4.867293645032006566e+01
3.000000000000000000e+00,9.270000000000000000e+02,5.142138436782069277e+01,6.908153431597535032e+00,1.726586034890150020e-03,-4.908574611866364279e+01
3.000000000000000000e+00,9.270000000000000000e+02,1.412097950326206615e+02,1.845636693810325113e+01,1.611211377926195527e-03,-4.571727195318879922e+01
3.000000000000000000e+00,9.290000000000000000e+02,3.342828526377753207e+01,3.533508855136157933e+01,-1.434866073647664969e-02,4.175993665775394561e+02
3.000000000000000000e+00,9.330000000000000000e+02,1.122209332307088374e+02,3.336905787133046886e+01,-1.641047379815037356e-03,4.658836274737439709e+01
3.000000000000000000e+00,9.350000000000000000e+02,5.241600529098646888e+01,9.380308743414824235e+00,-1.247635437255796738e-02,3.629355800695144580e+02
3.000000000000000000e+00,9.380000000000000000e+02,1.247398298989524505e+02,1.677361582188652278e+01,-1.692255081295987451e-02,4.927465648926298627e+02
3.000000000000000000e+00,9.390000000000000000e+02,1.087245998927158439e+02,5.844852617901937997e+00,-1.453588756615463787e-02,4.230656340876660124e+02
3.000000000000000000e+00,9.390000000000000000e+02,1.314690799515320236e+02,2.215597310900704642e+01,-9.966943335284675701e-03,2.896709093693157797e+02
3.000000000000000000e+00,9.400000000000000000e+02,7.450802485708842937e+01,2.200683093134923496e+01,-1.253368491344857526e-02,3.646094003950911997e+02
3.000000000000000000e+00,9.410000000000000000e+02,9.459563668552551974e+01,1.995838212898934927e+01,-1.680859384561328093e-02,4.894194815401498886e+02
3.000000000000000000e+00,9.410000000000000000e+02,8.822529518918274505e+01,2.452926295066359330e+01,-1.398027551810892416e-02,4.068440055331969916e+02
3.000000000000000000e+00,9.420000000000000000e+02,9.680034722823474169e+01,3.716707588449791899e+01,1.746051432582968344e-03,-4.965405714098319123e+01
3.000000000000000000e+00,9.430000000000000000e+02,1.343392651062114567e+02,5.193116295976419394e+01,-1.212492603625009956e-02,3.526752915189821351e+02
3.000000000000000000e+00,9.430000000000000000e+02,1.320214318642327100e+01,5.766995657881604842e+00,-1.055209903271402995e-02,3.067550932051732389e+02
3.000000000000000000e+00,9.440000000000000000e+02,1.000612312212390407e+02,2.522174035808524550e+01,-2.015570858872157284e-02,5.871417182750568600e+02
3.000000000000000000e+00,9.450000000000000000e+02,1.289912738854776535e+02,4.459951780153856049e+01,-1.371000937565779870e-02,3.989533253560625781e+02
3.000000000000000000e+00,9.460000000000000000e+02,1.084352477721023291e+02,2.519897227340102575e+01,-1.670213257777116919e-02,4.863112423497885857e+02
3.000000000000000000e+00,9.470000000000000000e+02,4.534358973868344833e+01,1.676076991460268673e+01,-1.261529309351626035e-02,3.669920297652076329e+02
3.000000000000000000e+00,9.470000000000000000e+02,1.184934089350770421e+02,4.160574916989654071e+01,-1.509680437972211152e-02,4.394421403777154751e+02
3.000000000000000000e+00,9.470000000000000000e+02,7.141316913246039633e+01,4.810410693505350110e+01,-1.751642501857985160e-03,4.981729379022547732e+01
3.000000000000000000e+00,9.480000000000000000e+02,1.439760099073677111e+02,3.911737413457299084e+01,-1.236694887945974028e-02,3.597413813887977199e+02
3.000000000000000000e+00,9.490000000000000000e+02,1.036184460189827377e+02,8.876783282109320439e+00,-1.144403546804731442e-02,3.327960359800198944e+02
3.000000000000000000e+00,9.490000000000000000e+02,1.328566462804059825e+02,2.257535465218249371e+01,1.616367033689300762e-03,-4.586779628583775548e+01
3.000000000000000000e+00,9.500000000000000000e+02,2.710887705499726863e+01,6.795880122417434777e+00,-1.762701983651508361e-02,5.133142161313622864e+02
3.000000000000000000e+00,9.500000000000000000e+02,4.863154595129054769e+01,2.086580153967893025e+01,-1.714899926205750227e-02,4.993579453350047856e+02
3.000000000000000000e+00,9.510000000000000000e+02,1.368559547297383006e+02,5.204393440408948379e+01,-1.059468882716544345e-02,3.079985432495559508e+02
3.000000000000000000e+00,9.520000000000000000e+02,9.308702252931136911e+01,1.167991347377415501e+01,-1.665648129077317366e-02,4.849784090836279802e+02
3.000000000000000000e+00,9.520000000000000000e+02,1.117830840344314112e+02,2.448095887243669466e+01,-1.323005571301480270e-02,3.849406161894120260e+02
3.000000000000000000e+00,9.530000000000000000e+02,5.676346677820370701e+01,3.960600485753320754e+01,-1.939465655056864029e-03,5.530097153954358902e+01
3.000000000000000000e+00,9.540000000000000000e+02,5.800671578261044736e+00,2.651067464079116576e+01,-1.342769168985191372e-02,3.907107887703124334e+02
3.000000000000000000e+00,9.540000000000000000e+02,1.224686727788110687e+02,5.082516575200121167e+01,-1.461753813306734991e-02,4.254495009825229204e+02
3.000000000000000000e+00,9.540000000000000000e+02,1.186289252445636180e+02,2.708408591282070432e+01,-1.122540059272568100e-02,3.264127803450945748e+02
3.000000000000000000e+00,9.570000000000000000e+02,1.592702400769780091e+01,3.747650038789771543e+01,-1.589159785207520589e-02,4.626469008421030367e+02
3.000000000000000000e+00,9.570000000000000000e+02,6.855469415334309247e+01,2.446507516771567126e+01,-1.381374992541206008e-03,3.900697744980116966e+01
3.000000000000000000e+00,9.570000000000000000e+02,1.015845320082682690e+02,2.573206992087730072e+01,-2.946456471176125101e-03,8.470103770856283631e+01
3.000000000000000000e+00,9.580000000000000000e+02,8.873853748004438557e+01,4.489188667846957514e+01,1.630048771977297018e-03,-4.626724780469515252e+01
3.000000000000000000e+00,9.590000000000000000e+02,3.172490704067945799e+01,1.495991097835250017e+01,1.259037131098188255e-03,-3.543520582703489197e+01
3.000000000000000000e+00,9.610000000000000000e+02,7.762974895740526904e+01,2.280019516208252384e+01,1.837738628941152849e-03,-5.233095309339199019e+01
3.000000000000000000e+00,9.620000000000000000e+02,1.160130383369480711e+01,4.745999532703264379e+01,-1.468359720580697698e-02,4.273781591971962825e+02
3.000000000000000000e+00,9.630000000000000000e+02,5.482683253684788838e+01,6.714104504086795266e+00,-1.382862234281076637e-02,4.024163451045841953e+02
3.000000000000000000e+00,9.630000000000000000e+02,1.028036987391737824e+02,3.449400745356866338e+01,1.786226195029917262e-03,-5.082699800137435631e+01
3.000000000000000000e+00,9.640000000000000000e+02,1.285360136965703930e+02,2.381059528336487219e+01,-1.750472174850950177e-02,5.097436057323864134e+02
3.000000000000000000e+00,9.650000000000000000e+02,9.099149978571969655e+01,6.063792718440862650e+00,-1.522268932967743398e-02,4.431174726638957395e+02
3.000000000000000000e+00,9.650000000000000000e+02,2.852177813741007029e+01,4.805759023455946988e+01,-1.882916126670433274e-02,5.484118923229766551e+02
3.000000000000000000e+00,9.660000000000000000e+02,6.310028427140024121e+01,1.440877049333301940e+01,-1.038882218525020995e-02,3.019880684791636440e+02
3.000000000000000000e+00,9.660000000000000000e+02,4.026535724925788173e+01,2.234857665300595642e+01,2.048022509089275980e-03,-5.847039338586505863e+01
3.000000000000000000e+00,9.670000000000000000e+02,5.561291877931739691e+01,4.427542471435784677e+01,-1.371776615100636990e-02,3.991797918787514732e+02
3.000000000000000000e+00,9.680000000000000000e+02,3.896695358073220206e+01,3.547244596639765746e+01,-1.174527297378565906e-02,3.415909549202227140e+02
3.000000000000000000e+00,9.680000000000000000e+02,5.900378659190386088e+01,2.832023349703258930e+01,-1.774757042502217788e-02,5.168338066004009761e+02
3.000000000000000000e+00,9.690000000000000000e+02,1.027231058512880963e+02,3.664831200932201227e+01,-1.452959842362957013e-02,4.228820165179487844e+02
3.000000000000000000e+00,9.690000000000000000e+02,1.630096137326617978e+01,5.164775115552703255e+01,-1.287235816288678086e-02,3.744972919068850956e+02
3.000000000000000000e+00,9.700000000000000000e+02,3.133696485213981120e+01,1.517117849617492986e+01,-1.389965847774190209e-02,4.044903134406761751e+02
3.000000000000000000e+00,9.720000000000000000e+02,7.406934966211396443e+01,4.355172437505321881e+01,-1.434371606148481491e-02,4.174550020315900269e+02
